|6.6.6
Archiving\03_Data\fracLP/QFM_m0.25/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1889.72        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.9995                 NaN            NaN  0.495443E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.9990                 NaN            NaN  0.104427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.9913                 NaN            NaN  0.867288E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.7612       0.222388                 NaN  0.164470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4232       0.561571                 NaN  0.152026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2788       0.702157                 NaN  0.190838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5752       0.413612                 NaN  0.112318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4309       0.554003                 NaN  0.151054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4341       0.550869                 NaN  0.150197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4350       0.549975                 NaN  0.150362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4394       0.545644                 NaN  0.149162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4411       0.543961                 NaN  0.149000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4426       0.542562                 NaN  0.148831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4457       0.539501                 NaN  0.148081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4459       0.539265                 NaN  0.148310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4503       0.535004                 NaN  0.146980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4504       0.534869                 NaN  0.147038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4533       0.532070                 NaN  0.146671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4552       0.530212                 NaN  0.145859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4551       0.530304                 NaN  0.145960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4589       0.526610                 NaN  0.144890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2034       0.775324                 NaN  0.213168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.7113       0.281020                 NaN  0.763830E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4602       0.525344                 NaN  0.144584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.8563       0.140037                 NaN  0.366213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        98.9938       0.979156                 NaN  0.270412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5408       0.446911                 NaN  0.122578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4649       0.520814                 NaN  0.142735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4667       0.519092                 NaN  0.142061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4669       0.518903                 NaN  0.141686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6201       0.369814                 NaN  0.100780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3120       0.669803                 NaN  0.182212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4669       0.518945                 NaN  0.141066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4688       0.517140                 NaN  0.140306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4883       0.498194                 NaN  0.134835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4471       0.538387                 NaN  0.145279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4672       0.518868                 NaN  0.139554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4673       0.518825                 NaN  0.139248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4673       0.518810                 NaN  0.138984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4676       0.518572                 NaN  0.138510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4660       0.520181                 NaN  0.138274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4653       0.520916                 NaN  0.138291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4658       0.520470                 NaN  0.137675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4646       0.521676                 NaN  0.137542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4636       0.522712                 NaN  0.137167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4629       0.523368                 NaN  0.136971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4787       0.508025                 NaN  0.132408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4439       0.542017                 NaN  0.140933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4614       0.525015                 NaN  0.135449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4555       0.530884                 NaN  0.136162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4594       0.527109                 NaN  0.135062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4542       0.532243                 NaN  0.135653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4556       0.530920                 NaN  0.134582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4522       0.534289                 NaN  0.134880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5613       0.427712                 NaN  0.109399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3392       0.644760                 NaN  0.160324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4461       0.540483                 NaN  0.134186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2994       0.683741                 NaN  0.168988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.6403       0.351079                 NaN  0.861481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3937       0.591801                 NaN  0.144559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4387       0.548010                 NaN  0.133024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4384       0.548373                 NaN  0.132717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4913       0.496724                 NaN  0.119643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3757       0.609698                 NaN  0.145578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4268       0.559940                 NaN  0.133020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4106       0.575777                 NaN  0.136006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4473       0.540055                 NaN  0.126840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4240       0.562901                 NaN  0.131446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4195       0.567313                 NaN  0.131765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4202       0.566721                 NaN  0.130685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4232       0.563928                 NaN  0.129126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.9264       0.723112E-001            NaN  0.132963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.8823        1.09256                 NaN  0.251366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2934       0.691034                 NaN  0.155698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.5298       0.459892                 NaN  0.102879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.7473       0.247186                 NaN  0.549307E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0514       0.928090                 NaN  0.205537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3993       0.587808                 NaN  0.129115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4072       0.580105                 NaN  0.126772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3777       0.609113                 NaN  0.132228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3896       0.597485                 NaN  0.129107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3844       0.602672                 NaN  0.129427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3907       0.596538                 NaN  0.127408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3643       0.622535                 NaN  0.131632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3890       0.598373                 NaN  0.126300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3755       0.611703                 NaN  0.128413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3755       0.611695                 NaN  0.127833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3720       0.615178                 NaN  0.127905E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3681       0.619123                 NaN  0.127947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.8947        1.08293                 NaN  0.223548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.8187       0.177651                 NaN  0.361108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3875       0.600244                 NaN  0.122444E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3615       0.625849                 NaN  0.126723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3589       0.628380                 NaN  0.126747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3575       0.629843                 NaN  0.126464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3547       0.632652                 NaN  0.126717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3575       0.629910                 NaN  0.125503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3493       0.637967                 NaN  0.126843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3566       0.630944                 NaN  0.124859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3497       0.637727                 NaN  0.125463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3457       0.641657                 NaN  0.126023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3483       0.639196                 NaN  0.125061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3547       0.632907                 NaN  0.123610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3490       0.638602                 NaN  0.124269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3466       0.640988                 NaN  0.124283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3478       0.639804                 NaN  0.124071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2965       0.690130                 NaN  0.133344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3984       0.590258                 NaN  0.113668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3490       0.638681                 NaN  0.122865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3487       0.638996                 NaN  0.122658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3491       0.638669                 NaN  0.122384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3497       0.638108                 NaN  0.122129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3507       0.637115                 NaN  0.121731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3513       0.636537                 NaN  0.121412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3529       0.635013                 NaN  0.121095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3533       0.634585                 NaN  0.120789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3532       0.634732                 NaN  0.120539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3597       0.628311                 NaN  0.119413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.2632       0.569995                 NaN  0.905307E-002            NaN  0.157705                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4375       0.591337E-001            NaN  0.463840E-002            NaN  0.498693                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        97.6185       0.157919                 NaN            NaN            NaN   2.22358                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5546       0.100074                 NaN            NaN            NaN   1.34529                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5860       0.958238E-001            NaN            NaN            NaN   1.31817                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6008       0.879034E-001            NaN            NaN            NaN   1.31133                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6213       0.821863E-001            NaN            NaN            NaN   1.29654                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6442       0.810577E-001            NaN            NaN            NaN   1.27471                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6676       0.786962E-001            NaN            NaN            NaN   1.25367                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6854       0.743305E-001            NaN            NaN            NaN   1.24030                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.5904       0.244322E-001            NaN            NaN            NaN   1.38515                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8389       0.108544                 NaN            NaN            NaN   1.05252                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7469       0.673758E-001            NaN            NaN            NaN   1.18568                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7619       0.603698E-001            NaN            NaN            NaN   1.17770                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7846       0.621285E-001            NaN            NaN            NaN   1.15325                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8010       0.574045E-001            NaN            NaN            NaN   1.14161                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8161       0.526971E-001            NaN            NaN            NaN   1.13123                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8307       0.515306E-001            NaN            NaN            NaN   1.11772                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8536       0.499408E-001            NaN            NaN            NaN   1.09648                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8640       0.443321E-001            NaN            NaN            NaN   1.09162                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8847       0.709077E-001            NaN            NaN            NaN   1.04440                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8902       0.135222E-001            NaN            NaN            NaN   1.09630                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9073       0.334260E-001            NaN            NaN            NaN   1.05925                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9229       0.407781E-001            NaN            NaN            NaN   1.03634                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9375       0.269003E-001            NaN            NaN            NaN   1.03563                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9496       0.287664E-001            NaN            NaN            NaN   1.02159                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9637       0.283987E-001            NaN            NaN            NaN   1.00789                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9766       0.218609E-001            NaN            NaN            NaN   1.00152                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9852       0.211516E-001            NaN            NaN            NaN  0.993602                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9996       0.142005E-001            NaN            NaN            NaN  0.986184                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0098       0.136829E-001            NaN            NaN            NaN  0.976493                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0201       0.973096E-002            NaN            NaN            NaN  0.970155                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0299       0.544210E-002            NaN            NaN            NaN  0.964675                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0455       0.210821E-001            NaN            NaN            NaN  0.933445                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0585       0.118049E-001            NaN            NaN            NaN  0.929663                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0624                 NaN            NaN            NaN            NaN  0.937637                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0723       0.229563E-001            NaN            NaN            NaN  0.904723                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0958       0.926257E-001            NaN            NaN            NaN  0.811534                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0917       0.358993E-005            NaN            NaN            NaN  0.908267                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1038                 NaN            NaN            NaN            NaN  0.896236                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1093       0.105099E-005            NaN            NaN            NaN  0.890665                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1164                 NaN            NaN            NaN            NaN  0.883634                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1297       0.108080E-001            NaN            NaN            NaN  0.859529                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1363                 NaN            NaN            NaN            NaN  0.863688                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1406                 NaN            NaN            NaN            NaN  0.859419                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1513                 NaN            NaN            NaN            NaN  0.848723                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1598                 NaN            NaN            NaN            NaN  0.840181                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1688                 NaN            NaN            NaN            NaN  0.831241                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1746                 NaN            NaN            NaN            NaN  0.825432                 NaN            NaN            NaN            NaN            NaN            NaN
