|6.6.6
Archiving\03_Data\eq/QFM_m3.5/NWA1068/NWA1068_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1945.51        2500.00        99.1735       0.779124       0.473534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.1735       0.779124       0.473533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.1735       0.779123       0.473533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.1735       0.779123       0.473532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.1735       0.779122       0.473532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.1735       0.779121       0.473532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.1735       0.779121       0.473531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.1735       0.779120       0.473531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.1735       0.779119       0.473530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.1735       0.779119       0.473530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.1735       0.779118       0.473530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.1735       0.779117       0.473529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.1735       0.779116       0.473529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1735       0.779116       0.473528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1735       0.779115       0.473528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1735       0.779114       0.473527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1735       0.779114       0.473527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1735       0.779113       0.473527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1735       0.779112       0.473526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.1735       0.779111       0.473526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1735       0.779111       0.473525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1735       0.779110       0.473525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1735       0.779109       0.473524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1735       0.779108       0.473524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1735       0.779107       0.473523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1735       0.779107       0.473523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1735       0.779106       0.473522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1735       0.779105       0.473522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1735       0.779104       0.473521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1735       0.779103       0.473521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1735       0.779102       0.473520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1735       0.779101       0.473520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1735       0.779101       0.473519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1735       0.779100       0.473519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1735       0.779099       0.473518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1736       0.779098       0.473517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1736       0.779097       0.473517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1736       0.779096       0.473516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1736       0.779095       0.473516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1736       0.779094       0.473515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1736       0.779093       0.473515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1736       0.779092       0.473514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.1736       0.779091       0.473513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.1736       0.779090       0.473513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.1736       0.779089       0.473512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.1736       0.779088       0.473512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1736       0.779087       0.473511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1736       0.779086       0.473510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1736       0.779085       0.473510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1736       0.779084       0.473509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1736       0.779083       0.473508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1736       0.779082       0.473508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1736       0.779081       0.473507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.1736       0.779080       0.473506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.1736       0.779079       0.473506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.1736       0.779077       0.473505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.1736       0.779076       0.473504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.1736       0.779075       0.473504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.1736       0.779074       0.473503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.1736       0.779073       0.473502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.1736       0.779071       0.473501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.1736       0.779070       0.473501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.1736       0.779069       0.473500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.1736       0.779068       0.473499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.1736       0.779067       0.473498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.1736       0.779065       0.473498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.1736       0.779064       0.473497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.1736       0.779063       0.473496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.1736       0.779061       0.473495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.1736       0.779060       0.473494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.1736       0.779059       0.473494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.1736       0.779057       0.473493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.1736       0.779056       0.473492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.1736       0.779055       0.473491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.1736       0.779053       0.473490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.1736       0.779052       0.473489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.1736       0.779050       0.473489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.1736       0.779049       0.473488E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.1736       0.779048       0.473487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.1736       0.779046       0.473486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.1605       0.779045       0.473485E-001  0.130658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.1447       0.779043       0.473484E-001  0.288630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.1292       0.779041       0.473483E-001  0.444374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.1136       0.779040       0.473482E-001  0.600117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.0983       0.779038       0.473481E-001  0.752975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.0830       0.779036       0.473480E-001  0.905832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        99.0672       0.779034       0.473479E-001  0.106430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.0390       0.779033       0.472759E-001  0.120646       0.140238E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.2764       0.779028       0.433050E-001  0.135800       0.765426                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.5139       0.779024       0.393342E-001  0.150954        1.51682                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        96.7513       0.779020       0.353634E-001  0.166108        2.26820                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        95.9887       0.779016       0.313926E-001  0.181261        3.01958                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.2262       0.779012       0.274219E-001  0.196415        3.77095                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        94.4637       0.779007       0.234512E-001  0.211568        4.52231                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        93.7011       0.779003       0.194806E-001  0.226721        5.27367                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        92.9386       0.778999       0.155100E-001  0.241874        6.02501                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        92.2099       0.778995       0.116080E-001  0.256202        6.74330                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        91.4812       0.778991       0.770614E-002  0.270530        7.46159                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        90.7582       0.778987       0.384945E-002  0.284563        8.17439                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        90.0371       0.778983                 NaN  0.298746        8.88513                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        89.3945       0.778987                 NaN  0.312130        9.51434                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        88.7519       0.778991                 NaN  0.325513        10.1435                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        88.1093       0.778994                 NaN  0.338897        10.7728                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        87.4667       0.778998                 NaN  0.352281        11.4020                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        86.8401       0.779002                 NaN  0.364872        12.0160                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        86.2134       0.779006                 NaN  0.377464        12.6301                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        85.5868       0.779010                 NaN  0.390055        13.2441                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        84.9601       0.779014                 NaN  0.402646        13.8582                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        84.3335       0.779018                 NaN  0.415238        14.4723                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        83.7068       0.779022                 NaN  0.427830        15.0863                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        83.0801       0.779026                 NaN  0.440422        15.7004                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        82.4534       0.779030                 NaN  0.453014        16.3145                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        81.8749       0.779034                 NaN  0.464545        16.8815                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        81.2964       0.779038                 NaN  0.476077        17.4485                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        80.7179       0.779041                 NaN  0.487609        18.0155                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        80.1393       0.779045                 NaN  0.499141        18.5825                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        79.5608       0.779049                 NaN  0.510673        19.1495                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        78.9823       0.779053                 NaN  0.522205        19.7165                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        78.4037       0.779057                 NaN  0.533737        20.2835                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        77.8252       0.779061                 NaN  0.545269        20.8505                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        77.3053       0.779064                 NaN  0.555746        21.3599                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        76.7854       0.779068                 NaN  0.566223        21.8693                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        76.2655       0.779072                 NaN  0.576700        22.3787                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        75.7456       0.779075                 NaN  0.587177        22.8882                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        75.2257       0.779079                 NaN  0.597654        23.3976                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        74.7058       0.779082                 NaN  0.608131        23.9070                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        74.1859       0.779086                 NaN  0.618608        24.4164                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        73.6659       0.779090                 NaN  0.629086        24.9259                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        73.1895       0.779093                 NaN  0.638792        25.3926                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        72.7130       0.779096                 NaN  0.648498        25.8594                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        72.2365       0.779100                 NaN  0.658204        26.3262                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        71.7600       0.779103                 NaN  0.667911        26.7930                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        71.3045       0.779107                 NaN  0.677372        27.2390                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        70.8490       0.779110                 NaN  0.686834        27.6851                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        70.2119       0.779113                 NaN  0.697475        27.9938       0.317699                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        68.9540       0.779117                 NaN  0.712753        27.8940        1.66012                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        67.6218       0.779121                 NaN  0.727659        27.8060        3.06540                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        66.2897       0.779125                 NaN  0.742564        27.7179        4.47069                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        64.9575       0.779130                 NaN  0.757470        27.6299        5.87600                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        63.6253       0.779134                 NaN  0.772376        27.5418        7.28133                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        62.1725       0.779138                 NaN  0.787056        27.4865        8.77484                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        60.5580       0.779143                 NaN  0.800879        27.5180       0.493239        9.85077                 NaN            NaN            NaN            NaN
  1490.38        2500.00        60.5580       0.779143                 NaN  0.800879        27.5180       0.493239        9.85077                 NaN            NaN            NaN            NaN
  1487.18        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1483.97        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1480.77        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1477.56        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1474.36        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1471.15        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1467.95        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1464.74        2500.00        57.0933       0.779153                 NaN  0.825234        27.7757        3.23505        10.2915                 NaN            NaN            NaN            NaN
  1461.54        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1458.33        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1455.13        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1451.92        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1448.72        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1445.51        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1442.31        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1439.10        2500.00        45.0973       0.779188                 NaN  0.931066        28.3892        12.9195        11.8837                 NaN            NaN            NaN            NaN
  1435.90        2500.00        35.3769       0.779212                 NaN   1.06987        28.5237        18.2465        16.0038                 NaN            NaN            NaN            NaN
  1432.69        2500.00        35.3769       0.779212                 NaN   1.06987        28.5237        18.2465        16.0038                 NaN            NaN            NaN            NaN
  1429.49        2500.00        35.3769       0.779212                 NaN   1.06987        28.5237        18.2465        16.0038                 NaN            NaN            NaN            NaN
  1426.28        2500.00        35.3769       0.779212                 NaN   1.06987        28.5237        18.2465        16.0038                 NaN            NaN            NaN            NaN
  1423.08        2500.00        31.2215       0.779221                 NaN   1.15945        28.4537        20.8866        17.4995                 NaN            NaN            NaN            NaN
  1419.87        2500.00        31.2215       0.779221                 NaN   1.15945        28.4537        20.8866        17.4995                 NaN            NaN            NaN            NaN
  1416.67        2500.00        29.2889       0.779225                 NaN   1.21155        28.3911        18.2188        22.1104                 NaN            NaN            NaN            NaN
  1413.46        2500.00        28.3690       0.779227                 NaN   1.23934        28.3508        22.6892        18.5725                 NaN            NaN            NaN            NaN
  1410.26        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1407.05        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1403.85        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1400.64        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1397.44        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1394.23        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1391.03        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1387.82        2500.00        27.3167       0.779229                 NaN   1.26260        28.3587        23.2400        18.9414       0.101387                 NaN            NaN            NaN
  1384.62        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1381.41        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1378.21        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1375.00        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1371.79        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1368.59        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1365.38        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1362.18        2500.00        17.6376       0.779259                 NaN   1.27844        29.5459        25.4771        21.9571        3.32459                 NaN            NaN            NaN
  1358.97        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1355.77        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1352.56        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1349.36        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1346.15        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1342.95        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1339.74        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1336.54        2500.00        11.7905       0.779274                 NaN   1.29732        30.1421        26.2105        24.2025        5.57787                 NaN            NaN            NaN
  1333.33        2500.00        7.78816       0.779281                 NaN   1.31405        30.4443        26.2508        26.0619        7.36150                 NaN            NaN            NaN
  1330.13        2500.00        7.78816       0.779281                 NaN   1.31405        30.4443        26.2508        26.0619        7.36150                 NaN            NaN            NaN
  1326.92        2500.00        7.78816       0.779281                 NaN   1.31405        30.4443        26.2508        26.0619        7.36150                 NaN            NaN            NaN
  1323.72        2500.00        7.78816       0.779281                 NaN   1.31405        30.4443        26.2508        26.0619        7.36150                 NaN            NaN            NaN
  1320.51        2500.00        6.19376       0.779282                 NaN   1.32139        30.5205        26.9018        26.1507        8.13262                 NaN            NaN            NaN
  1317.31        2500.00        5.82620       0.779282                 NaN   1.32278        30.5333        27.0992        26.1247        8.31459                 NaN            NaN            NaN
  1314.10        2500.00        5.43150       0.779282                 NaN   1.32491        30.5483        26.0861        27.3100        8.49597       0.239620E-001            NaN            NaN
  1310.90        2500.00                 NaN  0.779293                 NaN   1.32990        31.3157        27.2048        26.8359        9.21944        3.31502                 NaN            NaN
  1307.69        2500.00                 NaN  0.779294                 NaN   1.33238        31.3330        27.2251        26.7666        9.24899        3.31466                 NaN            NaN
  1304.49        2500.00                 NaN  0.779294                 NaN   1.33238        31.3330        27.2251        26.7666        9.24899        3.31466                 NaN            NaN
  1301.28        2500.00                 NaN  0.779294                 NaN   1.33238        31.3330        27.2251        26.7666        9.24899        3.31466                 NaN            NaN
  1298.08        2500.00                 NaN  0.779294                 NaN   1.33238        31.3330        27.2251        26.7666        9.24899        3.31466                 NaN            NaN
