|6.6.6
Archiving\03_Data\Dfrac/QFM_m2/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1899.75        2500.00        99.3664       0.633596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4850       0.515034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.2549       0.745141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3738       0.626208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3775       0.622473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3759       0.619078       0.505428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3680       0.617275       0.147057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3704       0.614950       0.146698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3742       0.611236       0.145791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3746       0.610799       0.146054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3781       0.607393       0.145178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3784       0.607078       0.145135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3809       0.604657       0.144513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3827       0.602879       0.144364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3840       0.601638       0.144115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3862       0.599495       0.143394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3843       0.601288       0.143951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3892       0.596575       0.142329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3864       0.599272       0.143028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3902       0.595575       0.141877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3276       0.656690       0.156685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4548       0.532592       0.126429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3906       0.595319       0.141213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3905       0.595396       0.140999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3899       0.596037       0.141057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3923       0.593726       0.140053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3879       0.598026       0.140968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3916       0.594425       0.139564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3895       0.596571       0.139708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3890       0.597023       0.139405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3884       0.597695       0.139111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3863       0.599757       0.139291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3867       0.599413       0.138547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4753       0.512900       0.118409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2916       0.692507       0.158689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3803       0.605865       0.138698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3810       0.605218       0.137628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3764       0.609799       0.138139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3742       0.612030       0.137709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3732       0.613015       0.137593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3713       0.614975       0.137106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3037       0.681942       0.143222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4095       0.577090       0.134439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3620       0.624266       0.137497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3662       0.620278       0.135053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3570       0.629348       0.136764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3545       0.631884       0.136407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3501       0.636280       0.136533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3467       0.639635       0.136344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3433       0.643119       0.136259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3386       0.647764       0.136366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3351       0.651289       0.136154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3314       0.655033       0.136058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4623       0.526778       0.109589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.6453       0.347609       0.707903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.8625        1.11479       0.227032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3139       0.672474       0.135987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3103       0.676169       0.135774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3051       0.681324       0.135951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3011       0.685307       0.135756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2958       0.690660       0.135894E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2902       0.696238       0.135834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2859       0.700477       0.136076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2825       0.703956       0.135662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2761       0.710350       0.135928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2727       0.713720       0.135687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2660       0.720387       0.135980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2620       0.724374       0.135858E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2556       0.730818       0.136194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2536       0.732881       0.135590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.9160       0.824304E-001  0.151979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.5760        1.39839       0.256028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2370       0.749412       0.136122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2339       0.752533       0.135968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2272       0.759146       0.136345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2242       0.762178       0.135951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2203       0.766099       0.135995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2151       0.771291       0.136367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2109       0.775494       0.136180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2066       0.779707       0.136467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2038       0.782602       0.136145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2308       0.756073       0.130823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1622       0.823576       0.141778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1926       0.793788       0.136255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1889       0.797416       0.136398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2101       0.776687       0.132035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1582       0.827752       0.140256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1800       0.806344       0.136338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.2955        1.67413       0.303312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.9993       0.521243E-003  0.209642E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2374       0.752510       0.100796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1733       0.813090       0.136018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1708       0.815568       0.136123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1693       0.817110       0.135885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1688       0.817542       0.136303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1726       0.813897       0.135157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.1696       0.816857       0.135583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.1689       0.817505       0.135532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.4720       0.526613       0.807844E-003   1.00056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.0068       0.319146                 NaN   1.67402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.0444       0.313924                 NaN   1.64169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.0792       0.321287                 NaN   1.59951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1189       0.286665                 NaN   1.59447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1521       0.293512                 NaN   1.55440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.1851       0.289344                 NaN   1.52559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.1119       0.303671                 NaN   1.58443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3540       0.260263                 NaN   1.38573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2797       0.270577                 NaN   1.44971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3127       0.267349                 NaN   1.41998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3404       0.260979                 NaN   1.39866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3666       0.256646                 NaN   1.37675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3962       0.251784                 NaN   1.35204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4208       0.246511                 NaN   1.33266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4471       0.240862                 NaN   1.31209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4729       0.236586                 NaN   1.29056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4876       0.230377                 NaN   1.28202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5242       0.231379                 NaN   1.24439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5453       0.224503                 NaN   1.23015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5682       0.219184                 NaN   1.21263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5874       0.216229                 NaN   1.19636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6071       0.210394                 NaN   1.18253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5329       0.228468                 NaN   1.23865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7433       0.179996                 NaN   1.07669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6451       0.205232                 NaN   1.14966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7117       0.191910                 NaN   1.09641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7051       0.189851                 NaN   1.10503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7244       0.187827                 NaN   1.08782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7440       0.185857                 NaN   1.07013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7591       0.182070                 NaN   1.05881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7756       0.174761                 NaN   1.04965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7946       0.174053                 NaN   1.03138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8075       0.170207                 NaN   1.02232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8226       0.165567                 NaN   1.01186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8083       0.170850                 NaN   1.02088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8854       0.156022                 NaN  0.958611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8657       0.155336                 NaN  0.978965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8817       0.152144                 NaN  0.966135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8953       0.150044                 NaN  0.954669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9066       0.145118                 NaN  0.948319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9227       0.147507                 NaN  0.929761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9338       0.140587                 NaN  0.925627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.6210       0.214114                 NaN   1.16490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.2821       0.654746E-001            NaN  0.652393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9676       0.130816                 NaN  0.901538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9804       0.129060                 NaN  0.890521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9934       0.127833                 NaN  0.878748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0019       0.123593                 NaN  0.874477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0130       0.119809                 NaN  0.867220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0231       0.117925                 NaN  0.858953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0328       0.116754                 NaN  0.850418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0410       0.115192                 NaN  0.843856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0561       0.111848                 NaN  0.832083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0603       0.108332                 NaN  0.831332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0696       0.103134                 NaN  0.827265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0797       0.111516                 NaN  0.808743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0920       0.991744E-001            NaN  0.808795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0943       0.957955E-001            NaN  0.809906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1030       0.968020E-001            NaN  0.800194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1121       0.906420E-001            NaN  0.797289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9901       0.304080E-001            NaN  0.256055       0.723480                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8917       0.991979E-002            NaN  0.841110E-002   1.08995                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8856                 NaN            NaN            NaN   1.11441                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8835                 NaN            NaN            NaN   1.11652                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8789                 NaN            NaN            NaN   1.12114                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8720                 NaN            NaN            NaN   1.12796                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8659                 NaN            NaN            NaN   1.13411                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8539                 NaN            NaN            NaN   1.14611                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8432                 NaN            NaN            NaN   1.15679                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8261                 NaN            NaN            NaN   1.17392                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.8003                 NaN            NaN            NaN   1.19970                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7578                 NaN            NaN            NaN   1.24222                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.7089                 NaN            NaN            NaN   1.29112                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4518                 NaN            NaN            NaN  0.720700       0.827531                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2462                 NaN            NaN            NaN   1.47431       0.279496                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2690                 NaN            NaN            NaN   1.45042       0.280608                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2834                 NaN            NaN            NaN  0.281157        1.43546                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3026                 NaN            NaN            NaN   1.42383       0.273520                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3171                 NaN            NaN            NaN  0.270681        1.41221                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3320                 NaN            NaN            NaN   1.39891       0.269090                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3460       0.594949E-005            NaN            NaN   1.38671       0.267276                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3587       0.105091E-005            NaN            NaN   1.37829       0.263017                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3718       0.193507E-005            NaN            NaN   1.36312       0.265073                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3872       0.987393E-001            NaN            NaN   1.42873       0.852971E-001            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4176       0.107597                 NaN            NaN  0.510984E-001   1.42369                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4215       0.105261                 NaN            NaN   1.41806       0.551817E-001            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4301       0.101973                 NaN            NaN   1.40730       0.606567E-001            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4368       0.976706E-001            NaN            NaN   1.40462       0.609454E-001            NaN            NaN            NaN            NaN            NaN
