|6.6.6
Archiving\03_Data\Dfrac/QFM_m2/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1899.75        2500.00        99.4054       0.594592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.5167       0.483337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3013       0.698737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4131       0.586943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4168       0.583230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4167       0.579821       0.346453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4120       0.577876       0.100765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4145       0.575419       0.100478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4183       0.571765       0.998199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4190       0.570987       0.999755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4224       0.567664       0.993165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4232       0.566880       0.992350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4257       0.564413       0.987841E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4276       0.562570       0.986489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4290       0.561125       0.984389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4313       0.558876       0.978999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4300       0.560133       0.982571E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4348       0.555524       0.970843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4326       0.557691       0.975046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4363       0.554048       0.967034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3786       0.610755       0.106770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4965       0.494925       0.860751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4375       0.552908       0.961135E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4378       0.552627       0.959293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4374       0.552987       0.959542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4399       0.550557       0.952214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4363       0.554159       0.957986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4399       0.550606       0.948041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4383       0.552234       0.948575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4382       0.552336       0.946089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4379       0.552673       0.943779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4363       0.554238       0.944764E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4370       0.553611       0.939077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5186       0.473410       0.802339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3505       0.638794       0.107473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4320       0.558618       0.938954E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4331       0.557576       0.931304E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4293       0.561349       0.934366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4278       0.562919       0.930809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4270       0.563734       0.929747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4257       0.565049       0.925920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3661       0.624235       0.966015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4615       0.529457       0.907323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4183       0.572448       0.927656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4225       0.568442       0.910667E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4144       0.576392       0.921837E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4125       0.578314       0.918766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4090       0.581856       0.919212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4062       0.584598       0.917521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4035       0.587312       0.916526E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3998       0.591078       0.916805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3970       0.593860       0.914897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3940       0.596838       0.913764E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5128       0.479789       0.736657E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.6790       0.316294       0.475171E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.9709        1.01388       0.152310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3800       0.610884       0.911661E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3772       0.613745       0.909628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3729       0.617979       0.910414E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3698       0.621095       0.908736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3655       0.625394       0.909116E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3611       0.629839       0.908318E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3577       0.633246       0.909567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3551       0.635873       0.906235E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3499       0.641058       0.907411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3473       0.643672       0.905480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3419       0.649016       0.906900E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3389       0.652066       0.905702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3337       0.657252       0.907285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3324       0.658526       0.902859E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.9251       0.738854E-001  0.101075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.7277        1.25528       0.170420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3194       0.671556       0.904824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3172       0.673759       0.903509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3120       0.678914       0.905433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3099       0.681119       0.902176E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3070       0.683946       0.902118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3030       0.687940       0.904212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3000       0.690940       0.902242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2968       0.694127       0.903840E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2950       0.695948       0.900994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3201       0.671257       0.865051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2597       0.730904       0.936890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2873       0.703696       0.900140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2848       0.706228       0.900489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3045       0.686765       0.870375E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2593       0.731496       0.924696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2793       0.711717       0.898144E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.5048        1.47523       0.199515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.9994       0.458615E-003  0.137806E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3313       0.662075       0.662719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2764       0.714633       0.893780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2751       0.715940       0.893941E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2748       0.716313       0.891427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2748       0.716226       0.894247E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2790       0.712192       0.885785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2772       0.713939       0.887973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2775       0.713623       0.887021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.6339       0.459552       0.529005E-003  0.906051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.2057       0.278435                 NaN   1.51584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2405       0.273693                 NaN   1.48585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2732       0.279858                 NaN   1.44696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.3087       0.249520                 NaN   1.44176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3397       0.255284                 NaN   1.40506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3703       0.251469                 NaN   1.37827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3061       0.263605                 NaN   1.43029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.5237       0.225768                 NaN   1.25050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4571       0.234693                 NaN   1.30817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4880       0.231617                 NaN   1.28040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5132       0.225959                 NaN   1.26082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5376       0.222002                 NaN   1.24040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5649       0.217595                 NaN   1.21749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5877       0.212920                 NaN   1.19938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6119       0.207793                 NaN   1.18031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6356       0.203943                 NaN   1.16047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6493       0.198418                 NaN   1.15224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6832       0.199151                 NaN   1.11761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.7028       0.193023                 NaN   1.10421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7236       0.188331                 NaN   1.08809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7415       0.185599                 NaN   1.07288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7596       0.180426                 NaN   1.06001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6946       0.195923                 NaN   1.10949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8819       0.154103                 NaN  0.964025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7958       0.175510                 NaN   1.02872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8553       0.163982                 NaN  0.980762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8499       0.162141                 NaN  0.987974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8677       0.160259                 NaN  0.972083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8859       0.158399                 NaN  0.955685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8997       0.155069                 NaN  0.945197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9147       0.148718                 NaN  0.936617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9323       0.147958                 NaN  0.919726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9444       0.144554                 NaN  0.911038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9582       0.140477                 NaN  0.901341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9464       0.144831                 NaN  0.908748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0150       0.132127                 NaN  0.852845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9980       0.131439                 NaN  0.870590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0126       0.128632                 NaN  0.858805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0252       0.126721                 NaN  0.848060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0356       0.122422                 NaN  0.842006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0507       0.124332                 NaN  0.824942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0607       0.118393                 NaN  0.820917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.7879       0.180134                 NaN   1.03196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.3673       0.550037E-001            NaN  0.577686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0919       0.109833                 NaN  0.798227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1038       0.108249                 NaN  0.787982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1157       0.107130                 NaN  0.777189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1235       0.103452                 NaN  0.773053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1336       0.100202                 NaN  0.766163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1431       0.985208E-001            NaN  0.758398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1522       0.974259E-001            NaN  0.750370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1599       0.960321E-001            NaN  0.744087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1734       0.931780E-001            NaN  0.733394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1776       0.901227E-001            NaN  0.732267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1859       0.857253E-001            NaN  0.728372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1958       0.926246E-001            NaN  0.711552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2065       0.822638E-001            NaN  0.711273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2088       0.793702E-001            NaN  0.711858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2170       0.801517E-001            NaN  0.702826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2251       0.749579E-001            NaN  0.699959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1129       0.251225E-001            NaN  0.224703       0.637280                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0248       0.818878E-002            NaN  0.737780E-002  0.959599                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0195                 NaN            NaN            NaN  0.980480                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0183                 NaN            NaN            NaN  0.981722                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0148                 NaN            NaN            NaN  0.985169                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0093                 NaN            NaN            NaN  0.990662                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0046                 NaN            NaN            NaN  0.995381                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9948                 NaN            NaN            NaN   1.00517                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9859                 NaN            NaN            NaN   1.01407                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9714                 NaN            NaN            NaN   1.02862                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9492                 NaN            NaN            NaN   1.05076                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9123                 NaN            NaN            NaN   1.08775                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.8695                 NaN            NaN            NaN   1.13052                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.6388                 NaN            NaN            NaN  0.636957       0.724195                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4532                 NaN            NaN            NaN   1.30234       0.244461                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4742                 NaN            NaN            NaN   1.28051       0.245247                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4880                 NaN            NaN            NaN  0.245476        1.26648                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5062                 NaN            NaN            NaN   1.25521       0.238627                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5201                 NaN            NaN            NaN  0.235922        1.24399                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5343                 NaN            NaN            NaN   1.23138       0.234335                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5478       0.478835E-005            NaN            NaN   1.21968       0.232533                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5602       0.844327E-006            NaN            NaN   1.21123       0.228600                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5727       0.155192E-005            NaN            NaN   1.19711       0.230181                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5929       0.791105E-001            NaN            NaN   1.25402       0.740040E-001            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6219       0.860087E-001            NaN            NaN  0.442799E-001   1.24781                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6263       0.839859E-001            NaN            NaN   1.24193       0.477631E-001            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6351       0.811967E-001            NaN            NaN   1.23124       0.524444E-001            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6422       0.776157E-001            NaN            NaN   1.22755       0.526300E-001            NaN            NaN            NaN            NaN            NaN
