|6.6.6
Archiving\03_Data\fracLP/QFM/TIS/TIS_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1789.47        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.9930                 NaN            NaN            NaN  0.695503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.9905                 NaN            NaN            NaN  0.947642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.9906                 NaN            NaN            NaN  0.941805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.9906                 NaN            NaN            NaN  0.936962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.9908                 NaN            NaN            NaN  0.924512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.9908                 NaN            NaN            NaN  0.921235E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.9909                 NaN            NaN            NaN  0.912522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.9909                 NaN            NaN            NaN  0.905125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9910                 NaN            NaN            NaN  0.898528E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.9911                 NaN            NaN            NaN  0.889636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.9912                 NaN            NaN            NaN  0.884001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.9912                 NaN            NaN            NaN  0.876584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9913                 NaN            NaN            NaN  0.870424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9914                 NaN            NaN            NaN  0.861993E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9914                 NaN            NaN            NaN  0.859318E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9915                 NaN            NaN            NaN  0.847578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9916                 NaN            NaN            NaN  0.841628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9932                 NaN            NaN            NaN  0.679168E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9902                 NaN            NaN            NaN  0.984980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.9918                 NaN            NaN            NaN  0.821474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9918                 NaN            NaN            NaN  0.815913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.9919                 NaN            NaN            NaN  0.807521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.9920                 NaN            NaN            NaN  0.802004E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.9920                 NaN            NaN            NaN  0.795230E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9921                 NaN            NaN            NaN  0.789457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.9922                 NaN            NaN            NaN  0.781840E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.9922                 NaN            NaN            NaN  0.775350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.9002                 NaN            NaN  0.921344E-001  0.768373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4453                 NaN            NaN  0.547048       0.765639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4509                 NaN            NaN  0.541510       0.758158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4485                 NaN            NaN  0.543873       0.758657E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.9888                 NaN            NaN  0.997201       0.140383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.9128                 NaN            NaN  0.862052E-001  0.987376E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.6213                 NaN            NaN  0.373579       0.516944E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.7417                 NaN            NaN   1.24127       0.170569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.9895                 NaN            NaN  0.104188E-001  0.987737E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3948                 NaN            NaN  0.597019       0.818640E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.5149                 NaN            NaN  0.478519       0.656067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4460                 NaN            NaN  0.546674       0.735217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4673                 NaN            NaN  0.525400       0.728569E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4589                 NaN            NaN  0.533834       0.727292E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4597                 NaN            NaN  0.533080       0.724379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4627                 NaN            NaN  0.530077       0.718709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4634                 NaN            NaN  0.529383       0.716766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4662                 NaN            NaN  0.526628       0.713062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4674                 NaN            NaN  0.525462       0.709404E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4701                 NaN            NaN  0.522850       0.705675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4708                 NaN            NaN  0.522176       0.704242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4755                 NaN            NaN  0.517533       0.697124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4774                 NaN            NaN  0.515673       0.693167E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4772                 NaN            NaN  0.515897       0.691685E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4835                 NaN            NaN  0.509704       0.683290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4845                 NaN            NaN  0.508653       0.681983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4872                 NaN            NaN  0.506072       0.677450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.9994                 NaN            NaN  0.590374E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9848                 NaN            NaN   1.00178       0.133843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4944                 NaN            NaN  0.498891       0.666922E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4992                 NaN            NaN  0.494161       0.659615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.5028                 NaN            NaN  0.490689       0.654976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.5043                 NaN            NaN  0.489207       0.653073E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.5087                 NaN            NaN  0.484857       0.646439E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.5108                 NaN            NaN  0.482769       0.642929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.5145                 NaN            NaN  0.479106       0.638575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.5182                 NaN            NaN  0.475433       0.633155E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.5206                 NaN            NaN  0.473146       0.628652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.5248                 NaN            NaN  0.468964       0.623616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.5275                 NaN            NaN  0.466309       0.620561E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.5301                 NaN            NaN  0.463715       0.615911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.5060                 NaN            NaN  0.487496       0.648041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5674                 NaN            NaN  0.426896       0.567779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.4783                 NaN            NaN  0.397854       0.444997E-002            NaN  0.119391                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0395                 NaN            NaN  0.309067E-001  0.246214E-002            NaN  0.927178                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0587                 NaN            NaN  0.165335E-001            NaN            NaN  0.924785                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0530                 NaN            NaN  0.112785E-001            NaN            NaN  0.935770                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0657                 NaN            NaN  0.870155E-002            NaN            NaN  0.925623                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0729                 NaN            NaN  0.655301E-002            NaN            NaN  0.920595                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0824                 NaN            NaN  0.599915E-002            NaN            NaN  0.911593                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0890                 NaN            NaN  0.627170E-002            NaN            NaN  0.904719                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1072                 NaN            NaN  0.145395E-001            NaN            NaN  0.878276                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1112                 NaN            NaN  0.319152E-001            NaN            NaN  0.856872                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1161                 NaN            NaN  0.470941E-002            NaN            NaN  0.879222                 NaN            NaN            NaN            NaN            NaN            NaN
