|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1942.36        2500.00        99.5351                 NaN  0.441298       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.5351                 NaN  0.441298       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.5351                 NaN  0.441298       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.5351                 NaN  0.441297       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.5351                 NaN  0.441297       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.5351                 NaN  0.441297       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.5351                 NaN  0.441296       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.1243                 NaN  0.441296       0.229866E-001  0.411400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.6496                 NaN            NaN            NaN  0.350359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3131                 NaN            NaN            NaN  0.686934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3111                 NaN            NaN            NaN  0.688863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3122                 NaN            NaN            NaN  0.687802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3214                 NaN            NaN            NaN  0.678578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3217                 NaN            NaN            NaN  0.678283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3278                 NaN            NaN            NaN  0.672222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3153                 NaN            NaN            NaN  0.684731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3484                 NaN            NaN            NaN  0.651601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3385                 NaN            NaN            NaN  0.661456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4652                 NaN            NaN            NaN  0.534753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.7535                 NaN            NaN            NaN  0.246527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        98.7971                 NaN            NaN            NaN   1.20289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3678                 NaN            NaN            NaN  0.632162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3514                 NaN            NaN            NaN  0.648642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3557                 NaN            NaN            NaN  0.644294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3073                 NaN            NaN            NaN  0.692692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3589                 NaN            NaN            NaN  0.641064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4138                 NaN            NaN            NaN  0.586185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3643                 NaN            NaN            NaN  0.635707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3670                 NaN            NaN            NaN  0.632983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3682                 NaN            NaN            NaN  0.631777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3688                 NaN            NaN            NaN  0.631230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3636                 NaN            NaN            NaN  0.626415       0.996981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3565                 NaN            NaN            NaN  0.628138       0.153187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3598                 NaN            NaN            NaN  0.624970       0.151881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3801                 NaN            NaN            NaN  0.605099       0.147517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3405                 NaN            NaN            NaN  0.643807       0.156814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3638                 NaN            NaN            NaN  0.621069       0.150928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1624                 NaN            NaN            NaN  0.817783       0.198516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5654                 NaN            NaN            NaN  0.424413       0.102248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3644                 NaN            NaN            NaN  0.620521       0.150540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3676                 NaN            NaN            NaN  0.617490       0.149150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3674                 NaN            NaN            NaN  0.617720       0.149134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3679                 NaN            NaN            NaN  0.617224       0.148930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3643                 NaN            NaN            NaN  0.620759       0.149464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3706                 NaN            NaN            NaN  0.614605       0.147464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1067                 NaN            NaN            NaN  0.872469       0.208170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.6395                 NaN            NaN            NaN  0.352194       0.834735E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3536                 NaN            NaN            NaN  0.631311       0.150891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3660                 NaN            NaN            NaN  0.619150       0.148285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3696                 NaN            NaN            NaN  0.615796       0.145577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4289                 NaN            NaN            NaN  0.557832       0.132379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3076                 NaN            NaN            NaN  0.676510       0.159330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3678                 NaN            NaN            NaN  0.617669       0.145163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3656                 NaN            NaN            NaN  0.619846       0.145345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3647                 NaN            NaN            NaN  0.620822       0.144827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.9098                 NaN            NaN            NaN  0.887540E-001  0.148200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        98.8194                 NaN            NaN            NaN   1.15323       0.273466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3623                 NaN            NaN            NaN  0.623315       0.143909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3601                 NaN            NaN            NaN  0.625507       0.143743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.9708                 NaN            NaN            NaN  0.284844E-001  0.679354E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        98.7489                 NaN            NaN            NaN   1.22319       0.279082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3561                 NaN            NaN            NaN  0.629655       0.142904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3543                 NaN            NaN            NaN  0.631384       0.142795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3518                 NaN            NaN            NaN  0.633958       0.142844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3532                 NaN            NaN            NaN  0.632633       0.141671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3497                 NaN            NaN            NaN  0.636081       0.141869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3474                 NaN            NaN            NaN  0.638476       0.141597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3454                 NaN            NaN            NaN  0.640483       0.141407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3432                 NaN            NaN            NaN  0.642675       0.141190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        98.9251                 NaN            NaN            NaN   1.05167       0.231855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.7534                 NaN            NaN            NaN  0.241838       0.481124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3342                 NaN            NaN            NaN  0.651730       0.140784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3346                 NaN            NaN            NaN  0.651423       0.139940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3320                 NaN            NaN            NaN  0.654055       0.139821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3286                 NaN            NaN            NaN  0.657428       0.139988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3269                 NaN            NaN            NaN  0.659150       0.139691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3241                 NaN            NaN            NaN  0.661906       0.139757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3221                 NaN            NaN            NaN  0.664024       0.138836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3178                 NaN            NaN            NaN  0.668258       0.139133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3274                 NaN            NaN            NaN  0.658766       0.138491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3016                 NaN            NaN            NaN  0.684571       0.138780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3095                 NaN            NaN            NaN  0.676640       0.138620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3079                 NaN            NaN            NaN  0.678337       0.138111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3046                 NaN            NaN            NaN  0.681598       0.138134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3012                 NaN            NaN            NaN  0.685000       0.138159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2997                 NaN            NaN            NaN  0.686538       0.137974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3840                 NaN            NaN            NaN  0.604032       0.119957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2040                 NaN            NaN            NaN  0.780533       0.154958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2928                 NaN            NaN            NaN  0.693434       0.137221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2862                 NaN            NaN            NaN  0.700056       0.137844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2896                 NaN            NaN            NaN  0.696823       0.136141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2790                 NaN            NaN            NaN  0.707252       0.137713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2863                 NaN            NaN            NaN  0.700171       0.135630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2795                 NaN            NaN            NaN  0.706863       0.136368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2766                 NaN            NaN            NaN  0.709745       0.136236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2717                 NaN            NaN            NaN  0.714614       0.136650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2733                 NaN            NaN            NaN  0.713140       0.135895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1222                 NaN            NaN            NaN  0.861336       0.164192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4219                 NaN            NaN            NaN  0.567397       0.106835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2689                 NaN            NaN            NaN  0.717542       0.135313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2645                 NaN            NaN            NaN  0.721896       0.135546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2403                 NaN            NaN            NaN  0.745846       0.138653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2863                 NaN            NaN            NaN  0.700648       0.130885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2632                 NaN            NaN            NaN  0.723411       0.134297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2629                 NaN            NaN            NaN  0.723643       0.134146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2586                 NaN            NaN            NaN  0.727961       0.134144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2590                 NaN            NaN            NaN  0.727529       0.134646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2569                 NaN            NaN            NaN  0.729781       0.133042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2622                 NaN            NaN            NaN  0.724487       0.132652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2597                 NaN            NaN            NaN  0.726948       0.133047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2598                 NaN            NaN            NaN  0.726885       0.132859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2594                 NaN            NaN            NaN  0.727345       0.132599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2615                 NaN            NaN            NaN  0.725331       0.132087E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2610                 NaN            NaN            NaN  0.725820       0.131986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2630                 NaN            NaN            NaN  0.723816       0.131555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2597                 NaN            NaN            NaN  0.727115       0.131806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2659                 NaN            NaN            NaN  0.721020       0.130530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.9632                 NaN            NaN            NaN   1.01826       0.185755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.5771                 NaN            NaN            NaN  0.415448       0.749728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.2707                 NaN            NaN            NaN  0.716304       0.129661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.9942                 NaN            NaN            NaN  0.575746E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.5554                 NaN            NaN            NaN   1.41875       0.258038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.2751                 NaN            NaN            NaN  0.711993       0.128796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.2779                 NaN            NaN            NaN  0.709219       0.128556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.2823                 NaN            NaN            NaN  0.704902       0.127802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.2853                 NaN            NaN            NaN  0.701977       0.127363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.2870                 NaN            NaN            NaN  0.700327       0.127056E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.2901                 NaN            NaN            NaN  0.697269       0.126726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.2939                 NaN            NaN            NaN  0.693482       0.126008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.0950                 NaN            NaN            NaN  0.561280       0.658838E-002  0.337170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5649                 NaN            NaN            NaN  0.217345                 NaN   1.21777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.2464                 NaN            NaN            NaN  0.118208       0.134122E-002  0.634094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        97.9618                 NaN            NaN            NaN  0.309963                 NaN   1.72820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        97.3573                 NaN            NaN            NaN  0.356090                 NaN   2.28666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.9223                 NaN            NaN            NaN  0.177842E-001            NaN  0.598780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6876                 NaN            NaN            NaN  0.197845                 NaN   1.11457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7011                 NaN            NaN            NaN  0.195938                 NaN   1.10300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7206                 NaN            NaN            NaN  0.192953                 NaN   1.08647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7423                 NaN            NaN            NaN  0.182771                 NaN   1.07496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7568                 NaN            NaN            NaN  0.190144                 NaN   1.05309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7808                 NaN            NaN            NaN  0.182688                 NaN   1.03647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7995                 NaN            NaN            NaN  0.176332                 NaN   1.02413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8158                 NaN            NaN            NaN  0.176092                 NaN   1.00809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8327                 NaN            NaN            NaN  0.170110                 NaN  0.997211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8516                 NaN            NaN            NaN  0.167480                 NaN  0.980913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8666                 NaN            NaN            NaN  0.163214                 NaN  0.970184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8841                 NaN            NaN            NaN  0.165554                 NaN  0.950348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.2990                 NaN            NaN            NaN  0.981394E-001            NaN  0.602909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.5151                 NaN            NaN            NaN  0.212417                 NaN   1.27245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9286                 NaN            NaN            NaN  0.150937                 NaN  0.920432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9352                 NaN            NaN            NaN  0.147878                 NaN  0.916875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9581                 NaN            NaN            NaN  0.139219                 NaN  0.902700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9724                 NaN            NaN            NaN  0.142256                 NaN  0.885389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9848                 NaN            NaN            NaN  0.140162                 NaN  0.875008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9987                 NaN            NaN            NaN  0.138081                 NaN  0.863227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0106                 NaN            NaN            NaN  0.135664                 NaN  0.853696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0225                 NaN            NaN            NaN  0.132140                 NaN  0.845390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0356                 NaN            NaN            NaN  0.129142                 NaN  0.835227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0466                 NaN            NaN            NaN  0.125964                 NaN  0.827394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0581                 NaN            NaN            NaN  0.130575                 NaN  0.811287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0726                 NaN            NaN            NaN  0.120843                 NaN  0.806582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0806                 NaN            NaN            NaN  0.122172                 NaN  0.797183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
