|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/TAY13/TAY13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1937.34        500.000        99.5351       0.441218       0.236392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.5351       0.441218       0.236392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.5351       0.441218       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.5351       0.441217       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.5351       0.441217       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.5351       0.441216       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.5351       0.441216       0.236390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.5351       0.441216       0.236390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.5351       0.441215       0.236390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.4087       0.441214       0.231993E-001  0.126920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.9968                 NaN            NaN  0.323510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3776                 NaN            NaN  0.622445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3135                 NaN            NaN  0.686525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3182                 NaN            NaN  0.681807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3216                 NaN            NaN  0.678352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3251                 NaN            NaN  0.674913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3281                 NaN            NaN  0.671903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3322                 NaN            NaN  0.667814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3381                 NaN            NaN  0.661870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3408                 NaN            NaN  0.659155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3434                 NaN            NaN  0.656615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3468                 NaN            NaN  0.653159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3488                 NaN            NaN  0.651192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3428                 NaN            NaN  0.657198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3660                 NaN            NaN  0.633962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3581                 NaN            NaN  0.641917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3598                 NaN            NaN  0.640215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3619                 NaN            NaN  0.638077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3655                 NaN            NaN  0.634489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3667                 NaN            NaN  0.633325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3690                 NaN            NaN  0.631013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3711                 NaN            NaN  0.628878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3736                 NaN            NaN  0.626429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4965                 NaN            NaN  0.503468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2426                 NaN            NaN  0.749887       0.750374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3831                 NaN            NaN  0.616148       0.799668E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5702                 NaN            NaN  0.419371       0.104513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.1577                 NaN            NaN  0.821934       0.203468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3647                 NaN            NaN  0.619858       0.154108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3673                 NaN            NaN  0.617357       0.153017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3821                 NaN            NaN  0.602889       0.149665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3536                 NaN            NaN  0.630807       0.156256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3647                 NaN            NaN  0.620007       0.153208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3744                 NaN            NaN  0.610595       0.150537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3711                 NaN            NaN  0.613808       0.151122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3711                 NaN            NaN  0.613793       0.151037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3709                 NaN            NaN  0.614018       0.150729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3710                 NaN            NaN  0.613960       0.150483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3714                 NaN            NaN  0.613626       0.150151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3729                 NaN            NaN  0.612161       0.149176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3682                 NaN            NaN  0.616809       0.149964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3737                 NaN            NaN  0.611537       0.148115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3729                 NaN            NaN  0.612285       0.147997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3655                 NaN            NaN  0.619534       0.149376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3697                 NaN            NaN  0.615552       0.147720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3686                 NaN            NaN  0.616607       0.147589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3666                 NaN            NaN  0.618629       0.147426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3679                 NaN            NaN  0.617410       0.146562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3483                 NaN            NaN  0.636473       0.152309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3824                 NaN            NaN  0.603512       0.140747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3615                 NaN            NaN  0.623862       0.146300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3625                 NaN            NaN  0.622938       0.145558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3480                 NaN            NaN  0.637160       0.148688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3687                 NaN            NaN  0.617045       0.142230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3568                 NaN            NaN  0.628691       0.145055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3546                 NaN            NaN  0.630899       0.144918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3537                 NaN            NaN  0.631922       0.144284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3491                 NaN            NaN  0.636402       0.144865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3959                 NaN            NaN  0.590710       0.133528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3004                 NaN            NaN  0.684230       0.153761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3436                 NaN            NaN  0.642020       0.143659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3421                 NaN            NaN  0.643566       0.143272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3384                 NaN            NaN  0.647334       0.143134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3361                 NaN            NaN  0.649570       0.143117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3346                 NaN            NaN  0.651120       0.142506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3302                 NaN            NaN  0.655477       0.142765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3826                 NaN            NaN  0.603313       0.140607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2692                 NaN            NaN  0.716377       0.143983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3207                 NaN            NaN  0.665022       0.142333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        98.9278                 NaN            NaN   1.04960       0.226349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.7769                 NaN            NaN  0.218955       0.417824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2457                 NaN            NaN  0.738721       0.155448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3101                 NaN            NaN  0.675723       0.141298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3103                 NaN            NaN  0.675661       0.140375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3044                 NaN            NaN  0.681501       0.140975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2990                 NaN            NaN  0.686916       0.141035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2962                 NaN            NaN  0.689678       0.141064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2968                 NaN            NaN  0.689244       0.139917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2919                 NaN            NaN  0.694096       0.140267E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2887                 NaN            NaN  0.697299       0.140079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2861                 NaN            NaN  0.699924       0.139966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2743                 NaN            NaN  0.711594       0.141491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2859                 NaN            NaN  0.700327       0.138125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2775                 NaN            NaN  0.708525       0.139478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2731                 NaN            NaN  0.712929       0.139611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2721                 NaN            NaN  0.713955       0.139226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2690                 NaN            NaN  0.717146       0.138972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2657                 NaN            NaN  0.720440       0.139089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2637                 NaN            NaN  0.722463       0.138765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2616                 NaN            NaN  0.724537       0.138476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2870                 NaN            NaN  0.699670       0.133696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2299                 NaN            NaN  0.755755       0.143514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2546                 NaN            NaN  0.731576       0.138512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2571                 NaN            NaN  0.729187       0.137429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2516                 NaN            NaN  0.734651       0.137923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2466                 NaN            NaN  0.739584       0.138194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2542                 NaN            NaN  0.732180       0.136452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2487                 NaN            NaN  0.737608       0.137155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2469                 NaN            NaN  0.739336       0.137534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2489                 NaN            NaN  0.737477       0.136437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2458                 NaN            NaN  0.740560       0.136634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2464                 NaN            NaN  0.739936       0.136186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2307                 NaN            NaN  0.755495       0.138541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2602                 NaN            NaN  0.726448       0.133258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2459                 NaN            NaN  0.740584       0.135485E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.9809                 NaN            NaN   1.00075       0.183334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.5157                 NaN            NaN  0.475581       0.866969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2472                 NaN            NaN  0.739305       0.134718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2366                 NaN            NaN  0.749669       0.137091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2647                 NaN            NaN  0.722149       0.131222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2120                 NaN            NaN  0.773933       0.141139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2944                 NaN            NaN  0.692996       0.126055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2559                 NaN            NaN  0.730836       0.133072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2576                 NaN            NaN  0.729141       0.132649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2586                 NaN            NaN  0.728201       0.132358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2632                 NaN            NaN  0.723590       0.131821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2652                 NaN            NaN  0.721635       0.131331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2628                 NaN            NaN  0.723954       0.132192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2779                 NaN            NaN  0.709155       0.129375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2753                 NaN            NaN  0.711730       0.129975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2748                 NaN            NaN  0.712172       0.130269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2835                 NaN            NaN  0.703680       0.128467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2772                 NaN            NaN  0.709955       0.128725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2958                 NaN            NaN  0.691393       0.127617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2928                 NaN            NaN  0.694408       0.127595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2956                 NaN            NaN  0.691644       0.127156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3024                 NaN            NaN  0.684973       0.126244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3054                 NaN            NaN  0.682014       0.125898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.1546                 NaN            NaN  0.826703       0.186988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4720                 NaN            NaN  0.521734       0.629357E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.2665                 NaN            NaN  0.720167       0.133567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3766                 NaN            NaN  0.611978       0.113804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3293                 NaN            NaN  0.658414       0.122825E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3295                 NaN            NaN  0.658230       0.123077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3422                 NaN            NaN  0.645747       0.120942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3441                 NaN            NaN  0.643798       0.120944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3503                 NaN            NaN  0.637706       0.120176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3545                 NaN            NaN  0.633562       0.119722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3573                 NaN            NaN  0.630792       0.119446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3446                 NaN            NaN  0.600221       0.108718E-001  0.443165E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8220                 NaN            NaN  0.872268E-001            NaN   1.09078                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        97.5450                 NaN            NaN  0.143428                 NaN   2.31162                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0300                 NaN            NaN  0.767103E-001            NaN  0.893315                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8886                 NaN            NaN  0.669086E-001            NaN   1.04447                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9038                 NaN            NaN  0.725348E-001            NaN   1.02367                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9261                 NaN            NaN  0.718445E-001            NaN   1.00210                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9266                 NaN            NaN  0.705229E-001            NaN   1.00283                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9664                 NaN            NaN  0.693190E-001            NaN  0.964260                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9637                 NaN            NaN  0.613117E-001            NaN  0.974954                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.7387                 NaN            NaN  0.927098E-001            NaN   1.16860                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4728                 NaN            NaN  0.305794E-001            NaN  0.496655                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.7805                 NaN            NaN  0.750968E-001            NaN   1.14439                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.1065                 NaN            NaN  0.105986                 NaN   1.78751                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.9734                 NaN            NaN  0.133333E-001            NaN  0.132902E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0470                 NaN            NaN  0.458381E-001            NaN  0.907145                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0555                 NaN            NaN  0.443848E-001            NaN  0.900117                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0718                 NaN            NaN  0.465130E-001            NaN  0.881702                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0841                 NaN            NaN  0.481726E-001            NaN  0.867764                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0916                 NaN            NaN  0.426841E-001            NaN  0.865741                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1086                 NaN            NaN  0.452884E-001            NaN  0.846145                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1166                 NaN            NaN  0.411220E-001            NaN  0.842294                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1349                 NaN            NaN  0.578749E-001            NaN  0.807217                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1386                 NaN            NaN  0.396599E-001            NaN  0.821762                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1486                 NaN            NaN  0.364617E-001            NaN  0.814890                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1563                 NaN            NaN  0.340645E-001            NaN  0.809669                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1636                 NaN            NaN  0.284638E-001            NaN  0.807905                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1734                 NaN            NaN  0.285489E-001            NaN  0.798051                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1806                 NaN            NaN  0.233234E-001            NaN  0.796123                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1930                 NaN            NaN  0.290154E-001            NaN  0.777963                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2012                 NaN            NaN  0.251738E-001            NaN  0.773577                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2065                 NaN            NaN  0.193786E-001            NaN  0.774131                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2164                 NaN            NaN  0.203034E-001            NaN  0.763329                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2229                 NaN            NaN  0.152202E-001            NaN  0.761880                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2304                 NaN            NaN  0.136208E-001            NaN  0.755987                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2355                 NaN            NaN  0.902238E-002            NaN  0.755461                 NaN            NaN            NaN            NaN            NaN            NaN
