|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.75/K22/K22_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1952.38        500.000        99.9607                 NaN  0.392705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.8004                 NaN  0.379529E-001  0.161608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.7151                 NaN            NaN  0.284863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.3122                 NaN            NaN  0.687824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.3267                 NaN            NaN  0.673340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.3110                 NaN            NaN  0.688954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3340                 NaN            NaN  0.666002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3350                 NaN            NaN  0.665044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3408                 NaN            NaN  0.659212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3465                 NaN            NaN  0.653491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3504                 NaN            NaN  0.649590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3576                 NaN            NaN  0.642440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3595                 NaN            NaN  0.640471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3680                 NaN            NaN  0.631966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3717                 NaN            NaN  0.628344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3767                 NaN            NaN  0.623288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3813                 NaN            NaN  0.618742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3847                 NaN            NaN  0.615343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3894                 NaN            NaN  0.610625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3942                 NaN            NaN  0.605753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3965                 NaN            NaN  0.603468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3924                 NaN            NaN  0.596958       0.106871E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3901                 NaN            NaN  0.593825       0.161084E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3929                 NaN            NaN  0.590996       0.161001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3779                 NaN            NaN  0.605371       0.167123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4200                 NaN            NaN  0.564723       0.152356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3946                 NaN            NaN  0.589125       0.162359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4165                 NaN            NaN  0.567945       0.155504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4093                 NaN            NaN  0.574924       0.158157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4122                 NaN            NaN  0.572024       0.157443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4175                 NaN            NaN  0.566881       0.156458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4180                 NaN            NaN  0.566384       0.156635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4192                 NaN            NaN  0.565138       0.156674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        98.8231                 NaN            NaN   1.14579       0.310592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3161                 NaN            NaN  0.664545       0.193764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5721                 NaN            NaN  0.416369       0.115701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4322                 NaN            NaN  0.552431       0.153803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4327                 NaN            NaN  0.551907       0.153708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4348                 NaN            NaN  0.549864       0.153329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4359                 NaN            NaN  0.548776       0.152904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4370                 NaN            NaN  0.547799       0.152456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4387                 NaN            NaN  0.546068       0.152035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4368                 NaN            NaN  0.547894       0.152603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4407                 NaN            NaN  0.544196       0.151352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4439                 NaN            NaN  0.541050       0.150086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4420                 NaN            NaN  0.542972       0.150754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4284                 NaN            NaN  0.556162       0.154672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4569                 NaN            NaN  0.528517       0.146223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4426                 NaN            NaN  0.542370       0.149840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4445                 NaN            NaN  0.540623       0.149085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.1157                 NaN            NaN  0.860428       0.238755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.9219                 NaN            NaN  0.765120E-001  0.157242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2788                 NaN            NaN  0.701931       0.192293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4450                 NaN            NaN  0.540229       0.147693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4424                 NaN            NaN  0.542759       0.148200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4435                 NaN            NaN  0.541779       0.147181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4425                 NaN            NaN  0.542783       0.147271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4415                 NaN            NaN  0.543787       0.146810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2167                 NaN            NaN  0.762792       0.205500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.6646                 NaN            NaN  0.326692       0.871887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4346                 NaN            NaN  0.550671       0.147633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4408                 NaN            NaN  0.544668       0.144882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4355                 NaN            NaN  0.549938       0.145332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4973                 NaN            NaN  0.489786       0.129357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3680                 NaN            NaN  0.615807       0.161536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4301                 NaN            NaN  0.555378       0.145223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4296                 NaN            NaN  0.555929       0.144288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4356                 NaN            NaN  0.550148       0.142553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4156                 NaN            NaN  0.569775       0.146571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4223                 NaN            NaN  0.563234       0.144202E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4209                 NaN            NaN  0.564692       0.144030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4625                 NaN            NaN  0.524171       0.132861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3701                 NaN            NaN  0.614413       0.154624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4141                 NaN            NaN  0.571579       0.143026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4092                 NaN            NaN  0.576454       0.143593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4066                 NaN            NaN  0.579055       0.143098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4040                 NaN            NaN  0.581735       0.142842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3987                 NaN            NaN  0.586963       0.143334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3997                 NaN            NaN  0.586094       0.142160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3944                 NaN            NaN  0.591300       0.142694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3905                 NaN            NaN  0.595259       0.142454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3895                 NaN            NaN  0.596266       0.141960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3839                 NaN            NaN  0.601830       0.142347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3814                 NaN            NaN  0.604420       0.142007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3765                 NaN            NaN  0.609317       0.142226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3738                 NaN            NaN  0.612005       0.141852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.1117                 NaN            NaN  0.868257       0.200555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.6476                 NaN            NaN  0.344544       0.787524E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3414                 NaN            NaN  0.643977       0.145994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3584                 NaN            NaN  0.627484       0.141576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3544                 NaN            NaN  0.631443       0.141690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3506                 NaN            NaN  0.635266       0.141496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3461                 NaN            NaN  0.639708       0.141482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3446                 NaN            NaN  0.641235       0.141225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0485                 NaN            NaN  0.930913       0.205681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.6252                 NaN            NaN  0.367030       0.774089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3319                 NaN            NaN  0.653982       0.140970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3277                 NaN            NaN  0.658146       0.141487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3235                 NaN            NaN  0.662435       0.141016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3199                 NaN            NaN  0.665998       0.141049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3131                 NaN            NaN  0.672689       0.141789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3165                 NaN            NaN  0.669490       0.140218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3091                 NaN            NaN  0.676831       0.140961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3196                 NaN            NaN  0.666609       0.138230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2896                 NaN            NaN  0.696060       0.143404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2999                 NaN            NaN  0.686016       0.140682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2954                 NaN            NaN  0.690531       0.140965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2996                 NaN            NaN  0.686508       0.139312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2840                 NaN            NaN  0.701820       0.142055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2872                 NaN            NaN  0.698710       0.140596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2867                 NaN            NaN  0.699218       0.140373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2827                 NaN            NaN  0.703235       0.140523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2818                 NaN            NaN  0.704194       0.140195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2786                 NaN            NaN  0.707386       0.140466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2765                 NaN            NaN  0.709474       0.140152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2746                 NaN            NaN  0.711407       0.140388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2721                 NaN            NaN  0.713898       0.140432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2742                 NaN            NaN  0.711892       0.139490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.0233                 NaN            NaN  0.957552       0.191635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.5208                 NaN            NaN  0.470297       0.885699E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        98.8953                 NaN            NaN   1.08442       0.203013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.6367                 NaN            NaN  0.355746       0.751156E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2687                 NaN            NaN  0.717397       0.139187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2695                 NaN            NaN  0.716631       0.139134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2689                 NaN            NaN  0.717180       0.139259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2663                 NaN            NaN  0.719763       0.139312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2717                 NaN            NaN  0.714415       0.138523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1384                 NaN            NaN  0.844592       0.169980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4027                 NaN            NaN  0.586600       0.107064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.8526                 NaN            NaN   1.12531       0.221164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.6928                 NaN            NaN  0.301416       0.580879E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2775                 NaN            NaN  0.708745       0.137550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.0851                 NaN            NaN  0.599147       0.888780E-002  0.306880                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2016                 NaN            NaN  0.877208E-001            NaN   1.71072                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.2604                 NaN            NaN  0.142580       0.167961E-001   1.58019                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3200                 NaN            NaN  0.786243E-001            NaN   1.60137                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2974                 NaN            NaN  0.743947E-001            NaN   1.62822                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3324                 NaN            NaN  0.771113E-001            NaN   1.59053                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3635                 NaN            NaN  0.723476E-001            NaN   1.56412                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3916                 NaN            NaN  0.677729E-001            NaN   1.54062                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4161                 NaN            NaN  0.643328E-001            NaN   1.51958                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4482                 NaN            NaN  0.620542E-001            NaN   1.48978                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4727                 NaN            NaN  0.607149E-001            NaN   1.46659                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4974                 NaN            NaN  0.519047E-001            NaN   1.45070                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.3531                 NaN            NaN  0.437349E-001            NaN   1.60320                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7080                 NaN            NaN  0.541305E-001            NaN   1.23785                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5708                 NaN            NaN  0.451950E-001            NaN   1.38403                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.2825                 NaN            NaN  0.379180E-001            NaN   1.67959                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.9153                 NaN            NaN  0.332978E-001            NaN   1.05142                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6356                 NaN            NaN  0.377218E-001            NaN   1.32668                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6464                 NaN            NaN  0.304379E-001            NaN   1.32318                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6847                 NaN            NaN  0.316266E-001            NaN   1.28366                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3421                 NaN            NaN  0.793506E-001            NaN  0.578573                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.0775                 NaN            NaN  0.369481E-001            NaN   1.88554                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7312                 NaN            NaN            NaN            NaN   1.26877                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7517                 NaN            NaN  0.287663E-001            NaN   1.21958                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7656                 NaN            NaN            NaN            NaN   1.23439                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7913                 NaN            NaN            NaN            NaN   1.20872                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8033                 NaN            NaN  0.934653E-002            NaN   1.18734                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8177                 NaN            NaN  0.123786E-001            NaN   1.16996                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8369                 NaN            NaN  0.941432E-002            NaN   1.15367                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8487                 NaN            NaN  0.289833E-002            NaN   1.14844                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8683                 NaN            NaN  0.402499E-001            NaN   1.09143                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8800                 NaN            NaN  0.196103E-003            NaN   1.11981                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.3420                 NaN            NaN  0.229805E-002            NaN  0.655689                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.4598                 NaN            NaN  0.340791E-005            NaN   1.54021                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9259                 NaN            NaN  0.280295E-001            NaN   1.04606                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9351                 NaN            NaN            NaN            NaN   1.06489                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.4361                 NaN            NaN  0.286588                 NaN   1.27729                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.5306                 NaN            NaN            NaN            NaN  0.469380                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9747                 NaN            NaN            NaN            NaN   1.02528                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9857                 NaN            NaN            NaN            NaN   1.01429                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9989                 NaN            NaN            NaN            NaN   1.00108                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0105                 NaN            NaN            NaN            NaN  0.989526                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0196                 NaN            NaN            NaN            NaN  0.980366                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0310                 NaN            NaN            NaN            NaN  0.968956                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0387                 NaN            NaN            NaN            NaN  0.961268                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0522                 NaN            NaN            NaN            NaN  0.947824                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0615                 NaN            NaN            NaN            NaN  0.938507                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.8888                 NaN            NaN            NaN            NaN  0.498622E-001   1.06133                 NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.8448                 NaN            NaN            NaN            NaN            NaN   1.15517                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9273                 NaN            NaN            NaN            NaN            NaN   1.07272                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.8971                 NaN            NaN            NaN            NaN            NaN   1.10292                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.8993                 NaN            NaN            NaN            NaN            NaN   1.10066                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9014                 NaN            NaN            NaN            NaN            NaN   1.09857                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9022                 NaN            NaN            NaN            NaN            NaN   1.09779                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9022                 NaN            NaN            NaN            NaN            NaN   1.09781                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9024                 NaN            NaN            NaN            NaN            NaN   1.09758                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.8966                 NaN            NaN            NaN            NaN            NaN   1.10342                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.8915                 NaN            NaN            NaN            NaN            NaN   1.10848                 NaN            NaN            NaN            NaN            NaN
