|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.6058       0.394170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3567       0.643349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3582       0.641835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3580       0.641999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3695       0.630455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3718       0.628249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3729       0.627123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3691       0.630856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3807       0.619305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3842       0.615756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3869       0.613053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3879       0.612145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3851       0.606465       0.838828E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3776       0.607593       0.148116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3434       0.641035       0.156070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4280       0.558421       0.136113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3876       0.597821       0.145965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3891       0.596302       0.145958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3923       0.593225       0.145020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3921       0.593357       0.145252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3956       0.589935       0.144343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3967       0.588920       0.144066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3958       0.589723       0.144473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3995       0.586134       0.143279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3979       0.587732       0.143804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4015       0.584216       0.142737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.1618       0.818206       0.200352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.8530       0.143518       0.349232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.1935       0.787327       0.191316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4028       0.583005       0.141651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4027       0.583122       0.141336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.6011       0.389376       0.951573E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2010       0.780185       0.187963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4046       0.581435       0.139933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4025       0.583480       0.139946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4009       0.585066       0.140305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3996       0.586420       0.140206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3997       0.586327       0.139566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3218       0.662432       0.157625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4748       0.513119       0.121003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3952       0.590880       0.139279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3902       0.595786       0.139856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3933       0.592857       0.138298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4485       0.538988       0.125355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3308       0.654082       0.151579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3836       0.602537       0.139069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3868       0.599475       0.137293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3783       0.607848       0.138581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3793       0.606920       0.137717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3768       0.609485       0.137301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3727       0.613554       0.137766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3710       0.615302       0.136984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3668       0.619475       0.137415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3626       0.623657       0.137618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3616       0.624699       0.136812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3608       0.625555       0.136285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3478       0.638400       0.137893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3495       0.636861       0.136710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3427       0.643532       0.137187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3691       0.617857       0.130866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3080       0.677762       0.142522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3321       0.654207       0.136550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3239       0.662374       0.137303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3247       0.661637       0.136137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3177       0.668682       0.136680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3121       0.674232       0.136664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.1200       0.862600       0.173573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4907       0.499393       0.995474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2967       0.689627       0.136756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2922       0.694091       0.136799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2882       0.698183       0.136616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2819       0.704461       0.136645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2709       0.715300       0.138376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2767       0.709742       0.135553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2678       0.718506       0.136564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2728       0.713763       0.134459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2414       0.744679       0.139207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2495       0.736792       0.136931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.1889       0.796371       0.147209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2916       0.695704       0.127380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2338       0.752499       0.137031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2286       0.757668       0.137167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2228       0.763425       0.137249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2180       0.768263       0.137322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2117       0.774536       0.137708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2100       0.776313       0.137218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2019       0.784272       0.138049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2015       0.784792       0.137082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1931       0.793123       0.138047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1911       0.795217       0.137297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1872       0.799050       0.137480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1827       0.803586       0.137618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1764       0.809857       0.137918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1763       0.809898       0.137576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.2410        1.73026       0.287236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9710       0.231990E-001  0.582797E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2567       0.736618       0.667847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1636       0.822651       0.137977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1628       0.823457       0.137416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1602       0.826044       0.137723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1582       0.828031       0.137674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1579       0.828356       0.137585E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1555       0.830776       0.137690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1565       0.829800       0.137252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1556       0.830659       0.137560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1539       0.832342       0.137507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1551       0.831161       0.137033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1544       0.831841       0.137325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1560       0.830328       0.136742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1578       0.828594       0.136450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1580       0.828384       0.136369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1588       0.827579       0.136479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1603       0.826086       0.136405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1672       0.819283       0.135394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1645       0.821946       0.135927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1710       0.815540       0.134912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1696       0.816845       0.135592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1783       0.808314       0.134105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1783       0.808265       0.134555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4486       0.291481                 NaN   1.25990                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2604       0.139867                 NaN   1.59971                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.2939       0.137469                 NaN   1.56864                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3150       0.134247                 NaN   1.55073                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3618       0.130267                 NaN   1.50797                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.3791       0.123668                 NaN   1.49719                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4105       0.118680                 NaN   1.47080                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4354       0.116245                 NaN   1.44832                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.3250       0.122643                 NaN   1.55235                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6241       0.995195E-001            NaN   1.27639                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5096       0.106004                 NaN   1.38439                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5352       0.101193                 NaN   1.36360                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.4803       0.117214                 NaN   1.40249                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6695       0.940846E-001            NaN   1.23644                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6018       0.904961E-001            NaN   1.30766                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6267       0.889928E-001            NaN   1.28429                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6467       0.884106E-001            NaN   1.26489                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6650       0.825086E-001            NaN   1.25252                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6867       0.801442E-001            NaN   1.23318                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7019       0.773921E-001            NaN   1.22071                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7240       0.747413E-001            NaN   1.20131                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7394       0.699358E-001            NaN   1.19069                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7609       0.694065E-001            NaN   1.16969                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7730       0.623374E-001            NaN   1.16463                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7888       0.590941E-001            NaN   1.15210                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8079       0.630894E-001            NaN   1.12898                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8219       0.539798E-001            NaN   1.12416                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8397       0.562466E-001            NaN   1.10409                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8520       0.478871E-001            NaN   1.10014                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8677       0.492460E-001            NaN   1.08304                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8796       0.477351E-001            NaN   1.07263                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8950       0.404137E-001            NaN   1.06459                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9062       0.384174E-001            NaN   1.05534                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9212       0.394587E-001            NaN   1.03934                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9339       0.353512E-001            NaN   1.03075                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9447       0.316522E-001            NaN   1.02365                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9575       0.310192E-001            NaN   1.01145                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9666       0.267590E-001            NaN   1.00662                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9696       0.224001E-001            NaN   1.00798                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0009       0.234689E-001            NaN  0.975645                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0004       0.181005E-001            NaN  0.981521                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0105       0.155222E-001            NaN  0.973991                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0197       0.126705E-001            NaN  0.967615                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0322       0.131326E-001            NaN  0.954642                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0330       0.208482E-001            NaN  0.946174                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0612       0.875251E-002            NaN  0.930073                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0635       0.539436E-001            NaN  0.882536                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0654                 NaN            NaN  0.934639                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0812       0.398081E-001            NaN  0.878974                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0848                 NaN            NaN  0.915173                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0918       0.329719E-002            NaN  0.904907                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0975                 NaN            NaN  0.902463                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1072                 NaN            NaN  0.892836                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1120                 NaN            NaN  0.888043                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1220                 NaN            NaN  0.878018                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1285                 NaN            NaN  0.871516                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1376                 NaN            NaN  0.862427                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0551                 NaN            NaN  0.367559       0.577295                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9467                 NaN            NaN            NaN   1.05326                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9482                 NaN            NaN            NaN   1.05183                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9472                 NaN            NaN            NaN   1.05283                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9418                 NaN            NaN            NaN   1.05816                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9358                 NaN            NaN            NaN   1.06416                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9281                 NaN            NaN            NaN   1.07188                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9219                 NaN            NaN            NaN   1.07815                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9021                 NaN            NaN            NaN   1.09791                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8911                 NaN            NaN            NaN   1.10889                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8661                 NaN            NaN            NaN   1.13387                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.7900                 NaN            NaN            NaN   1.11509       0.949516E-001            NaN            NaN            NaN            NaN
  1433.58        500.000        98.3335                 NaN            NaN            NaN  0.443709        1.22275                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.3543       0.612288E-004            NaN            NaN  0.441824        1.20386                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3729                 NaN            NaN            NaN  0.435635        1.19151                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3918                 NaN            NaN            NaN   1.17882       0.429372                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.4098                 NaN            NaN            NaN  0.424532        1.16565                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4276       0.293857E-004            NaN            NaN  0.422097        1.15027                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4438                 NaN            NaN            NaN   1.13887       0.417292                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4607                 NaN            NaN            NaN   1.12638       0.412867                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4773                 NaN            NaN            NaN   1.11370       0.409008                 NaN            NaN            NaN            NaN
  1411.03        500.000        97.3400                 NaN            NaN            NaN  0.975978        1.19083       0.493177                 NaN            NaN            NaN
  1408.52        500.000        95.8477                 NaN            NaN            NaN   1.72678        1.27847        1.14700                 NaN            NaN            NaN
  1406.02        500.000        95.9628                 NaN            NaN            NaN   1.68159        1.24223        1.11339                 NaN            NaN            NaN
  1403.51        500.000        96.0718                 NaN            NaN            NaN   1.63806        1.20894        1.08122                 NaN            NaN            NaN
  1401.00        500.000        96.1701                 NaN            NaN            NaN   1.59841        1.17987        1.05157                 NaN            NaN            NaN
  1398.50        500.000        96.2693                 NaN            NaN            NaN   1.14921        1.55937        1.02213                 NaN            NaN            NaN
  1395.99        500.000        96.3605                 NaN            NaN            NaN   1.52392        1.12076       0.994856                 NaN            NaN            NaN
  1393.48        500.000        96.4443                 NaN            NaN            NaN   1.09476        1.49156       0.969380                 NaN            NaN            NaN
  1390.98        500.000        96.5281                 NaN            NaN            NaN   1.45941        1.06880       0.943679                 NaN            NaN            NaN
  1388.47        500.000        96.5845       0.225147                 NaN            NaN   1.04452        1.19265       0.953168                 NaN            NaN            NaN
  1385.96        500.000        96.6261       0.652808                 NaN            NaN   1.46045       0.269332       0.991293                 NaN            NaN            NaN
  1383.46        500.000        96.7043       0.665895                 NaN            NaN   1.45790       0.202585       0.969343                 NaN            NaN            NaN
  1380.95        500.000        96.7836       0.680493                 NaN            NaN   1.44916       0.139336       0.947408                 NaN            NaN            NaN
