|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.75/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1884.71        500.000        99.3631                 NaN  0.636900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3667                 NaN  0.633316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3697                 NaN  0.630296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3721                 NaN  0.627920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3745                 NaN  0.625490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3739                 NaN  0.626111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3802                 NaN  0.619776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3800                 NaN  0.620004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3842                 NaN  0.615850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3725                 NaN  0.615860       0.116000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2945                 NaN  0.688389       0.170903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.7063                 NaN  0.286641       0.709153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.1177                 NaN  0.860989       0.212962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3744                 NaN  0.610546       0.150969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3766                 NaN  0.608416       0.150285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3764                 NaN  0.608560       0.150264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3750                 NaN  0.609998       0.150352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3802                 NaN  0.604948       0.149018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3774                 NaN  0.607665       0.149468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3792                 NaN  0.605905       0.148659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3775                 NaN  0.607592       0.148978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3771                 NaN  0.608024       0.148935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3837                 NaN  0.601699       0.146363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4613                 NaN  0.525865       0.128343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2940                 NaN  0.689308       0.166885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3766                 NaN  0.608683       0.147275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.1325                 NaN  0.846987       0.204774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.6399                 NaN  0.351700       0.843363E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3524                 NaN  0.632449       0.151930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3749                 NaN  0.610524       0.145617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2389                 NaN  0.743362       0.176921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5125                 NaN  0.476262       0.112398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3549                 NaN  0.630256       0.148804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3675                 NaN  0.618053       0.144932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3652                 NaN  0.620344       0.144802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3601                 NaN  0.625329       0.145420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3599                 NaN  0.625615       0.144477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3550                 NaN  0.630550       0.144776E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3548                 NaN  0.630758       0.144207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3502                 NaN  0.635359       0.144580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3473                 NaN  0.638288       0.144399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3435                 NaN  0.642133       0.144132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3396                 NaN  0.646036       0.144009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3391                 NaN  0.646575       0.143554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3305                 NaN  0.655028       0.144313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3311                 NaN  0.654573       0.143506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3256                 NaN  0.660043       0.143877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3213                 NaN  0.664369       0.143684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3171                 NaN  0.668563       0.143744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3109                 NaN  0.674685       0.144020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3060                 NaN  0.679591       0.144029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3077                 NaN  0.678081       0.142623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2994                 NaN  0.686225       0.143359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2942                 NaN  0.691449       0.143867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2910                 NaN  0.694677       0.143111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2886                 NaN  0.697105       0.142687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2711                 NaN  0.714349       0.145029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2770                 NaN  0.708707       0.143042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        98.6719                 NaN   1.30234       0.257478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.8993                 NaN  0.986186E-001  0.204043E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2167                 NaN  0.768100       0.151859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.1800                 NaN  0.805155       0.148141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3120                 NaN  0.673939       0.141037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2375                 NaN  0.748015       0.145173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2504                 NaN  0.735506       0.140910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2318                 NaN  0.753823       0.143912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1988                 NaN  0.786134       0.150413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2494                 NaN  0.736829       0.137959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2154                 NaN  0.770127       0.144270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        98.2991                 NaN   1.66972       0.311740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000       100.0000                 NaN  0.707163E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3296                 NaN  0.658274       0.120966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.1963                 NaN  0.789212       0.144666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.1919                 NaN  0.793661       0.144576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.1864                 NaN  0.799077       0.145067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2164                 NaN  0.769653       0.139651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1411                 NaN  0.843815       0.151162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1750                 NaN  0.810505       0.144874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1711                 NaN  0.814426       0.145080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1671                 NaN  0.818413       0.145128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1638                 NaN  0.821705       0.145278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1611                 NaN  0.824397       0.145063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1569                 NaN  0.828523       0.145558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1552                 NaN  0.830245       0.145308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1504                 NaN  0.834976       0.145746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1498                 NaN  0.835676       0.145348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.7726                 NaN   1.20631       0.210462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.5241                 NaN  0.467836       0.810435E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1458                 NaN  0.839704       0.145357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.5582                 NaN  0.434537       0.725640E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.7164                 NaN   1.26177       0.218720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1441                 NaN  0.841334       0.145281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1399                 NaN  0.845559       0.145899E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1472                 NaN  0.838328       0.144521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1436                 NaN  0.841922       0.145243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1421                 NaN  0.843315       0.145414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1480                 NaN  0.837490       0.144609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1475                 NaN  0.838002       0.144861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1493                 NaN  0.836207       0.144554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1511                 NaN  0.834468       0.144402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1536                 NaN  0.832027       0.144213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1528                 NaN  0.832752       0.144717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1623                 NaN  0.823415       0.143250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1612                 NaN  0.824442       0.143678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1673                 NaN  0.818441       0.143052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1695                 NaN  0.816155       0.143011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1727                 NaN  0.813004       0.142631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        98.9994                 NaN  0.982969       0.176635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3746                 NaN  0.615065       0.103362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1709                 NaN  0.814704       0.144259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.0349                 NaN  0.693851       0.997499E-002  0.261310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3468                 NaN  0.139943       0.242766E-002   1.51086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3408                 NaN  0.119802                 NaN   1.53943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3717                 NaN  0.115412                 NaN   1.51288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3972                 NaN  0.109861                 NaN   1.49289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4269                 NaN  0.106820                 NaN   1.46633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4517                 NaN  0.104154                 NaN   1.44418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4748                 NaN  0.988100E-001            NaN   1.42639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5145                 NaN  0.970556E-001            NaN   1.38843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5335                 NaN  0.965999E-001            NaN   1.36988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5552                 NaN  0.893153E-001            NaN   1.35549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5782                 NaN  0.862513E-001            NaN   1.33553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6016                 NaN  0.845174E-001            NaN   1.31393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6253                 NaN  0.807699E-001            NaN   1.29392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6457                 NaN  0.779144E-001            NaN   1.27640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6677                 NaN  0.770874E-001            NaN   1.25517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6880                 NaN  0.733525E-001            NaN   1.23867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7060                 NaN  0.694186E-001            NaN   1.22455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7239                 NaN  0.648341E-001            NaN   1.21122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7457                 NaN  0.641858E-001            NaN   1.19016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7615                 NaN  0.609927E-001            NaN   1.17748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7806                 NaN  0.580891E-001            NaN   1.16133                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7973                 NaN  0.556917E-001            NaN   1.14701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8143                 NaN  0.576075E-001            NaN   1.12814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8281                 NaN  0.403501E-001            NaN   1.13150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8474                 NaN  0.466037E-001            NaN   1.10603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8611                 NaN  0.457325E-001            NaN   1.09319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8801                 NaN  0.448614E-001            NaN   1.07501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8944                 NaN  0.450138E-001            NaN   1.06059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9058                 NaN  0.381388E-001            NaN   1.05602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9196                 NaN  0.370183E-001            NaN   1.04336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9312                 NaN  0.329398E-001            NaN   1.03586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9458                 NaN  0.306682E-001            NaN   1.02357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9604                 NaN  0.295195E-001            NaN   1.01011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9708                 NaN  0.257895E-001            NaN   1.00344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9855                 NaN  0.263706E-001            NaN  0.988111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9955                 NaN  0.226399E-001            NaN  0.981819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0066                 NaN  0.204639E-001            NaN  0.972909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0179                 NaN  0.171381E-001            NaN  0.964952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0270                 NaN  0.147243E-001            NaN  0.958315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0395                 NaN  0.202424E-001            NaN  0.940277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0471                 NaN            NaN            NaN  0.952902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0585                 NaN  0.184774E-001            NaN  0.923068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0663                 NaN  0.710641E-002            NaN  0.926568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0831                 NaN  0.222698E-001            NaN  0.894674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0871                 NaN  0.817655E-002            NaN  0.904716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0165                 NaN  0.158287E-002            NaN  0.477109       0.504856                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9395                 NaN  0.120114E-004            NaN  0.239391E-001   1.03655                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9438                 NaN            NaN            NaN            NaN   1.05621                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9480                 NaN            NaN            NaN            NaN   1.05196                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9608                 NaN            NaN            NaN  0.144937       0.894271                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9594                 NaN            NaN            NaN  0.103299E-003   1.04050                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9656                 NaN            NaN            NaN            NaN   1.03443                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9693                 NaN            NaN            NaN            NaN   1.03066                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9730                 NaN            NaN            NaN            NaN   1.02699                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9761                 NaN            NaN            NaN  0.331664E-002   1.02061                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9747                 NaN            NaN            NaN            NaN   1.02535                 NaN            NaN            NaN            NaN            NaN            NaN
