|6.6.6
Archiving\03_Data\fracLP/QFM_m0.75/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1899.75        500.000        99.9045                 NaN            NaN  0.954877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4444                 NaN            NaN  0.555587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4487                 NaN            NaN  0.551301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4511                 NaN            NaN  0.548924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4561                 NaN            NaN  0.543900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4592                 NaN            NaN  0.540843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4614                 NaN            NaN  0.538556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3038                 NaN            NaN  0.696173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.6427                 NaN            NaN  0.357273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4715                 NaN            NaN  0.528478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4743                 NaN            NaN  0.525540       0.136850E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.0106                 NaN            NaN  0.973297       0.161078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.9325                 NaN            NaN  0.661729E-001  0.128092E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4738                 NaN            NaN  0.515598       0.105658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.6529                 NaN            NaN  0.340045       0.705670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3022                 NaN            NaN  0.683793       0.139683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4828                 NaN            NaN  0.506769       0.104288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4841                 NaN            NaN  0.505522       0.104113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4859                 NaN            NaN  0.503697       0.103834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4889                 NaN            NaN  0.500788       0.103254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4901                 NaN            NaN  0.499540       0.103136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4931                 NaN            NaN  0.496637       0.102555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4938                 NaN            NaN  0.495990       0.102557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4957                 NaN            NaN  0.494050       0.102244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4996                 NaN            NaN  0.490286       0.101203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5001                 NaN            NaN  0.489766       0.101165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.5014                 NaN            NaN  0.488506       0.101008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.5029                 NaN            NaN  0.487001       0.100618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.5045                 NaN            NaN  0.485487       0.100239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5528                 NaN            NaN  0.438114       0.904558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4597                 NaN            NaN  0.529405       0.109159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5083                 NaN            NaN  0.481745       0.992814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5093                 NaN            NaN  0.480770       0.989036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5074                 NaN            NaN  0.482694       0.991885E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5127                 NaN            NaN  0.477527       0.977612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5104                 NaN            NaN  0.479714       0.985933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.5151                 NaN            NaN  0.475233       0.970121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5094                 NaN            NaN  0.480715       0.985477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5177                 NaN            NaN  0.472724       0.961527E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.5143                 NaN            NaN  0.476040       0.968278E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3633                 NaN            NaN  0.624012       0.126478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.7292                 NaN            NaN  0.265426       0.535010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5012                 NaN            NaN  0.488973       0.984752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4656                 NaN            NaN  0.523917       0.105294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.5153                 NaN            NaN  0.475220       0.952316E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5146                 NaN            NaN  0.475880       0.953525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.5176                 NaN            NaN  0.472934       0.942557E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.5156                 NaN            NaN  0.474940       0.945915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.5160                 NaN            NaN  0.474630       0.940221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5153                 NaN            NaN  0.475339       0.938694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5148                 NaN            NaN  0.475895       0.935204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.5142                 NaN            NaN  0.476451       0.933525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.5141                 NaN            NaN  0.476593       0.929936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5130                 NaN            NaN  0.477684       0.929511E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.5121                 NaN            NaN  0.478601       0.925093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.5126                 NaN            NaN  0.478225       0.921394E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.5104                 NaN            NaN  0.480436       0.920919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5111                 NaN            NaN  0.479780       0.914727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.5085                 NaN            NaN  0.482296       0.916823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.5098                 NaN            NaN  0.481115       0.908834E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3825                 NaN            NaN  0.606054       0.114075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.6306                 NaN            NaN  0.362588       0.677479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.5041                 NaN            NaN  0.486857       0.908088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.5059                 NaN            NaN  0.485120       0.897714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.5023                 NaN            NaN  0.488751       0.899216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5010                 NaN            NaN  0.490039       0.898058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4998                 NaN            NaN  0.491248       0.895104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4989                 NaN            NaN  0.492167       0.892262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4954                 NaN            NaN  0.495661       0.892751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4969                 NaN            NaN  0.494235       0.884880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4939                 NaN            NaN  0.497275       0.886199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4908                 NaN            NaN  0.500341       0.887674E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4929                 NaN            NaN  0.498321       0.877798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4886                 NaN            NaN  0.502581       0.879802E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4880                 NaN            NaN  0.503250       0.876509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4814                 NaN            NaN  0.509756       0.883555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4884                 NaN            NaN  0.502999       0.864578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4822                 NaN            NaN  0.509066       0.871106E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4795                 NaN            NaN  0.511763       0.870904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4801                 NaN            NaN  0.511301       0.864806E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4770                 NaN            NaN  0.514380       0.865010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4749                 NaN            NaN  0.516499       0.863051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4720                 NaN            NaN  0.519354       0.865218E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4747                 NaN            NaN  0.516743       0.855357E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4703                 NaN            NaN  0.521127       0.856496E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4784                 NaN            NaN  0.513191       0.839618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4552                 NaN            NaN  0.536062       0.870045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4669                 NaN            NaN  0.524652       0.848321E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1205                 NaN            NaN  0.865702       0.138159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.8074                 NaN            NaN  0.189576       0.302445E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4607                 NaN            NaN  0.530847       0.844736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4595                 NaN            NaN  0.532094       0.843487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4569                 NaN            NaN  0.534650       0.844342E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4520                 NaN            NaN  0.539502       0.849113E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4625                 NaN            NaN  0.529218       0.825672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.4549                 NaN            NaN  0.536729       0.835016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1379                 NaN            NaN  0.848970       0.131251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.7557                 NaN            NaN  0.240590       0.370169E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.4661                 NaN            NaN  0.525837       0.807123E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.4511                 NaN            NaN  0.540642       0.827216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.4495                 NaN            NaN  0.542260       0.823994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4501                 NaN            NaN  0.541720       0.822600E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4490                 NaN            NaN  0.542795       0.821665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4488                 NaN            NaN  0.542966       0.820813E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4499                 NaN            NaN  0.541955       0.814141E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4492                 NaN            NaN  0.542707       0.813215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4468                 NaN            NaN  0.545032       0.814975E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4502                 NaN            NaN  0.541706       0.807055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4505                 NaN            NaN  0.541455       0.804887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4490                 NaN            NaN  0.542978       0.805516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4505                 NaN            NaN  0.541427       0.802533E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4500                 NaN            NaN  0.541985       0.801439E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4519                 NaN            NaN  0.540168       0.797409E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4522                 NaN            NaN  0.539822       0.795472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4533                 NaN            NaN  0.538767       0.792334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4536                 NaN            NaN  0.538520       0.791330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4559                 NaN            NaN  0.536246       0.787285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4569                 NaN            NaN  0.535293       0.784523E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4596                 NaN            NaN  0.532625       0.780629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4593                 NaN            NaN  0.532850       0.780498E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4633                 NaN            NaN  0.528992       0.774666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4638                 NaN            NaN  0.528470       0.775867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4662                 NaN            NaN  0.526055       0.770076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3596                 NaN            NaN  0.487430       0.601767E-002  0.146946                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.7551                 NaN            NaN  0.764530E-001            NaN   1.16849                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.7256                 NaN            NaN  0.677432E-001            NaN   1.20667                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7495                 NaN            NaN  0.661941E-001            NaN   1.18432                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7678                 NaN            NaN  0.623299E-001            NaN   1.16982                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7954                 NaN            NaN  0.592964E-001            NaN   1.14533                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.8106                 NaN            NaN  0.569920E-001            NaN   1.13239                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8366                 NaN            NaN  0.565225E-001            NaN   1.10686                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8514                 NaN            NaN  0.527330E-001            NaN   1.09584                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8757                 NaN            NaN  0.512841E-001            NaN   1.07302                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8915                 NaN            NaN  0.482942E-001            NaN   1.06019                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9091                 NaN            NaN  0.474276E-001            NaN   1.04348                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9275                 NaN            NaN  0.420902E-001            NaN   1.03037                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9239                 NaN            NaN  0.356458E-001            NaN   1.04047                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9790                 NaN            NaN  0.410798E-001            NaN  0.979883                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9754                 NaN            NaN  0.354060E-001            NaN  0.989216                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9944                 NaN            NaN  0.356533E-001            NaN  0.969924                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0092                 NaN            NaN  0.336581E-001            NaN  0.957094                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0238                 NaN            NaN  0.304934E-001            NaN  0.945670                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0373                 NaN            NaN  0.273971E-001            NaN  0.935256                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0507                 NaN            NaN  0.256748E-001            NaN  0.923636                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0652                 NaN            NaN  0.250339E-001            NaN  0.909775                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0791                 NaN            NaN  0.218270E-001            NaN  0.899077                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0880                 NaN            NaN  0.549758E-005            NaN  0.911987                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1057                 NaN            NaN  0.361210E-001            NaN  0.858157                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1159                 NaN            NaN  0.149296E-001            NaN  0.869182                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1259                 NaN            NaN  0.109603E-001            NaN  0.863161                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1373                 NaN            NaN  0.908229E-002            NaN  0.853569                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1477                 NaN            NaN  0.702045E-002            NaN  0.845329                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1653                 NaN            NaN  0.922154E-002            NaN  0.825484                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1698                 NaN            NaN  0.701388E-003            NaN  0.829456                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1804                 NaN            NaN  0.244097E-002            NaN  0.817114                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1990                 NaN            NaN  0.306860E-001            NaN  0.770358                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2046                 NaN            NaN  0.180943E-001            NaN  0.777282                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2202                 NaN            NaN  0.436240E-001            NaN  0.736157                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2218                 NaN            NaN            NaN            NaN  0.778204                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2292                 NaN            NaN            NaN            NaN  0.770806                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2377                 NaN            NaN            NaN            NaN  0.762300                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2486                 NaN            NaN            NaN            NaN  0.751400                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2538                 NaN            NaN            NaN            NaN  0.746157                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2650                 NaN            NaN            NaN            NaN  0.734985                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2746                 NaN            NaN            NaN            NaN  0.725373                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2823                 NaN            NaN            NaN            NaN  0.717715                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2906                 NaN            NaN            NaN            NaN  0.709371                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.3010                 NaN            NaN            NaN            NaN  0.698969                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.3070                 NaN            NaN            NaN            NaN  0.692950                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.3077                 NaN            NaN            NaN            NaN  0.692340                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3259                 NaN            NaN            NaN            NaN  0.674066                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.3292                 NaN            NaN            NaN            NaN  0.670791                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.3334                 NaN            NaN            NaN            NaN  0.666601                 NaN            NaN            NaN            NaN            NaN            NaN
