|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1969.92        500.000        99.9914                 NaN  0.857147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.42        500.000        99.9914                 NaN  0.857174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.91        500.000        99.9914                 NaN  0.857200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        99.9914                 NaN  0.857227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.9914                 NaN  0.857254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.9914                 NaN  0.857281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.9914                 NaN  0.857308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.9914                 NaN  0.857335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.3218                 NaN  0.199504E-002  0.676162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3850                 NaN            NaN  0.615040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3368                 NaN            NaN  0.663193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3430                 NaN            NaN  0.656985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2050                 NaN            NaN  0.794977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.5006                 NaN            NaN  0.499432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3583                 NaN            NaN  0.641702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3619                 NaN            NaN  0.638111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3662                 NaN            NaN  0.633806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3707                 NaN            NaN  0.629272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3758                 NaN            NaN  0.624239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3752                 NaN            NaN  0.624757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3512                 NaN            NaN  0.648808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.5020                 NaN            NaN  0.497955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3165                 NaN            NaN  0.683460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3948                 NaN            NaN  0.605235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3997                 NaN            NaN  0.599591       0.737629E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4019                 NaN            NaN  0.597804       0.277752E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4026                 NaN            NaN  0.593851       0.357904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4011                 NaN            NaN  0.588735       0.101533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4044                 NaN            NaN  0.585496       0.101274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4052                 NaN            NaN  0.584647       0.101526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4074                 NaN            NaN  0.582547       0.100927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4142                 NaN            NaN  0.575825       0.100093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4150                 NaN            NaN  0.574933       0.100233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4158                 NaN            NaN  0.574152       0.100389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4200                 NaN            NaN  0.570035       0.996148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4218                 NaN            NaN  0.568259       0.994395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4237                 NaN            NaN  0.566370       0.990435E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4274                 NaN            NaN  0.562775       0.984987E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4275                 NaN            NaN  0.562586       0.986382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4287                 NaN            NaN  0.561484       0.983434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4324                 NaN            NaN  0.557824       0.977148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4335                 NaN            NaN  0.556732       0.974737E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4310                 NaN            NaN  0.559188       0.981268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4367                 NaN            NaN  0.553663       0.968120E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4377                 NaN            NaN  0.552654       0.966508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4380                 NaN            NaN  0.552290       0.966596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4355                 NaN            NaN  0.554807       0.970275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4420                 NaN            NaN  0.548457       0.955632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4389                 NaN            NaN  0.551443       0.962114E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.6059                 NaN            NaN  0.386787       0.728489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2731                 NaN            NaN  0.715045       0.118297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4383                 NaN            NaN  0.552136       0.959314E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4431                 NaN            NaN  0.547453       0.945604E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4409                 NaN            NaN  0.549629       0.949417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4390                 NaN            NaN  0.551533       0.951578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4414                 NaN            NaN  0.549178       0.942384E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4388                 NaN            NaN  0.551712       0.945624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4398                 NaN            NaN  0.550822       0.940209E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4387                 NaN            NaN  0.551898       0.939288E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4358                 NaN            NaN  0.554760       0.941994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2690                 NaN            NaN  0.718799       0.121666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.6062                 NaN            NaN  0.387253       0.650517E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4343                 NaN            NaN  0.556321       0.933767E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4335                 NaN            NaN  0.557157       0.930583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4291                 NaN            NaN  0.561540       0.936085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5518                 NaN            NaN  0.440878       0.731009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3021                 NaN            NaN  0.686662       0.112861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4289                 NaN            NaN  0.561897       0.921616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4244                 NaN            NaN  0.566323       0.925774E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5133                 NaN            NaN  0.478916       0.778925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3275                 NaN            NaN  0.661778       0.106982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4163                 NaN            NaN  0.574454       0.923648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2245                 NaN            NaN  0.763269       0.122297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.6044                 NaN            NaN  0.389479       0.615288E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4161                 NaN            NaN  0.574790       0.911236E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4000                 NaN            NaN  0.590784       0.926103E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4048                 NaN            NaN  0.586089       0.914308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4000                 NaN            NaN  0.590860       0.916958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3973                 NaN            NaN  0.593497       0.915684E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3949                 NaN            NaN  0.595912       0.914713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3904                 NaN            NaN  0.600488       0.914847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3877                 NaN            NaN  0.603198       0.911809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3852                 NaN            NaN  0.605743       0.910637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3792                 NaN            NaN  0.611621       0.914109E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3779                 NaN            NaN  0.613003       0.909291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3740                 NaN            NaN  0.616927       0.910424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3688                 NaN            NaN  0.622040       0.912690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.6995                 NaN            NaN   1.27945       0.209967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000       100.0000                 NaN            NaN            NaN  0.281452E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4132                 NaN            NaN  0.580854       0.596237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3361                 NaN            NaN  0.654492       0.935993E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3507                 NaN            NaN  0.640242       0.909395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3459                 NaN            NaN  0.645018       0.909596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3446                 NaN            NaN  0.646320       0.905680E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3390                 NaN            NaN  0.651854       0.910033E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3345                 NaN            NaN  0.656419       0.908884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3357                 NaN            NaN  0.655305       0.901822E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3748                 NaN            NaN  0.616722       0.844638E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2711                 NaN            NaN  0.719178       0.974100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3242                 NaN            NaN  0.666797       0.902601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3182                 NaN            NaN  0.672763       0.904864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3245                 NaN            NaN  0.666619       0.891787E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3003                 NaN            NaN  0.690467       0.921765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3117                 NaN            NaN  0.679297       0.899818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3036                 NaN            NaN  0.687314       0.907472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3047                 NaN            NaN  0.686333       0.901538E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2936                 NaN            NaN  0.697283       0.911068E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3018                 NaN            NaN  0.689181       0.897910E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2951                 NaN            NaN  0.695822       0.903267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2936                 NaN            NaN  0.697396       0.900217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2917                 NaN            NaN  0.699307       0.899346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2902                 NaN            NaN  0.700782       0.900451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2865                 NaN            NaN  0.704480       0.901894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2874                 NaN            NaN  0.703626       0.896136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2816                 NaN            NaN  0.709406       0.902922E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2890                 NaN            NaN  0.702082       0.890130E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2842                 NaN            NaN  0.706813       0.895620E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2806                 NaN            NaN  0.710437       0.898611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2869                 NaN            NaN  0.704180       0.888613E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2831                 NaN            NaN  0.707922       0.893070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2846                 NaN            NaN  0.706506       0.889469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2846                 NaN            NaN  0.706560       0.888532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2841                 NaN            NaN  0.707039       0.889327E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2854                 NaN            NaN  0.705767       0.886201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2859                 NaN            NaN  0.705226       0.885311E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2921                 NaN            NaN  0.699088       0.877994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2890                 NaN            NaN  0.702133       0.882277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2944                 NaN            NaN  0.696882       0.876165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.6256                 NaN            NaN   1.35749       0.168709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9660                 NaN            NaN  0.333563E-001  0.677709E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4868                 NaN            NaN  0.506761       0.639383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1133                 NaN            NaN  0.875707       0.110294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3073                 NaN            NaN  0.684027       0.863503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1212                 NaN            NaN  0.867363       0.114647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.5004                 NaN            NaN  0.493916       0.568909E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3160                 NaN            NaN  0.675380       0.858601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3192                 NaN            NaN  0.672241       0.857228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3275                 NaN            NaN  0.664020       0.846812E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3288                 NaN            NaN  0.662712       0.847623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3302                 NaN            NaN  0.661306       0.846491E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3405                 NaN            NaN  0.651168       0.838160E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3436                 NaN            NaN  0.648066       0.835594E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3469                 NaN            NaN  0.644814       0.833455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2937                 NaN            NaN  0.697770       0.851382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4151                 NaN            NaN  0.576918       0.802370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.0612                 NaN            NaN  0.393087       0.128060E-002  0.544405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6916                 NaN            NaN  0.996364E-001            NaN   1.20872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7147                 NaN            NaN  0.943042E-001            NaN   1.19102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7250                 NaN            NaN  0.889714E-001            NaN   1.18603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.4518                 NaN            NaN  0.115549                 NaN   1.43268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.0940                 NaN            NaN  0.736303E-001            NaN  0.832398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7972                 NaN            NaN  0.865208E-001            NaN   1.11632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8196                 NaN            NaN  0.842893E-001            NaN   1.09611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8343                 NaN            NaN  0.790484E-001            NaN   1.08670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8536                 NaN            NaN  0.776540E-001            NaN   1.06871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8711                 NaN            NaN  0.759046E-001            NaN   1.05298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8866                 NaN            NaN  0.702320E-001            NaN   1.04320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9057                 NaN            NaN  0.709226E-001            NaN   1.02341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9208                 NaN            NaN  0.668693E-001            NaN   1.01229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9346                 NaN            NaN  0.631490E-001            NaN   1.00221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9457                 NaN            NaN  0.570841E-001            NaN  0.997186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9701                 NaN            NaN  0.612746E-001            NaN  0.968595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9816                 NaN            NaN  0.599539E-001            NaN  0.958415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9949                 NaN            NaN  0.548622E-001            NaN  0.950249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0085                 NaN            NaN  0.530411E-001            NaN  0.938496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0212                 NaN            NaN  0.497472E-001            NaN  0.929062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0345                 NaN            NaN  0.494113E-001            NaN  0.916041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0483                 NaN            NaN  0.467733E-001            NaN  0.904910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0588                 NaN            NaN  0.427821E-001            NaN  0.898468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0706                 NaN            NaN  0.408957E-001            NaN  0.888518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0849                 NaN            NaN  0.417089E-001            NaN  0.873402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0951                 NaN            NaN  0.402121E-001            NaN  0.864685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1063                 NaN            NaN  0.384188E-001            NaN  0.855270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1167                 NaN            NaN  0.344951E-001            NaN  0.848767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1242                 NaN            NaN  0.341187E-001            NaN  0.841649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1418                 NaN            NaN  0.323671E-001            NaN  0.825812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1475                 NaN            NaN  0.295203E-001            NaN  0.822989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1569                 NaN            NaN  0.279729E-001            NaN  0.815160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
