|6.6.6
Archiving\03_Data\frac/QFM_m4.25/KHA22/KHA22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1949.87        2500.00        99.5968       0.364485       0.387042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.5968       0.364485       0.387042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.5968       0.364485       0.387042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.5968       0.364485       0.387042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.5968       0.364485       0.387041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.5968       0.364484       0.387041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.5968       0.364484       0.387041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.5968       0.364484       0.387041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.5968       0.364484       0.387041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.5968       0.364484       0.387041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.5968       0.364484       0.387041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.4542       0.364483       0.384610E-001  0.142812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.7043                 NaN            NaN  0.295711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3620                 NaN            NaN  0.637982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3674                 NaN            NaN  0.632642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3706                 NaN            NaN  0.629413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3757                 NaN            NaN  0.624327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3819                 NaN            NaN  0.618076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3827                 NaN            NaN  0.617255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3875                 NaN            NaN  0.612487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3897                 NaN            NaN  0.610276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3944                 NaN            NaN  0.605641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3973                 NaN            NaN  0.602713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3985                 NaN            NaN  0.601522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4036                 NaN            NaN  0.596409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4071                 NaN            NaN  0.592948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4090                 NaN            NaN  0.590976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4113                 NaN            NaN  0.588663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4129                 NaN            NaN  0.587133                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4184                 NaN            NaN  0.581098       0.483520E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4155                 NaN            NaN  0.584454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        98.7519                 NaN            NaN   1.21426       0.338728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4900                 NaN            NaN  0.496080       0.138803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4122                 NaN            NaN  0.571763       0.160779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4134                 NaN            NaN  0.570494       0.160739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2632                 NaN            NaN  0.720093       0.167274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.5739                 NaN            NaN  0.410947       0.151651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4202                 NaN            NaN  0.563871       0.158822E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4218                 NaN            NaN  0.562325       0.158501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4236                 NaN            NaN  0.560592       0.157635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4201                 NaN            NaN  0.564018       0.159185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4299                 NaN            NaN  0.554591       0.155396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4277                 NaN            NaN  0.556697       0.156233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4284                 NaN            NaN  0.556039       0.156021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4298                 NaN            NaN  0.554622       0.155691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4291                 NaN            NaN  0.555345       0.155280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4297                 NaN            NaN  0.554766       0.155259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4355                 NaN            NaN  0.549112       0.153458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4319                 NaN            NaN  0.552698       0.153797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4313                 NaN            NaN  0.553342       0.153845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4360                 NaN            NaN  0.548760       0.152419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4345                 NaN            NaN  0.550290       0.152334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4347                 NaN            NaN  0.550103       0.151984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4340                 NaN            NaN  0.550801       0.152088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4356                 NaN            NaN  0.549323       0.151084E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4351                 NaN            NaN  0.549785       0.151037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4360                 NaN            NaN  0.548963       0.150528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4348                 NaN            NaN  0.550220       0.149808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.9199                 NaN            NaN  0.785574E-001  0.150460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        98.9496                 NaN            NaN   1.02214       0.282804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4339                 NaN            NaN  0.551230       0.148970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4342                 NaN            NaN  0.550943       0.148295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        98.9837                 NaN            NaN  0.989673       0.266597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.8870                 NaN            NaN  0.110174       0.286912E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4763                 NaN            NaN  0.510131       0.135867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3859                 NaN            NaN  0.598222       0.158526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4305                 NaN            NaN  0.554812       0.146603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4298                 NaN            NaN  0.555596       0.145946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4281                 NaN            NaN  0.557346       0.145974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4276                 NaN            NaN  0.557857       0.145537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4262                 NaN            NaN  0.559313       0.145177E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4245                 NaN            NaN  0.561021       0.145097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4260                 NaN            NaN  0.559600       0.143752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4229                 NaN            NaN  0.562653       0.144234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4209                 NaN            NaN  0.564754       0.143773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4201                 NaN            NaN  0.565531       0.143523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4812                 NaN            NaN  0.505972       0.127795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3526                 NaN            NaN  0.631530       0.158608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4154                 NaN            NaN  0.570316       0.142765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4147                 NaN            NaN  0.571104       0.142004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4862                 NaN            NaN  0.501358       0.124206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3349                 NaN            NaN  0.649080       0.159703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4077                 NaN            NaN  0.578125       0.141556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4062                 NaN            NaN  0.579714       0.141100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4676                 NaN            NaN  0.519831       0.125687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3410                 NaN            NaN  0.643518       0.155007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4008                 NaN            NaN  0.585192       0.140235E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        98.9821                 NaN            NaN  0.994219       0.236935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.8759                 NaN            NaN  0.121264       0.286491E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.9242                 NaN            NaN  0.740639E-001  0.176480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.8132                 NaN            NaN   1.15947       0.273068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3905                 NaN            NaN  0.595605       0.138978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4279                 NaN            NaN  0.559050       0.130085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3491                 NaN            NaN  0.636234       0.146841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3862                 NaN            NaN  0.600004       0.138042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3849                 NaN            NaN  0.601373       0.137715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3828                 NaN            NaN  0.603443       0.137366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        98.8817                 NaN            NaN   1.09509       0.232298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.8635                 NaN            NaN  0.132490       0.399322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3772                 NaN            NaN  0.609157       0.136751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3766                 NaN            NaN  0.609722       0.136381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3735                 NaN            NaN  0.612860       0.136375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3739                 NaN            NaN  0.612553       0.135955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3716                 NaN            NaN  0.614802       0.135734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3771                 NaN            NaN  0.609470       0.133960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3610                 NaN            NaN  0.625276       0.136920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3678                 NaN            NaN  0.618740       0.134759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1533                 NaN            NaN  0.828760       0.179560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.5819                 NaN            NaN  0.409215       0.885312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3635                 NaN            NaN  0.623030       0.134389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3643                 NaN            NaN  0.622259       0.133938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3637                 NaN            NaN  0.622989       0.133512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3613                 NaN            NaN  0.625331       0.133894E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.4254                 NaN            NaN  0.562644       0.119925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3017                 NaN            NaN  0.683775       0.145411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3620                 NaN            NaN  0.624808       0.132387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3617                 NaN            NaN  0.625070       0.132154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3624                 NaN            NaN  0.624410       0.131883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3623                 NaN            NaN  0.624528       0.131611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3584                 NaN            NaN  0.628470       0.131473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3675                 NaN            NaN  0.619409       0.130774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3630                 NaN            NaN  0.623914       0.130598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3638                 NaN            NaN  0.623198       0.130414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.4742                 NaN            NaN  0.242086                 NaN   1.28373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3602                 NaN            NaN  0.198888                 NaN   1.44095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3925                 NaN            NaN  0.186871                 NaN   1.42061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4222                 NaN            NaN  0.181904                 NaN   1.39590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4507                 NaN            NaN  0.179769                 NaN   1.36949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4735                 NaN            NaN  0.172756                 NaN   1.35376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5101                 NaN            NaN  0.171118                 NaN   1.31879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5317                 NaN            NaN  0.168211                 NaN   1.30007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5560                 NaN            NaN  0.162171                 NaN   1.28179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5832                 NaN            NaN  0.160205                 NaN   1.25662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6063                 NaN            NaN  0.159146                 NaN   1.23458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6220                 NaN            NaN  0.151317                 NaN   1.22670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6556                 NaN            NaN  0.147700                 NaN   1.19672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6745                 NaN            NaN  0.145284                 NaN   1.18018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6951                 NaN            NaN  0.143098                 NaN   1.16183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7173                 NaN            NaN  0.140335                 NaN   1.14238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7357                 NaN            NaN  0.137827                 NaN   1.12644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7272                 NaN            NaN  0.136753                 NaN   1.13608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8061                 NaN            NaN  0.123220                 NaN   1.07066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7938                 NaN            NaN  0.125186                 NaN   1.08096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8132                 NaN            NaN  0.124031                 NaN   1.06281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8286                 NaN            NaN  0.119155                 NaN   1.05227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8477                 NaN            NaN  0.119539                 NaN   1.03275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8255                 NaN            NaN  0.645767                 NaN  0.528711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9123                 NaN            NaN            NaN            NaN   1.08767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9010                 NaN            NaN            NaN            NaN   1.09900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9128                 NaN            NaN            NaN            NaN   1.08719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9284                 NaN            NaN            NaN            NaN   1.07161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9421                 NaN            NaN  0.242092E-002            NaN   1.05545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9567                 NaN            NaN  0.804441E-001            NaN  0.962820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9712                 NaN            NaN  0.958340E-001            NaN  0.932970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9838                 NaN            NaN  0.916794E-001            NaN  0.924550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9973                 NaN            NaN  0.893410E-001            NaN  0.913373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0108                 NaN            NaN  0.836252E-001            NaN  0.905564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0224                 NaN            NaN  0.875169E-001            NaN  0.890049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0334                 NaN            NaN  0.825137E-001            NaN  0.884106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0485                 NaN            NaN  0.782579E-001            NaN  0.873285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0597                 NaN            NaN  0.789364E-001            NaN  0.861386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0716                 NaN            NaN  0.745688E-001            NaN  0.853811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0799                 NaN            NaN  0.740314E-001            NaN  0.846115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0945                 NaN            NaN  0.587010E-001            NaN  0.846774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0154                 NaN            NaN  0.878258E-001            NaN  0.896782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2033                 NaN            NaN  0.576188E-001            NaN  0.739111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1242                 NaN            NaN  0.619096E-001            NaN  0.813935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1322                 NaN            NaN  0.596608E-001            NaN  0.808121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1428                 NaN            NaN  0.572087E-001            NaN  0.800025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1452                 NaN            NaN  0.523173E-001            NaN  0.802476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1650                 NaN            NaN  0.533050E-001            NaN  0.781646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1682                 NaN            NaN  0.494654E-001            NaN  0.782327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1632                 NaN            NaN  0.545045E-001            NaN  0.676627       0.105684                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0239                 NaN            NaN            NaN            NaN  0.492010E-001  0.926881                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0291                 NaN            NaN            NaN            NaN  0.413931E-001  0.929463                 NaN            NaN            NaN            NaN            NaN            NaN
