|6.6.6
Archiving\03_Data\frac/QFM_m3.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1959.90        2500.00        99.3184       0.681616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        2500.00        99.3183       0.681675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        2500.00        99.3183       0.681733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        99.3182       0.681792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        99.3181       0.681850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.3181       0.681909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.3180       0.681967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.3180       0.682026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.3179       0.682084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.3179       0.682143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.3178       0.682202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.3177       0.682260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.3177       0.682319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.3176       0.682378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.3176       0.682437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3175       0.682496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3174       0.682554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3174       0.682613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3173       0.682672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3173       0.682731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3172       0.682790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3172       0.682849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3171       0.682909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3170       0.682968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3170       0.683027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3169       0.683086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3169       0.683145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3168       0.683205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3167       0.683264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3167       0.683324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3166       0.683383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3166       0.683442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3165       0.683502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3164       0.683561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3164       0.683621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3163       0.683660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3163       0.683740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3162       0.683800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3161       0.683860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3161       0.683919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3160       0.683979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3160       0.684039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3159       0.684099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3158       0.684159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3158       0.684219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3157       0.684279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3157       0.684339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3156       0.684399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3155       0.684459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3155       0.684519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3154       0.684579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3154       0.684639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3153       0.684699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3152       0.684760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3152       0.684820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3151       0.684880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3151       0.684940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3122       0.685005       0.274569E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3045       0.685099       0.104401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3043       0.685245       0.104059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3043       0.685391       0.102753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3042       0.685537       0.102356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3042       0.685682       0.101520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2877       0.685855       0.264082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3139       0.686091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3103       0.686156       0.353658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3039       0.686255       0.983859E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3038       0.686397       0.978289E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3038       0.686538       0.970493E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3036       0.686679       0.967408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3036       0.686820       0.954587E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3036       0.686960       0.945846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3035       0.687099       0.944193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3034       0.687237       0.933027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3034       0.687375       0.925489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        98.7749       0.687698       0.941013E-002  0.528002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3905                 NaN  0.944237E-002  0.600057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4598                 NaN  0.833270E-002  0.531825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3080                 NaN  0.105525E-001  0.681450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3779                 NaN  0.942910E-002  0.612681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3750                 NaN  0.939135E-002  0.615607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3802                 NaN  0.926028E-002  0.610500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3561                 NaN  0.952215E-002  0.634346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3613                 NaN  0.939212E-002  0.629284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3591                 NaN  0.934810E-002  0.631541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4347                 NaN  0.817057E-002  0.557129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2703                 NaN  0.105012E-001  0.719173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3460                 NaN  0.930771E-002  0.644730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3418                 NaN  0.930920E-002  0.648864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3385                 NaN  0.928488E-002  0.652218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3324                 NaN  0.929984E-002  0.658268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3305                 NaN  0.926000E-002  0.660280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3248                 NaN  0.927250E-002  0.665968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3449                 NaN  0.894152E-002  0.646169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.7841                 NaN  0.292293E-002  0.213015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.8248                 NaN  0.158439E-001   1.15937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3101                 NaN  0.922286E-002  0.680716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3073                 NaN  0.920631E-002  0.683479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2064                 NaN  0.109392E-001  0.782621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2488                 NaN  0.101903E-001  0.741031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.0996                 NaN  0.108390E-001  0.889577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.6343                 NaN  0.472557E-002  0.360994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2901                 NaN  0.916429E-002  0.700716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2861                 NaN  0.917068E-002  0.704724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2831                 NaN  0.917432E-002  0.707773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3228                 NaN  0.861416E-002  0.668562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2408                 NaN  0.961332E-002  0.749596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.5075                 NaN  0.187846E-001   1.47376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00       100.0000                 NaN            NaN  0.338309E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3332                 NaN  0.824958E-002  0.658527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2607                 NaN  0.923851E-002  0.730093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2694                 NaN  0.903628E-002  0.721574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.6688                 NaN  0.165941E-001   1.31462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.8942                 NaN  0.130052E-002  0.104543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2547                 NaN  0.919591E-002  0.736152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2523                 NaN  0.897306E-002  0.715594       0.231666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        97.8524                 NaN  0.603816E-002  0.221660        1.91991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.8924                 NaN  0.579095E-002  0.214427        1.88742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.9309                 NaN  0.552648E-002  0.207470        1.85607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        97.9653                 NaN  0.527404E-002  0.200512        1.82894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        98.0038                 NaN  0.511757E-002  0.193866        1.79718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        98.0437                 NaN  0.477377E-002  0.187519        1.76396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0744                 NaN  0.460011E-002  0.180949        1.74005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.1083                 NaN  0.431274E-002  0.152365        1.73507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1380                 NaN  0.422725E-002  0.191071        1.66671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1692                 NaN  0.397691E-002  0.162266        1.66457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1994                 NaN  0.378850E-002  0.156184        1.64067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2278                 NaN  0.353716E-002  0.150559        1.61807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2561                 NaN  0.332266E-002  0.144701        1.59588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2198                 NaN  0.325614E-002  0.143751        1.63318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3665                 NaN  0.281356E-002  0.128255        1.50247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3363                 NaN  0.275682E-002  0.128231        1.53271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3605                 NaN  0.258243E-002  0.123029        1.51384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3822                 NaN  0.236983E-002  0.117417        1.49801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4049                 NaN  0.215465E-002  0.112296        1.48065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4265                 NaN  0.196752E-002  0.107265        1.46431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4483                 NaN  0.178480E-002  0.102353        1.44752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4686                 NaN  0.159107E-002  0.974746E-001   1.43238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4884                 NaN  0.144234E-002  0.926068E-001   1.41758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5087                 NaN  0.121980E-002  0.880171E-001   1.40203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5269                 NaN  0.102124E-002  0.833696E-001   1.38868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5451                 NaN  0.847106E-003  0.787916E-001   1.37521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5616                 NaN  0.658837E-003  0.742861E-001   1.36348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.4192                 NaN  0.341114E-002  0.652192E-002   1.57089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7648                 NaN            NaN  0.136757        1.09843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6103                 NaN            NaN  0.614237E-001   1.32831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6265                 NaN            NaN  0.627197E-001   1.31078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6401                 NaN            NaN  0.482792E-001   1.31158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6550                 NaN            NaN  0.506132E-001   1.29443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6681                 NaN            NaN  0.461113E-001   1.28581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6802                 NaN            NaN  0.457036E-001   1.27414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6967                 NaN            NaN  0.378521E-001   1.26546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7054                 NaN            NaN  0.368474E-001   1.25776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7157                 NaN            NaN  0.334641E-001   1.24797       0.286451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.4959                 NaN  0.358886E-002  0.216694E-005            NaN   1.50049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.4510                 NaN  0.121612E-001            NaN            NaN   1.53688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.4380                 NaN  0.120589E-001            NaN            NaN   1.54994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.4202                 NaN  0.119578E-001            NaN            NaN   1.56779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.3970                 NaN  0.118545E-001            NaN            NaN   1.59113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.3645                 NaN  0.117618E-001            NaN            NaN   1.62371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.3231                 NaN  0.117054E-001            NaN            NaN   1.66521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.2557                 NaN  0.116068E-001            NaN            NaN   1.73274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.1523                 NaN  0.115275E-001            NaN            NaN   1.83621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        97.9275                 NaN  0.113963E-001            NaN            NaN   2.06115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        97.3465                 NaN  0.989332E-002            NaN            NaN   2.51481       0.128764                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        97.3807                 NaN  0.945807E-002            NaN            NaN  0.605262E-002   2.60374                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        97.4210                 NaN  0.901134E-002  0.906950E-001            NaN   2.47932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.4622                 NaN  0.829716E-002  0.204345                 NaN   2.32520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.5319                 NaN  0.782667E-002  0.218700                 NaN   2.24161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.5972                 NaN  0.721081E-002  0.246536                 NaN   2.14906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.6495                 NaN  0.711014E-002  0.216324                 NaN   2.12705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.6675                 NaN  0.696137E-002  0.200872                 NaN   2.12469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.7865                 NaN  0.631025E-002  0.220658                 NaN   1.98650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.8069                 NaN  0.609578E-002  0.214564                 NaN   1.97242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.8550                 NaN  0.575910E-002  0.215480                 NaN   1.92375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.8875                 NaN  0.553492E-002  0.238406                 NaN   1.86855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        96.7518                 NaN  0.891574E-002  0.246767                 NaN  0.116292        2.87620                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1785                 NaN  0.199991E-002  0.932210E-001            NaN  0.726230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.0407                 NaN  0.464908E-002  0.200112                 NaN   1.75456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.0731                 NaN  0.435340E-002  0.203843                 NaN   1.71867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
