|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.25/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1899.75        2500.00        99.4174       0.572808       0.977976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4187       0.571448       0.981532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4222       0.568044       0.976188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4257       0.564547       0.972373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4295       0.560823       0.967635E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4312       0.559149       0.967386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4354       0.554972       0.960268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4377       0.552751       0.959560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4401       0.550313       0.956206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4423       0.548153       0.955378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4453       0.545207       0.950216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4474       0.543066       0.949002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4469       0.543589       0.949845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4541       0.536514       0.935021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4524       0.538159       0.942078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4565       0.534211       0.933109E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4575       0.533144       0.933170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4586       0.532065       0.930148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4567       0.533980       0.935928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4640       0.526836       0.918996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4615       0.529239       0.925949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.6393       0.354460       0.620190E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2881       0.699707       0.121793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4643       0.526541       0.917440E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4669       0.524021       0.912619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4663       0.524569       0.911654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4669       0.523981       0.909755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4663       0.524629       0.910847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4676       0.523341       0.905039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4683       0.522717       0.901460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4674       0.523613       0.900761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4671       0.523902       0.899115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4663       0.524746       0.898266E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4655       0.525474       0.898173E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4634       0.527661       0.896863E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4673       0.523841       0.888163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4644       0.526679       0.889990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4636       0.527470       0.888472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4609       0.530199       0.888484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4615       0.529650       0.884451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4598       0.531408       0.883646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4581       0.533023       0.883060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4568       0.534397       0.880886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4544       0.536783       0.879789E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4524       0.538825       0.879775E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4502       0.541049       0.877901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4469       0.544303       0.880905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4431       0.548151       0.879659E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4506       0.540805       0.861153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5190       0.473423       0.753239E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3617       0.628416       0.990946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4323       0.558873       0.878762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4370       0.554423       0.862433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4310       0.560271       0.868263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4278       0.563495       0.867003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4224       0.568890       0.871040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4240       0.567367       0.862810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5174       0.475403       0.719070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3144       0.675478       0.101041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4075       0.583778       0.870790E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4123       0.579125       0.855133E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4048       0.586587       0.860862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4003       0.591117       0.862081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3974       0.594012       0.860390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3925       0.598907       0.860637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3898       0.601588       0.858907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3796       0.611697       0.868399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3857       0.605780       0.851008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3767       0.614750       0.857537E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3740       0.617405       0.858346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3601       0.631159       0.870259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3745       0.617086       0.842217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3625       0.629001       0.854820E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3672       0.624373       0.842730E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3427       0.648566       0.869150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3495       0.641938       0.854306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3458       0.645676       0.854419E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3427       0.648775       0.851294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3371       0.654311       0.854154E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3335       0.657956       0.852869E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3321       0.659356       0.849566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3274       0.664051       0.850988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3221       0.669411       0.852648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3198       0.671679       0.851229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.0156       0.972115       0.122736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.6211       0.374193       0.468112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3076       0.683915       0.850762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3099       0.681611       0.846254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3066       0.684967       0.845835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3001       0.691399       0.848343E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3031       0.688509       0.842089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2980       0.693545       0.844883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2965       0.695064       0.844251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2872       0.704351       0.847592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3206       0.671270       0.808924E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2704       0.720909       0.866188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2866       0.704947       0.843096E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2942       0.697437       0.832446E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2884       0.703187       0.837362E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.9243       0.578369       0.443774E-002            NaN  0.492859                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1306       0.298913                 NaN            NaN   1.57052                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1685       0.293697                 NaN            NaN   1.53785                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2009       0.286606                 NaN            NaN   1.51245                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2385       0.281840                 NaN            NaN   1.47963                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2723       0.277715                 NaN            NaN   1.45003                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3040       0.272176                 NaN            NaN   1.42387                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3348       0.266636                 NaN            NaN   1.39856                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3645       0.261817                 NaN            NaN   1.37372                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3935       0.257601                 NaN            NaN   1.34887                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4226       0.250986                 NaN            NaN   1.32640                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4511       0.247316                 NaN            NaN   1.30160                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4782       0.242123                 NaN            NaN   1.27965                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4997       0.238376                 NaN            NaN   1.26188                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5306       0.233810                 NaN            NaN   1.23555                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5532       0.229307                 NaN            NaN   1.21749                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5777       0.225957                 NaN            NaN   1.19636                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6000       0.219147                 NaN            NaN   1.18083                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6208       0.215508                 NaN            NaN   1.16370                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6431       0.211192                 NaN            NaN   1.14570                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6646       0.206338                 NaN            NaN   1.12911                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6879       0.203769                 NaN            NaN   1.10838                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6695       0.202976                 NaN            NaN   1.12751                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7588       0.190605                 NaN            NaN   1.05063                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7458       0.192477                 NaN            NaN   1.06169                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7616       0.188555                 NaN            NaN   1.04980                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.4491       0.212302                 NaN            NaN   1.33860                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.1173       0.145082                 NaN            NaN  0.737598                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8180       0.179453                 NaN            NaN   1.00252                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8335       0.175203                 NaN            NaN  0.991334                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8420       0.174165                 NaN            NaN  0.983806                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8710       0.167296                 NaN            NaN  0.961720                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8808       0.164009                 NaN            NaN  0.955174                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        97.7952       0.330063                 NaN            NaN   1.87478                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.9981                 NaN            NaN            NaN  0.192045E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9439       0.154529                 NaN            NaN  0.901601                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9379       0.152395                 NaN            NaN  0.909716                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9512       0.148202                 NaN            NaN  0.900603                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9636       0.147092                 NaN            NaN  0.889261                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9784       0.143698                 NaN            NaN  0.877924                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9884       0.139215                 NaN            NaN  0.872337                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0022       0.138539                 NaN            NaN  0.859292                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0135       0.134599                 NaN            NaN  0.851922                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0252       0.132370                 NaN            NaN  0.842459                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0357       0.128574                 NaN            NaN  0.835696                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0472       0.126832                 NaN            NaN  0.825957                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0579       0.125369                 NaN            NaN  0.816702                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0676       0.119130                 NaN            NaN  0.813290                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0769       0.115863                 NaN            NaN  0.807214                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0871       0.116142                 NaN            NaN  0.796745                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0965       0.114928                 NaN            NaN  0.788555                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1097       0.110875                 NaN            NaN  0.779451                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1171       0.109095                 NaN            NaN  0.773764                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1186       0.102977                 NaN            NaN  0.778447                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1379       0.103750                 NaN            NaN  0.758309                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1416       0.101066                 NaN            NaN  0.757375                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1495       0.996767E-001            NaN            NaN  0.750794                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1579       0.961563E-001            NaN            NaN  0.745898                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7595       0.172823                 NaN            NaN   1.06767                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.5865       0.119848E-001            NaN            NaN  0.401557                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1773       0.889816E-001            NaN            NaN  0.733686                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1808       0.820308E-001            NaN            NaN  0.737126                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1934       0.834657E-001            NaN            NaN  0.723089                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1987       0.812779E-001            NaN            NaN  0.720047                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1601       0.928916E-001            NaN            NaN  0.747037                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2571       0.636426E-001            NaN            NaN  0.679220                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.2139       0.710981E-001            NaN            NaN  0.715009                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.2198       0.684149E-001            NaN            NaN  0.711755                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2235       0.657970E-001            NaN            NaN  0.710658                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.2292       0.650958E-001            NaN            NaN  0.705672                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2298       0.589134E-001            NaN            NaN  0.711334                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2361       0.579204E-001            NaN            NaN  0.705955                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.2436       0.609630E-001            NaN            NaN  0.695469                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.2408       0.509537E-001            NaN            NaN  0.702890       0.535839E-002            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3927       0.166503                 NaN            NaN  0.107440        1.33341                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4122       0.164354                 NaN            NaN  0.106602        1.31685                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4285       0.161445                 NaN            NaN  0.104770        1.30533                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4488       0.160025                 NaN            NaN  0.101189        1.28997                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4625       0.159328                 NaN            NaN  0.989540E-001   1.27924                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4847       0.157484                 NaN            NaN  0.969804E-001   1.26086                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4968       0.154612                 NaN            NaN  0.963429E-001   1.25221                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5130       0.152085                 NaN            NaN  0.949165E-001   1.23999                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5274       0.151253                 NaN            NaN  0.920180E-001   1.22938                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7356       0.118456                 NaN            NaN  0.967123E-001   1.04928                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3504       0.175952                 NaN            NaN  0.758317E-001   1.39779                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5642       0.143688                 NaN            NaN  0.862805E-001   1.20588                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5745       0.141402                 NaN            NaN  0.865143E-001   1.19757                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5867       0.139931                 NaN            NaN  0.847817E-001   1.18861                 NaN            NaN            NaN            NaN            NaN
