|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.25/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000       100.0000       0.142075E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.6003       0.399655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3714       0.628583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3747       0.625291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3804       0.619619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        98.8127        1.18735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.9640       0.360423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3924       0.607623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3949       0.605143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3980       0.602043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4030       0.596989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4030       0.596999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4096       0.590431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4114       0.588554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4140       0.585954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4185       0.581469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4188       0.581221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4209       0.579141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3764       0.623557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4697       0.525510       0.479414E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4283       0.570686       0.101638E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4237       0.568735       0.752001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4226       0.567107       0.102840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5799       0.412579       0.750118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2690       0.718100       0.129169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4278       0.562112       0.101375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4269       0.562913       0.101525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4037       0.585540       0.107239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4551       0.535449       0.943395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4295       0.560378       0.100851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4273       0.562588       0.100886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4495       0.540757       0.971886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4183       0.571498       0.102471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4337       0.556403       0.994513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.1596       0.825732       0.147008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.7064       0.288504       0.509334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4283       0.561735       0.997692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4350       0.555197       0.980601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4078       0.581884       0.102991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4575       0.533133       0.935354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4318       0.558439       0.979400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4290       0.561184       0.981502E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4307       0.559577       0.973422E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5446       0.447634       0.776978E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3086       0.679702       0.117425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4251       0.565206       0.969140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4232       0.567052       0.972279E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4352       0.555325       0.946568E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4056       0.584517       0.990476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4192       0.571129       0.963903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2577       0.730042       0.122708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5619       0.431114       0.696450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.6423       0.351670       0.607754E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.1881       0.798742       0.131592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4083       0.582146       0.954093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4032       0.587265       0.957996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4006       0.589808       0.956877E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3971       0.593314       0.957750E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        98.9843       0.999915       0.158324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.8220       0.175191       0.278096E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000       100.0000       0.153815E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        98.7521        1.22862       0.193138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0918       0.894199       0.140062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.7022       0.293355       0.443928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3413       0.648742       0.998333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3702       0.620319       0.948942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3657       0.624827       0.950302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3619       0.628593       0.949471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3576       0.632960       0.947901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3492       0.641226       0.955107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3533       0.637296       0.940757E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3458       0.644685       0.947009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3399       0.650630       0.949563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3381       0.652429       0.945512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3314       0.659092       0.951003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3311       0.659416       0.943639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4022       0.589432       0.838024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2419       0.747539       0.105554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3155       0.675022       0.947394E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3171       0.673558       0.939097E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3037       0.686805       0.954334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3011       0.689416       0.953352E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3043       0.686273       0.941405E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2967       0.693789       0.947783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2922       0.698294       0.949425E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2909       0.699624       0.944310E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2861       0.704433       0.946097E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2824       0.708162       0.946839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2794       0.711182       0.946573E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2761       0.714449       0.947438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2738       0.716716       0.945977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2717       0.718864       0.945150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.7061       0.290121       0.378003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        98.8323        1.15258       0.150893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2642       0.726289       0.946847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2642       0.726342       0.943833E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2627       0.727886       0.944311E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2542       0.736291       0.952760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.8832        1.10241       0.144212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.6346       0.360910       0.446210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2622       0.728390       0.938380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2622       0.728454       0.936625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2560       0.734559       0.942769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2611       0.729540       0.937079E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2578       0.732801       0.941071E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1660       0.824367       0.962060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3577       0.633259       0.906539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2639       0.726795       0.934002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2648       0.725806       0.934703E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2674       0.723905       0.874255E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2682       0.721843       0.993208E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2730       0.717716       0.926515E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2749       0.715855       0.926628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2770       0.713742       0.925374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2804       0.710370       0.921159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2845       0.706256       0.920089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3007       0.690069       0.918772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2801       0.710737       0.921223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        98.9492        1.03708       0.137038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.6475       0.348005       0.449219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3033       0.687586       0.908669E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3108       0.680232       0.901433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2291       0.620994       0.734994E-002  0.142586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.5135       0.108276                 NaN   1.37827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.5227       0.101216                 NaN   1.37612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5652       0.996677E-001            NaN   1.33516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5838       0.972323E-001            NaN   1.31901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.6084       0.936608E-001            NaN   1.29789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.8716       0.725401E-001            NaN   1.05585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        97.1097       0.182616                 NaN   2.70772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.7053       0.807674E-001            NaN   1.21397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7265       0.804536E-001            NaN   1.19304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7429       0.737619E-001            NaN   1.18334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7731       0.731431E-001            NaN   1.15373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7890       0.710021E-001            NaN   1.13998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8091       0.670547E-001            NaN   1.12387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8266       0.645401E-001            NaN   1.10887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8458       0.608200E-001            NaN   1.09337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8613       0.590952E-001            NaN   1.07959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8840       0.604403E-001            NaN   1.05554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9011       0.568623E-001            NaN   1.04199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9143       0.515927E-001            NaN   1.03410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9344       0.509986E-001            NaN   1.01457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9472       0.471409E-001            NaN   1.00564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9636       0.474192E-001            NaN  0.989015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.5671       0.550830E-001            NaN   1.37786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4059       0.264068E-001            NaN  0.567661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0052       0.388100E-001            NaN  0.955973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0107       0.299253E-001            NaN  0.959420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0380       0.369938E-001            NaN  0.925029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0464       0.355103E-001            NaN  0.918086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0509       0.245490E-001            NaN  0.924555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0737       0.307433E-001            NaN  0.895553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0828       0.273361E-001            NaN  0.889906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0934       0.264673E-001            NaN  0.880107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1039       0.219300E-001            NaN  0.874152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1162       0.216842E-001            NaN  0.862078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1251       0.173867E-001            NaN  0.857489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1368       0.178256E-001            NaN  0.845342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1463       0.160699E-001            NaN  0.837663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1514       0.152720E-001            NaN  0.833347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1757       0.188555E-001            NaN  0.805432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1771       0.120567E-001            NaN  0.810812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1816       0.534676E-002            NaN  0.813101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1914                 NaN            NaN  0.808562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1981       0.114271E-001            NaN  0.790498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2163       0.511951E-002            NaN  0.778580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2171                 NaN            NaN  0.782920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1777                 NaN            NaN  0.509567       0.312757                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0880       0.123623E-001            NaN            NaN  0.899604                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0929                 NaN            NaN  0.105265E-001  0.896609                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1085                 NaN            NaN  0.265542       0.625988                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1023                 NaN            NaN            NaN  0.897658                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1088                 NaN            NaN  0.109924E-001  0.880161                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1110                 NaN            NaN            NaN  0.888990                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1145                 NaN            NaN            NaN  0.885522                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1205                 NaN            NaN            NaN  0.879548                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1196                 NaN            NaN            NaN  0.880405                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1267                 NaN            NaN            NaN  0.873313                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1257                 NaN            NaN            NaN  0.874328                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1260                 NaN            NaN            NaN  0.874011                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1205                 NaN            NaN            NaN  0.879511                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1255                 NaN            NaN            NaN  0.874494                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1193                 NaN            NaN            NaN  0.880737                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1124                 NaN            NaN            NaN  0.887582                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1046                 NaN            NaN            NaN  0.895395                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0973                 NaN            NaN            NaN  0.902750                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0796                 NaN            NaN            NaN  0.920354                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0582                 NaN            NaN            NaN  0.941775                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0323                 NaN            NaN            NaN  0.967661                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6562                 NaN            NaN            NaN  0.334328        1.00948                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6505                 NaN            NaN            NaN   1.06425       0.285229                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.6692                 NaN            NaN            NaN   1.05043       0.280347                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.6880                 NaN            NaN            NaN   1.03684       0.275204                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.7055                 NaN            NaN            NaN   1.02226       0.272260                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7217                 NaN            NaN            NaN   1.01326       0.265024                 NaN            NaN            NaN            NaN            NaN
