|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.5/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1909.77        500.000        99.4717       0.528267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3754       0.624636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3790       0.621021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3939       0.606088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3904       0.609574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3948       0.605211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3979       0.602101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        98.7288        1.27120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4891       0.510856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4118       0.588237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4138       0.586196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4180       0.582044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4198       0.580205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4229       0.577064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4242       0.575772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4278       0.572183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4262       0.569539       0.421080E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4212       0.568593       0.102363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4250       0.564890       0.101583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4232       0.566633       0.102072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4279       0.562014       0.101164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4323       0.557638       0.100269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4292       0.560680       0.101232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4345       0.555474       0.998589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4329       0.557132       0.100109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.9077       0.831185E-001  0.918558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        98.9627        1.02657       0.106936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4379       0.552259       0.987605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4367       0.553387       0.990433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4375       0.552625       0.986661E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4376       0.552544       0.985328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4380       0.552135       0.981924E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4375       0.552663       0.981062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4370       0.553241       0.980263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4377       0.552501       0.975955E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4370       0.553219       0.973243E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4359       0.554392       0.973468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4376       0.552694       0.966862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4342       0.556093       0.969445E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3101       0.677990       0.118739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5588       0.433768       0.746581E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4328       0.557592       0.961136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4311       0.559263       0.959444E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4286       0.561811       0.960356E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4287       0.561765       0.954785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4260       0.564447       0.955192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4236       0.566841       0.955782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4225       0.568002       0.951972E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4196       0.570875       0.951200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4170       0.573454       0.950433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4153       0.575219       0.948189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4129       0.577671       0.947092E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4746       0.516985       0.843810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3410       0.648550       0.104985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3988       0.591606       0.958041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4064       0.584364       0.928027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3949       0.595590       0.948488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3973       0.593376       0.936939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3921       0.598473       0.939612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3861       0.604429       0.943280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3847       0.605921       0.937281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3811       0.609483       0.937973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3750       0.615549       0.941943E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3739       0.616734       0.935054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3693       0.621347       0.936974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3652       0.625431       0.936263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3608       0.629877       0.936900E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3567       0.633913       0.936349E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3524       0.638251       0.936526E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3478       0.642872       0.935055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3435       0.647078       0.937458E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        98.9548        1.03046       0.147785E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.7196       0.276451       0.392468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3311       0.659546       0.934134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3278       0.662905       0.933513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3213       0.669287       0.937585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3270       0.663723       0.924276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3042       0.686241       0.951431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        98.5238        1.45635       0.198716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4102       0.581963       0.786165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2993       0.691323       0.935283E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2953       0.695382       0.934215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2899       0.700726       0.937237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2917       0.698980       0.929903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2853       0.705318       0.934623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2752       0.715315       0.945589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2861       0.704626       0.922727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2756       0.715008       0.934313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2753       0.715417       0.932173E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2711       0.719540       0.931842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2665       0.724081       0.937848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2701       0.720644       0.928893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2664       0.724251       0.930439E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2631       0.727585       0.933028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.0861       0.902137       0.117351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4400       0.553134       0.683189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2565       0.734089       0.937082E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2659       0.724863       0.921856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2608       0.729906       0.927928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2602       0.730506       0.927995E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2606       0.730097       0.926514E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2615       0.729209       0.925180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2612       0.729562       0.925808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2248       0.765534       0.970048E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2987       0.692483       0.878273E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2222       0.767786       0.998259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3179       0.673781       0.834848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2706       0.720255       0.916895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2734       0.717480       0.914411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2754       0.715505       0.913330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2787       0.712159       0.910684E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1388       0.849917       0.113302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4237       0.569420       0.688044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2887       0.702272       0.903009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2941       0.696921       0.900783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1568       0.831971       0.112358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4383       0.555015       0.671106E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3071       0.683990       0.892000E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3105       0.680566       0.889577E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4837       0.113697                 NaN   1.40260                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.5137       0.106439                 NaN   1.37990                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5397       0.103171                 NaN   1.35709                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5648       0.998858E-001            NaN   1.33529                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5938       0.980019E-001            NaN   1.30825                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.6089       0.906961E-001            NaN   1.30037                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6496       0.907353E-001            NaN   1.25971                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6657       0.888063E-001            NaN   1.24547                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6902       0.857208E-001            NaN   1.22413                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7113       0.816963E-001            NaN   1.20699                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7327       0.812254E-001            NaN   1.18607                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7557       0.816492E-001            NaN   1.16267                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7773       0.735597E-001            NaN   1.14912                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7940       0.715935E-001            NaN   1.13445                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8138       0.708757E-001            NaN   1.11535                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8340       0.643720E-001            NaN   1.10162                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8511       0.629244E-001            NaN   1.08594                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8676       0.615219E-001            NaN   1.07085                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8859       0.575145E-001            NaN   1.05663                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9016       0.556591E-001            NaN   1.04276                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9198       0.550922E-001            NaN   1.02513                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9322       0.502459E-001            NaN   1.01750                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9496       0.489323E-001            NaN   1.00148                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9544       0.490218E-001            NaN  0.996585                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9958       0.512601E-001            NaN  0.952918                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9940       0.425224E-001            NaN  0.963504                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0046       0.374251E-001            NaN  0.957944                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9766       0.274195E-001            NaN  0.995980                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0675       0.302450E-001            NaN  0.902271                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0462       0.327520E-001            NaN  0.921015                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0524       0.259065E-001            NaN  0.921697                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0712       0.285408E-001            NaN  0.900209                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0801       0.250836E-001            NaN  0.894804                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0892       0.185615E-001            NaN  0.892222                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1056       0.243936E-001            NaN  0.869972                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1113       0.157192E-001            NaN  0.872980                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1250       0.183036E-001            NaN  0.856676                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1295       0.164702E-001            NaN  0.854054                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1481       0.112109E-001            NaN  0.840714                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1572       0.153072E-001            NaN  0.827453                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1629       0.970788E-002            NaN  0.827423                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1730       0.945398E-002            NaN  0.817554                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1825       0.842278E-002            NaN  0.809073                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1919       0.222391E-001            NaN  0.785821                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1993       0.335319E-002            NaN  0.797342                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2077       0.604471E-002            NaN  0.786282                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2219       0.369299E-001            NaN  0.741137                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2228                 NaN            NaN  0.777169                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2364       0.208708E-001            NaN  0.742693                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1742                 NaN            NaN  0.411040       0.414806                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0953                 NaN            NaN  0.766943E-001  0.827988                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0971                 NaN            NaN            NaN  0.902889                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1013                 NaN            NaN            NaN  0.898674                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1058                 NaN            NaN            NaN  0.894218                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1101                 NaN            NaN            NaN  0.889890                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1116                 NaN            NaN            NaN  0.888397                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1139                 NaN            NaN            NaN  0.886146                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1156                 NaN            NaN            NaN  0.884383                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1145                 NaN            NaN            NaN  0.885487                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1148                 NaN            NaN            NaN  0.885191                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1149                 NaN            NaN            NaN  0.885148                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1124                 NaN            NaN            NaN  0.887606                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1071                 NaN            NaN            NaN  0.892875                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1019                 NaN            NaN            NaN  0.898079                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0921                 NaN            NaN            NaN  0.907868                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0735                 NaN            NaN            NaN  0.926524                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0591                 NaN            NaN            NaN  0.940881                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0298                 NaN            NaN            NaN  0.970228                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.7481                 NaN            NaN            NaN  0.548381       0.703552                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6234                 NaN            NaN            NaN  0.311072        1.06556                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6490                 NaN            NaN            NaN   1.04831       0.302737                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.6640                 NaN            NaN            NaN  0.299547        1.03643                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6818                 NaN            NaN            NaN   1.02380       0.294419                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7007                 NaN            NaN            NaN  0.295040        1.00423                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7163                 NaN            NaN            NaN  0.994706       0.288989                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6337                 NaN            NaN            NaN  0.327637       0.991847       0.468595E-001            NaN            NaN            NaN
  1416.04        500.000        95.9828                 NaN            NaN            NaN   1.17614        1.51428        1.32674                 NaN            NaN            NaN
  1413.53        500.000        96.1150                 NaN            NaN            NaN   1.46301        1.13905        1.28297                 NaN            NaN            NaN
  1411.03        500.000        96.2394                 NaN            NaN            NaN   1.10470        1.41414        1.24174                 NaN            NaN            NaN
  1408.52        500.000        96.3511                 NaN            NaN            NaN   1.07424        1.37043        1.20427                 NaN            NaN            NaN
  1406.02        500.000        96.4657                 NaN            NaN            NaN   1.32791        1.04010        1.16629                 NaN            NaN            NaN
  1403.51        500.000        96.5676                 NaN            NaN            NaN   1.01020        1.28999        1.13221                 NaN            NaN            NaN
  1401.00        500.000        96.6602                 NaN            NaN            NaN  0.984182        1.25473        1.10089                 NaN            NaN            NaN
  1398.50        500.000        96.7624                 NaN            NaN            NaN   1.21675       0.953891        1.06696                 NaN            NaN            NaN
  1395.99        500.000        96.8446                 NaN            NaN            NaN  0.929852        1.18704        1.03847                 NaN            NaN            NaN
  1393.48        500.000        96.9274                 NaN            NaN            NaN   1.15565       0.906529        1.01043                 NaN            NaN            NaN
  1390.98        500.000        97.0068                 NaN            NaN            NaN   1.13096       0.879038       0.983196                 NaN            NaN            NaN
  1388.47        500.000        97.0812                 NaN            NaN            NaN  0.858056        1.10306       0.957662                 NaN            NaN            NaN
  1385.96        500.000        97.1515                 NaN            NaN            NaN  0.837373        1.07787       0.933224                 NaN            NaN            NaN
  1383.46        500.000        97.2171                 NaN            NaN            NaN  0.815852        1.05675       0.910308                 NaN            NaN            NaN
  1380.95        500.000        97.2799                 NaN            NaN            NaN   1.03484       0.796876       0.888336                 NaN            NaN            NaN
