|6.6.6
Archiving\03_Data\fracLP/QFM/YM20/YM20_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.9914                 NaN            NaN  0.862793E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.9881                 NaN            NaN  0.119346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.9882                 NaN            NaN  0.118289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.7067       0.282317                 NaN  0.109386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4638       0.525708                 NaN  0.104786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4945       0.495551                 NaN  0.990848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4833       0.506557                 NaN  0.101238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4871       0.502812                 NaN  0.100797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4890       0.500959                 NaN  0.100526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4914       0.498551                 NaN  0.100255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4938       0.496186                 NaN  0.100010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4940       0.495972                 NaN  0.999959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3163       0.670232                 NaN  0.134970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.7163       0.278133                 NaN  0.559345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4661       0.523285                 NaN  0.105924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.5077       0.482617                 NaN  0.971960E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.5036       0.486545                 NaN  0.985407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5114       0.478881                 NaN  0.968348E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.5068       0.483446                 NaN  0.979792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.5132       0.477178                 NaN  0.964554E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.5126       0.477775                 NaN  0.966899E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5139       0.476439                 NaN  0.963710E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.5152       0.475165                 NaN  0.961217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5169       0.473554                 NaN  0.955618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5179       0.472574                 NaN  0.954708E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5192       0.471337                 NaN  0.950763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5176       0.472882                 NaN  0.953602E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5221       0.468474                 NaN  0.942186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.5215       0.469073                 NaN  0.944066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5227       0.467868                 NaN  0.940265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5206       0.469922                 NaN  0.943821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.5255       0.465204                 NaN  0.930878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.5225       0.468138                 NaN  0.934142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5258       0.464912                 NaN  0.926150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5250       0.465760                 NaN  0.926083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.5254       0.465390                 NaN  0.923970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.5253       0.465428                 NaN  0.922376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5257       0.465090                 NaN  0.917225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.5239       0.466933                 NaN  0.917728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.5262       0.464703                 NaN  0.912045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.5251       0.465798                 NaN  0.911663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5247       0.466184                 NaN  0.908274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5245       0.466389                 NaN  0.906471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.5228       0.468126                 NaN  0.907975E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.5233       0.467632                 NaN  0.902070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5456       0.445877                 NaN  0.856947E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.5287       0.462397                 NaN  0.889980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4938       0.496764                 NaN  0.947084E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.5218       0.469233                 NaN  0.891961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5201       0.471039                 NaN  0.890170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.5168       0.474258                 NaN  0.892756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.5183       0.472877                 NaN  0.884277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.5181       0.473126                 NaN  0.881248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5160       0.475177                 NaN  0.880782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.5134       0.477777                 NaN  0.882499E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.5138       0.477388                 NaN  0.876275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.5111       0.480167                 NaN  0.876083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5592       0.432683                 NaN  0.807970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4578       0.532768                 NaN  0.939176E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.5071       0.484187                 NaN  0.870754E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.5058       0.485566                 NaN  0.865367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.5503       0.441905                 NaN  0.783719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4552       0.535320                 NaN  0.945644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4829       0.508487                 NaN  0.862801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.5180       0.473372                 NaN  0.859330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4972       0.494181                 NaN  0.858150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4957       0.495720                 NaN  0.855086E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4934       0.498023                 NaN  0.856433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4926       0.498854                 NaN  0.851149E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4894       0.502045                 NaN  0.851651E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4871       0.504435                 NaN  0.850056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4868       0.504693                 NaN  0.845880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4838       0.507741                 NaN  0.846559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4821       0.509489                 NaN  0.843642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4793       0.512288                 NaN  0.844535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4256       0.565156                 NaN  0.919424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.5278       0.464623                 NaN  0.755626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4728       0.518837                 NaN  0.838482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        97.9621        2.00598                 NaN  0.319486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.9354       0.636748E-001            NaN  0.879235E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4645       0.527263                 NaN  0.828140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4629       0.528864                 NaN  0.826578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4602       0.531529                 NaN  0.826087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4557       0.536013                 NaN  0.829036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4614       0.530436                 NaN  0.818129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.4498       0.541955                 NaN  0.828788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.4588       0.533107                 NaN  0.811625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4536       0.538246                 NaN  0.815148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.4508       0.541033                 NaN  0.814952E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.4505       0.541413                 NaN  0.812734E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.4486       0.543314                 NaN  0.811366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4423       0.549478                 NaN  0.817946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4523       0.539693                 NaN  0.800255E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4460       0.545979                 NaN  0.805138E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4451       0.546894                 NaN  0.803495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4443       0.547698                 NaN  0.800482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4424       0.549567                 NaN  0.800940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4442       0.547813                 NaN  0.796019E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4389       0.553047                 NaN  0.800683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4461       0.545994                 NaN  0.788275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.5980       0.396274                 NaN  0.570393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2861       0.703796                 NaN  0.101046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4429       0.549217                 NaN  0.785374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4441       0.548058                 NaN  0.782644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4429       0.549255                 NaN  0.782481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4421       0.550121                 NaN  0.782507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4456       0.546612                 NaN  0.775965E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4457       0.546521                 NaN  0.773269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4464       0.545897                 NaN  0.771339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4472       0.545077                 NaN  0.769039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4485       0.543787                 NaN  0.767084E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4500       0.542357                 NaN  0.764174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4515       0.540880                 NaN  0.761908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4533       0.539146                 NaN  0.757142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4545       0.537895                 NaN  0.755563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4568       0.535715                 NaN  0.751939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6984       0.104853                 NaN            NaN   1.19675                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7013       0.886230E-001            NaN            NaN   1.21010                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7224       0.834589E-001            NaN            NaN   1.19414                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7421       0.795766E-001            NaN            NaN   1.17837                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7595       0.768255E-001            NaN            NaN   1.16369                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7864       0.750122E-001            NaN            NaN   1.13861                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8084       0.747057E-001            NaN            NaN   1.11688                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8255       0.688600E-001            NaN            NaN   1.10565                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8721       0.667317E-001            NaN            NaN   1.06119                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8328       0.658028E-001            NaN            NaN   1.10139                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8822       0.614606E-001            NaN            NaN   1.05631                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8952       0.573910E-001            NaN            NaN   1.04737                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.2997       0.382141E-001            NaN            NaN  0.662133                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.5429       0.703107E-001            NaN            NaN   1.38678                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9449       0.495181E-001            NaN            NaN   1.00559                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9600       0.460080E-001            NaN            NaN  0.993986                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9748       0.434302E-001            NaN            NaN  0.981765                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9897       0.421253E-001            NaN            NaN  0.968195                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9985       0.358816E-001            NaN            NaN  0.965579                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0189       0.359789E-001            NaN            NaN  0.945115                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0333       0.367880E-001            NaN            NaN  0.929912                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0449       0.316862E-001            NaN            NaN  0.923379                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0593       0.302187E-001            NaN            NaN  0.910465                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0623       0.378914E-001            NaN            NaN  0.899851                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1011       0.248151E-001            NaN            NaN  0.874077                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0911       0.202166E-001            NaN            NaN  0.888666                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1044       0.197544E-001            NaN            NaN  0.875870                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1161       0.177606E-001            NaN            NaN  0.866177                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1258       0.144135E-001            NaN            NaN  0.859796                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1348       0.108166E-001            NaN            NaN  0.854431                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1479       0.147350E-001            NaN            NaN  0.837343                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1652       0.449072E-001            NaN            NaN  0.789878                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1626                 NaN            NaN            NaN  0.837365                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1746       0.641720E-002            NaN            NaN  0.819020                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1894       0.216210E-001            NaN            NaN  0.788975                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1912                 NaN            NaN            NaN  0.808829                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2043                 NaN            NaN            NaN  0.795661                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2142                 NaN            NaN            NaN  0.785750                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2216                 NaN            NaN            NaN  0.778410                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2280       0.678156E-005            NaN            NaN  0.771969                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2359                 NaN            NaN            NaN  0.764100                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2400                 NaN            NaN            NaN  0.759971                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2528                 NaN            NaN            NaN  0.747152                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2558                 NaN            NaN            NaN  0.744210                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2659       0.122306E-005            NaN            NaN  0.734102                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2680                 NaN            NaN            NaN  0.731996                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2800                 NaN            NaN            NaN  0.719974                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2877                 NaN            NaN            NaN  0.712295                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2944                 NaN            NaN            NaN  0.705551                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2991                 NaN            NaN            NaN  0.700942                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.3030                 NaN            NaN            NaN  0.696980                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.3100                 NaN            NaN            NaN  0.689954                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.3179                 NaN            NaN            NaN  0.682137                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.3220                 NaN            NaN            NaN  0.678003                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.3278                 NaN            NaN            NaN  0.672238                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.3340                 NaN            NaN            NaN  0.666045                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.3389                 NaN            NaN            NaN  0.661113                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.3439                 NaN            NaN            NaN  0.656115                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.3475                 NaN            NaN            NaN  0.652478                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.3520                 NaN            NaN            NaN  0.648011                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.0790                 NaN            NaN            NaN  0.551994       0.369037                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7441                 NaN            NaN            NaN  0.432184       0.823682                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7610                 NaN            NaN            NaN  0.424954       0.814023                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5073                 NaN            NaN            NaN  0.511161       0.981559                 NaN            NaN            NaN            NaN            NaN
