|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.75/WD94/WD94_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1899.75        2500.00        99.1825       0.802471       0.150332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.5316       0.468378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.5273       0.472743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.2166       0.783404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3871       0.612919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3820       0.618024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3709       0.615997       0.130694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3741       0.611337       0.145591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3758       0.609646       0.145051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3769       0.608609       0.145219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3794       0.606094       0.144951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3830       0.602633       0.143634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3839       0.601683       0.143902E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3855       0.600208       0.143214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3860       0.599617       0.143407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3887       0.597035       0.142301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2539       0.728651       0.174521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.6345       0.357016       0.849598E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2842       0.699175       0.166581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3942       0.591721       0.140711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3927       0.593154       0.141301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3936       0.592285       0.140941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3949       0.591073       0.140158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3940       0.591950       0.140483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3952       0.590871       0.139310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5600       0.429847       0.101620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2263       0.755874       0.178197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3935       0.592594       0.138582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3933       0.592812       0.138887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3929       0.593277       0.138368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3896       0.596537       0.139015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3918       0.594458       0.137725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3898       0.596418       0.138015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3881       0.598131       0.137651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3858       0.600387       0.137725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3847       0.601593       0.137476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2659       0.717698       0.164065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.8426       0.154534       0.289857E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.0293       0.948769       0.218911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3760       0.610184       0.137786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3803       0.606238       0.134857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3710       0.615313       0.136585E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        97.7576        2.19406       0.483335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.6947       0.298640       0.661700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        98.6695        1.30266       0.278829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3647       0.622130       0.132082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3934       0.594046       0.125676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3433       0.643117       0.135532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3406       0.645819       0.135319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3363       0.650126       0.135270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3301       0.656327       0.135690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3264       0.660093       0.135452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.4732        1.49654       0.302314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.9994                 NaN  0.574491E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4948       0.495845       0.937028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3084       0.678054       0.135374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3066       0.679928       0.134985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2968       0.689549       0.136576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3034       0.683257       0.133296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2856       0.700807       0.135851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2920       0.694587       0.133648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2809       0.705632       0.135112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3195       0.667824       0.127028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2288       0.756887       0.143066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2677       0.718856       0.134884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2616       0.724945       0.135031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3106       0.676911       0.125240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1973       0.788224       0.145144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2416       0.744720       0.136625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2500       0.736619       0.133548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2379       0.748592       0.135306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2230       0.763355       0.136767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2355       0.751103       0.133786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2245       0.762038       0.135029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2299       0.756735       0.133573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4627       0.527985       0.928749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        98.9522        1.02983       0.179762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2088       0.777652       0.135054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2030       0.783461       0.135369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2002       0.786310       0.135160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1899       0.796472       0.136738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1996       0.786982       0.134026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1906       0.795921       0.135086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1847       0.801720       0.135563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1827       0.803760       0.135425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1817       0.804820       0.135158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1782       0.808263       0.135178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1772       0.809291       0.135349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1745       0.811976       0.135243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1752       0.811289       0.134890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1722       0.814255       0.135032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1704       0.816132       0.135113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1721       0.814393       0.134636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.1682       0.818307       0.135395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.1744       0.812188       0.133870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.6109       0.587443       0.346724E-002  0.798190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.9901       0.322940                 NaN   1.68694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.0409       0.316613                 NaN   1.64250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.0753       0.308259                 NaN   1.61641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1048       0.303036                 NaN   1.59216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1081       0.302090                 NaN   1.58983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2096       0.292162                 NaN   1.49823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2049       0.289611                 NaN   1.50553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2488       0.280067                 NaN   1.47112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2712       0.275199                 NaN   1.45355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3018       0.268078                 NaN   1.43010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3311       0.264205                 NaN   1.40471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3591       0.258810                 NaN   1.38204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3904       0.255019                 NaN   1.35462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4173       0.252556                 NaN   1.33015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4393       0.244003                 NaN   1.31673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4638       0.240214                 NaN   1.29602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4518       0.241858                 NaN   1.30634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5485       0.226789                 NaN   1.22469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5381       0.226792                 NaN   1.23511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5580       0.222151                 NaN   1.21985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5325       0.341254                 NaN   1.12625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6488       0.899350E-001            NaN   1.26130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6212       0.207819                 NaN   1.17098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6436       0.206322                 NaN   1.15004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6637       0.202297                 NaN   1.13405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6817       0.196773                 NaN   1.12148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6972       0.198964                 NaN   1.10379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7228       0.189298                 NaN   1.08792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7360       0.185703                 NaN   1.07833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7434       0.187097                 NaN   1.06954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7748       0.176974                 NaN   1.04827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7821       0.175460                 NaN   1.04240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8091       0.173019                 NaN   1.01793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8175       0.168037                 NaN   1.01451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8325       0.164409                 NaN   1.00309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8471       0.160952                 NaN  0.991913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8570       0.157015                 NaN  0.985983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8697       0.155768                 NaN  0.974513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8979       0.152651                 NaN  0.949406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9039       0.150127                 NaN  0.945996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9157       0.146695                 NaN  0.937589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        97.9132       0.324251                 NaN   1.76250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.9514       0.220057E-001            NaN  0.266213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9590       0.681588E-001            NaN  0.972793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9629       0.132891                 NaN  0.904220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9735       0.130650                 NaN  0.895806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9890       0.130822                 NaN  0.880205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9960       0.124161                 NaN  0.879854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0075       0.123102                 NaN  0.869401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0188       0.120813                 NaN  0.860411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0262       0.117259                 NaN  0.856572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0387       0.113787                 NaN  0.847554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0264       0.998683E-001            NaN  0.873688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0680       0.110123                 NaN  0.821896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0652       0.107081                 NaN  0.827761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0736       0.104566                 NaN  0.821846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0804       0.104981                 NaN  0.814598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0872       0.934056E-001            NaN  0.819398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0990       0.941370E-001            NaN  0.806839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1061       0.931622E-001            NaN  0.800692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1093       0.871964E-001            NaN  0.803472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1208       0.873922E-001            NaN  0.791844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9228       0.470170E-001            NaN            NaN   1.03022                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8826                 NaN            NaN            NaN   1.11739                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8791                 NaN            NaN            NaN   1.12088                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8720                 NaN            NaN            NaN   1.12802                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8659                 NaN            NaN            NaN   1.13412                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8569                 NaN            NaN            NaN   1.14312                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8380                 NaN            NaN            NaN   1.16201                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8231                 NaN            NaN            NaN   1.17689                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7997                 NaN            NaN            NaN   1.20034                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7684                 NaN            NaN            NaN   1.23159                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.7189                 NaN            NaN            NaN   1.28109                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5068                 NaN            NaN            NaN  0.540507       0.952692                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2431                 NaN            NaN            NaN  0.306642        1.45030                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2598                 NaN            NaN            NaN   1.43778       0.302441                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2768       0.398570E-005            NaN            NaN   1.42126       0.301973                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2932                 NaN            NaN            NaN   1.41104       0.295709                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3087                 NaN            NaN            NaN  0.293890        1.39745                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3243                 NaN            NaN            NaN  0.294381        1.38133                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3362                 NaN            NaN            NaN   1.37310       0.290678                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3541       0.115394E-001            NaN            NaN  0.268001        1.36640                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3777       0.121486                 NaN            NaN   1.44536       0.554794E-001            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3900       0.117445                 NaN            NaN   1.42967       0.628681E-001            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3978       0.114336                 NaN            NaN   1.41685       0.710003E-001            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4117       0.109433                 NaN            NaN  0.661054E-001   1.41280                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4242       0.104397                 NaN            NaN  0.822963E-001   1.38909                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4304       0.101559                 NaN            NaN  0.865921E-001   1.38143                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.3661       0.114872                 NaN            NaN  0.100813        1.38529                 NaN  0.329015E-001            NaN            NaN            NaN
