|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.75/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1899.75        2500.00        99.2372       0.752455       0.103046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.5605       0.439462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.5566       0.443434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.2655       0.734513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4256       0.574440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4210       0.578951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4142       0.576864       0.895707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4178       0.572240       0.997555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4197       0.570333       0.993309E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4210       0.569072       0.994149E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4235       0.566577       0.991894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4271       0.563042       0.982301E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4282       0.562003       0.984143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4300       0.560193       0.978665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4307       0.559466       0.979860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4336       0.556678       0.971247E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3088       0.679240       0.119145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.6617       0.332462       0.579427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3374       0.651221       0.113649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4397       0.550693       0.959389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4386       0.551778       0.962990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4396       0.550757       0.960339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4412       0.549229       0.954454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4406       0.549811       0.956728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4421       0.548435       0.947531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5944       0.398666       0.691133E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2869       0.700971       0.121196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4417       0.548929       0.941165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4415       0.549075       0.943350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4415       0.549117       0.939318E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4387       0.551834       0.943467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4411       0.549571       0.934152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4395       0.551109       0.935885E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4384       0.552304       0.932785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4367       0.554021       0.932854E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4358       0.554847       0.930854E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3273       0.661549       0.111096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.8563       0.141742       0.195412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1116       0.873565       0.148031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4290       0.561658       0.931930E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4336       0.557316       0.911017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4256       0.565195       0.922321E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        97.9541        2.01318       0.326766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.7219       0.273629       0.446074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        98.7886        1.19262       0.187684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4224       0.568691       0.888934E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4489       0.542685       0.845429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4036       0.587266       0.911409E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4015       0.589374       0.909636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3982       0.592740       0.908628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3929       0.597962       0.911088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3900       0.600888       0.908986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.6181        1.36164       0.202706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.9996                 NaN  0.384787E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5435       0.450241       0.627757E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3755       0.615392       0.906640E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3741       0.616882       0.903771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3658       0.625100       0.914192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3725       0.618594       0.891436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3570       0.633951       0.907472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3633       0.627723       0.892922E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3536       0.637375       0.902210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3888       0.602704       0.847787E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3081       0.682377       0.954466E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3434       0.647560       0.899360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3386       0.652436       0.899762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3830       0.608672       0.833899E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2822       0.708129       0.966306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3222       0.668671       0.909320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3305       0.660593       0.887958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3201       0.670875       0.899237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3079       0.683007       0.908140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3194       0.671767       0.888137E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3103       0.680728       0.895736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3157       0.675425       0.885644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.5231       0.470724       0.615683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.0703       0.917770       0.119073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2987       0.692371       0.893664E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2945       0.696575       0.895339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2927       0.698348       0.893359E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2843       0.706636       0.903733E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2936       0.697582       0.884838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2864       0.704677       0.891112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2820       0.709047       0.893791E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2810       0.710068       0.892220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2809       0.710219       0.890037E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2786       0.712487       0.889456E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2783       0.712765       0.890277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2769       0.714194       0.888784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2782       0.712940       0.885992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2764       0.714724       0.886159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2757       0.715457       0.886269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2779       0.713279       0.882507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2751       0.716043       0.887061E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2816       0.709682       0.876286E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.7615       0.513052       0.227019E-002  0.723184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.1891       0.282117                 NaN   1.52876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2362       0.276304                 NaN   1.48754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2679       0.268754                 NaN   1.46335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2953       0.264006                 NaN   1.44066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3000       0.262583                 NaN   1.43746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3914       0.254206                 NaN   1.35438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3880       0.251771                 NaN   1.36027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4282       0.243237                 NaN   1.32857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4489       0.238837                 NaN   1.31228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4770       0.232497                 NaN   1.29047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5041       0.228914                 NaN   1.26700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5296       0.224167                 NaN   1.24619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5586       0.220632                 NaN   1.22077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5837       0.218337                 NaN   1.19794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6039       0.210741                 NaN   1.18537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6266       0.207328                 NaN   1.16606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6169       0.208435                 NaN   1.17466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.7039       0.195363                 NaN   1.10075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6952       0.195216                 NaN   1.10962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7135       0.191066                 NaN   1.09542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6960       0.293187                 NaN   1.01086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7914       0.772055E-001            NaN   1.13135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7717       0.178287                 NaN   1.05000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7923       0.176868                 NaN   1.03084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8110       0.173281                 NaN   1.01575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8276       0.168372                 NaN   1.00399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8425       0.170046                 NaN  0.987418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8654       0.161667                 NaN  0.972924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8776       0.158506                 NaN  0.963923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8859       0.159393                 NaN  0.954730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9132       0.150744                 NaN  0.936094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9202       0.149382                 NaN  0.930460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9450       0.147093                 NaN  0.907895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9528       0.142749                 NaN  0.904444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9665       0.139563                 NaN  0.893895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9801       0.136467                 NaN  0.883389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9893       0.132996                 NaN  0.877716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0013       0.131825                 NaN  0.866853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0268       0.129055                 NaN  0.844126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0326       0.126820                 NaN  0.840620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0435       0.123798                 NaN  0.832716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.1619       0.273268                 NaN   1.56480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.9579       0.185018E-001            NaN  0.235801E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0803       0.573400E-001            NaN  0.862403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0870       0.111701                 NaN  0.801263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0968       0.109725                 NaN  0.793432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1111       0.109767                 NaN  0.779160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1175       0.104049                 NaN  0.778429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1282       0.103067                 NaN  0.768722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1385       0.101067                 NaN  0.760397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1453       0.980032E-001            NaN  0.756658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1568       0.949875E-001            NaN  0.748179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1456       0.833075E-001            NaN  0.771061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1835       0.917410E-001            NaN  0.724720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1814       0.891247E-001            NaN  0.729444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1893       0.869255E-001            NaN  0.723813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1959       0.871558E-001            NaN  0.716952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2015       0.775188E-001            NaN  0.720936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2125       0.780334E-001            NaN  0.709472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2191       0.771707E-001            NaN  0.703708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2221       0.721222E-001            NaN  0.705765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2328       0.722062E-001            NaN  0.695042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0537       0.388156E-001            NaN            NaN  0.907517                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0164                 NaN            NaN            NaN  0.983566                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0138                 NaN            NaN            NaN  0.986214                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0081                 NaN            NaN            NaN  0.991876                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0034                 NaN            NaN            NaN  0.996649                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9959                 NaN            NaN            NaN   1.00411                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9799                 NaN            NaN            NaN   1.02005                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9675                 NaN            NaN            NaN   1.03250                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9473                 NaN            NaN            NaN   1.05271                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9200                 NaN            NaN            NaN   1.07997                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.8772                 NaN            NaN            NaN   1.12280                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.6868                 NaN            NaN            NaN  0.478332       0.834845                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4481                 NaN            NaN            NaN  0.268604        1.28328                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4643                 NaN            NaN            NaN   1.27108       0.264648                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4803       0.323151E-005            NaN            NaN   1.25568       0.264015                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4960                 NaN            NaN            NaN   1.24572       0.258296                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5107                 NaN            NaN            NaN  0.256485        1.23281                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5256                 NaN            NaN            NaN  0.256696        1.21772                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5374                 NaN            NaN            NaN   1.20944       0.253200                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5546       0.928803E-002            NaN            NaN  0.233261        1.20281                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5831       0.975949E-001            NaN            NaN   1.27108       0.482369E-001            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5950       0.941981E-001            NaN            NaN   1.25619       0.546006E-001            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6032       0.915340E-001            NaN            NaN   1.24368       0.615881E-001            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6164       0.874110E-001            NaN            NaN  0.572844E-001   1.23892                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6285       0.832516E-001            NaN            NaN  0.712341E-001   1.21698                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6352       0.808405E-001            NaN            NaN  0.748672E-001   1.20911                 NaN            NaN            NaN            NaN            NaN
