|6.6.6
Archiving\03_Data\Dfrac/QFM_m4/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1899.75        2500.00        99.3964       0.603647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.6085       0.391529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1927       0.807253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4043       0.595726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4092       0.590817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4108       0.589220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4083       0.591715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4194       0.580559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4083       0.587869       0.383442E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4194       0.570490       0.100804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4119       0.577815       0.102398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4137       0.576143       0.102028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4140       0.575759       0.102092E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4178       0.572077       0.101395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4202       0.569753       0.100783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4194       0.570447       0.101128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4215       0.568452       0.100611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4228       0.567160       0.100217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4206       0.569346       0.100770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4261       0.563919       0.993206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4260       0.564087       0.993473E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5015       0.489905       0.862137E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        98.6738        1.30374       0.224301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3231       0.665220       0.116754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.7520       0.243756       0.422074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2728       0.714747       0.124806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4300       0.560286       0.970268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4258       0.564469       0.976382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4252       0.564999       0.975228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.6962       0.298624       0.520770E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1524       0.833351       0.142225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2434       0.743811       0.127621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.6059       0.387565       0.654626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4204       0.569974       0.966027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4186       0.571768       0.964948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4174       0.572944       0.963309E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        98.9543        1.02814       0.175140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.8700       0.127621       0.240935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4149       0.575963       0.912643E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3857       0.604353       0.996824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4894       0.502364       0.822125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3481       0.641459       0.104646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4048       0.585706       0.949586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4010       0.589493       0.951438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3984       0.592126       0.950113E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3959       0.594607       0.948005E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3920       0.598521       0.950707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3910       0.599510       0.944122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4279       0.563249       0.881846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3416       0.648286       0.101083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3790       0.611518       0.947425E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3805       0.610159       0.937209E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3739       0.616686       0.943300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3690       0.621517       0.944539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3671       0.623485       0.938388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3638       0.626764       0.941501E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3605       0.630086       0.937848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.7963       0.200731       0.299940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        98.9128        1.07147       0.157646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3484       0.642216       0.938814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3444       0.646168       0.939005E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3394       0.651230       0.937609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3384       0.652246       0.936076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3335       0.657085       0.937585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        96.8249        3.13159       0.435221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.9996                 NaN  0.378860E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.8877       0.110686       0.161835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2324       0.757210       0.104277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3091       0.681588       0.933513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3042       0.686490       0.935832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3489       0.642434       0.871042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2503       0.739675       0.100168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2974       0.693258       0.932192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        98.8606        1.12433       0.150633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.7609       0.236034       0.301728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2472       0.742944       0.987338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2837       0.706920       0.933860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2836       0.707019       0.933130E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3008       0.690097       0.908535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2599       0.730574       0.956545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2766       0.714115       0.931618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2760       0.714721       0.931448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2753       0.715418       0.929662E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2733       0.717385       0.930322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2740       0.716724       0.928211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2720       0.718696       0.929105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2728       0.717902       0.926961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2708       0.719896       0.928266E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2706       0.720108       0.928391E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2745       0.716314       0.922530E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2713       0.719376       0.927555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2768       0.713999       0.918162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2743       0.716524       0.921516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2773       0.713547       0.917832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2043       0.681040       0.813802E-002  0.106476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.2143       0.268268                 NaN   1.51741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.2503       0.265846                 NaN   1.48383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2892       0.258426                 NaN   1.45238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.3191       0.254241                 NaN   1.42663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.3542       0.248499                 NaN   1.39729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3803       0.244367                 NaN   1.37536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.4170       0.231905                 NaN   1.35107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.4404       0.238410                 NaN   1.32119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4721       0.228047                 NaN   1.29980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4974       0.223416                 NaN   1.27914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.5269       0.219805                 NaN   1.25334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5509       0.212987                 NaN   1.23607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5779       0.210115                 NaN   1.21203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5968       0.203838                 NaN   1.19934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.6280       0.201432                 NaN   1.17054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6483       0.196914                 NaN   1.15475                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6478       0.200576                 NaN   1.15165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.7162       0.186955                 NaN   1.09683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.7180       0.185254                 NaN   1.09679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.7362       0.182018                 NaN   1.08178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7462       0.174493                 NaN   1.07931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7573       0.206775                 NaN   1.03589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.8122       0.136515                 NaN   1.05129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.8121       0.166121                 NaN   1.02176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8315       0.162373                 NaN   1.00609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8481       0.159275                 NaN  0.992580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8630       0.155401                 NaN  0.981573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8827       0.155916                 NaN  0.961395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.9008       0.151297                 NaN  0.947866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.9117       0.145836                 NaN  0.942450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9311       0.143453                 NaN  0.925477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9442       0.140083                 NaN  0.915760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9603       0.139186                 NaN  0.900549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9740       0.135307                 NaN  0.890702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9854       0.131856                 NaN  0.882711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.0033       0.130785                 NaN  0.865958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0150       0.127740                 NaN  0.857217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0273       0.124007                 NaN  0.848660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0397       0.121434                 NaN  0.838822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0507       0.117559                 NaN  0.831714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0211       0.124069                 NaN  0.854879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.1267       0.110767                 NaN  0.762502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0851       0.111312                 NaN  0.803598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0968       0.109900                 NaN  0.793278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1120       0.104763                 NaN  0.783206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1204       0.104303                 NaN  0.775330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1293       0.100943                 NaN  0.769736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0514       0.104443                 NaN  0.844168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2345       0.858127E-001            NaN  0.679691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1597       0.962349E-001            NaN  0.744106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1674       0.913391E-001            NaN  0.741231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1784       0.891529E-001            NaN  0.732451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1852       0.872106E-001            NaN  0.727561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1957       0.866804E-001            NaN  0.717664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0445       0.540023E-002            NaN  0.849871E-001  0.865141                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0206       0.117624E-001            NaN  0.466145E-001  0.921068                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0357       0.106985E-003            NaN  0.354528       0.609665                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0214                 NaN            NaN            NaN  0.978586                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0252                 NaN            NaN            NaN  0.974823                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0278                 NaN            NaN            NaN  0.972196                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0274                 NaN            NaN            NaN  0.972582                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0309                 NaN            NaN            NaN  0.969058                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0274                 NaN            NaN            NaN  0.972620                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0258                 NaN            NaN            NaN  0.974171                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0239                 NaN            NaN            NaN  0.976147                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0195                 NaN            NaN            NaN  0.980529                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0136                 NaN            NaN            NaN  0.986359                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0075                 NaN            NaN            NaN  0.992465                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0010                 NaN            NaN            NaN  0.998951                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9803                 NaN            NaN            NaN   1.01967                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9691                 NaN            NaN            NaN   1.03090                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9240                 NaN            NaN            NaN   1.07603                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.8938                 NaN            NaN            NaN   1.10622                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.8131                 NaN            NaN            NaN  0.344856E-001   1.15246                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4802                 NaN            NaN            NaN   1.39030       0.129454                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4951                 NaN            NaN            NaN   1.37683       0.128089                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5132                 NaN            NaN            NaN   1.35502       0.131744                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5303                 NaN            NaN            NaN   1.34783       0.121908                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5476                 NaN            NaN            NaN   1.32635       0.126088                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5599                 NaN            NaN            NaN   1.33892       0.101213                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5762                 NaN            NaN            NaN  0.116949        1.30685                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5881                 NaN            NaN            NaN   1.29937       0.112494                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6013                 NaN            NaN            NaN   1.29550       0.103212                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6138                 NaN            NaN            NaN   1.28965       0.965542E-001            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6255                 NaN            NaN            NaN   1.27832       0.961374E-001            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6352                 NaN            NaN            NaN  0.883077E-001   1.27652                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4014                 NaN            NaN            NaN   1.25981       0.217811                 NaN  0.120996                 NaN            NaN            NaN
  1436.09        2500.00        95.9411                 NaN            NaN            NaN   1.61351        1.09043                 NaN   1.35495                 NaN            NaN            NaN
  1433.58        2500.00        95.8025       0.575621                 NaN            NaN  0.228092        1.87338                 NaN   1.52044                 NaN            NaN            NaN
  1431.08        2500.00        95.8973       0.610932                 NaN            NaN  0.190601E-001   1.97761                 NaN   1.49511                 NaN            NaN            NaN
