|6.6.6
Archiving\03_Data\Dfrac/QFM_m4/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1899.75        2500.00        99.3560       0.644038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.5820       0.417980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1381       0.861940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3635       0.636451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3685       0.631505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3699       0.630067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3670       0.632990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3788       0.621205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3651       0.629287       0.560658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3742       0.611078       0.147409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3658       0.619235       0.149810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3674       0.617706       0.149311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3672       0.617823       0.149557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3711       0.614001       0.148500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3734       0.611861       0.147682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3722       0.612972       0.148236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3741       0.611102       0.147540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3753       0.610018       0.147027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3725       0.612736       0.147891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3781       0.607289       0.145830E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3777       0.607682       0.145919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4593       0.528079       0.126692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        98.5543        1.41267       0.330693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2645       0.718305       0.171855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.7303       0.263470       0.621634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2090       0.772670       0.183717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3796       0.606068       0.142924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3746       0.610975       0.143921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3737       0.611952       0.143763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.6687       0.323576       0.768440E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.0755       0.903557       0.209827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1747       0.806502       0.188388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5694       0.420889       0.966834E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3665       0.619253       0.142724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3641       0.621669       0.142624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3624       0.623351       0.142421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        98.8537        1.12049       0.258112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.8573       0.139119       0.356746E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3586       0.627866       0.135126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3260       0.659282       0.147646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4394       0.548450       0.121855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2837       0.700758       0.155153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3457       0.640245       0.140838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3411       0.644815       0.141179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3377       0.648202       0.141045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3345       0.651413       0.140800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3298       0.656117       0.141234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3283       0.657649       0.140384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3684       0.618519       0.131168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2726       0.712339       0.150379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3136       0.672329       0.141037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3146       0.671443       0.139574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3068       0.679123       0.140539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3009       0.685044       0.140797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2983       0.687680       0.139973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2941       0.691884       0.140510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2898       0.696222       0.140018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.7734       0.222129       0.448359E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        98.7914        1.18507       0.235441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2747       0.711306       0.140359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2696       0.716318       0.140462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2632       0.722751       0.140407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2617       0.724315       0.140157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2556       0.730311       0.140442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        96.4481        3.48674       0.651700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.9994                 NaN  0.569561E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.8739       0.123690       0.243149E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1381       0.846206       0.156735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2234       0.762547       0.140407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2171       0.768820       0.140816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2666       0.720248       0.131154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1555       0.829460       0.150831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2075       0.778483       0.140492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        98.7124        1.26488       0.227271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.7296       0.265853       0.455932E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1484       0.836726       0.149049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1887       0.797214       0.141119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1880       0.797877       0.141031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2065       0.779744       0.137392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1593       0.826252       0.144750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1770       0.808902       0.141104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1758       0.810069       0.141146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1742       0.811734       0.140965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1710       0.814867       0.141146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1709       0.815002       0.140913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1678       0.818082       0.141166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1678       0.818154       0.140918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1644       0.821529       0.141210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1633       0.822558       0.141304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1669       0.819080       0.140514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1622       0.823646       0.141359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1677       0.818316       0.140061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1637       0.822270       0.140673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.1663       0.819669       0.140206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.0863       0.783303       0.124388E-001  0.117912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0120       0.308489                 NaN   1.67949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.0506       0.306000                 NaN   1.64342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.0929       0.297682                 NaN   1.60946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1255       0.292982                 NaN   1.58152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1637       0.286624                 NaN   1.54969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1914       0.282227                 NaN   1.52637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2320       0.267979                 NaN   1.50006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2570       0.275724                 NaN   1.46727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2915       0.263970                 NaN   1.44451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3190       0.258831                 NaN   1.42216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3509       0.254867                 NaN   1.39428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3770       0.247149                 NaN   1.37584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4061       0.244051                 NaN   1.34986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4267       0.236955                 NaN   1.33634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4607       0.234366                 NaN   1.30497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4827       0.229297                 NaN   1.28798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4809       0.233707                 NaN   1.28540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5571       0.218108                 NaN   1.22478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5585       0.216262                 NaN   1.22527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5781       0.212684                 NaN   1.20920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5887       0.204157                 NaN   1.20718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5989       0.241885                 NaN   1.15918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6628       0.160012                 NaN   1.17716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6606       0.194822                 NaN   1.14462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6818       0.190594                 NaN   1.12763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6998       0.187106                 NaN   1.11313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7158       0.182765                 NaN   1.10140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7370       0.183527                 NaN   1.07944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7569       0.178260                 NaN   1.06482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7688       0.171937                 NaN   1.05923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7900       0.169323                 NaN   1.04071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8041       0.165514                 NaN   1.03036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8215       0.164590                 NaN   1.01388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8365       0.160178                 NaN   1.00335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8488       0.156254                 NaN  0.994994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8682       0.155124                 NaN  0.976659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8810       0.151669                 NaN  0.967293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8945       0.147353                 NaN  0.958114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9079       0.144455                 NaN  0.947648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9200       0.139975                 NaN  0.940073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.8859       0.147778                 NaN  0.966334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0049       0.132162                 NaN  0.862954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9572       0.132920                 NaN  0.909881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9698       0.131442                 NaN  0.898729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9868       0.125364                 NaN  0.887837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9957       0.124923                 NaN  0.879406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0053       0.121040                 NaN  0.873610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9162       0.125389                 NaN  0.958445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1246       0.103105                 NaN  0.772335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0382       0.115749                 NaN  0.846050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0469       0.109959                 NaN  0.843110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0589       0.107447                 NaN  0.833675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0662       0.105214                 NaN  0.828573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0775       0.104665                 NaN  0.817793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9137       0.652749E-002            NaN  0.968882E-001  0.982877                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.8856       0.142325E-001            NaN  0.531715E-001   1.04698                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.9013       0.129676E-003            NaN  0.404832       0.693745                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8859                 NaN            NaN            NaN   1.11405                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8898                 NaN            NaN            NaN   1.11021                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8921                 NaN            NaN            NaN   1.10790                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8908                 NaN            NaN            NaN   1.10921                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8941                 NaN            NaN            NaN   1.10588                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8894                 NaN            NaN            NaN   1.11058                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8869                 NaN            NaN            NaN   1.11314                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8835                 NaN            NaN            NaN   1.11654                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8782                 NaN            NaN            NaN   1.12178                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8707                 NaN            NaN            NaN   1.12931                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8627                 NaN            NaN            NaN   1.13727                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8549                 NaN            NaN            NaN   1.14505                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8307                 NaN            NaN            NaN   1.16928                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8169                 NaN            NaN            NaN   1.18309                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7649                 NaN            NaN            NaN   1.23508                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7297                 NaN            NaN            NaN   1.27030                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.6377                 NaN            NaN            NaN  0.392493E-001   1.32310                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2683                 NaN            NaN            NaN   1.58297       0.148693                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2838                 NaN            NaN            NaN   1.56896       0.147290                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3030                 NaN            NaN            NaN   1.54536       0.151619                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3214                 NaN            NaN            NaN   1.53810       0.140449                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3395                 NaN            NaN            NaN   1.51510       0.145385                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3521                 NaN            NaN            NaN   1.53113       0.116821                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3694                 NaN            NaN            NaN  0.135110        1.49548                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3817                 NaN            NaN            NaN   1.48822       0.130090                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3953                 NaN            NaN            NaN   1.48525       0.119474                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4082                 NaN            NaN            NaN   1.47995       0.111883                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4202                 NaN            NaN            NaN   1.46824       0.111510                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4298                 NaN            NaN            NaN  0.102537        1.46762                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.1847                 NaN            NaN            NaN   1.44967       0.253137                 NaN  0.112475                 NaN            NaN            NaN
  1436.09        2500.00        95.6131                 NaN            NaN            NaN   1.87469        1.25470                 NaN   1.25747                 NaN            NaN            NaN
  1433.58        2500.00        95.4333       0.731307                 NaN            NaN  0.265313        2.15902                 NaN   1.41103                 NaN            NaN            NaN
  1431.08        2500.00        95.5256       0.779323                 NaN            NaN  0.222178E-001   2.28466                 NaN   1.38825                 NaN            NaN            NaN
