|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.25/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1909.77        2500.00        99.3905                 NaN  0.609468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.4026                 NaN  0.597407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4028                 NaN  0.597214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.4074                 NaN  0.592612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3454                 NaN  0.654647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4765                 NaN  0.523496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        98.8189                 NaN   1.17506       0.604909E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4178                 NaN  0.572546       0.961832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.9079                 NaN  0.905574E-001  0.153590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.5225                 NaN  0.469411       0.812106E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4197                 NaN  0.570420       0.990386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4224                 NaN  0.567753       0.985722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.2728                 NaN  0.714783       0.124465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.6078                 NaN  0.385497       0.670070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4025                 NaN  0.587299       0.102268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4295                 NaN  0.560725       0.979525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4343                 NaN  0.555960       0.969078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4351                 NaN  0.555191       0.967829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4357                 NaN  0.554646       0.969866E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4413                 NaN  0.549105       0.956895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4423                 NaN  0.548143       0.956378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4414                 NaN  0.549048       0.956881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4417                 NaN  0.548729       0.956889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4444                 NaN  0.546138       0.950978E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4442                 NaN  0.546252       0.951560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4464                 NaN  0.544109       0.946051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4464                 NaN  0.544110       0.945069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4474                 NaN  0.543143       0.942472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4004                 NaN  0.589442       0.102036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4942                 NaN  0.497163       0.859191E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4470                 NaN  0.543636       0.938994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4483                 NaN  0.542325       0.935958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3352                 NaN  0.653549       0.112508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5605                 NaN  0.432122       0.738337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4466                 NaN  0.544117       0.927510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4447                 NaN  0.545986       0.932437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4494                 NaN  0.541482       0.916238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4359                 NaN  0.554716       0.940315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4553                 NaN  0.535768       0.897463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4425                 NaN  0.548269       0.921450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4423                 NaN  0.548509       0.917472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4419                 NaN  0.548975       0.912801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4386                 NaN  0.552258       0.915345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4382                 NaN  0.552715       0.911407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4360                 NaN  0.554850       0.912337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4330                 NaN  0.557939       0.910742E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4326                 NaN  0.558304       0.908306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4318                 NaN  0.559185       0.904682E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4251                 NaN  0.565804       0.909602E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4273                 NaN  0.563699       0.901870E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4243                 NaN  0.566740       0.900897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4208                 NaN  0.570157       0.902744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4180                 NaN  0.572934       0.902405E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4254                 NaN  0.565719       0.884751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4035                 NaN  0.587332       0.912869E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4096                 NaN  0.581370       0.898905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4059                 NaN  0.585107       0.899364E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4045                 NaN  0.586528       0.894890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.8821                 NaN  0.116106       0.177448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.9156                 NaN   1.06824       0.161288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3560                 NaN  0.634507       0.952150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5199                 NaN  0.473038       0.701858E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2945                 NaN  0.695226       0.103006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3716                 NaN  0.619443       0.899654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3909                 NaN  0.600301       0.882077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3768                 NaN  0.614354       0.889031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3683                 NaN  0.622771       0.895462E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3716                 NaN  0.619528       0.883420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        98.9932                 NaN  0.992768       0.140348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.7359                 NaN  0.260408       0.365038E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4504                 NaN  0.541987       0.758970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2515                 NaN  0.738238       0.102438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3470                 NaN  0.644154       0.888297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3443                 NaN  0.646808       0.885713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3409                 NaN  0.650255       0.885979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3349                 NaN  0.656254       0.888015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3319                 NaN  0.659242       0.886535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3308                 NaN  0.660364       0.882878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3259                 NaN  0.665225       0.885229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3189                 NaN  0.672162       0.889093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3214                 NaN  0.669778       0.879124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3136                 NaN  0.677536       0.886479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3116                 NaN  0.679588       0.881882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3082                 NaN  0.682933       0.883018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3031                 NaN  0.688060       0.884006E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3034                 NaN  0.687786       0.881766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2979                 NaN  0.693243       0.883165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2980                 NaN  0.693242       0.878576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2941                 NaN  0.697065       0.879988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2903                 NaN  0.700940       0.880988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2900                 NaN  0.701262       0.877814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2872                 NaN  0.704011       0.877386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2579                 NaN  0.732908       0.915424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3103                 NaN  0.681203       0.845284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2855                 NaN  0.705788       0.872045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        98.9395                 NaN   1.04755       0.129233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.6240                 NaN  0.371431       0.454875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2807                 NaN  0.710582       0.872070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2794                 NaN  0.711924       0.871384E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2749                 NaN  0.716299       0.878030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2815                 NaN  0.709864       0.866057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2778                 NaN  0.713476       0.869194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.0813                 NaN  0.632122       0.618317E-002  0.280410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.1679                 NaN  0.286422                 NaN   1.54567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2058                 NaN  0.281456                 NaN   1.51274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2412                 NaN  0.276287                 NaN   1.48254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2682                 NaN  0.272892                 NaN   1.45888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3105                 NaN  0.264240                 NaN   1.42526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3396                 NaN  0.260738                 NaN   1.39963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3262                 NaN  0.262625                 NaN   1.41116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4452                 NaN  0.246232                 NaN   1.30861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4295                 NaN  0.244329                 NaN   1.32615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4571                 NaN  0.241334                 NaN   1.30156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4849                 NaN  0.235587                 NaN   1.27956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5095                 NaN  0.230825                 NaN   1.25965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5348                 NaN  0.226203                 NaN   1.23899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5612                 NaN  0.221019                 NaN   1.21773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5381                 NaN  0.226548                 NaN   1.23534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6468                 NaN  0.209845                 NaN   1.14333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6333                 NaN  0.208451                 NaN   1.15821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6520                 NaN  0.205887                 NaN   1.14215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6768                 NaN  0.200086                 NaN   1.12310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6976                 NaN  0.197960                 NaN   1.10446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6791                 NaN  0.198128                 NaN   1.12278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7721                 NaN  0.185350                 NaN   1.04258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7558                 NaN  0.185210                 NaN   1.05895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7724                 NaN  0.182277                 NaN   1.04534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7916                 NaN  0.177417                 NaN   1.03101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8116                 NaN  0.173440                 NaN   1.01499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8279                 NaN  0.170187                 NaN   1.00192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8465                 NaN  0.168353                 NaN  0.985104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8613                 NaN  0.164401                 NaN  0.974278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8761                 NaN  0.158723                 NaN  0.965186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8944                 NaN  0.157775                 NaN  0.947864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9085                 NaN  0.154802                 NaN  0.936690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9245                 NaN  0.151900                 NaN  0.923623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9376                 NaN  0.148583                 NaN  0.913780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9539                 NaN  0.146248                 NaN  0.899859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9654                 NaN  0.142011                 NaN  0.892557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9782                 NaN  0.138011                 NaN  0.883825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9911                 NaN  0.134985                 NaN  0.873935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0060                 NaN  0.133881                 NaN  0.860112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0188                 NaN  0.133498                 NaN  0.847737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0191                 NaN  0.127800                 NaN  0.853130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0495                 NaN  0.124242                 NaN  0.826307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0540                 NaN  0.123215                 NaN  0.822758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0644                 NaN  0.118696                 NaN  0.816896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0732                 NaN  0.114949                 NaN  0.811900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0862                 NaN  0.115764                 NaN  0.797998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.6417                 NaN  0.155356                 NaN   1.20290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.5221                 NaN  0.281282E-001            NaN  0.449792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1158                 NaN  0.106084                 NaN  0.778074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1226                 NaN  0.105349                 NaN  0.772096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1379                 NaN  0.102379                 NaN  0.759725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1444                 NaN  0.101713                 NaN  0.753911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1520                 NaN  0.967912E-001            NaN  0.751223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1629                 NaN  0.980628E-001            NaN  0.739076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1685                 NaN  0.921312E-001            NaN  0.739385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1769                 NaN  0.903595E-001            NaN  0.732719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1848                 NaN  0.892788E-001            NaN  0.725926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1899                 NaN  0.894270E-001            NaN  0.720643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2040                 NaN  0.824665E-001            NaN  0.713532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2060                 NaN  0.798387E-001            NaN  0.714202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2129                 NaN  0.793798E-001            NaN  0.707715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2201                 NaN  0.712754E-001            NaN  0.708609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2269                 NaN  0.792212E-001            NaN  0.693854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.2313                 NaN  0.694536E-001            NaN  0.699234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2377                 NaN  0.690222E-001            NaN  0.693266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2130                 NaN  0.559781E-001            NaN  0.603176       0.127798                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0129                 NaN  0.998911E-002            NaN  0.512446E-001  0.925879                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9939                 NaN            NaN            NaN            NaN   1.00608                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9839                 NaN  0.535027E-005            NaN            NaN   1.01610                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9688                 NaN            NaN            NaN            NaN   1.03122                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9523                 NaN            NaN            NaN            NaN   1.04775                 NaN            NaN            NaN            NaN            NaN            NaN
