|6.6.6
Archiving\03_Data\frac/QFM_m0.25/YM20/YM20_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1949.87        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.9932                 NaN            NaN  0.683808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.9829                 NaN            NaN  0.171143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.9830                 NaN            NaN  0.169662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.9831       0.320598E-004            NaN  0.169104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4836       0.501266                 NaN  0.150863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4229       0.562219                 NaN  0.148531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4264       0.558807                 NaN  0.147988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4289       0.556310                 NaN  0.147587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4321       0.553160                 NaN  0.146937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4335       0.551778                 NaN  0.146877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4377       0.547721                 NaN  0.145832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4376       0.547782                 NaN  0.146422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4385       0.546860                 NaN  0.146260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4485       0.537166                 NaN  0.143189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4451       0.540364                 NaN  0.144869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4494       0.536217                 NaN  0.143588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4487       0.536884                 NaN  0.144081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4533       0.532432                 NaN  0.142813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4515       0.534125                 NaN  0.143725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4580       0.527903                 NaN  0.141332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4570       0.528840                 NaN  0.142096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4578       0.528046                 NaN  0.141777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4606       0.525283                 NaN  0.140969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4612       0.524735                 NaN  0.140856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4628       0.523203                 NaN  0.140377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4634       0.522606                 NaN  0.140174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4650       0.521022                 NaN  0.139621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4646       0.521387                 NaN  0.139701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4657       0.520384                 NaN  0.139097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4683       0.517873                 NaN  0.138234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4677       0.518494                 NaN  0.138375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4686       0.517586                 NaN  0.137828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4671       0.519093                 NaN  0.138053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4699       0.516451                 NaN  0.136981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4697       0.516657                 NaN  0.136789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4808       0.505854                 NaN  0.133718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4577       0.528418                 NaN  0.139090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4705       0.515964                 NaN  0.135715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4700       0.516420                 NaN  0.135572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4689       0.517597                 NaN  0.135428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4684       0.518038                 NaN  0.135239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4700       0.516542                 NaN  0.134549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4682       0.518361                 NaN  0.134648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4689       0.517689                 NaN  0.133745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4670       0.519562                 NaN  0.134028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4680       0.518670                 NaN  0.132903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4665       0.520221                 NaN  0.132955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4639       0.522808                 NaN  0.133364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4651       0.521647                 NaN  0.132460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4641       0.522716                 NaN  0.132063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4612       0.525605                 NaN  0.132129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4757       0.511537                 NaN  0.127866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4432       0.543302                 NaN  0.135424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4586       0.528303                 NaN  0.131226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4566       0.530280                 NaN  0.130816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4602       0.526360                 NaN  0.134517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.8797       0.117975                 NaN  0.237035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.0208       0.955859                 NaN  0.233417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4506       0.536396                 NaN  0.129992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4487       0.538302                 NaN  0.129838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4467       0.540395                 NaN  0.129516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4447       0.542351                 NaN  0.129442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2627       0.720167                 NaN  0.171278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.6745       0.318032                 NaN  0.749117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.7679       0.226769                 NaN  0.529022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.0537       0.924616                 NaN  0.216405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4374       0.549874                 NaN  0.127474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4324       0.554805                 NaN  0.127948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4290       0.558185                 NaN  0.128116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4296       0.557689                 NaN  0.127196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4255       0.561735                 NaN  0.127303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4228       0.564502                 NaN  0.127282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4215       0.565783                 NaN  0.126878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4187       0.568649                 NaN  0.126595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4159       0.571405                 NaN  0.126495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4126       0.574773                 NaN  0.126447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4115       0.575932                 NaN  0.125906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4092       0.578255                 NaN  0.125849E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4055       0.581948                 NaN  0.125903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4044       0.583013                 NaN  0.125513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4016       0.585907                 NaN  0.125168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3999       0.587628                 NaN  0.125022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3964       0.591080                 NaN  0.124997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3947       0.592807                 NaN  0.124941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3923       0.595275                 NaN  0.124448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3899       0.597653                 NaN  0.124332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3880       0.599634                 NaN  0.124028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3848       0.602821                 NaN  0.124037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3849       0.602746                 NaN  0.123358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3810       0.606688                 NaN  0.123608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3804       0.607272                 NaN  0.122980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3776       0.610104                 NaN  0.123237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3764       0.611304                 NaN  0.122757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3747       0.613054                 NaN  0.122652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3725       0.615222                 NaN  0.122419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3715       0.616282                 NaN  0.122212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.6475       0.345720                 NaN  0.681016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.0921       0.890376                 NaN  0.175237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3677       0.620175                 NaN  0.121394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3661       0.621756                 NaN  0.121265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3658       0.622143                 NaN  0.120906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3583       0.629477                 NaN  0.122067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3713       0.616780                 NaN  0.119425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3634       0.624626                 NaN  0.120080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.3624       0.625610                 NaN  0.120152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.7205       0.386386                 NaN  0.121441E-002            NaN  0.891903                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3039       0.223607                 NaN            NaN            NaN   1.47246                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3270       0.219193                 NaN            NaN            NaN   1.45381                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3733       0.214946                 NaN            NaN            NaN   1.41174                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3949       0.211586                 NaN            NaN            NaN   1.39355                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4205       0.205741                 NaN            NaN            NaN   1.37371                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4493       0.201681                 NaN            NaN            NaN   1.34898                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4740       0.198031                 NaN            NaN            NaN   1.32796                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4956       0.194041                 NaN            NaN            NaN   1.31034                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5313       0.189478                 NaN            NaN            NaN   1.27923                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5497       0.185991                 NaN            NaN            NaN   1.26433                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5716       0.180878                 NaN            NaN            NaN   1.24754                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5971       0.177244                 NaN            NaN            NaN   1.22561                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6162       0.174124                 NaN            NaN            NaN   1.20964                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.4785       0.190917                 NaN            NaN            NaN   1.33060                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8226       0.145380                 NaN            NaN            NaN   1.03207                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6797       0.163942                 NaN            NaN            NaN   1.15634                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7012       0.157951                 NaN            NaN            NaN   1.14085                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7191       0.155429                 NaN            NaN            NaN   1.12545                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7354       0.152063                 NaN            NaN            NaN   1.11249                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7603       0.149011                 NaN            NaN            NaN   1.09069                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7744       0.147813                 NaN            NaN            NaN   1.07778                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7944       0.143431                 NaN            NaN            NaN   1.06218                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8091       0.139552                 NaN            NaN            NaN   1.05139                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8000       0.135770                 NaN            NaN            NaN   1.06422                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8672       0.135388                 NaN            NaN            NaN  0.997424                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8566       0.128352                 NaN            NaN            NaN   1.01507                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8720       0.126300                 NaN            NaN            NaN   1.00171                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8869       0.122281                 NaN            NaN            NaN  0.990827                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8906       0.116035                 NaN            NaN            NaN  0.993322                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9189       0.114884                 NaN            NaN            NaN  0.966221                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9284       0.112991                 NaN            NaN            NaN  0.958569                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9420       0.111233                 NaN            NaN            NaN  0.946727                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9557       0.107662                 NaN            NaN            NaN  0.936677                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9688       0.105012                 NaN            NaN            NaN  0.926169                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9799       0.101754                 NaN            NaN            NaN  0.918333                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9924       0.986047E-001            NaN            NaN            NaN  0.908959                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0010       0.994482E-001            NaN            NaN            NaN  0.899517                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0163       0.895869E-001            NaN            NaN            NaN  0.894067                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0244       0.913816E-001            NaN            NaN            NaN  0.884187                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0360       0.875285E-001            NaN            NaN            NaN  0.876514                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0502       0.367854E-001            NaN            NaN            NaN  0.913041                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0565       0.127731                 NaN            NaN            NaN  0.815809                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0677       0.784962E-001            NaN            NaN            NaN  0.853821                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0775       0.755926E-001            NaN            NaN            NaN  0.846933                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.6913       0.115872                 NaN            NaN            NaN   1.19278                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.5028       0.383586E-001            NaN            NaN            NaN  0.458861                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1045       0.687814E-001            NaN            NaN            NaN  0.826698                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1101       0.650183E-001            NaN            NaN            NaN  0.824841                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1239       0.622164E-001            NaN            NaN            NaN  0.813914                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1284       0.603628E-001            NaN            NaN            NaN  0.811281                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1355       0.535181E-001            NaN            NaN            NaN  0.811015                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1453       0.521367E-001            NaN            NaN            NaN  0.802515                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1525       0.511854E-001            NaN            NaN            NaN  0.796321                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1589       0.486279E-001            NaN            NaN            NaN  0.792436                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1637       0.424269E-001            NaN            NaN            NaN  0.793839                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1738       0.431953E-001            NaN            NaN            NaN  0.783013                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1777       0.370069E-001            NaN            NaN            NaN  0.785267                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1855       0.369570E-001            NaN            NaN            NaN  0.777556                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.1907       0.338653E-001            NaN            NaN            NaN  0.775424                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.1949       0.289337E-001            NaN            NaN            NaN  0.776125                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.2020       0.285555E-001            NaN            NaN            NaN  0.769490                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2060       0.244339E-001            NaN            NaN            NaN  0.769603                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2115       0.213359E-001            NaN            NaN            NaN  0.767167                 NaN            NaN            NaN            NaN            NaN            NaN
