|6.6.6
Archiving\03_Data\DfracLP/QFM_m3/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.7246       0.275431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3290       0.671002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3347       0.665267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3365       0.663541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        98.6529        1.34705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.9147       0.852910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4718       0.528186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3538       0.646216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3563       0.643720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3599       0.640137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3623       0.637682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.8958       0.104151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        98.8395        1.16048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3706       0.629435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3759       0.624064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3783       0.621704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3791       0.620910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3820       0.618000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3822       0.615245       0.252731E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3791       0.613940       0.692608E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3734       0.611482       0.151192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3769       0.608152       0.149878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4372       0.549199       0.135728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3158       0.667773       0.164675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3790       0.606017       0.149521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3814       0.603739       0.148589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3800       0.605075       0.148924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3788       0.606288       0.149384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3848       0.600462       0.147301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3821       0.603119       0.147930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3829       0.602346       0.147390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3773       0.607747       0.149226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3890       0.596548       0.144680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3822       0.603078       0.146985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3789       0.606303       0.147689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3840       0.601445       0.145557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        98.3410        1.62056       0.384423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.8065       0.189047       0.446450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3795       0.606049       0.144817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3743       0.611171       0.145758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3790       0.606565       0.143872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3745       0.611018       0.144413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.8791       0.118118       0.277832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        98.8652        1.10877       0.259970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3676       0.617939       0.144227E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3673       0.618406       0.143383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3639       0.621721       0.143546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3613       0.624297       0.143545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3586       0.627079       0.143122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3557       0.629930       0.143252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.9922       0.712207E-002  0.709378E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        98.7138        1.25843       0.277922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3469       0.638852       0.142664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4839       0.504864       0.112221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.1982       0.784524       0.173030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3350       0.650710       0.142454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3308       0.654938       0.142705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3291       0.656744       0.142004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3233       0.662516       0.142181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3194       0.666332       0.142246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0658       0.914768       0.194472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5633       0.427756       0.894698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3058       0.680016       0.142067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3004       0.685427       0.142183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2939       0.691828       0.142374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3036       0.682430       0.139629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2740       0.711582       0.144499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2792       0.706564       0.142658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2776       0.708188       0.142036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2717       0.714066       0.141924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2622       0.723433       0.143265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2558       0.729972       0.142629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        98.3067        1.66337       0.299042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3382       0.649341       0.124493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2421       0.743718       0.141745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        98.8287        1.14952       0.218176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.6420       0.351430       0.660338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2248       0.760945       0.142647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2187       0.766980       0.142707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2158       0.769944       0.142888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2063       0.779400       0.143100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2036       0.782119       0.143160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.1970       0.788683       0.143376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.1962       0.789562       0.142860E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.1896       0.796070       0.143261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1849       0.800745       0.143750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1828       0.802840       0.143400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1770       0.808667       0.143511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1724       0.813223       0.143606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1672       0.818401       0.144248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1698       0.815850       0.143185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        98.2670        1.69340       0.395911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.9974                 NaN  0.260456E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2206       0.779177       0.174484E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1560       0.829979       0.139903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1537       0.831961       0.143796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1495       0.836094       0.144172E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.6237       0.369948       0.639264E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.6700        1.30751       0.225064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1548       0.830995       0.142321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1465       0.839155       0.143777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1460       0.839660       0.143829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1457       0.839925       0.143649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.8472        1.13330       0.195250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4484       0.542334       0.926301E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1461       0.839515       0.143703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1505       0.835249       0.142952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1489       0.836795       0.143389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1148       0.870306       0.149420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1911       0.795234       0.136551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1582       0.827538       0.142441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1587       0.827024       0.142323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1618       0.823954       0.142143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1660       0.819878       0.141689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1676       0.818218       0.141909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1738       0.812062       0.141117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1769       0.809035       0.140715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1787       0.807195       0.140904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1839       0.802062       0.140571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.0869       0.715655       0.108917E-001  0.186521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.2927       0.126558                 NaN   1.58075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3284       0.123605                 NaN   1.54795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3462       0.121367                 NaN   1.53241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3923       0.114891                 NaN   1.49285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4234       0.112795                 NaN   1.46378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4398       0.106673                 NaN   1.45355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4672       0.101172                 NaN   1.43167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4926       0.995828E-001            NaN   1.40777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.2159       0.104902                 NaN   1.67922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.8372       0.768563E-001            NaN   1.08593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5664       0.880166E-001            NaN   1.34560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5899       0.877576E-001            NaN   1.32229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6149       0.826764E-001            NaN   1.30241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6329       0.804558E-001            NaN   1.28663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6587       0.793711E-001            NaN   1.26193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6785       0.757232E-001            NaN   1.24575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.5169       0.887309E-001            NaN   1.39441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8996       0.573675E-001            NaN   1.04305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7363       0.693514E-001            NaN   1.19431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7536       0.667613E-001            NaN   1.17964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7699       0.479804E-001            NaN   1.18210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7845       0.698138E-001            NaN   1.14568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7930       0.521441E-001            NaN   1.15489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8354       0.598987E-001            NaN   1.10470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8312       0.553894E-001            NaN   1.11340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8603       0.470239E-001            NaN   1.09264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8671       0.430273E-001            NaN   1.08985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8812       0.408137E-001            NaN   1.07794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8960       0.391403E-001            NaN   1.06484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9098       0.375936E-001            NaN   1.05261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9161       0.325021E-001            NaN   1.05135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9453       0.363274E-001            NaN   1.01837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9463       0.259843E-001            NaN   1.02767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9604       0.280085E-001            NaN   1.01157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9750       0.269855E-001            NaN  0.998012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9899       0.268346E-001            NaN  0.983314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0010       0.304095E-001            NaN  0.968637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0120       0.186107E-001            NaN  0.969378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0182       0.158959E-001            NaN  0.965909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0308       0.131610E-001            NaN  0.956085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0401       0.108459E-001            NaN  0.949055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0501       0.946934E-002            NaN  0.940413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0670       0.592966E-001            NaN  0.873658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0696       0.101147E-001            NaN  0.920329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0830       0.379324E-001            NaN  0.879058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0863                 NaN            NaN  0.913695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0961                 NaN            NaN  0.903880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0294                 NaN            NaN  0.467286       0.503277                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9435                 NaN            NaN  0.273067E-001   1.02920                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9486                 NaN            NaN  0.236216E-001   1.02775                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9533                 NaN            NaN            NaN   1.04674                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9598                 NaN            NaN            NaN   1.04018                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9623                 NaN            NaN            NaN   1.03773                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9671                 NaN            NaN            NaN   1.03287                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9674                 NaN            NaN            NaN   1.03259                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9719                 NaN            NaN            NaN   1.02811                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9735                 NaN            NaN            NaN   1.02648                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9744                 NaN            NaN            NaN   1.02558                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9724                 NaN            NaN            NaN   1.02761                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9702                 NaN            NaN            NaN   1.02984                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9678                 NaN            NaN            NaN   1.03216                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9637                 NaN            NaN            NaN   1.03626                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9559                 NaN            NaN            NaN   1.04413                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9455                 NaN            NaN            NaN   1.05453                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9343                 NaN            NaN            NaN   1.06569                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9240                 NaN            NaN            NaN   1.07597                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8909                 NaN            NaN            NaN   1.10906                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8378                 NaN            NaN            NaN   1.14100       0.211857E-001            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4228                 NaN            NaN            NaN  0.399761        1.17745                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4178                 NaN            NaN            NaN  0.345925        1.23623                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4365                 NaN            NaN            NaN   1.22311       0.340384                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.4568                 NaN            NaN            NaN  0.335124        1.20806                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.4784                 NaN            NaN            NaN   1.19079       0.330787                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.4951                 NaN            NaN            NaN  0.326295        1.17859                 NaN            NaN            NaN            NaN            NaN
