|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.25/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.6992       0.300768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4192       0.580787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4233       0.576691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4266       0.573350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4276       0.569772       0.266336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4187       0.571096       0.101624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4375       0.552778       0.971108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4329       0.557219       0.985578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4346       0.555570       0.987463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4365       0.553653       0.983965E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4428       0.547431       0.973165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4448       0.545518       0.970949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4466       0.543685       0.972451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4475       0.542781       0.971072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.1227       0.861724       0.155548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.7111       0.283796       0.506119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5294       0.462371       0.827457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4582       0.532275       0.954647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4594       0.531078       0.954426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4607       0.529800       0.952035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4732       0.517498       0.929469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4527       0.537708       0.962812E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        98.7194        1.25833       0.222255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.9429       0.504604E-001  0.665802E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.7377       0.262235       0.202257E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4683       0.523095       0.865329E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4698       0.520857       0.932231E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.1669       0.818880       0.142244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.7645       0.230954       0.453252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4718       0.518992       0.924095E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4675       0.523210       0.932437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4700       0.520806       0.924336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4744       0.516517       0.912298E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4711       0.519696       0.917886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4710       0.519852       0.915670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3401       0.650861       0.903457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5918       0.398924       0.922904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4682       0.522662       0.912475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4689       0.522009       0.908346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4668       0.524083       0.908738E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4671       0.523823       0.905192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4647       0.526281       0.905148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4640       0.526980       0.902995E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4625       0.528537       0.901229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4609       0.530081       0.900276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4551       0.535870       0.906654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4610       0.530117       0.891441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4554       0.535693       0.895288E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4547       0.536402       0.892771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4513       0.539769       0.893849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4487       0.542353       0.892072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4465       0.544556       0.891467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4436       0.547471       0.891599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4488       0.542493       0.875569E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4237       0.567151       0.911173E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4427       0.548551       0.873599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4317       0.559432       0.887428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4305       0.560669       0.882185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4250       0.566150       0.887241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0852       0.901063       0.137836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.7501       0.246057       0.382126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4161       0.575070       0.881550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4124       0.578763       0.881463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4081       0.583129       0.880772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4049       0.586353       0.879687E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3998       0.591375       0.880866E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3972       0.594044       0.878633E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3922       0.599009       0.879220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3891       0.602091       0.877926E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3781       0.612984       0.886660E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3768       0.614349       0.882148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3809       0.610419       0.867832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3748       0.616492       0.872251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3621       0.629031       0.883549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3673       0.624003       0.869161E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3590       0.632221       0.875725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3509       0.640317       0.881379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3543       0.637022       0.869633E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3383       0.652861       0.885772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3488       0.642578       0.866313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3379       0.653417       0.872683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3321       0.659155       0.873976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3256       0.665652       0.876433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3286       0.662731       0.869166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3220       0.669295       0.871747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3124       0.678808       0.877992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3171       0.674255       0.867539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3097       0.681616       0.873366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3118       0.679510       0.864807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        97.2448        2.72179       0.334329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9548       0.443908E-001  0.820720E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2930       0.698297       0.870179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2885       0.702833       0.869098E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2895       0.701816       0.865366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2847       0.706606       0.867199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2858       0.705605       0.862909E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2821       0.709277       0.865785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2781       0.713248       0.866471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2829       0.708533       0.858973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2784       0.712927       0.862624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2781       0.713319       0.860237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2781       0.713336       0.859641E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2782       0.713272       0.857600E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2775       0.713951       0.856925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2772       0.714225       0.857072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2784       0.713091       0.853180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2809       0.710606       0.850341E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2807       0.710806       0.850325E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2818       0.709763       0.848619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2836       0.707973       0.847229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2862       0.705330       0.843334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2882       0.703361       0.841234E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2905       0.701070       0.839602E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2932       0.698431       0.836768E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.0157       0.527261       0.380772E-002  0.453212                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3182       0.562288E-001            NaN  0.625612                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        97.4857       0.213735                 NaN   2.30059                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.4445       0.129963                 NaN   1.42558                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4767       0.128782                 NaN   1.39451                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4992       0.122340                 NaN   1.37850                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5287       0.119615                 NaN   1.35164                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5531       0.112275                 NaN   1.33460                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5788       0.113595                 NaN   1.30759                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6027       0.109267                 NaN   1.28807                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6151       0.107944                 NaN   1.27701                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6574       0.102162                 NaN   1.24043                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6741       0.101423                 NaN   1.22444                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6905       0.985494E-001            NaN   1.21091                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7162       0.938953E-001            NaN   1.18990                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7330       0.905049E-001            NaN   1.17654                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7530       0.865377E-001            NaN   1.16045                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7710       0.842520E-001            NaN   1.14472                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7913       0.818623E-001            NaN   1.12685                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8098       0.826107E-001            NaN   1.10761                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8257       0.759111E-001            NaN   1.09836                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8429       0.715201E-001            NaN   1.08560                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8570       0.664237E-001            NaN   1.07655                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8747       0.677063E-001            NaN   1.05762                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8911       0.639808E-001            NaN   1.04496                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9050       0.601005E-001            NaN   1.03485                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9176       0.548713E-001            NaN   1.02752                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9349       0.558529E-001            NaN   1.00920                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9502       0.546363E-001            NaN  0.995186                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9613       0.492871E-001            NaN  0.989414                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9705       0.529922E-001            NaN  0.976496                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9966       0.462323E-001            NaN  0.957120                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9999       0.418861E-001            NaN  0.958202                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0133       0.457337E-001            NaN  0.940952                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0259       0.372086E-001            NaN  0.936905                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0313       0.323584E-001            NaN  0.936304                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0491       0.330934E-001            NaN  0.917846                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0528       0.316187E-001            NaN  0.915594                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0694       0.285366E-001            NaN  0.902050                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0835       0.295935E-001            NaN  0.886880                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0888       0.244862E-001            NaN  0.886746                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0961       0.207323E-001            NaN  0.883133                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1069       0.214227E-001            NaN  0.871641                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1128       0.128898E-001            NaN  0.874262                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1246       0.123939E-001            NaN  0.862993                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1333       0.129308E-001            NaN  0.853737                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1414       0.969994E-002            NaN  0.848939                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1483       0.788001E-002            NaN  0.843845                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1551       0.311680E-002            NaN  0.841752                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1639       0.103036E-002            NaN  0.835117                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1739       0.652316E-002            NaN  0.819614                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1796       0.947032E-002            NaN  0.810906                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1885       0.726753E-002            NaN  0.804214                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1941                 NaN            NaN  0.805904                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2007       0.118230E-001            NaN  0.787482                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2092                 NaN            NaN  0.790786                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2138       0.661444E-002            NaN  0.779627                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2362       0.695406E-001            NaN  0.694262                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        97.7644       0.163615                 NaN   2.07197                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.9736                 NaN            NaN  0.264344E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2417       0.284786E-005            NaN  0.758248                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2449                 NaN            NaN  0.755099                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2538                 NaN            NaN  0.746250                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2563                 NaN            NaN  0.743697                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2621                 NaN            NaN  0.737892                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2634                 NaN            NaN  0.736560                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2676                 NaN            NaN  0.732433                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.0623                 NaN            NaN            NaN  0.131137E-001  0.924564                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5724                 NaN            NaN            NaN  0.842556       0.585007                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.4868                 NaN            NaN            NaN   1.04876       0.464453                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5037                 NaN            NaN            NaN  0.460409        1.03593                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5279                 NaN            NaN            NaN   1.01849       0.453624                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5399                 NaN            NaN            NaN   1.01021       0.449918                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5538                 NaN            NaN            NaN  0.445496        1.00069                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5753                 NaN            NaN            NaN  0.438377       0.986289                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5888                 NaN            NaN            NaN  0.975222       0.435975                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6017                 NaN            NaN            NaN  0.965294       0.432994                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6174                 NaN            NaN            NaN  0.427593       0.955051                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6301                 NaN            NaN            NaN  0.945504       0.424359                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6432                 NaN            NaN            NaN  0.420704       0.936085                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6554                 NaN            NaN            NaN  0.927203       0.417400                 NaN            NaN            NaN            NaN
  1401.00        500.000        97.9496                 NaN            NaN            NaN  0.737928       0.956931       0.355560                 NaN            NaN            NaN
  1398.50        500.000        96.5094                 NaN            NaN            NaN   1.39550        1.00912        1.08599                 NaN            NaN            NaN
  1395.99        500.000        96.5972                 NaN            NaN            NaN   1.36045       0.985452        1.05690                 NaN            NaN            NaN
  1393.48        500.000        96.6307       0.449929                 NaN            NaN   1.15728       0.633007        1.12905                 NaN            NaN            NaN
  1390.98        500.000        96.7103       0.479948                 NaN            NaN   1.15387       0.547207        1.10866                 NaN            NaN            NaN
  1388.47        500.000        96.7945       0.490894                 NaN            NaN  0.494088        1.13728        1.08320                 NaN            NaN            NaN
  1385.96        500.000        96.8721       0.501668                 NaN            NaN   1.12446       0.442033        1.05978                 NaN            NaN            NaN
  1383.46        500.000        96.9470       0.512112                 NaN            NaN   1.11269       0.390794        1.03738                 NaN            NaN            NaN
  1380.95        500.000        97.0203       0.522745                 NaN            NaN   1.10108       0.340499        1.01537                 NaN            NaN            NaN
