|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.6790       0.320970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3801       0.619858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3843       0.615705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3877       0.612333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3874       0.608703       0.389103E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3749       0.610280       0.148435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3949       0.590950       0.141958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3896       0.595983       0.144164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3911       0.594459       0.144487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3929       0.592706       0.144028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3996       0.586165       0.142486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4014       0.584370       0.142224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4032       0.582576       0.142461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4039       0.581896       0.142340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.0534       0.923783       0.227829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.6881       0.304521       0.742624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4915       0.496308       0.121447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4145       0.571532       0.140139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4155       0.570506       0.140145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4167       0.569327       0.139879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4297       0.556629       0.136711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4074       0.578423       0.141597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        98.6131        1.35412       0.327466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.9358       0.543627E-001  0.980663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.7174       0.282531       0.297942E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4235       0.563731       0.127486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4247       0.561567       0.137388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.0943       0.884693       0.210023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.7440       0.249312       0.668858E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4260       0.560369       0.136372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4210       0.565184       0.137658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4235       0.562846       0.136528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4279       0.558587       0.134827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4241       0.562282       0.135689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4237       0.562758       0.135438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2803       0.706264       0.134006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5540       0.432353       0.136665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4197       0.566759       0.135174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4203       0.566279       0.134604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4177       0.568856       0.134713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4177       0.568841       0.134255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4147       0.571911       0.134324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4136       0.572974       0.134068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4116       0.575031       0.133873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4097       0.576964       0.133795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4028       0.583705       0.134757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4091       0.577669       0.132583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4025       0.584172       0.133264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4015       0.585241       0.132925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3974       0.589299       0.133151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3942       0.592545       0.132971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3914       0.595318       0.132956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3879       0.598814       0.132995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3928       0.594068       0.130834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3653       0.621083       0.136096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3857       0.601195       0.130569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3733       0.613478       0.132678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3714       0.615406       0.131987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3649       0.621778       0.132775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        98.9872       0.992059       0.206970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.7235       0.270736       0.572880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3539       0.632930       0.132170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3494       0.637429       0.132208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3440       0.642788       0.132195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3400       0.646751       0.132093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3339       0.652823       0.132345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3305       0.656245       0.132093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3245       0.662231       0.132240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3207       0.666061       0.132116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3077       0.678903       0.133552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3059       0.680812       0.132897E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3097       0.677236       0.130866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3026       0.684196       0.131575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2878       0.698853       0.133383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2930       0.693825       0.131266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2834       0.703374       0.132324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2736       0.713051       0.133231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2768       0.710050       0.131557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2583       0.728265       0.134082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2695       0.717429       0.131188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2565       0.730287       0.132278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2492       0.737519       0.132591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2411       0.745587       0.133020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2442       0.742590       0.131987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2359       0.750808       0.132480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2243       0.762388       0.133559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2288       0.757975       0.132015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2199       0.766767       0.132941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2217       0.765115       0.131777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        96.8763        3.07261       0.511191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9485       0.502332E-001  0.125484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1968       0.789914       0.132943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1902       0.796530       0.132983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1908       0.795920       0.132443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1844       0.802344       0.132861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1848       0.801940       0.132284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1798       0.806964       0.132804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1743       0.812364       0.133043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1788       0.808028       0.131960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1728       0.813945       0.132629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1715       0.815291       0.132356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1707       0.816087       0.132351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1697       0.817099       0.132140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1679       0.818929       0.132151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1667       0.820086       0.132242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1670       0.819830       0.131766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1690       0.817885       0.131439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1677       0.819135       0.131537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1680       0.818902       0.131382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1691       0.817800       0.131225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1712       0.815720       0.130758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1724       0.814516       0.130538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1742       0.812811       0.130353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1761       0.810860       0.130040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.8740       0.612554       0.591924E-002  0.507507                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2331       0.654695E-001            NaN  0.701433                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        97.1777       0.248256                 NaN   2.57406                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.2512       0.151239                 NaN   1.59752                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.2866       0.149974                 NaN   1.56343                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.3110       0.142624                 NaN   1.54637                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.3436       0.139544                 NaN   1.51683                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.3710       0.131060                 NaN   1.49794                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.3983       0.132757                 NaN   1.46894                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4246       0.127794                 NaN   1.44757                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4381       0.126320                 NaN   1.43557                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.4846       0.119699                 NaN   1.39573                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5029       0.118911                 NaN   1.37818                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5205       0.115668                 NaN   1.36385                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5492       0.110285                 NaN   1.34056                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5674       0.106403                 NaN   1.32619                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.5897       0.101799                 NaN   1.30855                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6091       0.992394E-001            NaN   1.29164                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6315       0.964621E-001            NaN   1.27201                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6516       0.974573E-001            NaN   1.25091                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.6691       0.896263E-001            NaN   1.24129                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.6882       0.845170E-001            NaN   1.22726                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7040       0.785429E-001            NaN   1.21750                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7229       0.801500E-001            NaN   1.19695                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7411       0.758006E-001            NaN   1.18306                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7565       0.712660E-001            NaN   1.17220                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7706       0.651049E-001            NaN   1.16428                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.7893       0.663625E-001            NaN   1.14432                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8060       0.649613E-001            NaN   1.12901                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8185       0.586513E-001            NaN   1.12290                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8277       0.631140E-001            NaN   1.10918                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8574       0.551245E-001            NaN   1.08743                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8607       0.499992E-001            NaN   1.08930                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.8750       0.546263E-001            NaN   1.07035                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.8893       0.444922E-001            NaN   1.06618                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.8955       0.387163E-001            NaN   1.06578                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9148       0.396514E-001            NaN   1.04560                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9185       0.379145E-001            NaN   1.04358                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9370       0.342555E-001            NaN   1.02871                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9525       0.355443E-001            NaN   1.01191                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9582       0.294523E-001            NaN   1.01234                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9663       0.249572E-001            NaN   1.00873                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.9780       0.258202E-001            NaN  0.996209                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.9850       0.155432E-001            NaN  0.999493                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9977       0.149650E-001            NaN  0.987372                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0071       0.156287E-001            NaN  0.977263                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0160       0.117363E-001            NaN  0.972289                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0235       0.954433E-002            NaN  0.966986                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0312       0.377830E-002            NaN  0.965063                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0408       0.125033E-002            NaN  0.957960                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0514       0.792077E-002            NaN  0.940693                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0572       0.115168E-001            NaN  0.931238                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0672       0.884510E-002            NaN  0.923941                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0734                 NaN            NaN  0.926556                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0799       0.144190E-001            NaN  0.905663                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0898                 NaN            NaN  0.910154                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0941       0.808621E-002            NaN  0.897815                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1149       0.851014E-001            NaN  0.799977                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        97.4091       0.203675                 NaN   2.38726                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.9694                 NaN            NaN  0.305541E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1240       0.350420E-005            NaN  0.875983                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1272                 NaN            NaN  0.872755                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1369                 NaN            NaN  0.863102                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1394                 NaN            NaN  0.860605                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1455                 NaN            NaN  0.854453                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1465                 NaN            NaN  0.853504                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1508                 NaN            NaN  0.849158                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.9181                 NaN            NaN            NaN  0.149372E-001   1.06698                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.3649                 NaN            NaN            NaN  0.959720       0.675351                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.2679                 NaN            NaN            NaN   1.19541       0.536672                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.2860                 NaN            NaN            NaN  0.532417        1.18163                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3120                 NaN            NaN            NaN   1.16270       0.525267                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3242                 NaN            NaN            NaN   1.15424       0.521547                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.3386                 NaN            NaN            NaN  0.517023        1.14438                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.3622                 NaN            NaN            NaN  0.509240        1.12856                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.3759                 NaN            NaN            NaN   1.11707       0.507050                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.3892                 NaN            NaN            NaN   1.10665       0.504150                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4057                 NaN            NaN            NaN  0.498416        1.09590                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.4188                 NaN            NaN            NaN   1.08593       0.495240                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.4323                 NaN            NaN            NaN  0.491586        1.07610                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.4448                 NaN            NaN            NaN   1.06691       0.488285                 NaN            NaN            NaN            NaN
  1401.00        500.000        97.7029                 NaN            NaN            NaN  0.864069        1.10185       0.331225                 NaN            NaN            NaN
  1398.50        500.000        96.1926                 NaN            NaN            NaN   1.63477        1.16210        1.01056                 NaN            NaN            NaN
  1395.99        500.000        96.2849                 NaN            NaN            NaN   1.59583        1.13604       0.983251                 NaN            NaN            NaN
  1393.48        500.000        96.2924       0.577302                 NaN            NaN   1.33603       0.743819        1.05049                 NaN            NaN            NaN
  1390.98        500.000        96.3708       0.618223                 NaN            NaN   1.33454       0.644388        1.03202                 NaN            NaN            NaN
  1388.47        500.000        96.4556       0.634707                 NaN            NaN  0.583072        1.31773        1.00889                 NaN            NaN            NaN
  1385.96        500.000        96.5328       0.651254                 NaN            NaN   1.30542       0.522774       0.987722                 NaN            NaN            NaN
  1383.46        500.000        96.6075       0.667425                 NaN            NaN   1.29428       0.463250       0.967534                 NaN            NaN            NaN
  1380.95        500.000        96.6804       0.683949                 NaN            NaN   1.28333       0.404561       0.947765                 NaN            NaN            NaN
