|6.6.6
Archiving\03_Data\DfracLP/QFM_m3/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        500.000        99.9764                 NaN  0.235565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.9764                 NaN  0.235569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.9764                 NaN  0.235564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.9764                 NaN  0.235564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.9764                 NaN  0.235564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.9764                 NaN  0.235563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.9764                 NaN  0.235563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.6755                 NaN  0.218024E-001  0.302719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.8813                 NaN            NaN  0.118667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2714                 NaN            NaN  0.728643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2769                 NaN            NaN  0.723147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2830                 NaN            NaN  0.717050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2890                 NaN            NaN  0.711001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2951                 NaN            NaN  0.704895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2994                 NaN            NaN  0.700551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3038                 NaN            NaN  0.696175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3088                 NaN            NaN  0.691192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3154                 NaN            NaN  0.684573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3181                 NaN            NaN  0.681875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3234                 NaN            NaN  0.676570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3278                 NaN            NaN  0.672196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3315                 NaN            NaN  0.668467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3340                 NaN            NaN  0.665954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3401                 NaN            NaN  0.659889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3414                 NaN            NaN  0.658562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3487                 NaN            NaN  0.651263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3506                 NaN            NaN  0.649405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3541                 NaN            NaN  0.645850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3581                 NaN            NaN  0.641884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3602                 NaN            NaN  0.639769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3025                 NaN            NaN  0.697493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4152                 NaN            NaN  0.571464       0.133184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3539                 NaN            NaN  0.631023       0.150960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3569                 NaN            NaN  0.627994       0.150580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3590                 NaN            NaN  0.625966       0.150409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4722                 NaN            NaN  0.515359       0.124056E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2540                 NaN            NaN  0.728486       0.175398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3661                 NaN            NaN  0.619004       0.148955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3699                 NaN            NaN  0.615350       0.147931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3715                 NaN            NaN  0.613662       0.147920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3643                 NaN            NaN  0.620727       0.149562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3722                 NaN            NaN  0.613016       0.147536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3783                 NaN            NaN  0.607092       0.145795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4682                 NaN            NaN  0.519257       0.125342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2831                 NaN            NaN  0.700081       0.168301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3747                 NaN            NaN  0.610580       0.146872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3484                 NaN            NaN  0.636278       0.153153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4518                 NaN            NaN  0.535362       0.128440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3375                 NaN            NaN  0.646962       0.154921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3792                 NaN            NaN  0.606319       0.145022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3793                 NaN            NaN  0.606250       0.144939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5627                 NaN            NaN  0.427092       0.102344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.1928                 NaN            NaN  0.788449       0.187695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3776                 NaN            NaN  0.607976       0.144305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3820                 NaN            NaN  0.603776       0.142626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3772                 NaN            NaN  0.608432       0.143675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3774                 NaN            NaN  0.608282       0.143293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3749                 NaN            NaN  0.610700       0.143870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.1799                 NaN            NaN  0.801349       0.187376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5718                 NaN            NaN  0.418504       0.972279E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3689                 NaN            NaN  0.616761       0.143401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3735                 NaN            NaN  0.612308       0.141432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3721                 NaN            NaN  0.613718       0.141631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3664                 NaN            NaN  0.619353       0.142126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3598                 NaN            NaN  0.625845       0.143338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3613                 NaN            NaN  0.624553       0.141729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3676                 NaN            NaN  0.618398       0.139661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3586                 NaN            NaN  0.627329       0.141122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3555                 NaN            NaN  0.630411       0.141321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3501                 NaN            NaN  0.635685       0.141951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3552                 NaN            NaN  0.630821       0.139634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3462                 NaN            NaN  0.639665       0.141194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3392                 NaN            NaN  0.646626       0.141702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3460                 NaN            NaN  0.640027       0.139347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3375                 NaN            NaN  0.648442       0.140368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3328                 NaN            NaN  0.653088       0.140889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3282                 NaN            NaN  0.657719       0.140383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3267                 NaN            NaN  0.659229       0.141045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2134                 NaN            NaN  0.770227       0.163423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5607                 NaN            NaN  0.430297       0.895999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.1726                 NaN            NaN  0.810547       0.168099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3107                 NaN            NaN  0.675323       0.140126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3056                 NaN            NaN  0.680407       0.140366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3507                 NaN            NaN  0.636267       0.130560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2519                 NaN            NaN  0.733248       0.148762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2934                 NaN            NaN  0.692575       0.140035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2846                 NaN            NaN  0.701309       0.140744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2854                 NaN            NaN  0.700597       0.139603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.9856                 NaN            NaN  0.135789E-001  0.797673E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.5682                 NaN            NaN   1.40460       0.271827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2709                 NaN            NaN  0.715091       0.139713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2650                 NaN            NaN  0.720969       0.140133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2584                 NaN            NaN  0.727528       0.140587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2541                 NaN            NaN  0.731876       0.140113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2497                 NaN            NaN  0.736287       0.140502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2447                 NaN            NaN  0.741243       0.140303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2412                 NaN            NaN  0.744797       0.140077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2366                 NaN            NaN  0.749328       0.140436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2281                 NaN            NaN  0.757774       0.141165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2401                 NaN            NaN  0.746116       0.138186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2071                 NaN            NaN  0.778561       0.142928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2197                 NaN            NaN  0.766306       0.140167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2138                 NaN            NaN  0.772128       0.140733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2103                 NaN            NaN  0.775639       0.140394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2030                 NaN            NaN  0.782925       0.141243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2020                 NaN            NaN  0.783974       0.140673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1994                 NaN            NaN  0.786552       0.140498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1940                 NaN            NaN  0.791945       0.140822E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1903                 NaN            NaN  0.795604       0.141029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1893                 NaN            NaN  0.796647       0.140842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1845                 NaN            NaN  0.801346       0.141081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1851                 NaN            NaN  0.800838       0.140591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1778                 NaN            NaN  0.808086       0.140974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1722                 NaN            NaN  0.813610       0.142006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1818                 NaN            NaN  0.804254       0.139512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1738                 NaN            NaN  0.812079       0.140854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1697                 NaN            NaN  0.816213       0.141028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1740                 NaN            NaN  0.811966       0.140193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        95.8798       0.621389E-001            NaN   3.99446       0.636286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9997                 NaN            NaN            NaN  0.331485E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000       100.0000                 NaN            NaN  0.103067E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.8299                 NaN            NaN  0.167531       0.252091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1688                 NaN            NaN  0.817147       0.140525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1750                 NaN            NaN  0.810993       0.139619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1776                 NaN            NaN  0.808490       0.138880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1758                 NaN            NaN  0.810289       0.139409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1731                 NaN            NaN  0.812905       0.139920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1823                 NaN            NaN  0.803864       0.138273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1798                 NaN            NaN  0.806326       0.139045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1824                 NaN            NaN  0.803698       0.138567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1885                 NaN            NaN  0.797745       0.137561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4138                 NaN            NaN  0.576196       0.999037E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.9667                 NaN            NaN   1.01569       0.175725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1956                 NaN            NaN  0.790640       0.137142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1780                 NaN            NaN  0.807937       0.140168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2209                 NaN            NaN  0.765757       0.133101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2048                 NaN            NaN  0.781565       0.136283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2111                 NaN            NaN  0.775307       0.135580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.0900                 NaN            NaN  0.894230       0.158027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3423                 NaN            NaN  0.646511       0.111477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2244                 NaN            NaN  0.762164       0.134363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2286                 NaN            NaN  0.758016       0.133857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2351                 NaN            NaN  0.751541       0.133133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2388                 NaN            NaN  0.747955       0.132729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2379                 NaN            NaN  0.748756       0.133127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2559                 NaN            NaN  0.731019       0.130638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.8369                 NaN            NaN  0.363931                 NaN  0.799208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5450                 NaN            NaN  0.107590                 NaN   1.34745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5770                 NaN            NaN  0.106291                 NaN   1.31666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5949                 NaN            NaN  0.101150                 NaN   1.30400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6185                 NaN            NaN  0.985130E-001            NaN   1.28294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6324                 NaN            NaN  0.950500E-001            NaN   1.27251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6684                 NaN            NaN  0.937845E-001            NaN   1.23782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4428                 NaN            NaN  0.180861                 NaN  0.376388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        97.9389                 NaN            NaN            NaN            NaN   2.06112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7166                 NaN            NaN  0.668039E-001            NaN   1.21657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7439                 NaN            NaN  0.822223E-001            NaN   1.17392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7585                 NaN            NaN  0.782249E-001            NaN   1.16330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7752                 NaN            NaN  0.732544E-001            NaN   1.15154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7939                 NaN            NaN  0.723354E-001            NaN   1.13377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8125                 NaN            NaN  0.701422E-001            NaN   1.11736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8274                 NaN            NaN  0.670806E-001            NaN   1.10552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8435                 NaN            NaN  0.646977E-001            NaN   1.09177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8594                 NaN            NaN  0.654629E-001            NaN   1.07518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8481                 NaN            NaN  0.579389E-001            NaN   1.09394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9180                 NaN            NaN  0.639038E-001            NaN   1.01807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9028                 NaN            NaN  0.528894E-001            NaN   1.04430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9202                 NaN            NaN  0.561538E-001            NaN   1.02368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9326                 NaN            NaN  0.523488E-001            NaN   1.01506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9466                 NaN            NaN  0.497862E-001            NaN   1.00366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9574                 NaN            NaN  0.459239E-001            NaN  0.996701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9699                 NaN            NaN  0.424129E-001            NaN  0.987675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9825                 NaN            NaN  0.404579E-001            NaN  0.977002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9929                 NaN            NaN  0.386475E-001            NaN  0.968407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0066                 NaN            NaN  0.363880E-001            NaN  0.957036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0217                 NaN            NaN  0.405624E-001            NaN  0.937747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0324                 NaN            NaN  0.396440E-001            NaN  0.927979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0336                 NaN            NaN  0.324475E-001            NaN  0.933974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0584                 NaN            NaN  0.320293E-001            NaN  0.909594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
