|6.6.6
Archiving\03_Data\DfracLP/QFM_m2/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.9259       0.741231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3379       0.662089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3405       0.659520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3506       0.649351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3499       0.650106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3567       0.643331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3588       0.641207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.1281       0.871851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.5980       0.401983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3693       0.630680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3702       0.629835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3773       0.622716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3097       0.690275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4488       0.551235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3836       0.616404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3854       0.614633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3836       0.609902       0.652202E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3763       0.608821       0.149157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3790       0.606163       0.148636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3773       0.607704       0.149535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3842       0.601028       0.147371E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        97.4340        2.50277       0.631977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.9985                 NaN  0.151563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.6385       0.354959       0.650367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3130       0.670538       0.164218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3910       0.594511       0.145317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3914       0.594134       0.145067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5225       0.466078       0.113803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2601       0.722340       0.175624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3869       0.598540       0.145757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3974       0.588421       0.142259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4663       0.521038       0.126279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3092       0.674478       0.162852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3954       0.590399       0.141618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3907       0.594946       0.143105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3895       0.596212       0.142821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3877       0.597992       0.142581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3879       0.597823       0.142369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3857       0.600086       0.142069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3852       0.600616       0.141814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3831       0.602694       0.141684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3820       0.603833       0.141415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1121       0.867511       0.203699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.6960       0.297345       0.670528E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3155       0.669042       0.155010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3798       0.606396       0.138458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3705       0.615448       0.140775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3667       0.619198       0.140622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3660       0.620003       0.139998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3618       0.624140       0.140267E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3586       0.627385       0.140187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3551       0.630911       0.140036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3502       0.635726       0.140299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3497       0.636353       0.139533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3448       0.641183       0.139797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3408       0.645248       0.139599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3369       0.649151       0.139631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3328       0.653278       0.139637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3272       0.658818       0.139840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3250       0.661083       0.139053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3193       0.666794       0.139417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3124       0.673644       0.139993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3121       0.674003       0.138888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3002       0.685759       0.140774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3058       0.680385       0.138069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2801       0.705696       0.142385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0994       0.882853       0.177046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4896       0.500509       0.987585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2753       0.710720       0.140036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2768       0.709291       0.138983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2653       0.720694       0.140436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3376       0.649887       0.125545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.1874       0.797278       0.152768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2520       0.734007       0.139819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2467       0.739329       0.139661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2425       0.743508       0.139646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2366       0.749426       0.139876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2301       0.755862       0.140253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2252       0.760776       0.140202E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2228       0.763231       0.139729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2164       0.769594       0.140160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2120       0.774032       0.140065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2057       0.780256       0.140364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2020       0.784002       0.140256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1916       0.794302       0.141179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1940       0.792012       0.140218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1241       0.860764       0.151793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2673       0.720114       0.125919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1594       0.826224       0.143890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1741       0.811755       0.141171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1745       0.811489       0.140282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1694       0.816558       0.140854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1660       0.819909       0.140825E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1639       0.822079       0.140650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1604       0.825498       0.140817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1564       0.829532       0.141072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1550       0.830936       0.140712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1544       0.831537       0.140561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.0504       0.933604       0.160286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2501       0.737690       0.121649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1516       0.834378       0.140232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1501       0.835879       0.140427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1489       0.837012       0.140414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1478       0.838131       0.140574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1481       0.837858       0.140714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1506       0.835409       0.139983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1509       0.835143       0.139975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1502       0.835784       0.140156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1531       0.832921       0.139634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1547       0.831385       0.139620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1557       0.830364       0.139486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1591       0.826966       0.139230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1596       0.826439       0.139191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1662       0.819924       0.138578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1682       0.817912       0.138472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1716       0.814619       0.137946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1743       0.811863       0.137932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1775       0.808779       0.137572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1508       0.777615       0.127717E-001  0.588517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3858       0.220071                 NaN   1.39412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2965       0.132415                 NaN   1.57107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3259       0.127725                 NaN   1.54640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3589       0.123910                 NaN   1.51719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3509       0.123876                 NaN   1.52523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.7741       0.105178       0.985613E-003   1.11978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.1270       0.139034                 NaN   1.73398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4673       0.109390                 NaN   1.42327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4997       0.108385                 NaN   1.39191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.1947       0.513985E-001            NaN  0.753859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        97.8660       0.146486                 NaN   1.98750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5678       0.937888E-001            NaN   1.33844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5893       0.911207E-001            NaN   1.31956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6119       0.897829E-001            NaN   1.29833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6060       0.942074E-001            NaN   1.29976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6728       0.624761E-001            NaN   1.26471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6720       0.747307E-001            NaN   1.25322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6933       0.785739E-001            NaN   1.22812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7122       0.733237E-001            NaN   1.21452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7274       0.693572E-001            NaN   1.20327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.4340       0.747246E-001            NaN   1.49125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0772       0.451457E-001            NaN  0.877640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7843       0.601083E-001            NaN   1.15558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7983       0.566412E-001            NaN   1.14508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8166       0.557015E-001            NaN   1.12774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8315       0.518010E-001            NaN   1.11669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8479       0.533290E-001            NaN   1.09878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8636       0.521431E-001            NaN   1.08428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8796       0.475650E-001            NaN   1.07286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8872       0.411737E-001            NaN   1.07160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9046       0.369806E-001            NaN   1.05846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9159       0.341641E-001            NaN   1.04993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9321       0.370075E-001            NaN   1.03094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9374       0.237236E-001            NaN   1.03891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9572       0.322009E-001            NaN   1.01059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9675       0.294828E-001            NaN   1.00305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9797       0.255900E-001            NaN  0.994712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9889       0.212341E-001            NaN  0.989825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0011       0.208765E-001            NaN  0.977998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0116       0.148876E-001            NaN  0.973474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0227       0.162657E-001            NaN  0.961028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0268       0.772408E-002            NaN  0.965521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0407       0.626749E-002            NaN  0.953038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0506       0.559241E-002            NaN  0.943768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0591       0.139847E-002            NaN  0.939483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0682                 NaN            NaN  0.931806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0777       0.211049E-002            NaN  0.920208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0892       0.134789E-001            NaN  0.897278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1025       0.493843E-001            NaN  0.848091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1001                 NaN            NaN  0.899933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1107                 NaN            NaN  0.889253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1139       0.117701E-005            NaN  0.860211       0.258451E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9892                 NaN            NaN  0.929640E-001  0.917813                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9530                 NaN            NaN  0.188604E-001   1.02815                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9541                 NaN            NaN            NaN   1.04591                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9590                 NaN            NaN            NaN   1.04097                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9607                 NaN            NaN            NaN   1.03930                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9591                 NaN            NaN            NaN   1.04091                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9625                 NaN            NaN            NaN   1.03747                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9614                 NaN            NaN            NaN   1.03864                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9574                 NaN            NaN            NaN   1.04263                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9560                 NaN            NaN            NaN   1.04402                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9473                 NaN            NaN            NaN   1.05271                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9402                 NaN            NaN            NaN   1.05979                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9321                 NaN            NaN            NaN   1.06787                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9161                 NaN            NaN            NaN   1.08390                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8939                 NaN            NaN            NaN   1.10606                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8629                 NaN            NaN            NaN   1.13715                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6109                 NaN            NaN            NaN  0.565009       0.824051                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.3887                 NaN            NaN            NaN   1.22053       0.390731                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.3965                 NaN            NaN            NaN   1.21775       0.385765                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.4175                 NaN            NaN            NaN  0.381279        1.20122                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.4350                 NaN            NaN            NaN  0.377309        1.18769                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.4555                 NaN            NaN            NaN  0.372184        1.17230                 NaN            NaN            NaN            NaN            NaN
