|6.6.6
Archiving\03_Data\DfracLP/QFM_m2/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.9306       0.694022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3801       0.619893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3828       0.617230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3924       0.607627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3920       0.608022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3985       0.601484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4007       0.599281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.1856       0.814380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.6247       0.375265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4113       0.588734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4124       0.587640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4191       0.580885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3564       0.643619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4863       0.513718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4257       0.574273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4276       0.572363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4278       0.567746       0.443760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4234       0.566424       0.101426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4262       0.563745       0.101046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4249       0.564968       0.101603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4315       0.558446       0.100102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        97.6272        2.32966       0.431230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.9990                 NaN  0.102688E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.6666       0.328964       0.440829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3676       0.621287       0.111278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4397       0.550484       0.984109E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4404       0.549820       0.982059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5612       0.431061       0.769480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3203       0.667869       0.118799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4371       0.553087       0.985044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4470       0.543426       0.961526E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5106       0.480846       0.852896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3670       0.622053       0.109951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4462       0.544257       0.955658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4421       0.548204       0.965783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4413       0.549090       0.963059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4401       0.550311       0.960938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4404       0.549981       0.959512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4389       0.551556       0.956772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4386       0.551812       0.954691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4371       0.553396       0.953463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4364       0.554115       0.951104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1908       0.795501       0.136972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.7233       0.272250       0.449765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3767       0.612854       0.104154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4358       0.554939       0.929397E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4276       0.562957       0.944809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4246       0.565965       0.943171E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4243       0.566333       0.938614E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4208       0.569754       0.939897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4183       0.572347       0.938933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4155       0.575115       0.937551E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4115       0.579092       0.938782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4113       0.579318       0.933351E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4074       0.583302       0.934629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4041       0.586548       0.932712E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4010       0.589695       0.932520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3976       0.593060       0.932324E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3931       0.597587       0.932962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3916       0.599144       0.927184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3869       0.603850       0.929269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3810       0.609635       0.932695E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3813       0.609461       0.924859E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3709       0.619719       0.937208E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3766       0.614218       0.918361E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3544       0.636179       0.945971E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.1922       0.796079       0.117689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5428       0.450602       0.655722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3514       0.639308       0.929203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3531       0.637663       0.922209E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3434       0.647318       0.931542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4085       0.583231       0.831846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2748       0.715028       0.101222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3332       0.657571       0.925713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3291       0.661638       0.924016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3258       0.664934       0.923518E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3211       0.669613       0.924509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3161       0.674675       0.926618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3124       0.678376       0.925798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3107       0.680054       0.921998E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3057       0.685090       0.924574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3023       0.688494       0.923083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2975       0.693249       0.924597E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2949       0.695898       0.923224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2866       0.704116       0.928546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2890       0.701748       0.921984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2282       0.761809       0.997699E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3553       0.636449       0.826582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2612       0.729382       0.944031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2746       0.716174       0.926105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2759       0.714927       0.919346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2719       0.718922       0.922629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2698       0.721000       0.921974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2687       0.722099       0.920016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2665       0.724338       0.920558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2639       0.726923       0.921619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2635       0.727343       0.918259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2639       0.726971       0.916826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1737       0.815881       0.104478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3487       0.643362       0.792102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2639       0.726949       0.912680E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2633       0.727533       0.913478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2633       0.727622       0.912625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2631       0.727759       0.913094E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2641       0.726768       0.913441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2673       0.723577       0.907974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2684       0.722530       0.907240E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2688       0.722113       0.907826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2722       0.718772       0.903589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2744       0.716605       0.902935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2761       0.714841       0.901286E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2799       0.711071       0.899074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2813       0.709723       0.898048E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2879       0.703204       0.893643E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2903       0.700731       0.892194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2942       0.696878       0.887894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2976       0.693515       0.887277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3011       0.690089       0.884002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2769       0.662718       0.820369E-002  0.521780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.5765       0.187472                 NaN   1.23605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4950       0.112715                 NaN   1.39227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5218       0.108624                 NaN   1.36962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5517       0.105293                 NaN   1.34299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5456       0.105175                 NaN   1.34922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.9210       0.891701E-001  0.631759E-003  0.989230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.3493       0.117870                 NaN   1.53284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6501       0.926295E-001            NaN   1.25729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6798       0.916677E-001            NaN   1.22853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.2919       0.433997E-001            NaN  0.664684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.1222       0.123792                 NaN   1.75398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7414       0.791101E-001            NaN   1.17946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7610       0.767987E-001            NaN   1.16220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7816       0.755937E-001            NaN   1.14282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7770       0.792534E-001            NaN   1.14370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8356       0.525029E-001            NaN   1.11193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8360       0.627313E-001            NaN   1.10125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8556       0.658939E-001            NaN   1.07853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8725       0.614469E-001            NaN   1.06605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8866       0.580324E-001            NaN   1.05536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.6307       0.622434E-001            NaN   1.30710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.1937       0.376960E-001            NaN  0.768627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9380       0.501630E-001            NaN   1.01180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9506       0.472308E-001            NaN   1.00217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9672       0.464029E-001            NaN  0.986387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9806       0.431167E-001            NaN  0.976292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9959       0.443310E-001            NaN  0.959739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0100       0.432933E-001            NaN  0.946664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0244       0.394635E-001            NaN  0.936161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0315       0.341296E-001            NaN  0.934359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0467       0.306232E-001            NaN  0.922691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0572       0.282560E-001            NaN  0.914536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0719       0.305774E-001            NaN  0.897481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0765       0.195849E-001            NaN  0.903890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0948       0.265481E-001            NaN  0.878615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1041       0.242861E-001            NaN  0.871591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1151       0.210579E-001            NaN  0.863873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1233       0.174556E-001            NaN  0.859260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1343       0.171457E-001            NaN  0.848504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1440       0.122102E-001            NaN  0.843833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1542       0.133258E-001            NaN  0.832508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1576       0.632344E-002            NaN  0.836028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1701       0.512428E-002            NaN  0.824772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1792       0.456729E-002            NaN  0.816210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1867       0.114103E-002            NaN  0.812158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1950                 NaN            NaN  0.804973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2039       0.171831E-002            NaN  0.794414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2149       0.109624E-001            NaN  0.774115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2287       0.401098E-001            NaN  0.731173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2245                 NaN            NaN  0.775512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2344                 NaN            NaN  0.765582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2374       0.952174E-006            NaN  0.740287       0.223170E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1280                 NaN            NaN  0.799461E-001  0.792084                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0973                 NaN            NaN  0.162067E-001  0.886512                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0990                 NaN            NaN            NaN  0.900992                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1036                 NaN            NaN            NaN  0.896389                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1059                 NaN            NaN            NaN  0.894080                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1052                 NaN            NaN            NaN  0.894760                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1091                 NaN            NaN            NaN  0.890895                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1086                 NaN            NaN            NaN  0.891380                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1059                 NaN            NaN            NaN  0.894069                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1056                 NaN            NaN            NaN  0.894416                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0986                 NaN            NaN            NaN  0.901385                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0936                 NaN            NaN            NaN  0.906362                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0875                 NaN            NaN            NaN  0.912486                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0743                 NaN            NaN            NaN  0.925746                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0559                 NaN            NaN            NaN  0.944078                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0300                 NaN            NaN            NaN  0.969992                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.8094                 NaN            NaN            NaN  0.488101       0.702522                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6136                 NaN            NaN            NaN   1.05358       0.332825                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.6217                 NaN            NaN            NaN   1.05010       0.328171                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.6413                 NaN            NaN            NaN  0.323925        1.03481                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.6578                 NaN            NaN            NaN  0.320157        1.02203                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.6768                 NaN            NaN            NaN  0.315425        1.00782                 NaN            NaN            NaN            NaN            NaN
