|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.25/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1954.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.6599       0.340082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3316       0.668433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3349       0.665062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3402       0.659812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3448       0.655191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3458       0.654212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3399       0.643822       0.162786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3628       0.637161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2281       0.771891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4908       0.497840       0.113430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3606       0.624945       0.144994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3624       0.623110       0.144796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3567       0.628533       0.147883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3843       0.601822       0.138994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3744       0.611271       0.143311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3778       0.607886       0.142933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3810       0.604732       0.142448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3847       0.601111       0.141924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3876       0.598235       0.141481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3900       0.595856       0.141296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3931       0.592789       0.140622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3953       0.590653       0.140587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3986       0.587409       0.139927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4001       0.585869       0.139924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4023       0.583801       0.139409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4039       0.582138       0.139212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4079       0.578240       0.138309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4083       0.577884       0.138370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4104       0.575812       0.137891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4096       0.576539       0.138513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4147       0.571611       0.137042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4163       0.570074       0.136676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2163       0.765305       0.184365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.7192       0.274283       0.655100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3193       0.664875       0.158687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4183       0.568150       0.135936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3838       0.601447       0.147183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4589       0.528675       0.123766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4205       0.565925       0.135289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4207       0.565786       0.134964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4218       0.564712       0.134448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4209       0.565675       0.134354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4215       0.565065       0.134151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4175       0.569001       0.134702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4181       0.568506       0.134404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4240       0.562784       0.132490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4186       0.568045       0.133422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4190       0.567691       0.133009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4161       0.570568       0.133332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4154       0.571282       0.133308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4172       0.569636       0.131900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4148       0.571930       0.132241E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4117       0.575057       0.132194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4110       0.575846       0.132001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4094       0.577379       0.131827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4069       0.579924       0.131869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4052       0.581602       0.131685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4251       0.562257       0.126921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3782       0.608148       0.136162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3954       0.591376       0.132086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3974       0.589521       0.130701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3906       0.596212       0.131699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3919       0.595087       0.130404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3883       0.598654       0.130524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0865       0.894118       0.193806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.7083       0.285533       0.614325E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3479       0.638448       0.136872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3734       0.613540       0.130601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3700       0.616956       0.130521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4119       0.575971       0.121088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3157       0.670333       0.140028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3586       0.628389       0.130280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3534       0.633534       0.130558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3514       0.635605       0.130076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3463       0.640671       0.130257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.5660        1.40541       0.285788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.6097       0.382505       0.776278E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.8868       0.111546       0.161008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2789       0.707122       0.139675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3243       0.662670       0.130069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3160       0.670926       0.130507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3525       0.635167       0.123082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2683       0.717940       0.137846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2993       0.687576       0.131140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3070       0.680190       0.128519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2948       0.692155       0.130030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2892       0.697736       0.130314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2842       0.702746       0.130290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2786       0.708309       0.130556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2770       0.710008       0.129895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4415       0.548483       0.997406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0926       0.891314       0.160945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2606       0.726411       0.130338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2692       0.717946       0.128065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2350       0.751701       0.132919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2482       0.738782       0.130055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2424       0.744608       0.130368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2396       0.747364       0.129980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2349       0.752049       0.130080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2299       0.757074       0.130322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2198       0.767013       0.131475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2294       0.757731       0.128987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.5633       0.429368       0.729480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.8725        1.10874       0.187211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2127       0.774335       0.130010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2011       0.785709       0.131550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2133       0.773809       0.128536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2077       0.779407       0.129282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2011       0.785977       0.129648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1995       0.787538       0.129576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1986       0.788500       0.129367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1856       0.801358       0.130813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2059       0.781340       0.127275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1948       0.792299       0.128821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1916       0.795447       0.129064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1921       0.795041       0.128632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1916       0.795522       0.128699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1948       0.792364       0.127961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.6739       0.320872       0.519132E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.7147        1.26493       0.203250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1919       0.795274       0.127840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1968       0.790494       0.126837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1968       0.790538       0.126872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        97.6859        2.27589       0.381682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.6196       0.374369       0.604368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3553       0.634629       0.100677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2066       0.780861       0.125635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2157       0.771891       0.124169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2123       0.775251       0.124634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2164       0.771166       0.124077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2165       0.771070       0.123842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2253       0.762352       0.123244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.7438       0.390377       0.979124E-003            NaN  0.864827                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4272       0.139481                 NaN            NaN   1.43336                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4265       0.128694                 NaN            NaN   1.44484                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5060       0.132257                 NaN            NaN   1.36170                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5050       0.128255                 NaN            NaN   1.36672                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5236       0.125261                 NaN            NaN   1.35114                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5549       0.121896                 NaN            NaN   1.32321                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5759       0.124354                 NaN            NaN   1.29974                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.5967       0.113836                 NaN            NaN   1.28942                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6164       0.110239                 NaN            NaN   1.27335                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6359       0.110257                 NaN            NaN   1.25383                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6552       0.103147                 NaN            NaN   1.24168                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.4286       0.120963                 NaN            NaN   1.45044                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9447       0.801413E-001            NaN            NaN  0.975143                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7115       0.949929E-001            NaN            NaN   1.19354                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7305       0.916073E-001            NaN            NaN   1.17785                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7470       0.872721E-001            NaN            NaN   1.16572                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7636       0.864489E-001            NaN            NaN   1.14997                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7793       0.823612E-001            NaN            NaN   1.13833                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.7954       0.799612E-001            NaN            NaN   1.12460                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8113       0.771747E-001            NaN            NaN   1.11148                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8275       0.768476E-001            NaN            NaN   1.09570                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8328       0.735784E-001            NaN            NaN   1.09360                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8609       0.727362E-001            NaN            NaN   1.06639                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8730       0.670442E-001            NaN            NaN   1.05996                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.8813       0.630407E-001            NaN            NaN   1.05569                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.8937       0.571797E-001            NaN            NaN   1.04908                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9080       0.578971E-001            NaN            NaN   1.03411                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9180       0.533471E-001            NaN            NaN   1.02866                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9325       0.519163E-001            NaN            NaN   1.01555                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9073       0.474740E-001            NaN            NaN   1.04520                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9889       0.481261E-001            NaN            NaN  0.962940                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9644       0.415335E-001            NaN            NaN  0.994043                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9772       0.475136E-001            NaN            NaN  0.975333                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.9847       0.340617E-001            NaN            NaN  0.981276                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.9980       0.361501E-001            NaN            NaN  0.965878                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0037       0.290658E-001            NaN            NaN  0.967273                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0171       0.322599E-001            NaN            NaN  0.950681                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0164       0.236497E-001            NaN            NaN  0.959905                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0384       0.235783E-001            NaN            NaN  0.937989                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9795       0.275795E-001            NaN            NaN  0.992950                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1151       0.170692E-001            NaN            NaN  0.867784                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0535       0.908923E-002            NaN            NaN  0.937362                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0680       0.146860E-001            NaN            NaN  0.917321                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0760       0.147287E-001            NaN            NaN  0.909288                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0793       0.429675E-002            NaN            NaN  0.916438                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0903       0.116889E-001            NaN            NaN  0.897987                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0890       0.206303E-002            NaN            NaN  0.908949                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1039       0.770918E-002            NaN            NaN  0.888430                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1080       0.876336E-002            NaN            NaN  0.883189                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1113       0.395198E-005            NaN            NaN  0.888733                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1209                 NaN            NaN            NaN  0.879090                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1248                 NaN            NaN            NaN  0.875172                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1374       0.352150E-001            NaN            NaN  0.827406                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1352                 NaN            NaN            NaN  0.864833                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1396                 NaN            NaN            NaN  0.860355                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1485       0.193506E-001            NaN            NaN  0.832178                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1492       0.540061E-005            NaN            NaN  0.850821                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1536                 NaN            NaN            NaN  0.846378                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1588                 NaN            NaN            NaN  0.841231                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.1611                 NaN            NaN            NaN  0.838913                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.9948                 NaN            NaN            NaN  0.133031       0.872207                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5827                 NaN            NaN            NaN            NaN  0.895540       0.521729                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.2915                 NaN            NaN            NaN            NaN  0.516871        1.19164                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3104                 NaN            NaN            NaN            NaN   1.17788       0.511729                 NaN            NaN            NaN            NaN
