|6.6.6
Archiving\03_Data\DfracLP/QFM_m4/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1952.38        500.000        99.9764                 NaN  0.235635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.9764                 NaN  0.235635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.9764                 NaN  0.235634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.9764                 NaN  0.235634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.9764                 NaN  0.235634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.9764                 NaN  0.235634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.3110                 NaN  0.223321E-001  0.666705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.6922                 NaN            NaN  0.307785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2701                 NaN            NaN  0.729950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2733                 NaN            NaN  0.726693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2811                 NaN            NaN  0.718884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2846                 NaN            NaN  0.715401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2907                 NaN            NaN  0.709322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2955                 NaN            NaN  0.704545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3023                 NaN            NaN  0.697667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3075                 NaN            NaN  0.692498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3092                 NaN            NaN  0.690836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3167                 NaN            NaN  0.683276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3189                 NaN            NaN  0.681087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3253                 NaN            NaN  0.674742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3262                 NaN            NaN  0.673755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3327                 NaN            NaN  0.667297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4474                 NaN            NaN  0.552622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2280                 NaN            NaN  0.772019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3423                 NaN            NaN  0.657667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2286                 NaN            NaN  0.771404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4711                 NaN            NaN  0.528929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3524                 NaN            NaN  0.647606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.0960                 NaN            NaN  0.903988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.6258                 NaN            NaN  0.374210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3639                 NaN            NaN  0.636144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3516                 NaN            NaN  0.636681       0.117583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3550                 NaN            NaN  0.629829       0.151569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3563                 NaN            NaN  0.628554       0.151721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3574                 NaN            NaN  0.627475       0.151446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3598                 NaN            NaN  0.625077       0.151258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3616                 NaN            NaN  0.623353       0.150856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3637                 NaN            NaN  0.621222       0.150370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3651                 NaN            NaN  0.619937       0.150059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3667                 NaN            NaN  0.618287       0.149678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3683                 NaN            NaN  0.616777       0.149269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3690                 NaN            NaN  0.616052       0.149243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3709                 NaN            NaN  0.614295       0.148399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3713                 NaN            NaN  0.613857       0.148448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3647                 NaN            NaN  0.620222       0.150645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3807                 NaN            NaN  0.604840       0.145075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3729                 NaN            NaN  0.612329       0.147623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3737                 NaN            NaN  0.611614       0.147173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3707                 NaN            NaN  0.614558       0.147635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3778                 NaN            NaN  0.607633       0.145465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3732                 NaN            NaN  0.612180       0.146487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3748                 NaN            NaN  0.610636       0.145824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3728                 NaN            NaN  0.612603       0.145519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3678                 NaN            NaN  0.617441       0.147645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3757                 NaN            NaN  0.609888       0.144110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3722                 NaN            NaN  0.613294       0.144678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2972                 NaN            NaN  0.686558       0.162536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2912                 NaN            NaN  0.692639       0.162039E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5230                 NaN            NaN  0.466173       0.108651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3657                 NaN            NaN  0.619898       0.144275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3656                 NaN            NaN  0.620011       0.143799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3633                 NaN            NaN  0.622324       0.143692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3619                 NaN            NaN  0.623782       0.143505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3592                 NaN            NaN  0.626442       0.143436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3574                 NaN            NaN  0.628312       0.143312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        98.9362                 NaN            NaN   1.04193       0.218192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.8255                 NaN            NaN  0.168751       0.570813E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2944                 NaN            NaN  0.690115       0.154941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3463                 NaN            NaN  0.639384       0.142926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3440                 NaN            NaN  0.641796       0.142514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3375                 NaN            NaN  0.648234       0.143130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3283                 NaN            NaN  0.657103       0.146348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3458                 NaN            NaN  0.640286       0.138770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3324                 NaN            NaN  0.653482       0.141646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4986                 NaN            NaN  0.490728       0.106237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.1504                 NaN            NaN  0.831756       0.178835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3205                 NaN            NaN  0.665351       0.141606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3149                 NaN            NaN  0.670887       0.142200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3126                 NaN            NaN  0.673213       0.141769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3046                 NaN            NaN  0.681160       0.142318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3041                 NaN            NaN  0.681734       0.141660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        98.9926                 NaN            NaN  0.987053       0.203531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.6014                 NaN            NaN  0.390605       0.795861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2904                 NaN            NaN  0.695445       0.141705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2835                 NaN            NaN  0.702239       0.142596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2833                 NaN            NaN  0.702534       0.141169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3756                 NaN            NaN  0.612251       0.121868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.1671                 NaN            NaN  0.816729       0.161731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2655                 NaN            NaN  0.720284       0.142146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0747                 NaN            NaN  0.907457       0.177926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4438                 NaN            NaN  0.545585       0.106048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2513                 NaN            NaN  0.734466       0.142093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2469                 NaN            NaN  0.738871       0.142154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2371                 NaN            NaN  0.748585       0.143184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        98.7460                 NaN            NaN   1.22549       0.285237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.7271                 NaN            NaN  0.272844       0.473580E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2280                 NaN            NaN  0.758162       0.138453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2231                 NaN            NaN  0.762607       0.142549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2190                 NaN            NaN  0.766756       0.142473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2155                 NaN            NaN  0.770309       0.142404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2038                 NaN            NaN  0.781756       0.144306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2101                 NaN            NaN  0.775702       0.141716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.1928                 NaN            NaN  0.792685       0.145442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2109                 NaN            NaN  0.775110       0.139576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1945                 NaN            NaN  0.791193       0.142885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1847                 NaN            NaN  0.801040       0.142727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2139                 NaN            NaN  0.772157       0.139390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1603                 NaN            NaN  0.824894       0.147653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1844                 NaN            NaN  0.801355       0.142194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1815                 NaN            NaN  0.804238       0.142326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1765                 NaN            NaN  0.809164       0.142931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1740                 NaN            NaN  0.811671       0.143003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1699                 NaN            NaN  0.815686       0.143708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1748                 NaN            NaN  0.810963       0.142016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1699                 NaN            NaN  0.815836       0.142895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1658                 NaN            NaN  0.819916       0.143038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1697                 NaN            NaN  0.816057       0.142204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1681                 NaN            NaN  0.817633       0.142344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1542                 NaN            NaN  0.831367       0.144757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1792                 NaN            NaN  0.806760       0.140297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1687                 NaN            NaN  0.817106       0.141907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1673                 NaN            NaN  0.818494       0.142140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1689                 NaN            NaN  0.816965       0.141827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1687                 NaN            NaN  0.817064       0.141981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1715                 NaN            NaN  0.814340       0.141285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1693                 NaN            NaN  0.816538       0.141554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1778                 NaN            NaN  0.808140       0.140981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1761                 NaN            NaN  0.809843       0.140944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1799                 NaN            NaN  0.806064       0.140531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1812                 NaN            NaN  0.804811       0.140294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.0850                 NaN            NaN  0.899102       0.159010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2826                 NaN            NaN  0.705285       0.121260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1943                 NaN            NaN  0.791844       0.138769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1967                 NaN            NaN  0.789427       0.138584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1989                 NaN            NaN  0.787269       0.138563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2029                 NaN            NaN  0.783274       0.138268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1979                 NaN            NaN  0.788053       0.140184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2208                 NaN            NaN  0.765598       0.135681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2203                 NaN            NaN  0.766086       0.136051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2184                 NaN            NaN  0.767865       0.136960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2296                 NaN            NaN  0.756877       0.135226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2277                 NaN            NaN  0.758699       0.136205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2410                 NaN            NaN  0.745584       0.134136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2414                 NaN            NaN  0.745126       0.134252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2486                 NaN            NaN  0.737999       0.133639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2539                 NaN            NaN  0.732780       0.133108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9914                 NaN            NaN  0.491539       0.364647E-002  0.513413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5656                 NaN            NaN  0.101257                 NaN   1.33316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5832                 NaN            NaN  0.987172E-001            NaN   1.31804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        97.1334                 NaN            NaN  0.148256                 NaN   2.71838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.9730                 NaN            NaN  0.129105E-001            NaN  0.141093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3445                 NaN            NaN  0.356190E-001            NaN  0.619863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.1104                 NaN            NaN  0.125594                 NaN   1.76396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6973                 NaN            NaN  0.883304E-001            NaN   1.21439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7159                 NaN            NaN  0.842975E-001            NaN   1.19975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7348                 NaN            NaN  0.824194E-001            NaN   1.18275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7508                 NaN            NaN  0.766888E-001            NaN   1.17252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7719                 NaN            NaN  0.736931E-001            NaN   1.15444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7918                 NaN            NaN  0.775149E-001            NaN   1.13067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8083                 NaN            NaN  0.724784E-001            NaN   1.11924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8073                 NaN            NaN  0.540721E-001            NaN   1.13861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8534                 NaN            NaN  0.697424E-001            NaN   1.07682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8536                 NaN            NaN  0.691738E-001            NaN   1.07718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8752                 NaN            NaN  0.611805E-001            NaN   1.06363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8877                 NaN            NaN  0.588836E-001            NaN   1.05345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9035                 NaN            NaN  0.598228E-001            NaN   1.03667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9021                 NaN            NaN  0.579130E-001            NaN   1.04003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9471                 NaN            NaN  0.533053E-001            NaN  0.999619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9443                 NaN            NaN  0.514763E-001            NaN   1.00424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9589                 NaN            NaN  0.504693E-001            NaN  0.990650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9685                 NaN            NaN  0.484487E-001            NaN  0.983026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9842                 NaN            NaN  0.435663E-001            NaN  0.972221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9946                 NaN            NaN  0.416859E-001            NaN  0.963732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0074                 NaN            NaN  0.406502E-001            NaN  0.951997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0085                 NaN            NaN  0.292197E-001            NaN  0.962239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0362                 NaN            NaN  0.412193E-001            NaN  0.922549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0406                 NaN            NaN  0.338678E-001            NaN  0.925546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0516                 NaN            NaN  0.313036E-001            NaN  0.917140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0611                 NaN            NaN  0.313534E-001            NaN  0.907566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
