|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.75/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1937.34        2500.00        99.3447                 NaN            NaN  0.655308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.3408                 NaN            NaN  0.659153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.3568                 NaN            NaN  0.643231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.3601                 NaN            NaN  0.639903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.3668                 NaN            NaN  0.633237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.3614                 NaN            NaN  0.638594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.0897                 NaN            NaN  0.899571       0.107691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.6516                 NaN            NaN  0.348412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3813                 NaN            NaN  0.618699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3858                 NaN            NaN  0.614197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3877                 NaN            NaN  0.610419       0.187664E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3823                 NaN            NaN  0.604416       0.132451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3837                 NaN            NaN  0.600453       0.158318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3872                 NaN            NaN  0.597035       0.157825E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3911                 NaN            NaN  0.593141       0.157365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.2945                 NaN            NaN  0.687211       0.182928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4966                 NaN            NaN  0.490377       0.130439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4021                 NaN            NaN  0.582341       0.155678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4022                 NaN            NaN  0.582174       0.156157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4096                 NaN            NaN  0.574960       0.154246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4107                 NaN            NaN  0.573800       0.154572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4139                 NaN            NaN  0.570731       0.154022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4169                 NaN            NaN  0.567794       0.153321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4061                 NaN            NaN  0.578252       0.156927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4302                 NaN            NaN  0.554794       0.149806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4262                 NaN            NaN  0.558701       0.151222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4247                 NaN            NaN  0.560116       0.152000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4257                 NaN            NaN  0.559111       0.152032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4351                 NaN            NaN  0.549984       0.149573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4325                 NaN            NaN  0.552454       0.150571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4335                 NaN            NaN  0.551514       0.150111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4349                 NaN            NaN  0.550143       0.149700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4376                 NaN            NaN  0.547519       0.149134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.8252                 NaN            NaN  0.170087       0.472969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.0530                 NaN            NaN  0.922042       0.249712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4404                 NaN            NaN  0.544804       0.148303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5142                 NaN            NaN  0.472944       0.129016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3715                 NaN            NaN  0.611911       0.166034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4438                 NaN            NaN  0.541497       0.147000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3032                 NaN            NaN  0.678316       0.184810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5864                 NaN            NaN  0.402746       0.108752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4459                 NaN            NaN  0.539529       0.145963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4449                 NaN            NaN  0.540472       0.145835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4462                 NaN            NaN  0.539285       0.145395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4461                 NaN            NaN  0.539399       0.145075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4447                 NaN            NaN  0.540788       0.145318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4417                 NaN            NaN  0.543876       0.144661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4506                 NaN            NaN  0.535073       0.143539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4452                 NaN            NaN  0.540452       0.143803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4445                 NaN            NaN  0.541106       0.143657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4437                 NaN            NaN  0.541939       0.143313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4411                 NaN            NaN  0.544533       0.143478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4433                 NaN            NaN  0.542389       0.142780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4401                 NaN            NaN  0.545622       0.142891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4415                 NaN            NaN  0.544346       0.141895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4376                 NaN            NaN  0.548132       0.142419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4384                 NaN            NaN  0.547404       0.141759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4339                 NaN            NaN  0.551805       0.142546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4371                 NaN            NaN  0.548810       0.140536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4332                 NaN            NaN  0.552683       0.141064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4317                 NaN            NaN  0.554224       0.140659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4283                 NaN            NaN  0.557642       0.140935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4263                 NaN            NaN  0.559648       0.140608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4261                 NaN            NaN  0.559866       0.139854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5058                 NaN            NaN  0.482206       0.119882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.5281                 NaN            NaN  0.460458       0.114250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2217                 NaN            NaN  0.759561       0.187082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4158                 NaN            NaN  0.570216       0.139468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4149                 NaN            NaN  0.571261       0.138741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4129                 NaN            NaN  0.573205       0.138616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4062                 NaN            NaN  0.579895       0.139402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4049                 NaN            NaN  0.581169       0.138882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4022                 NaN            NaN  0.583901       0.138664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2338                 NaN            NaN  0.744017       0.221793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.6021                 NaN            NaN  0.377091       0.208331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2369                 NaN            NaN  0.762033       0.102241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.5626                 NaN            NaN  0.427475       0.989030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3280                 NaN            NaN  0.656860       0.151261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3827                 NaN            NaN  0.603506       0.138082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3795                 NaN            NaN  0.606728       0.137862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3751                 NaN            NaN  0.611040       0.138156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3732                 NaN            NaN  0.613001       0.137604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3695                 NaN            NaN  0.616707       0.137554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3638                 NaN            NaN  0.622366       0.138127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3641                 NaN            NaN  0.622162       0.136931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3590                 NaN            NaN  0.627244       0.137215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3562                 NaN            NaN  0.630125       0.137183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3509                 NaN            NaN  0.635368       0.137352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3900                 NaN            NaN  0.597192       0.128465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3038                 NaN            NaN  0.681633       0.145638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3415                 NaN            NaN  0.644775       0.136958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3378                 NaN            NaN  0.648499       0.136857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3355                 NaN            NaN  0.650841       0.136597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3318                 NaN            NaN  0.654505       0.136620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3286                 NaN            NaN  0.657693       0.136595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3254                 NaN            NaN  0.660895       0.136631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3226                 NaN            NaN  0.663717       0.136475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3199                 NaN            NaN  0.666445       0.136309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3164                 NaN            NaN  0.669952       0.136388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3142                 NaN            NaN  0.672153       0.136103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3100                 NaN            NaN  0.676367       0.136451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3094                 NaN            NaN  0.677014       0.135826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3071                 NaN            NaN  0.679324       0.135752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3045                 NaN            NaN  0.681893       0.135846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3027                 NaN            NaN  0.683701       0.135567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3001                 NaN            NaN  0.686328       0.135743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2970                 NaN            NaN  0.689426       0.136054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.0524                 NaN            NaN  0.929138       0.184506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.5349                 NaN            NaN  0.456469       0.864507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3014                 NaN            NaN  0.685183       0.133841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2941                 NaN            NaN  0.692469       0.134793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2913                 NaN            NaN  0.695225       0.135066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        98.3278                 NaN            NaN  0.405350       0.173722E-002   1.26510                 NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0491                 NaN            NaN  0.243837                 NaN   1.70702                 NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.3189                 NaN            NaN  0.277086                 NaN   2.40401                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.7814                 NaN            NaN  0.203000                 NaN   1.01556                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1060                 NaN            NaN  0.233160                 NaN   1.66079                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1381                 NaN            NaN  0.227308                 NaN   1.63455                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1720                 NaN            NaN  0.222705                 NaN   1.60526                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2083                 NaN            NaN  0.217533                 NaN   1.57415                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.1927                 NaN            NaN  0.218232                 NaN   1.58907                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3167                 NaN            NaN  0.202606                 NaN   1.48071                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2924                 NaN            NaN  0.202066                 NaN   1.50548                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3383                 NaN            NaN  0.199888                 NaN   1.46177                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3596                 NaN            NaN  0.195442                 NaN   1.44500                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3856                 NaN            NaN  0.189451                 NaN   1.42492                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4178                 NaN            NaN  0.186162                 NaN   1.39609                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4427                 NaN            NaN  0.181865                 NaN   1.37546                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4673                 NaN            NaN  0.176796                 NaN   1.35590                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4898                 NaN            NaN  0.174276                 NaN   1.33595                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5197                 NaN            NaN  0.171775                 NaN   1.30856                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5387                 NaN            NaN  0.164534                 NaN   1.29674                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5657                 NaN            NaN  0.162224                 NaN   1.27203                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5877                 NaN            NaN  0.159810                 NaN   1.25249                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6086                 NaN            NaN  0.155278                 NaN   1.23610                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6277                 NaN            NaN  0.151373                 NaN   1.22090                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6482                 NaN            NaN  0.147673                 NaN   1.20416                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6628                 NaN            NaN  0.140738                 NaN   1.19647                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6983                 NaN            NaN  0.154466                 NaN   1.14723                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7045                 NaN            NaN  0.122742                 NaN   1.17280                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7308                 NaN            NaN  0.134330                 NaN   1.13491                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7460                 NaN            NaN  0.132662                 NaN   1.12133                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7603                 NaN            NaN  0.127614                 NaN   1.11212                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7813                 NaN            NaN  0.125349                 NaN   1.09335                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7969                 NaN            NaN  0.860791E-001            NaN   1.11702                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8097                 NaN            NaN  0.152668                 NaN   1.03768                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8271                 NaN            NaN  0.112736                 NaN   1.06017                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8387                 NaN            NaN  0.117375                 NaN   1.04391                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8599                 NaN            NaN  0.110209                 NaN   1.02991                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8828                 NaN            NaN  0.107167                 NaN   1.01006                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8872                 NaN            NaN  0.103274                 NaN   1.00949                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9018                 NaN            NaN  0.101278                 NaN  0.996879                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9105                 NaN            NaN  0.952868E-001            NaN  0.994169                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9292                 NaN            NaN  0.952702E-001            NaN  0.975548                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9422                 NaN            NaN  0.939117E-001            NaN  0.963845                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9500                 NaN            NaN  0.880719E-001            NaN  0.961917                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9658                 NaN            NaN  0.868046E-001            NaN  0.947392                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0202                 NaN            NaN  0.827517E-001            NaN  0.897080                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9365                 NaN            NaN  0.817427E-001            NaN  0.981748                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0048                 NaN            NaN  0.782976E-001            NaN  0.916867                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0119                 NaN            NaN  0.771007E-001            NaN  0.911013                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0136                 NaN            NaN  0.732177E-001            NaN  0.913153                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0395                 NaN            NaN  0.734727E-001            NaN  0.887034                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.6897                 NaN            NaN  0.501503E-001            NaN  0.882991       0.377155                 NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.3283                 NaN            NaN  0.454964E-001            NaN  0.626212                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0183                 NaN            NaN  0.463673E-001            NaN  0.704079       0.231205                 NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.8277                 NaN            NaN  0.818274E-002            NaN            NaN   1.16407                 NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.8270                 NaN            NaN            NaN            NaN            NaN   1.17300                 NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.8273                 NaN            NaN            NaN            NaN            NaN   1.17266                 NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.8289                 NaN            NaN            NaN            NaN            NaN   1.17106                 NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8265                 NaN            NaN            NaN            NaN            NaN   1.17346                 NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8240                 NaN            NaN            NaN            NaN            NaN   1.17595                 NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8196                 NaN            NaN            NaN            NaN            NaN   1.18044                 NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8100                 NaN            NaN            NaN            NaN            NaN   1.19000                 NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7942                 NaN            NaN            NaN            NaN            NaN   1.20582                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.7730                 NaN            NaN            NaN            NaN            NaN   1.22701                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7544                 NaN            NaN            NaN            NaN            NaN   1.24558                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.6911                 NaN            NaN            NaN            NaN            NaN   1.25018       0.587064E-001            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1381                 NaN            NaN            NaN            NaN            NaN  0.588465        1.27346                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1639                 NaN            NaN            NaN            NaN            NaN   1.25393       0.582207                 NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1918                 NaN            NaN            NaN            NaN            NaN  0.573502        1.23467                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2159                 NaN            NaN            NaN            NaN            NaN  0.565144        1.21898                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2395                 NaN            NaN            NaN            NaN            NaN   1.20370       0.556761                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2608                 NaN            NaN            NaN            NaN            NaN   1.18946       0.549695                 NaN            NaN            NaN            NaN
