|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.5/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.7458       0.254172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4173       0.582718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4157       0.584287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4196       0.580400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4226       0.577363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4265       0.573493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4295       0.570312       0.189150E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4256       0.566294       0.815323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4296       0.560472       0.990870E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4315       0.558583       0.989566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4337       0.556454       0.987744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4372       0.552943       0.983558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4395       0.550654       0.980771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4422       0.548036       0.977372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4437       0.546516       0.976188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4469       0.543385       0.971619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4483       0.541997       0.969071E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4833       0.507558       0.913099E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4191       0.570674       0.101890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4545       0.535860       0.961370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4567       0.533749       0.956303E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4574       0.533097       0.955172E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4576       0.532814       0.955148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4563       0.534100       0.957765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4654       0.525231       0.937704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4615       0.529029       0.945087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4611       0.529408       0.945679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4639       0.526687       0.938999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4653       0.525334       0.935495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4648       0.525865       0.936155E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4657       0.525013       0.931788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        98.9801        1.00181       0.180540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.9551       0.443500E-001  0.518051E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4639       0.526833       0.929323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4659       0.524908       0.923679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4639       0.526858       0.923247E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4645       0.526341       0.920392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6408       0.352961       0.621300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2855       0.702296       0.121558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4381       0.552262       0.962222E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4822       0.509109       0.872696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4625       0.528391       0.906368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4583       0.532557       0.910861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4566       0.534349       0.909855E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4557       0.535258       0.907742E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4539       0.537045       0.906214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4523       0.538680       0.905072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4488       0.542145       0.905706E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4488       0.542152       0.901348E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5648       0.428132       0.708203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3233       0.665719       0.109468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4415       0.549520       0.898550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4390       0.552030       0.897192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4365       0.554581       0.895941E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4322       0.558783       0.897633E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4309       0.560206       0.893927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4271       0.563911       0.894250E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4836       0.508369       0.800277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3588       0.631284       0.987871E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4192       0.571950       0.889577E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4136       0.577501       0.890928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4096       0.581519       0.890792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4069       0.584199       0.888807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4020       0.589077       0.889955E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4000       0.591175       0.885667E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3954       0.595720       0.886895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3892       0.601864       0.890089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3881       0.603053       0.883315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3831       0.607996       0.886794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3787       0.612392       0.886122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3748       0.616389       0.885319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3710       0.620172       0.884599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3655       0.625660       0.886525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4324       0.559672       0.789134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2899       0.700326       0.977292E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3537       0.637497       0.882661E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3474       0.643709       0.885227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3455       0.645667       0.881864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2369       0.753200       0.989022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4426       0.549670       0.773883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3326       0.658592       0.882378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3296       0.661547       0.880688E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.8328       0.164841       0.237526E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        98.8125        1.17231       0.152231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3162       0.675016       0.881182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3121       0.679079       0.880365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3083       0.682862       0.880883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3056       0.685558       0.879663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.0978       0.890490       0.117316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.5010       0.493142       0.584937E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2963       0.694884       0.878022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2894       0.701761       0.884153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2939       0.697358       0.872698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2850       0.706201       0.879090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2862       0.705026       0.875099E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2830       0.708245       0.875777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1321       0.856632       0.112438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4276       0.566137       0.624693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2780       0.713243       0.873215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2759       0.715376       0.872443E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2728       0.718500       0.873407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2751       0.716180       0.869372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2744       0.716902       0.868829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2737       0.717646       0.867374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        98.5484        1.43419       0.173753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9835       0.164982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2878       0.703748       0.845258E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2767       0.714685       0.861652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2768       0.714577       0.860889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2719       0.719457       0.865122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2855       0.706018       0.849404E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2812       0.710212       0.855392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2831       0.708387       0.853720E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2855       0.706004       0.851474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2887       0.702767       0.848618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2908       0.700696       0.846879E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2945       0.697038       0.843564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.8962       0.446691       0.166580E-002  0.655446                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4066       0.133107                 NaN   1.46025                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.4410       0.130367                 NaN   1.42863                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.4501       0.122595                 NaN   1.42728                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5087       0.122327                 NaN   1.36896                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.5193       0.118680                 NaN   1.36202                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5513       0.116784                 NaN   1.33187                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5696       0.113661                 NaN   1.31675                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.2296       0.125979                 NaN   1.64437                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.9744       0.773161E-001            NaN  0.948277                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6396       0.101341                 NaN   1.25906                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6719       0.100026                 NaN   1.22804                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6896       0.969931E-001            NaN   1.21345                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7056       0.932551E-001            NaN   1.20114                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7351       0.894615E-001            NaN   1.17541                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7502       0.860254E-001            NaN   1.16378                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7676       0.850663E-001            NaN   1.14737                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7892       0.781245E-001            NaN   1.13271                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8064       0.763504E-001            NaN   1.11721                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8250       0.754163E-001            NaN   1.09962                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8433       0.740558E-001            NaN   1.08266                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8561       0.707117E-001            NaN   1.07316                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8713       0.673644E-001            NaN   1.06133                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7559       0.608164E-001            NaN   1.18326                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0507       0.684858E-001            NaN  0.880770                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9182       0.558363E-001            NaN   1.02596                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9397       0.755385E-001            NaN  0.984729                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9467       0.323866E-001            NaN   1.02092                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9618       0.505242E-001            NaN  0.987707                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9766       0.467210E-001            NaN  0.976692                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9862       0.429416E-001            NaN  0.970816                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0047       0.450612E-001            NaN  0.950243                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0158       0.419626E-001            NaN  0.942211                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0256       0.378784E-001            NaN  0.936505                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0388       0.359460E-001            NaN  0.925260                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0500       0.357682E-001            NaN  0.914210                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0608       0.318245E-001            NaN  0.907354                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0704       0.283928E-001            NaN  0.901208                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0794       0.254217E-001            NaN  0.895226                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0931       0.229972E-001            NaN  0.883893                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0996       0.194283E-001            NaN  0.880998                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1095       0.185441E-001            NaN  0.871972                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1160       0.129434E-001            NaN  0.871092                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1288       0.146282E-001            NaN  0.856566                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1411       0.167836E-001            NaN  0.842135                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1447       0.936058E-002            NaN  0.845949                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1505       0.483156E-002            NaN  0.844664                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1620       0.443696E-002            NaN  0.833538                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1657       0.133200E-003            NaN  0.834143                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1804       0.703010E-002            NaN  0.812525                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1877       0.273162E-001            NaN  0.785008                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1925                 NaN            NaN  0.807471                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1985                 NaN            NaN  0.801456                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2027                 NaN            NaN  0.797279                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2125                 NaN            NaN  0.787506                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2212       0.146691E-001            NaN  0.764124                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2336       0.443264E-001            NaN  0.722098                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2321                 NaN            NaN  0.767943                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2391                 NaN            NaN  0.760879                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2433                 NaN            NaN  0.756747                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2482                 NaN            NaN  0.751773                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2535                 NaN            NaN  0.746550                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2582                 NaN            NaN  0.741798                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2616                 NaN            NaN  0.738448                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2686                 NaN            NaN  0.731372                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1417                 NaN            NaN  0.106634       0.751656                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0309                 NaN            NaN            NaN  0.969069                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0139                 NaN            NaN            NaN  0.986051                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.9845       0.114199E-005            NaN            NaN   1.01546                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6071                 NaN            NaN            NaN  0.581514       0.811373                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5117                 NaN            NaN            NaN   1.04741       0.440920                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5300                 NaN            NaN            NaN   1.03385       0.436186                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5471                 NaN            NaN            NaN  0.430426        1.02247                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5637                 NaN            NaN            NaN  0.425513        1.01082                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5791                 NaN            NaN            NaN  0.999816       0.421086                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5967                 NaN            NaN            NaN  0.986376       0.416897                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6123                 NaN            NaN            NaN  0.412727       0.975001                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6266                 NaN            NaN            NaN  0.407486       0.965889                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6406                 NaN            NaN            NaN  0.404957       0.954441                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6545       0.139694E-004            NaN            NaN  0.944015       0.401459                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6672                 NaN            NaN            NaN  0.934940       0.397820                 NaN            NaN            NaN            NaN
  1403.51        500.000        97.4412                 NaN            NaN            NaN  0.951329       0.997058       0.610399                 NaN            NaN            NaN
  1401.00        500.000        96.4362                 NaN            NaN            NaN   1.03230        1.41135        1.12017                 NaN            NaN            NaN
  1398.50        500.000        96.5271                 NaN            NaN            NaN   1.00689        1.37618        1.08984                 NaN            NaN            NaN
  1395.99        500.000        96.6130       0.233767E-005            NaN            NaN   1.34244       0.982782        1.06176                 NaN            NaN            NaN
  1393.48        500.000        96.6709       0.379793                 NaN            NaN  0.694888        1.14183        1.11261                 NaN            NaN            NaN
  1390.98        500.000        96.7401       0.480270                 NaN            NaN   1.17536       0.495356        1.10893                 NaN            NaN            NaN
  1388.47        500.000        96.8207       0.491187                 NaN            NaN  0.440750        1.16247        1.08492                 NaN            NaN            NaN
  1385.96        500.000        96.9002       0.501672                 NaN            NaN  0.386127        1.15133        1.06071                 NaN            NaN            NaN
  1383.46        500.000        96.9872       0.508259                 NaN            NaN  0.335400        1.13630        1.03281                 NaN            NaN            NaN
  1380.95        500.000        97.0533       0.520281                 NaN            NaN   1.12913       0.283612        1.01363                 NaN            NaN            NaN
