|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/GRV/GRV_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1952.38        500.000        99.1674                 NaN  0.832615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.1674                 NaN  0.832615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.1674                 NaN  0.832619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.1674                 NaN  0.832614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.1674                 NaN  0.832614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.1674                 NaN  0.832613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.1674                 NaN  0.832613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.1674                 NaN  0.832612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.1674                 NaN  0.832612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.1674                 NaN  0.832612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.1674                 NaN  0.832611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.1674                 NaN  0.832611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.1674                 NaN  0.832610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.1674                 NaN  0.832610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.1674                 NaN  0.832609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.1674                 NaN  0.832609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.1674                 NaN  0.832609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.1674                 NaN  0.832608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.1674                 NaN  0.832608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.1674                 NaN  0.832607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.1674                 NaN  0.832607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.1674                 NaN  0.832606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.1674                 NaN  0.832606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.1674                 NaN  0.832605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.1674                 NaN  0.832605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.1674                 NaN  0.832604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.1674                 NaN  0.832604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.1674                 NaN  0.832603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.1674                 NaN  0.832603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.1674                 NaN  0.832602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.1674                 NaN  0.832602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.1674                 NaN  0.832601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.1674                 NaN  0.832601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.1674                 NaN  0.832600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.1674                 NaN  0.832600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.1674                 NaN  0.832599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.1674                 NaN  0.832599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.1674                 NaN  0.832598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.1674                 NaN  0.832598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.1674                 NaN  0.832597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.1674                 NaN  0.832597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.1674                 NaN  0.832596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.1674                 NaN  0.832596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.1674                 NaN  0.832595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.1674                 NaN  0.832595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.1674                 NaN  0.832594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.1674                 NaN  0.832593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.1674                 NaN  0.832593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.1674                 NaN  0.832592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.1674                 NaN  0.832591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.1674                 NaN  0.832591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.1674                 NaN  0.832591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.1674                 NaN  0.832590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.1674                 NaN  0.832589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.1674                 NaN  0.832589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.1674                 NaN  0.832588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.1674                 NaN  0.832588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.1674                 NaN  0.832587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.1674                 NaN  0.832586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.1674                 NaN  0.832586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.1674                 NaN  0.832585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1595                 NaN  0.832584       0.790796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.1513                 NaN  0.832649       0.160663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.1513                 NaN  0.832782       0.159361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.1513                 NaN  0.832914       0.158145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.1513                 NaN  0.833045       0.156920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.1512                 NaN  0.833175       0.155859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.1512                 NaN  0.833304       0.154553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.1512                 NaN  0.833432       0.153816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.1512                 NaN  0.833559       0.152632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.1513                 NaN  0.833686       0.150407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.1512                 NaN  0.833810       0.150063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.1512                 NaN  0.833934       0.148899E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.1512                 NaN  0.834058       0.147456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.1511                 NaN  0.834180       0.146857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.1512                 NaN  0.834301       0.145252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        98.7785                 NaN  0.834423       0.146081E-001  0.372440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2958                 NaN            NaN  0.267482E-001  0.677442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4681                 NaN            NaN            NaN  0.531908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.1669                 NaN            NaN  0.176093E-001  0.815442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3053                 NaN            NaN  0.146540E-001  0.680044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2956                 NaN            NaN  0.147582E-001  0.689674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2912                 NaN            NaN  0.147458E-001  0.694010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2828                 NaN            NaN  0.148232E-001  0.702411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2790                 NaN            NaN  0.147534E-001  0.706235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2800                 NaN            NaN  0.145986E-001  0.705355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3708                 NaN            NaN  0.126821E-001  0.616485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.1612                 NaN            NaN  0.167308E-001  0.822107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2582                 NaN            NaN  0.146901E-001  0.727083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2523                 NaN            NaN  0.146926E-001  0.732975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2454                 NaN            NaN  0.146953E-001  0.739893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2397                 NaN            NaN  0.146971E-001  0.745618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2345                 NaN            NaN  0.146702E-001  0.750843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2287                 NaN            NaN  0.146681E-001  0.756674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2235                 NaN            NaN  0.146611E-001  0.761844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2158                 NaN            NaN  0.147195E-001  0.769472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2117                 NaN            NaN  0.146610E-001  0.773594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2068                 NaN            NaN  0.146522E-001  0.778516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2008                 NaN            NaN  0.146679E-001  0.784563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8611                 NaN            NaN  0.255191E-002  0.136328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.5288                 NaN            NaN  0.266941E-001   1.44446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.1835                 NaN            NaN  0.146979E-001  0.801795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.1818                 NaN            NaN  0.146483E-001  0.803584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1757                 NaN            NaN  0.146768E-001  0.809580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1706                 NaN            NaN  0.146707E-001  0.814718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1669                 NaN            NaN  0.146618E-001  0.818412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1780                 NaN            NaN  0.144032E-001  0.807625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1427                 NaN            NaN  0.149452E-001  0.842326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1562                 NaN            NaN  0.146584E-001  0.829180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1519                 NaN            NaN  0.146525E-001  0.833408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1479                 NaN            NaN  0.146698E-001  0.837415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1434                 NaN            NaN  0.146885E-001  0.841892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1437                 NaN            NaN  0.146464E-001  0.841689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.5413                 NaN            NaN  0.249251E-001   1.43375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.7393                 NaN            NaN  0.442226E-002  0.256313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1377                 NaN            NaN  0.146250E-001  0.847691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1338                 NaN            NaN  0.146605E-001  0.851553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1354                 NaN            NaN  0.146173E-001  0.849992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1341                 NaN            NaN  0.146217E-001  0.851253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1307                 NaN            NaN  0.146627E-001  0.854649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1330                 NaN            NaN  0.146212E-001  0.852351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1343                 NaN            NaN  0.145862E-001  0.851134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1340                 NaN            NaN  0.146134E-001  0.851347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1348                 NaN            NaN  0.146050E-001  0.850611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1363                 NaN            NaN  0.145721E-001  0.849112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        98.3731                 NaN            NaN  0.282265E-001   1.59869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9078                 NaN            NaN  0.784584E-003  0.914336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1395                 NaN            NaN  0.145851E-001  0.845956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1472                 NaN            NaN  0.144740E-001  0.838339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1475                 NaN            NaN  0.145019E-001  0.838027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        98.9412                 NaN            NaN  0.136294E-001  0.736891       0.308243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        97.9237                 NaN            NaN  0.535091E-002  0.190748E-001   2.05185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        97.9015                 NaN            NaN  0.498720E-002            NaN   2.09347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        97.9344                 NaN            NaN  0.467437E-002            NaN   2.06089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        97.7936                 NaN            NaN  0.468116E-002            NaN   2.20175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.1813                 NaN            NaN  0.371101E-002            NaN   1.81499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.0356                 NaN            NaN  0.391185E-002  0.197880E-005   1.96047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.0677                 NaN            NaN  0.358994E-002            NaN   1.92871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.0968                 NaN            NaN  0.333170E-002            NaN   1.89986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.1269                 NaN            NaN  0.311105E-002            NaN   1.87000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.1549                 NaN            NaN  0.274613E-002            NaN   1.84235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.1857                 NaN            NaN  0.249555E-002            NaN   1.81184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.2133                 NaN            NaN  0.226692E-002            NaN   1.78446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.2355                 NaN            NaN  0.203569E-002            NaN   1.76244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.2625                 NaN            NaN  0.179196E-002            NaN   1.73575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.2859                 NaN            NaN  0.156407E-002            NaN   1.71252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.3128                 NaN            NaN  0.118629E-002            NaN   1.68600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.3350                 NaN            NaN  0.948897E-003            NaN   1.66406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.3574                 NaN            NaN  0.749563E-003            NaN   1.64187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.3780                 NaN            NaN  0.456438E-003            NaN   1.62152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.3997                 NaN            NaN  0.194759E-003            NaN   1.60015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.4201                 NaN            NaN  0.316881E-003            NaN   1.57961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.4392                 NaN            NaN            NaN            NaN   1.56076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.4605                 NaN            NaN  0.400326E-003            NaN   1.53908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.4765                 NaN            NaN            NaN            NaN   1.52347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.4994                 NaN            NaN  0.218709E-002            NaN   1.49842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.5127                 NaN            NaN            NaN            NaN   1.48729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.5328                 NaN            NaN  0.454119E-003            NaN   1.46673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.5488                 NaN            NaN            NaN            NaN   1.45118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.5629                 NaN            NaN            NaN            NaN   1.43714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.5752                 NaN            NaN  0.786919E-004            NaN   1.42476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.5920                 NaN            NaN            NaN            NaN   1.40795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.6073                 NaN            NaN            NaN            NaN   1.39275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.6188                 NaN            NaN            NaN            NaN   1.38117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.6259                 NaN            NaN            NaN            NaN   1.37406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.6453                 NaN            NaN            NaN            NaN   1.34159       0.131390E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.3927                 NaN            NaN            NaN            NaN  0.293157E-001   1.57795                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.3338                 NaN            NaN  0.594696E-002            NaN            NaN   1.66023                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.2626                 NaN            NaN  0.177911E-001            NaN            NaN   1.71965                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.2170                 NaN            NaN  0.176378E-001            NaN            NaN   1.76540                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.1453                 NaN            NaN  0.175665E-001            NaN            NaN   1.83716                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.0184                 NaN            NaN  0.174911E-001            NaN            NaN   1.96415                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.3200                 NaN            NaN  0.169357E-001            NaN            NaN   1.56501        1.09805                 NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.1022                 NaN            NaN  0.159685E-001            NaN            NaN   2.30244       0.579348                 NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.1720                 NaN            NaN  0.153883E-001            NaN            NaN  0.560645        2.25197                 NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.2465                 NaN            NaN  0.147689E-001            NaN            NaN   2.19680       0.541909                 NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.3166                 NaN            NaN  0.141847E-001            NaN            NaN  0.522660        2.14657                 NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.3830                 NaN            NaN  0.136016E-001            NaN            NaN  0.505832        2.09761                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.4502                 NaN            NaN  0.130220E-001            NaN            NaN  0.492119        2.04469                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.5115                 NaN            NaN  0.124879E-001            NaN            NaN   1.99678       0.479258                 NaN            NaN            NaN            NaN            NaN
