|6.6.6
Archiving\03_Data\DfracLP/QFM_m4/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1884.71        500.000        99.4053                 NaN  0.594691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4048                 NaN  0.595198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3278                 NaN  0.672241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.5050                 NaN  0.495027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4182                 NaN  0.581783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4185                 NaN  0.581494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3622                 NaN  0.637817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4848                 NaN  0.515238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4270                 NaN  0.572501       0.494949E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4226                 NaN  0.572366       0.504059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4039                 NaN  0.585515       0.106234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4369                 NaN  0.553076       0.100326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4152                 NaN  0.574390       0.104188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4294                 NaN  0.560541       0.101060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3865                 NaN  0.602546       0.109143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5023                 NaN  0.488813       0.884890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3906                 NaN  0.598553       0.108271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4280                 NaN  0.561847       0.101416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4299                 NaN  0.559991       0.100844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4295                 NaN  0.560384       0.100833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4294                 NaN  0.560509       0.100602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4303                 NaN  0.559665       0.100341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4293                 NaN  0.560694       0.100221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5002                 NaN  0.490981       0.877566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3599                 NaN  0.628895       0.111930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4260                 NaN  0.563928       0.100269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3855                 NaN  0.603853       0.106593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5689                 NaN  0.423645       0.747294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3317                 NaN  0.656700       0.115718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4275                 NaN  0.562652       0.985543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4253                 NaN  0.564825       0.983776E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4246                 NaN  0.565582       0.980578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4179                 NaN  0.572125       0.994593E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4284                 NaN  0.561911       0.965680E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4198                 NaN  0.570434       0.977773E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4237                 NaN  0.566677       0.966671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4113                 NaN  0.578848       0.985324E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4103                 NaN  0.579917       0.982654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4179                 NaN  0.572502       0.958914E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4103                 NaN  0.580002       0.969756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4077                 NaN  0.582585       0.968696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4042                 NaN  0.586109       0.968376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4029                 NaN  0.587437       0.967103E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4186                 NaN  0.572064       0.935645E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3768                 NaN  0.613211       0.997040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3932                 NaN  0.597191       0.964601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0392                 NaN  0.945493       0.152951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.8122                 NaN  0.185022       0.276470E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3071                 NaN  0.682116       0.108040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3806                 NaN  0.609826       0.960599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3757                 NaN  0.614710       0.960335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4035                 NaN  0.587389       0.913890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3375                 NaN  0.652419       0.101159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3689                 NaN  0.621568       0.950861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3605                 NaN  0.629886       0.958543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3575                 NaN  0.632894       0.958221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3525                 NaN  0.637934       0.954773E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3485                 NaN  0.641901       0.957590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3443                 NaN  0.646146       0.958161E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3575                 NaN  0.633149       0.931548E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3203                 NaN  0.669942       0.980546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3254                 NaN  0.664924       0.967090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3308                 NaN  0.659636       0.951486E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3255                 NaN  0.665019       0.952034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3201                 NaN  0.670324       0.954716E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3169                 NaN  0.673526       0.952948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3079                 NaN  0.682511       0.962045E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3094                 NaN  0.681094       0.952424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3043                 NaN  0.686141       0.955145E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2996                 NaN  0.690814       0.956753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2960                 NaN  0.694448       0.957291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3361                 NaN  0.654830       0.905489E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2397                 NaN  0.750157       0.101232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2895                 NaN  0.701040       0.950018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2807                 NaN  0.709744       0.959927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2820                 NaN  0.708436       0.951435E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2765                 NaN  0.713963       0.955862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2713                 NaN  0.719129       0.958741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2717                 NaN  0.718737       0.953801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2660                 NaN  0.724383       0.959252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2668                 NaN  0.723640       0.953763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        97.8291                 NaN   2.14321       0.276992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.9729                 NaN  0.268553E-001  0.237211E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2429                 NaN  0.747320       0.976533E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2557                 NaN  0.734680       0.957315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2585                 NaN  0.732015       0.952751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2604                 NaN  0.730107       0.947393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2577                 NaN  0.732736       0.952647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2525                 NaN  0.737887       0.961907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2589                 NaN  0.731671       0.947415E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2636                 NaN  0.727009       0.942808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2605                 NaN  0.730006       0.946720E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2598                 NaN  0.730716       0.948555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2623                 NaN  0.728278       0.944220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2623                 NaN  0.728276       0.945501E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2679                 NaN  0.722686       0.941346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2684                 NaN  0.722181       0.939458E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2705                 NaN  0.720139       0.939609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2733                 NaN  0.717310       0.937433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2928                 NaN  0.697910       0.931006E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2631                 NaN  0.727530       0.935831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2830                 NaN  0.707689       0.930964E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2846                 NaN  0.706086       0.931639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2919                 NaN  0.698839       0.924339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2947                 NaN  0.696072       0.922823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2991                 NaN  0.691727       0.920736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3032                 NaN  0.687579       0.917186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3087                 NaN  0.682141       0.914108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3132                 NaN  0.677728       0.911766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1841                 NaN  0.578225       0.628195E-002  0.231439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.5119                 NaN  0.104989                 NaN   1.38310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.5416                 NaN  0.989872E-001            NaN   1.35943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5674                 NaN  0.966572E-001            NaN   1.33594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5947                 NaN  0.938694E-001            NaN   1.31145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.6206                 NaN  0.916428E-001            NaN   1.28780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.6433                 NaN  0.869631E-001            NaN   1.26978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6662                 NaN  0.805062E-001            NaN   1.25328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6904                 NaN  0.804407E-001            NaN   1.22918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4740                 NaN  0.747045E-001            NaN   1.45130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.9682                 NaN  0.631424E-001            NaN  0.968690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7535                 NaN  0.719743E-001            NaN   1.17455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7827                 NaN  0.704436E-001            NaN   1.14685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.8006                 NaN  0.698194E-001            NaN   1.12961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8143                 NaN  0.642551E-001            NaN   1.12145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8350                 NaN  0.610507E-001            NaN   1.10392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8597                 NaN  0.601244E-001            NaN   1.08017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6559                 NaN  0.589906E-001            NaN   1.28515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.1057                 NaN  0.506619E-001            NaN  0.843664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9058                 NaN  0.502023E-001            NaN   1.04403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9238                 NaN  0.513069E-001            NaN   1.02488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9396                 NaN  0.477317E-001            NaN   1.01262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0140                 NaN  0.460203E-001            NaN  0.940017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9077                 NaN  0.421829E-001            NaN   1.05013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9863                 NaN  0.401995E-001            NaN  0.973544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9985                 NaN  0.379468E-001            NaN  0.963599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8104                 NaN  0.321790E-001            NaN   1.15745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.2218                 NaN  0.301431E-001            NaN  0.748082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0485                 NaN  0.372183E-001            NaN  0.914323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0209                 NaN  0.285267E-001            NaN  0.950535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0990                 NaN  0.318438E-001            NaN  0.869192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0761                 NaN  0.254635E-001            NaN  0.898414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0938                 NaN  0.321773E-001            NaN  0.874059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0712                 NaN  0.125425E-001            NaN  0.916212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1358                 NaN  0.234411E-001            NaN  0.840778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1035                 NaN  0.142607                 NaN  0.753883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1739                 NaN  0.164474E-005            NaN  0.826113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1415                 NaN  0.981409E-002            NaN  0.848661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1547                 NaN            NaN            NaN  0.845309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1610                 NaN            NaN            NaN  0.838983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1702                 NaN            NaN            NaN  0.829802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1837                 NaN  0.124843E-005            NaN  0.816330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1881                 NaN            NaN            NaN  0.811911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1984                 NaN            NaN            NaN  0.801624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2092                 NaN  0.930991E-002            NaN  0.781471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2167                 NaN            NaN            NaN  0.783341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1199                 NaN            NaN            NaN  0.207995       0.672153                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0989                 NaN  0.344086E-001            NaN            NaN  0.866681                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0942                 NaN            NaN            NaN  0.304726E-001  0.875297                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1013                 NaN            NaN            NaN  0.894382E-001  0.809290                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1026                 NaN            NaN            NaN            NaN  0.897364                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1084                 NaN            NaN            NaN  0.222339E-001  0.869397                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1136                 NaN            NaN            NaN            NaN  0.886440                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1196                 NaN            NaN            NaN            NaN  0.880421                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1212                 NaN            NaN            NaN            NaN  0.878821                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1241                 NaN            NaN            NaN            NaN  0.875941                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1263                 NaN            NaN            NaN            NaN  0.873739                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1296                 NaN            NaN            NaN            NaN  0.870433                 NaN            NaN            NaN            NaN            NaN            NaN
