|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.25/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1884.71        500.000        99.4091                 NaN  0.590880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4080                 NaN  0.591965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4105                 NaN  0.589549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4151                 NaN  0.584941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4158                 NaN  0.584226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4184                 NaN  0.581603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4157                 NaN  0.584296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4310                 NaN  0.569032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4248                 NaN  0.575238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.1957                 NaN  0.796655       0.760839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.6489                 NaN  0.344891       0.621594E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4199                 NaN  0.569722       0.103327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4225                 NaN  0.567187       0.103003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4235                 NaN  0.566214       0.102698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4130                 NaN  0.576383       0.106281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4363                 NaN  0.553761       0.995239E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4274                 NaN  0.562512       0.101328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4285                 NaN  0.561352       0.101242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4287                 NaN  0.561211       0.101190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4275                 NaN  0.562388       0.101365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4290                 NaN  0.560938       0.100836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4251                 NaN  0.564755       0.101452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4329                 NaN  0.557194       0.994975E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4287                 NaN  0.561267       0.100242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4288                 NaN  0.561177       0.999125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4285                 NaN  0.561547       0.997580E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4290                 NaN  0.561029       0.993164E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4310                 NaN  0.559159       0.987684E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4225                 NaN  0.567552       0.999197E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4264                 NaN  0.563696       0.988059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4240                 NaN  0.566072       0.987871E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4245                 NaN  0.565701       0.982281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4224                 NaN  0.567740       0.984318E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4204                 NaN  0.569797       0.983375E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4195                 NaN  0.570684       0.979339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4176                 NaN  0.572619       0.977574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4138                 NaN  0.576353       0.980257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4115                 NaN  0.578647       0.980656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4132                 NaN  0.577076       0.969212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4088                 NaN  0.581492       0.972439E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4055                 NaN  0.584773       0.972866E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4003                 NaN  0.589972       0.976790E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2774                 NaN  0.710880       0.116778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.6161                 NaN  0.377772       0.617415E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3044                 NaN  0.684442       0.111184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3870                 NaN  0.603267       0.977125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3947                 NaN  0.595760       0.954230E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3855                 NaN  0.604857       0.964270E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3818                 NaN  0.608573       0.965442E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3796                 NaN  0.610827       0.961279E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3715                 NaN  0.618792       0.968061E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3632                 NaN  0.627078       0.975693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3791                 NaN  0.611469       0.939670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3616                 NaN  0.628729       0.965874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3621                 NaN  0.628306       0.956119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3562                 NaN  0.634175       0.959508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3492                 NaN  0.641166       0.962566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3471                 NaN  0.643299       0.962381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3467                 NaN  0.643732       0.953223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3363                 NaN  0.654124       0.962365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3368                 NaN  0.653630       0.956499E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.5206                 NaN   1.45821       0.211938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.9048                 NaN  0.939672E-001  0.122511E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.6255                 NaN  0.369201       0.530901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2558                 NaN  0.733743       0.104734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3116                 NaN  0.678748       0.964059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3116                 NaN  0.678872       0.956992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3093                 NaN  0.681168       0.953090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3018                 NaN  0.688617       0.957950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2943                 NaN  0.696033       0.964710E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2965                 NaN  0.693943       0.953717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3107                 NaN  0.680017       0.931586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8455                 NaN  0.152369       0.211463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.7106                 NaN   1.27220       0.172462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2785                 NaN  0.711842       0.962691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2787                 NaN  0.711687       0.957751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2621                 NaN  0.728342       0.956515E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2740                 NaN  0.716173       0.978067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2832                 NaN  0.707405       0.937258E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2677                 NaN  0.722721       0.958265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2658                 NaN  0.724592       0.958837E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2637                 NaN  0.726757       0.957046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2603                 NaN  0.730097       0.959091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2622                 NaN  0.728296       0.954219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4935                 NaN  0.499962       0.658222E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.0209                 NaN  0.966543       0.125698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2572                 NaN  0.733187       0.956741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2614                 NaN  0.729097       0.949664E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2566                 NaN  0.733831       0.953928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2574                 NaN  0.733053       0.953056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2559                 NaN  0.734522       0.954070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2595                 NaN  0.730958       0.949874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2560                 NaN  0.734486       0.955842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.6375                 NaN  0.357902       0.464654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.8197                 NaN   1.16508       0.152291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3325                 NaN  0.658898       0.856686E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2658                 NaN  0.724780       0.944207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2676                 NaN  0.722938       0.943963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2645                 NaN  0.726013       0.947649E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2778                 NaN  0.712863       0.933544E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2762                 NaN  0.714384       0.937001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2752                 NaN  0.715428       0.941869E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2884                 NaN  0.702361       0.924350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        98.9887                 NaN  0.996683       0.146320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.5893                 NaN  0.406703       0.395397E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2951                 NaN  0.695618       0.925214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2988                 NaN  0.691971       0.923794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3044                 NaN  0.686395       0.919562E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.5239                 NaN  0.469779       0.629236E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.0981                 NaN  0.889848       0.120166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1957                 NaN  0.583666       0.648940E-002  0.214178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4242                 NaN  0.122981                 NaN   1.45282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.6230                 NaN  0.750946E-001            NaN   1.30187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5824                 NaN  0.102557                 NaN   1.31508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5975                 NaN  0.922967E-001            NaN   1.31016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.6227                 NaN  0.898238E-001            NaN   1.28748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.6475                 NaN  0.871913E-001            NaN   1.26529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6719                 NaN  0.851285E-001            NaN   1.24297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6935                 NaN  0.783266E-001            NaN   1.22815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.7165                 NaN  0.777819E-001            NaN   1.20572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7396                 NaN  0.743139E-001            NaN   1.18611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7561                 NaN  0.701892E-001            NaN   1.17372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7838                 NaN  0.701889E-001            NaN   1.14596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7992                 NaN  0.688784E-001            NaN   1.13190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8225                 NaN  0.635442E-001            NaN   1.11396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8390                 NaN  0.614134E-001            NaN   1.09956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8574                 NaN  0.585149E-001            NaN   1.08408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8747                 NaN  0.563315E-001            NaN   1.06898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8945                 NaN  0.563343E-001            NaN   1.04921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9092                 NaN  0.398275E-001            NaN   1.05094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9274                 NaN  0.622306E-001            NaN   1.01042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9426                 NaN  0.481596E-001            NaN   1.00929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9587                 NaN  0.458771E-001            NaN  0.995395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9715                 NaN  0.417064E-001            NaN  0.986821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9854                 NaN  0.366270E-001            NaN  0.978015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0044                 NaN  0.429912E-001            NaN  0.952576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0139                 NaN  0.382158E-001            NaN  0.947844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0325                 NaN  0.362082E-001            NaN  0.931289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0408                 NaN  0.298422E-001            NaN  0.929332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0552                 NaN  0.323520E-001            NaN  0.912496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0698                 NaN  0.293827E-001            NaN  0.900854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0800                 NaN  0.279301E-001            NaN  0.892047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0926                 NaN  0.258461E-001            NaN  0.881524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1012                 NaN  0.168336E-001            NaN  0.881928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1153                 NaN  0.260819E-001            NaN  0.858578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1248                 NaN  0.190963E-001            NaN  0.856142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1352                 NaN  0.172489E-001            NaN  0.847575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1462                 NaN  0.159379E-001            NaN  0.837843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1544                 NaN  0.126418E-001            NaN  0.832994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1662                 NaN  0.118189E-001            NaN  0.821933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1719                 NaN  0.667464E-002            NaN  0.821421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1832                 NaN  0.638676E-002            NaN  0.810393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1918                 NaN  0.533709E-002            NaN  0.802867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2019                 NaN  0.505486E-002            NaN  0.793052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2088                 NaN  0.279055E-002            NaN  0.788382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1616                 NaN  0.117149E-003            NaN  0.471336       0.366979                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0797                 NaN  0.441214E-003            NaN  0.129439E-001  0.906910                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0861                 NaN            NaN            NaN  0.924698E-003  0.913019                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1007                 NaN            NaN            NaN  0.173346       0.725954                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1005                 NaN            NaN            NaN            NaN  0.899489                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1054                 NaN            NaN            NaN            NaN  0.894641                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1090                 NaN            NaN            NaN            NaN  0.891017                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1142                 NaN            NaN            NaN            NaN  0.885773                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1186                 NaN            NaN            NaN            NaN  0.881400                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1215                 NaN            NaN            NaN            NaN  0.878464                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1248                 NaN            NaN            NaN            NaN  0.875204                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1293                 NaN            NaN            NaN            NaN  0.870663                 NaN            NaN            NaN            NaN            NaN            NaN
