|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.5/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1899.75        2500.00        99.4129       0.578070       0.898142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4144       0.575759       0.986839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4178       0.572402       0.983075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4214       0.568771       0.978467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4244       0.565866       0.977364E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4276       0.562674       0.971617E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4294       0.560851       0.971913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4334       0.556976       0.964332E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4358       0.554570       0.962715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4377       0.552654       0.961784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4402       0.550210       0.958328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4419       0.548503       0.956306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4464       0.544096       0.947660E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4467       0.543795       0.949385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4483       0.542297       0.945281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4503       0.540295       0.944302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4519       0.538650       0.939981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.5099       0.481638       0.841557E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.8771       0.120718       0.216463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        98.9767        1.00581       0.174599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4583       0.532421       0.928515E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4594       0.531376       0.925767E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4585       0.532255       0.926093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4599       0.530866       0.922284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2894       0.698500       0.121336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.6307       0.363095       0.624347E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4614       0.529434       0.915929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4619       0.528952       0.913720E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4602       0.530604       0.915330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4626       0.528314       0.908359E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4894       0.501971       0.864128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4321       0.558410       0.950091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4608       0.530169       0.905559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4604       0.530602       0.902034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4594       0.531614       0.901458E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2537       0.733917       0.123654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.6614       0.332992       0.559162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4582       0.532854       0.892966E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4555       0.535522       0.894429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4541       0.536988       0.892643E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4531       0.538044       0.890534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4508       0.540267       0.890178E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4455       0.545574       0.896925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4514       0.539846       0.880043E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4460       0.545111       0.885128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.5898       0.403706       0.651425E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.5453       0.447487       0.716715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1857       0.801471       0.127938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4360       0.555127       0.882612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5514       0.441676       0.696315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.7353       0.259409       0.529058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.0063       0.979652       0.140730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4241       0.567064       0.879275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4247       0.566632       0.871659E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4198       0.571504       0.873902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4111       0.580101       0.884678E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4180       0.573400       0.864955E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4106       0.580656       0.871102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4066       0.584711       0.871810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3989       0.592321       0.877223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.0810       0.905733       0.132871E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.7974       0.199666       0.292246E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3097       0.680469       0.984758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3867       0.604562       0.875051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3871       0.604340       0.857488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3831       0.608291       0.864383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3758       0.615515       0.868184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3734       0.617964       0.864493E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3697       0.621674       0.864671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3766       0.614868       0.848906E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3496       0.641624       0.879076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3578       0.633549       0.863000E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3525       0.638874       0.863417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3491       0.642262       0.862756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3434       0.647913       0.864493E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3361       0.655224       0.866743E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3424       0.649105       0.854054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3363       0.655173       0.856671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3266       0.664758       0.865053E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3240       0.667329       0.864693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3260       0.665464       0.855166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3195       0.671912       0.858986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3163       0.675112       0.858620E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3131       0.678368       0.857429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3096       0.681814       0.857111E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3047       0.686707       0.858789E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3032       0.688273       0.856807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3047       0.686828       0.851626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2987       0.692742       0.854899E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2898       0.701559       0.864078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2998       0.691747       0.845744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2940       0.697507       0.851295E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2911       0.700366       0.851991E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2906       0.700903       0.849981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2875       0.703984       0.849701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2828       0.708659       0.854657E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2912       0.700378       0.840851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2870       0.704579       0.844134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2829       0.708643       0.849378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.6089       0.464064       0.778415E-003            NaN  0.926259                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1524       0.294966                 NaN            NaN   1.55265                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1894       0.288582                 NaN            NaN   1.52197                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2245       0.284013                 NaN            NaN   1.49150                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2566       0.276811                 NaN            NaN   1.46664                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2869       0.271198                 NaN            NaN   1.44194                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3291       0.267014                 NaN            NaN   1.40389                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3528       0.263023                 NaN            NaN   1.38415                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3859       0.257369                 NaN            NaN   1.35672                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4121       0.251230                 NaN            NaN   1.33662                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4321       0.246800                 NaN            NaN   1.32110                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4757       0.242071                 NaN            NaN   1.28221                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4943       0.237756                 NaN            NaN   1.26794                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5195       0.233585                 NaN            NaN   1.24696                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4391       0.246611                 NaN            NaN   1.31426                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6737       0.207757                 NaN            NaN   1.11852                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5926       0.219596                 NaN            NaN   1.18784                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6146       0.215323                 NaN            NaN   1.17009                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6358       0.210471                 NaN            NaN   1.15373                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6625       0.206315                 NaN            NaN   1.13116                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6674       0.208451                 NaN            NaN   1.12412                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7127       0.198927                 NaN            NaN   1.08834                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6807       0.201652                 NaN            NaN   1.11768                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7821       0.185873                 NaN            NaN   1.03205                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7594       0.190324                 NaN            NaN   1.05029                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7720       0.184904                 NaN            NaN   1.04314                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7985       0.182694                 NaN            NaN   1.01884                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8157       0.178213                 NaN            NaN   1.00607                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8292       0.174400                 NaN            NaN  0.996387                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8438       0.169740                 NaN            NaN  0.986482                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8623       0.167412                 NaN            NaN  0.970297                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8774       0.163960                 NaN            NaN  0.958631                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.6435       0.181457                 NaN            NaN   1.17505                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.1490       0.125127                 NaN            NaN  0.725849                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9213       0.155003                 NaN            NaN  0.923708                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9348       0.151268                 NaN            NaN  0.913916                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9477       0.148927                 NaN            NaN  0.903415                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9641       0.145084                 NaN            NaN  0.890812                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.7687       0.175884                 NaN            NaN   1.05546                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.3914       0.850161E-001            NaN            NaN  0.523634                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8101       0.162587                 NaN            NaN   1.02735                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0115       0.132483                 NaN            NaN  0.856047                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0253       0.131835                 NaN            NaN  0.842826                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0354       0.127291                 NaN            NaN  0.837307                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0475       0.125296                 NaN            NaN  0.827251                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0581       0.122934                 NaN            NaN  0.818993                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0691       0.121496                 NaN            NaN  0.809408                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1067       0.116327                 NaN            NaN  0.776981                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0517       0.107263                 NaN            NaN  0.840991                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0992       0.113851                 NaN            NaN  0.786955                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1077       0.109481                 NaN            NaN  0.782861                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1175       0.108248                 NaN            NaN  0.774273                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1230       0.101145                 NaN            NaN  0.775828                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1343       0.100580                 NaN            NaN  0.765073                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1443       0.100476                 NaN            NaN  0.755229                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1515       0.982262E-001            NaN            NaN  0.750231                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1592       0.949192E-001            NaN            NaN  0.745844                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1687       0.955568E-001            NaN            NaN  0.735733                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1742       0.898049E-001            NaN            NaN  0.736006                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1793       0.858576E-001            NaN            NaN  0.734814                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1901       0.855736E-001            NaN            NaN  0.724298                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1933       0.815314E-001            NaN            NaN  0.725193                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2013       0.801030E-001            NaN            NaN  0.718608                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.2091       0.789537E-001            NaN            NaN  0.711979                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2127       0.742110E-001            NaN            NaN  0.713093                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2193       0.726620E-001            NaN            NaN  0.708080                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.2249       0.701174E-001            NaN            NaN  0.704935                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.2258       0.666553E-001            NaN            NaN  0.707584                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2387       0.662040E-001            NaN            NaN  0.695123                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.2385       0.610222E-001            NaN            NaN  0.700449                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2385       0.586237E-001            NaN            NaN  0.702880                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2508       0.572184E-001            NaN            NaN  0.691972                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.1037       0.392067E-001            NaN            NaN  0.222063       0.635038                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.7341                 NaN            NaN            NaN            NaN  0.308375       0.957520                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3995       0.131522                 NaN            NaN            NaN   1.32809       0.140882                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4205       0.151181                 NaN            NaN            NaN  0.107419        1.32086                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4379       0.147189                 NaN            NaN            NaN  0.109667        1.30528                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4551       0.143245                 NaN            NaN            NaN   1.28256       0.119053                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4699       0.139656                 NaN            NaN            NaN   1.26641       0.124079                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4856       0.135801                 NaN            NaN            NaN   1.24994       0.128616                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4999       0.131923                 NaN            NaN            NaN   1.23263       0.135582                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5128       0.128502                 NaN            NaN            NaN   1.21783       0.140829                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5255       0.124912                 NaN            NaN            NaN   1.20388       0.145674                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6382       0.111446                 NaN            NaN  0.110188        1.14021                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4549       0.120921                 NaN            NaN            NaN  0.176610        1.24753                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5610       0.114182                 NaN            NaN            NaN   1.16448       0.160316                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5672       0.111656                 NaN            NaN            NaN   1.15753       0.163633                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5840       0.106645                 NaN            NaN            NaN  0.172647        1.13673                 NaN            NaN            NaN            NaN
