|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/YM20/YM20_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1897.24        500.000        99.3989                 NaN  0.598214       0.286041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3952                 NaN  0.592786       0.120278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3965                 NaN  0.588149       0.153050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4004                 NaN  0.584363       0.152500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4013                 NaN  0.583391       0.153494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4614                 NaN  0.524765       0.138235E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3587                 NaN  0.624993       0.163478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4137                 NaN  0.571236       0.151019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4176                 NaN  0.567386       0.150140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4207                 NaN  0.564317       0.149970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4246                 NaN  0.560467       0.149244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4263                 NaN  0.558827       0.149100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4538                 NaN  0.531968       0.142433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4067                 NaN  0.577906       0.154118E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4333                 NaN  0.551867       0.148016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4363                 NaN  0.548970       0.147291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4388                 NaN  0.546499       0.146927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4407                 NaN  0.544588       0.146696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4413                 NaN  0.544035       0.146783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.1895                 NaN  0.789664       0.208302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.7652                 NaN  0.228414       0.638223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3745                 NaN  0.609056       0.164204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4520                 NaN  0.533627       0.143825E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4491                 NaN  0.536371       0.145093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4532                 NaN  0.532459       0.143710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4525                 NaN  0.533141       0.143882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4545                 NaN  0.531165       0.143458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4548                 NaN  0.530859       0.143268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4558                 NaN  0.529883       0.142856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4532                 NaN  0.532439       0.143197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4576                 NaN  0.528234       0.142128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4581                 NaN  0.527765       0.141735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4964                 NaN  0.490479       0.131631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4181                 NaN  0.566735       0.151679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4574                 NaN  0.528474       0.141184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4574                 NaN  0.528467       0.140854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4581                 NaN  0.527876       0.140583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4552                 NaN  0.530693       0.141080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4541                 NaN  0.531831       0.140956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4401                 NaN  0.545531       0.144167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4740                 NaN  0.512502       0.134757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4550                 NaN  0.531067       0.139562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4109                 NaN  0.574020       0.150394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4926                 NaN  0.494509       0.128561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4711                 NaN  0.515462       0.133926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4282                 NaN  0.557405       0.144027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4473                 NaN  0.538819       0.138693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4461                 NaN  0.540087       0.138289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4466                 NaN  0.539665       0.137723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4444                 NaN  0.541843       0.137816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4412                 NaN  0.544985       0.138042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4395                 NaN  0.546684       0.137795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4900                 NaN  0.497506       0.124827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3820                 NaN  0.602940       0.150966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4335                 NaN  0.552792       0.137066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4312                 NaN  0.555076       0.136949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4251                 NaN  0.561104       0.138033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4242                 NaN  0.562073       0.137284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4129                 NaN  0.573226       0.138804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4263                 NaN  0.560209       0.134911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        97.1544                 NaN   2.77816       0.673954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.8964                 NaN  0.100187       0.336735E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3999                 NaN  0.586467       0.136201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3970                 NaN  0.589343       0.136096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3928                 NaN  0.593555       0.136231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3898                 NaN  0.595139       0.150254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3859                 NaN  0.601830       0.123036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3838                 NaN  0.602605       0.135511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3777                 NaN  0.608694       0.135948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3738                 NaN  0.612652       0.135955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3714                 NaN  0.615012       0.135487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3661                 NaN  0.620275       0.135865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3623                 NaN  0.624145       0.135748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4165                 NaN  0.571105       0.123553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2969                 NaN  0.688289       0.147660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3498                 NaN  0.636634       0.135787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3468                 NaN  0.639644       0.135610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3430                 NaN  0.643435       0.135350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3394                 NaN  0.647026       0.135480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3317                 NaN  0.654725       0.136132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3339                 NaN  0.652618       0.134931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3468                 NaN  0.640027       0.131559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3030                 NaN  0.683057       0.139316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3201                 NaN  0.666370       0.135466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3140                 NaN  0.672417       0.135924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3130                 NaN  0.673471       0.135447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3112                 NaN  0.675331       0.135134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3062                 NaN  0.680285       0.135293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3025                 NaN  0.683938       0.135529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2997                 NaN  0.686801       0.135290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2969                 NaN  0.689600       0.135257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2920                 NaN  0.694470       0.135585E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2923                 NaN  0.694217       0.134882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2890                 NaN  0.697538       0.135046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2863                 NaN  0.700182       0.135058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2828                 NaN  0.703633       0.135209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2822                 NaN  0.704299       0.134843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2800                 NaN  0.706478       0.134875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2779                 NaN  0.708627       0.134826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2760                 NaN  0.710547       0.134893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2744                 NaN  0.712162       0.134757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2754                 NaN  0.711147       0.134230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4722                 NaN  0.516032       0.117657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.0725                 NaN  0.912404       0.151150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2719                 NaN  0.714650       0.134294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2372                 NaN  0.748736       0.140363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3051                 NaN  0.682137       0.127753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2705                 NaN  0.716160       0.133737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2726                 NaN  0.714046       0.133341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2524                 NaN  0.733878       0.137065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2921                 NaN  0.694895       0.129851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2761                 NaN  0.710621       0.132558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2747                 NaN  0.712034       0.132881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3056                 NaN  0.185713                 NaN   1.50872                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2312                 NaN  0.122352                 NaN   1.64643                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.2607                 NaN  0.120618                 NaN   1.61868                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        97.0081                 NaN  0.171183                 NaN   2.82072                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.6126                 NaN  0.342025E-001            NaN  0.353231                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.3531                 NaN  0.107999                 NaN   1.53893                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.3671                 NaN  0.105221                 NaN   1.52768                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4183                 NaN  0.990115E-001            NaN   1.48268                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4338                 NaN  0.986631E-001            NaN   1.46754                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4628                 NaN  0.949415E-001            NaN   1.44225                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4797                 NaN  0.895892E-001            NaN   1.43069                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5163                 NaN  0.879396E-001            NaN   1.39579                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5329                 NaN  0.824817E-001            NaN   1.38463                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5523                 NaN  0.792180E-001            NaN   1.36849                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5785                 NaN  0.749041E-001            NaN   1.34662                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5952                 NaN  0.691914E-001            NaN   1.33560                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6242                 NaN  0.720078E-001            NaN   1.30376                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6425                 NaN  0.736862E-001            NaN   1.28384                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6639                 NaN  0.611718E-001            NaN   1.27495                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6674                 NaN  0.569749E-001            NaN   1.27558                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.5653                 NaN  0.546799E-001            NaN   1.38001                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8532                 NaN  0.498062E-001            NaN   1.09699                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7364                 NaN  0.481195E-001            NaN   1.21543                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7510                 NaN  0.455514E-001            NaN   1.20345                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.6917                 NaN  0.447309E-001            NaN   1.26356                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9512                 NaN  0.385429E-001            NaN   1.01027                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7059                 NaN  0.376769E-001            NaN   1.25644                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8161                 NaN  0.457880E-001            NaN   1.13815                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8286                 NaN  0.189013E-001            NaN   1.15248                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8409                 NaN  0.255045E-001            NaN   1.13362                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8566                 NaN  0.222053E-001            NaN   1.12120                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8689                 NaN  0.193142E-001            NaN   1.11180                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8882                 NaN  0.191984E-001            NaN   1.09263                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.8946                 NaN  0.119054E-001            NaN   1.09353                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9089                 NaN  0.145775E-001            NaN   1.07657                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9265                 NaN  0.117064E-001            NaN   1.06177                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9341                 NaN  0.868792E-002            NaN   1.05722                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9449                 NaN  0.631429E-002            NaN   1.04877                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9536                 NaN            NaN            NaN   1.04637                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9676                 NaN            NaN            NaN   1.03240                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9791                 NaN  0.627438E-002            NaN   1.01459                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0020                 NaN  0.720258E-001            NaN  0.925990                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0063                 NaN  0.145277E-001            NaN  0.979156                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0085                 NaN            NaN            NaN  0.991468                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0167                 NaN            NaN            NaN  0.983298                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0279                 NaN            NaN            NaN  0.972101                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0368                 NaN  0.192202E-005            NaN  0.963196                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0478                 NaN  0.804171E-002            NaN  0.944118                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0530                 NaN            NaN            NaN  0.946973                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0617                 NaN            NaN            NaN  0.938332                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0653                 NaN            NaN            NaN  0.934711                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0794                 NaN            NaN            NaN  0.920593                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0876                 NaN            NaN            NaN  0.912422                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0905                 NaN            NaN            NaN  0.909487                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0988                 NaN            NaN            NaN  0.901230                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1055                 NaN            NaN            NaN  0.894529                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9236                 NaN  0.154979E-005            NaN  0.448741E-001   1.03150                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.8674                 NaN            NaN            NaN            NaN   1.13262                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.8600                 NaN            NaN            NaN            NaN   1.14005                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.8445                 NaN            NaN            NaN            NaN   1.15548                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.8258                 NaN            NaN            NaN            NaN   1.17424                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.3573                 NaN  0.156001E-005            NaN            NaN  0.831303       0.811432                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.1542                 NaN            NaN            NaN            NaN   1.19446       0.651311                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.1835                 NaN            NaN            NaN            NaN   1.17628       0.640230                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.2065                 NaN            NaN            NaN            NaN   1.16333       0.630142                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.2331                 NaN            NaN            NaN            NaN  0.618927        1.14793                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.2551                 NaN            NaN            NaN            NaN   1.13419       0.610692                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.2838                 NaN            NaN            NaN            NaN   1.11702       0.599214                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.3026                 NaN            NaN            NaN            NaN  0.590547        1.10681                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.3248                 NaN            NaN            NaN            NaN  0.582407        1.09281                 NaN            NaN            NaN            NaN
