|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.5/T13/T13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1962.41        500.000        99.9764                 NaN  0.235605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.9764                 NaN  0.235605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.9764                 NaN  0.235605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.9764                 NaN  0.235604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.9764                 NaN  0.235604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.9764                 NaN  0.235604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.9764                 NaN  0.235604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.9764                 NaN  0.235603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.9764                 NaN  0.235604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.9635                 NaN  0.235181E-001  0.129500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.9978                 NaN            NaN  0.221254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.2875                 NaN            NaN  0.712458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2699                 NaN            NaN  0.730131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2752                 NaN            NaN  0.724754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2823                 NaN            NaN  0.717660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2870                 NaN            NaN  0.713022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2931                 NaN            NaN  0.706863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2973                 NaN            NaN  0.702658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.2944                 NaN            NaN  0.705594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3101                 NaN            NaN  0.689878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3171                 NaN            NaN  0.682912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3169                 NaN            NaN  0.683084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4417                 NaN            NaN  0.558251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.1935                 NaN            NaN  0.806534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3385                 NaN            NaN  0.661485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3336                 NaN            NaN  0.666399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3371                 NaN            NaN  0.662935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3398                 NaN            NaN  0.660165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3428                 NaN            NaN  0.657202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3522                 NaN            NaN  0.647813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3526                 NaN            NaN  0.647444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3552                 NaN            NaN  0.644819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3581                 NaN            NaN  0.641926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3620                 NaN            NaN  0.637954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3616                 NaN            NaN  0.634655       0.377969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        97.7325                 NaN            NaN   2.21224       0.552529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.7167                 NaN            NaN  0.278017       0.525332E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3000                 NaN            NaN  0.683586       0.164228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3644                 NaN            NaN  0.620599       0.149646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        98.7567                 NaN            NaN   1.21538       0.279301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.9692                 NaN            NaN  0.286598E-001  0.217112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3679                 NaN            NaN  0.617146       0.149376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3711                 NaN            NaN  0.614075       0.148370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3716                 NaN            NaN  0.613623       0.148076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.6119                 NaN            NaN  0.378878       0.922213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.1354                 NaN            NaN  0.844351       0.202890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3717                 NaN            NaN  0.613480       0.148114E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3780                 NaN            NaN  0.607367       0.146023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3754                 NaN            NaN  0.609907       0.146625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3759                 NaN            NaN  0.609468       0.146409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3766                 NaN            NaN  0.608823       0.145895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3759                 NaN            NaN  0.609475       0.146221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3764                 NaN            NaN  0.609057       0.145390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3749                 NaN            NaN  0.610493       0.146171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3789                 NaN            NaN  0.606710       0.144059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3751                 NaN            NaN  0.610379       0.144746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3747                 NaN            NaN  0.610846       0.144451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3745                 NaN            NaN  0.611084       0.144066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3731                 NaN            NaN  0.612496       0.144071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3718                 NaN            NaN  0.613847       0.143826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3712                 NaN            NaN  0.614415       0.143455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3657                 NaN            NaN  0.619852       0.144373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3699                 NaN            NaN  0.615871       0.142448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3669                 NaN            NaN  0.618759       0.142920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3644                 NaN            NaN  0.621264       0.143245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3600                 NaN            NaN  0.625656       0.143679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3614                 NaN            NaN  0.624469       0.141638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3580                 NaN            NaN  0.627768       0.142336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3759                 NaN            NaN  0.610264       0.137887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3303                 NaN            NaN  0.654977       0.147007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3504                 NaN            NaN  0.635431       0.141713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3471                 NaN            NaN  0.638740       0.141913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3462                 NaN            NaN  0.639670       0.141222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3393                 NaN            NaN  0.646536       0.142095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3259                 NaN            NaN  0.659585       0.145561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3484                 NaN            NaN  0.637804       0.137806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3285                 NaN            NaN  0.657307       0.142160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3260                 NaN            NaN  0.659867       0.141609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3269                 NaN            NaN  0.659111       0.140271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3180                 NaN            NaN  0.667858       0.141558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3154                 NaN            NaN  0.670429       0.141215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3079                 NaN            NaN  0.677898       0.141772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3051                 NaN            NaN  0.680672       0.141896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3032                 NaN            NaN  0.682710       0.140547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3019                 NaN            NaN  0.684077       0.140161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2932                 NaN            NaN  0.692702       0.141143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2887                 NaN            NaN  0.697130       0.141287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2831                 NaN            NaN  0.702743       0.141299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2790                 NaN            NaN  0.706831       0.141221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2743                 NaN            NaN  0.711565       0.141082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4537                 NaN            NaN  0.535005       0.112620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0714                 NaN            NaN  0.911642       0.169940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2602                 NaN            NaN  0.725679       0.141288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2555                 NaN            NaN  0.730371       0.141293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.1332                 NaN            NaN  0.852229       0.146179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3613                 NaN            NaN  0.624965       0.137407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2442                 NaN            NaN  0.741701       0.141071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2361                 NaN            NaN  0.749727       0.141448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2318                 NaN            NaN  0.754048       0.141529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2269                 NaN            NaN  0.758938       0.141645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2227                 NaN            NaN  0.763168       0.141777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2182                 NaN            NaN  0.767570       0.141818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2142                 NaN            NaN  0.771671       0.141568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2079                 NaN            NaN  0.777950       0.141917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2065                 NaN            NaN  0.779309       0.141868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.6090                 NaN            NaN  0.384042       0.697378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        98.7924                 NaN            NaN   1.18627       0.213755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1945                 NaN            NaN  0.791333       0.141979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2018                 NaN            NaN  0.784160       0.140152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1739                 NaN            NaN  0.811635       0.144443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1890                 NaN            NaN  0.796886       0.141206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1826                 NaN            NaN  0.803181       0.142015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1834                 NaN            NaN  0.802438       0.141327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1733                 NaN            NaN  0.812432       0.142647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1759                 NaN            NaN  0.809946       0.141802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1735                 NaN            NaN  0.812331       0.141998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1722                 NaN            NaN  0.813653       0.141781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1704                 NaN            NaN  0.815434       0.141813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1691                 NaN            NaN  0.816759       0.141888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1511                 NaN            NaN  0.834384       0.144662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1231                 NaN            NaN  0.861888       0.150066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2287                 NaN            NaN  0.758312       0.129688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1668                 NaN            NaN  0.819043       0.141659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1700                 NaN            NaN  0.815860       0.140947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1706                 NaN            NaN  0.815320       0.140839E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1699                 NaN            NaN  0.816062       0.140856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1710                 NaN            NaN  0.814965       0.140767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1735                 NaN            NaN  0.812427       0.140611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1750                 NaN            NaN  0.811044       0.139996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1780                 NaN            NaN  0.807956       0.139958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1769                 NaN            NaN  0.809078       0.140024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1815                 NaN            NaN  0.804600       0.139497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1861                 NaN            NaN  0.800048       0.138768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.6229                 NaN            NaN  0.372240       0.484473E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.7547                 NaN            NaN   1.22239       0.228657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1946                 NaN            NaN  0.791603       0.138156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1986                 NaN            NaN  0.787612       0.137536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2022                 NaN            NaN  0.784031       0.137406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2062                 NaN            NaN  0.780069       0.137201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2101                 NaN            NaN  0.776253       0.136538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2157                 NaN            NaN  0.770719       0.136182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2200                 NaN            NaN  0.766481       0.135543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2251                 NaN            NaN  0.761368       0.135294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2315                 NaN            NaN  0.755058       0.134348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2358                 NaN            NaN  0.750772       0.134067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2404                 NaN            NaN  0.746264       0.133582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2425                 NaN            NaN  0.744048       0.134093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2552                 NaN            NaN  0.731649       0.131901E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9493                 NaN            NaN  0.475926       0.836212E-002  0.566410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5692                 NaN            NaN  0.104815                 NaN   1.32598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5656                 NaN            NaN  0.978200E-001            NaN   1.33654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6153                 NaN            NaN  0.978732E-001            NaN   1.28681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6277                 NaN            NaN  0.937593E-001            NaN   1.27858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6436                 NaN            NaN  0.932470E-001            NaN   1.26320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6748                 NaN            NaN  0.920210E-001            NaN   1.23316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6911                 NaN            NaN  0.863733E-001            NaN   1.22256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7112                 NaN            NaN  0.851002E-001            NaN   1.20368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7291                 NaN            NaN  0.815076E-001            NaN   1.18943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7444                 NaN            NaN  0.774305E-001            NaN   1.17819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6180                 NaN            NaN  0.274726                 NaN   1.10729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9465                 NaN            NaN            NaN            NaN   1.05353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7963                 NaN            NaN  0.174276E-001            NaN   1.18627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8109                 NaN            NaN  0.474158E-002            NaN   1.18440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8327                 NaN            NaN  0.533494E-001            NaN   1.11394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8568                 NaN            NaN  0.663559E-001            NaN   1.07686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8680                 NaN            NaN  0.628360E-001            NaN   1.06915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8831                 NaN            NaN  0.607185E-001            NaN   1.05613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8947                 NaN            NaN  0.538971E-001            NaN   1.05144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9120                 NaN            NaN  0.572438E-001            NaN   1.03076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9260                 NaN            NaN  0.527500E-001            NaN   1.02127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9394                 NaN            NaN  0.498943E-001            NaN   1.01070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9535                 NaN            NaN  0.477882E-001            NaN  0.998713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9643                 NaN            NaN  0.445767E-001            NaN  0.991105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9778                 NaN            NaN  0.449622E-001            NaN  0.977203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9898                 NaN            NaN  0.424726E-001            NaN  0.967683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.5026                 NaN            NaN  0.383305                 NaN   1.11412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.5408                 NaN            NaN  0.121818E-002            NaN  0.457993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0227                 NaN            NaN            NaN            NaN  0.977297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0326                 NaN            NaN  0.230950E-005            NaN  0.967400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0424                 NaN            NaN            NaN            NaN  0.957565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0514                 NaN            NaN  0.127985E-005            NaN  0.948552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0630                 NaN            NaN            NaN            NaN  0.937002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
