|6.6.6
Archiving\03_Data\Deq/QFM_m0.75/WD94/WD94_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1887.82        2500.00        93.5156       0.585142E-001   6.42592                 NaN            NaN            NaN            NaN
  1884.62        2500.00        92.7758       0.753595E-001   7.14887                 NaN            NaN            NaN            NaN
  1881.41        2500.00        92.0360       0.922053E-001   7.87184                 NaN            NaN            NaN            NaN
  1878.21        2500.00        91.2961       0.109051        8.59482                 NaN            NaN            NaN            NaN
  1875.00        2500.00        90.5563       0.125898        9.31783                 NaN            NaN            NaN            NaN
  1871.79        2500.00        89.8164       0.142745        10.0409                 NaN            NaN            NaN            NaN
  1868.59        2500.00        89.0863       0.158504        10.7551                 NaN            NaN            NaN            NaN
  1865.38        2500.00        88.3563       0.174263        11.4695                 NaN            NaN            NaN            NaN
  1862.18        2500.00        87.6262       0.190022        12.1838                 NaN            NaN            NaN            NaN
  1858.97        2500.00        86.8961       0.205782        12.8982                 NaN            NaN            NaN            NaN
  1855.77        2500.00        86.1659       0.221543        13.6125                 NaN            NaN            NaN            NaN
  1852.56        2500.00        85.4357       0.237304        14.3269                 NaN            NaN            NaN            NaN
  1849.36        2500.00        84.7056       0.253065        15.0414                 NaN            NaN            NaN            NaN
  1846.15        2500.00        83.9754       0.268827        15.7558                 NaN            NaN            NaN            NaN
  1842.95        2500.00        83.2941       0.283404        16.4225                 NaN            NaN            NaN            NaN
  1839.74        2500.00        82.6129       0.297981        17.0891                 NaN            NaN            NaN            NaN
  1836.54        2500.00        81.9316       0.312559        17.7558                 NaN            NaN            NaN            NaN
  1833.33        2500.00        81.2503       0.327137        18.4226                 NaN            NaN            NaN            NaN
  1830.13        2500.00        80.5690       0.341715        19.0893                 NaN            NaN            NaN            NaN
  1826.92        2500.00        79.8877       0.356294        19.7560                 NaN            NaN            NaN            NaN
  1823.72        2500.00        79.2063       0.370874        20.4228                 NaN            NaN            NaN            NaN
  1820.51        2500.00        78.5249       0.385454        21.0896                 NaN            NaN            NaN            NaN
  1817.31        2500.00        77.8655       0.398900        21.7356                 NaN            NaN            NaN            NaN
  1814.10        2500.00        77.2061       0.412346        22.3816                 NaN            NaN            NaN            NaN
  1810.90        2500.00        76.5466       0.425793        23.0276                 NaN            NaN            NaN            NaN
  1807.69        2500.00        75.8871       0.439241        23.6736                 NaN            NaN            NaN            NaN
  1804.49        2500.00        75.2276       0.452689        24.3197                 NaN            NaN            NaN            NaN
  1801.28        2500.00        74.5681       0.466137        24.9658                 NaN            NaN            NaN            NaN
  1798.08        2500.00        73.9085       0.479586        25.6119                 NaN            NaN            NaN            NaN
  1794.87        2500.00        73.2490       0.493035        26.2580                 NaN            NaN            NaN            NaN
  1791.67        2500.00        72.6060       0.505435        26.8886                 NaN            NaN            NaN            NaN
  1788.46        2500.00        71.9630       0.517834        27.5191                 NaN            NaN            NaN            NaN
  1785.26        2500.00        71.3200       0.530235        28.1497                 NaN            NaN            NaN            NaN
  1782.05        2500.00        70.6770       0.542635        28.7804                 NaN            NaN            NaN            NaN
  1778.85        2500.00        70.0340       0.555036        29.4110                 NaN            NaN            NaN            NaN
  1775.64        2500.00        69.3909       0.567438        30.0417                 NaN            NaN            NaN            NaN
  1772.44        2500.00        68.7478       0.579840        30.6723                 NaN            NaN            NaN            NaN
  1769.23        2500.00        68.1047       0.592242        31.3031                 NaN            NaN            NaN            NaN
  1766.03        2500.00        67.4728       0.603433        31.9237                 NaN            NaN            NaN            NaN
  1762.82        2500.00        66.8409       0.614623        32.5444                 NaN            NaN            NaN            NaN
  1759.62        2500.00        66.2090       0.625815        33.1652                 NaN            NaN            NaN            NaN
  1756.41        2500.00        65.5771       0.637006        33.7859                 NaN            NaN            NaN            NaN
  1753.21        2500.00        64.9451       0.648198        34.4067                 NaN            NaN            NaN            NaN
  1750.00        2500.00        64.3131       0.659391        35.0275                 NaN            NaN            NaN            NaN
  1746.79        2500.00        63.6811       0.670584        35.6483                 NaN            NaN            NaN            NaN
  1743.59        2500.00        63.0491       0.681777        36.2691                 NaN            NaN            NaN            NaN
  1740.38        2500.00        62.4429       0.692984        36.8641                 NaN            NaN            NaN            NaN
  1737.18        2500.00        61.8367       0.704191        37.4591                 NaN            NaN            NaN            NaN
  1733.97        2500.00        61.2305       0.715399        38.0541                 NaN            NaN            NaN            NaN
  1730.77        2500.00        60.6242       0.726607        38.6491                 NaN            NaN            NaN            NaN
  1727.56        2500.00        60.0180       0.737816        39.2442                 NaN            NaN            NaN            NaN
  1724.36        2500.00        59.4117       0.749024        39.8393                 NaN            NaN            NaN            NaN
  1721.15        2500.00        58.8054       0.760234        40.4344                 NaN            NaN            NaN            NaN
  1717.95        2500.00        58.1991       0.771443        41.0295                 NaN            NaN            NaN            NaN
  1714.74        2500.00        57.6259       0.781453        41.5926                 NaN            NaN            NaN            NaN
  1711.54        2500.00        57.0528       0.791463        42.1558                 NaN            NaN            NaN            NaN
  1708.33        2500.00        56.4796       0.801474        42.7189                 NaN            NaN            NaN            NaN
  1705.13        2500.00        55.9064       0.811484        43.2821                 NaN            NaN            NaN            NaN
  1701.92        2500.00        55.3332       0.821495        43.8453                 NaN            NaN            NaN            NaN
  1698.72        2500.00        54.7600       0.831507        44.4085                 NaN            NaN            NaN            NaN
  1695.51        2500.00        54.1867       0.841519        44.9717                 NaN            NaN            NaN            NaN
  1692.31        2500.00        53.6135       0.851531        45.5350                 NaN            NaN            NaN            NaN
  1689.10        2500.00        53.0746       0.860477        46.0649                 NaN            NaN            NaN            NaN
  1685.90        2500.00        52.5358       0.869423        46.5948                 NaN            NaN            NaN            NaN
  1682.69        2500.00        51.9969       0.878369        47.1247                 NaN            NaN            NaN            NaN
  1679.49        2500.00        51.4580       0.887316        47.6547                 NaN            NaN            NaN            NaN
  1676.28        2500.00        50.9191       0.896263        48.1846                 NaN            NaN            NaN            NaN
  1673.08        2500.00        50.3802       0.905210        48.7146                 NaN            NaN            NaN            NaN
  1669.87        2500.00        49.8412       0.914158        49.2446                 NaN            NaN            NaN            NaN
  1666.67        2500.00        49.3023       0.923106        49.7746                 NaN            NaN            NaN            NaN
  1663.46        2500.00        48.7883       0.932087        50.2796                 NaN            NaN            NaN            NaN
  1660.26        2500.00        48.2743       0.941068        50.7847                 NaN            NaN            NaN            NaN
  1657.05        2500.00        47.2970       0.943041        51.1977       0.562245                 NaN            NaN            NaN
  1653.85        2500.00        46.0031       0.939861        51.3808        1.67623                 NaN            NaN            NaN
  1650.64        2500.00        44.7553       0.934524        51.5757        2.73455                 NaN            NaN            NaN
  1647.44        2500.00        43.5074       0.929187        51.7705        3.79291                 NaN            NaN            NaN
  1644.23        2500.00        42.2594       0.923850        51.9654        4.85131                 NaN            NaN            NaN
  1641.03        2500.00        41.0114       0.918513        52.1603        5.90975                 NaN            NaN            NaN
  1637.82        2500.00        40.0419       0.912212        52.3037        6.74215                 NaN            NaN            NaN
  1634.62        2500.00        39.0725       0.905910        52.4471        7.57457                 NaN            NaN            NaN
  1631.41        2500.00        38.1029       0.899609        52.5904        8.40701                 NaN            NaN            NaN
  1628.21        2500.00        37.1334       0.893307        52.7338        9.23947                 NaN            NaN            NaN
  1625.00        2500.00        36.1638       0.887005        52.8772        10.0720                 NaN            NaN            NaN
  1621.79        2500.00        35.1942       0.880703        53.0206        10.9045                 NaN            NaN            NaN
  1618.59        2500.00        34.2246       0.874401        53.1640        11.7370                 NaN            NaN            NaN
  1615.38        2500.00        33.2550       0.868099        53.3074        12.5696                 NaN            NaN            NaN
  1612.18        2500.00        32.5332       0.861092        53.4018        13.2040                 NaN            NaN            NaN
  1608.97        2500.00        31.8114       0.854084        53.4962        13.8384                 NaN            NaN            NaN
  1605.77        2500.00        31.0896       0.847077        53.5906        14.4728                 NaN            NaN            NaN
  1602.56        2500.00        30.3678       0.840069        53.6850        15.1072                 NaN            NaN            NaN
  1599.36        2500.00        29.6460       0.833061        53.7794        15.7416                 NaN            NaN            NaN
  1596.15        2500.00        28.9241       0.826053        53.8738        16.3761                 NaN            NaN            NaN
  1592.95        2500.00        28.2022       0.819045        53.9682        17.0105                 NaN            NaN            NaN
  1589.74        2500.00        27.4804       0.812036        54.0626        17.6450                 NaN            NaN            NaN
  1586.54        2500.00        26.8979       0.803618        54.1342        18.1643                 NaN            NaN            NaN
  1583.33        2500.00        26.3153       0.795200        54.2058        18.6837                 NaN            NaN            NaN
  1580.13        2500.00        25.7328       0.786782        54.2774        19.2030                 NaN            NaN            NaN
  1576.92        2500.00        25.1503       0.778363        54.3490        19.7223                 NaN            NaN            NaN
  1573.72        2500.00        24.5677       0.769945        54.4206        20.2417                 NaN            NaN            NaN
  1570.51        2500.00        23.9852       0.761526        54.4923        20.7610                 NaN            NaN            NaN
  1567.31        2500.00        23.4026       0.753107        54.5639        21.2804                 NaN            NaN            NaN
  1564.10        2500.00        22.8200       0.744688        54.6355        21.7998                 NaN            NaN            NaN
  1560.90        2500.00        22.3292       0.734922        54.6876        22.2483                 NaN            NaN            NaN
  1557.69        2500.00        21.8383       0.725156        54.7398        22.6968                 NaN            NaN            NaN
  1554.49        2500.00        21.3474       0.715389        54.7919        23.1453                 NaN            NaN            NaN
  1551.28        2500.00        20.8565       0.705623        54.8441        23.5938                 NaN            NaN            NaN
  1548.08        2500.00        20.3657       0.695856        54.8962        24.0423                 NaN            NaN            NaN
  1544.87        2500.00        19.8748       0.686089        54.9483        24.4908                 NaN            NaN            NaN
  1541.67        2500.00        19.3839       0.676322        55.0005        24.9393                 NaN            NaN            NaN
  1538.46        2500.00        18.8930       0.666555        55.0526        25.3879                 NaN            NaN            NaN
  1535.26        2500.00        18.4540       0.654624        55.0938        25.7976                 NaN            NaN            NaN
  1532.05        2500.00        18.0150       0.642693        55.1349        26.2074                 NaN            NaN            NaN
  1528.85        2500.00        17.5760       0.630762        55.1760        26.6172                 NaN            NaN            NaN
  1525.64        2500.00        17.1371       0.618831        55.2172        27.0269                 NaN            NaN            NaN
  1522.44        2500.00        16.6981       0.606899        55.2583        27.4367                 NaN            NaN            NaN
  1519.23        2500.00        16.2591       0.594968        55.2995        27.8465                 NaN            NaN            NaN
  1516.03        2500.00        15.8201       0.583036        55.3406        28.2563                 NaN            NaN            NaN
  1512.82        2500.00        15.3811       0.571105        55.3817        28.6661                 NaN            NaN            NaN
  1509.62        2500.00        14.9599       0.557448        55.4162        29.0665                 NaN            NaN            NaN
  1506.41        2500.00        14.5387       0.543791        55.4506        29.4669                 NaN            NaN            NaN
  1503.21        2500.00        14.1175       0.530134        55.4850        29.8674                 NaN            NaN            NaN
  1500.00        2500.00        13.6963       0.516477        55.5194        30.2678                 NaN            NaN            NaN
  1496.79        2500.00        13.3010       0.502698        55.5519        30.6444                 NaN            NaN            NaN
  1493.59        2500.00        12.9058       0.488919        55.5844        31.0209                 NaN            NaN            NaN
  1490.38        2500.00        12.3318       0.483240        55.6186        31.2642       0.302102                 NaN            NaN
  1487.18        2500.00        11.6923       0.485510        55.6527        31.3662       0.803260                 NaN            NaN
  1483.97        2500.00        11.1814       0.492818        55.6646        31.4367        1.22450                 NaN            NaN
  1480.77        2500.00        10.6704       0.500125        55.6765        31.5072        1.64574                 NaN            NaN
  1477.56        2500.00        10.1594       0.507432        55.6884        31.5777        2.06699                 NaN            NaN
  1474.36        2500.00        9.64844       0.514739        55.7003        31.6483        2.48823                 NaN            NaN
  1471.15        2500.00        9.13745       0.522046        55.7122        31.7188        2.90948                 NaN            NaN
  1467.95        2500.00        8.62647       0.529354        55.7241        31.7893        3.33074                 NaN            NaN
  1464.74        2500.00        8.11548       0.536661        55.7360        31.8598        3.75199                 NaN            NaN
  1461.54        2500.00        7.60450       0.543969        55.7480        31.9303        4.17325                 NaN            NaN
  1458.33        2500.00        7.21433       0.556068        55.7346        31.9815        4.51348                 NaN            NaN
  1455.13        2500.00        6.81907       0.568643        55.7306        31.9923        4.85564       0.338128E-001            NaN
  1451.92        2500.00        6.81907       0.568643        55.7306        31.9923        4.85564       0.338128E-001            NaN
  1448.72        2500.00        6.03334       0.610256        55.6924        31.6345        5.44858       0.580975                 NaN
  1445.51        2500.00        6.03334       0.610256        55.6924        31.6345        5.44858       0.580975                 NaN
  1442.31        2500.00        6.03334       0.610256        55.6924        31.6345        5.44858       0.580975                 NaN
  1439.10        2500.00        6.03334       0.610256        55.6924        31.6345        5.44858       0.580975                 NaN
  1435.90        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1432.69        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1429.49        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1426.28        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1423.08        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1419.87        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1416.67        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1413.46        2500.00        4.80534       0.693481        55.5502        31.1854        1.36015        6.40542                 NaN
  1410.26        2500.00        3.07624       0.841405        55.3111        30.6426        2.31287        7.81574                 NaN
  1407.05        2500.00        3.07624       0.841405        55.3111        30.6426        2.31287        7.81574                 NaN
  1403.85        2500.00        3.07624       0.841405        55.3111        30.6426        2.31287        7.81574                 NaN
  1400.64        2500.00        3.07624       0.841405        55.3111        30.6426        2.31287        7.81574                 NaN
  1397.44        2500.00        2.45732       0.914068        55.1577        30.5018        2.62464        8.34453                 NaN
  1394.23        2500.00        2.30113       0.924699        55.1679        30.4100        2.73279        8.40613       0.574149E-001
  1391.03        2500.00        2.14557       0.931778        55.2016        30.3008        8.44447        2.84628       0.129455     
  1387.82        2500.00        2.14557       0.931778        55.2016        30.3008        8.44447        2.84628       0.129455     
  1384.62        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1381.41        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1378.21        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1375.00        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1371.79        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1368.59        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1365.38        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1362.18        2500.00        1.86684       0.952193        55.2109        30.1307        8.54571        3.04586       0.247793     
  1358.97        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1355.77        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1352.56        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1349.36        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1346.15        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1342.95        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1339.74        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1336.54        2500.00       0.949386        1.02199        55.2641        29.5469        3.69943        8.83932       0.678822     
  1333.33        2500.00       0.231032        1.08918        55.2455        29.1486        9.08146        4.17496        1.02922     
  1330.13        2500.00       0.231032        1.08918        55.2455        29.1486        9.08146        4.17496        1.02922     
  1326.92        2500.00       0.695170E-001   1.10580        55.2307        29.0745        9.14033        4.27294        1.10623     
  1323.72        2500.00                 NaN   1.11320        55.2262        29.0435        9.16050        4.31331        1.14332     
  1320.51        2500.00                 NaN   1.11872        55.2356        29.0322        4.30251        9.15213        1.15879     
  1317.31        2500.00                 NaN   1.11872        55.2356        29.0322        4.30251        9.15213        1.15879     
  1314.10        2500.00                 NaN   1.11872        55.2356        29.0322        4.30251        9.15213        1.15879     
  1310.90        2500.00                 NaN   1.11872        55.2356        29.0322        4.30251        9.15213        1.15879     
  1307.69        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1304.49        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1301.28        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1298.08        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1294.87        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1291.67        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1288.46        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1285.26        2500.00                 NaN   1.13911        55.2791        28.9894        9.10359        4.26107        1.22780     
  1282.05        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1278.85        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1275.64        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1272.44        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1269.23        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1266.03        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1262.82        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1259.62        2500.00                 NaN   1.18011        55.3610        28.9067        9.01306        4.17784        1.36128     
  1256.41        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1253.21        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1250.00        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1246.79        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1243.59        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1240.38        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1237.18        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1233.97        2500.00                 NaN   1.22431        55.4291        28.8280        8.94366        4.09511        1.47978     
  1230.77        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1227.56        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1224.36        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1221.15        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1217.95        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1214.74        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1211.54        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1208.33        2500.00                 NaN   1.26988        55.4891        28.7590        8.87721        4.01364        1.59118     
  1205.13        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1201.92        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1198.72        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1195.51        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1192.31        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1189.10        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1185.90        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1182.69        2500.00                 NaN   1.31901        55.5294        28.7054        8.82611        3.93126        1.68882     
  1179.49        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1176.28        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1173.08        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1169.87        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1166.67        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1163.46        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1160.26        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1157.05        2500.00                 NaN   1.37001        55.5650        28.6597        8.78050        3.84690        1.77783     
  1153.85        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1150.64        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1147.44        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1144.23        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1141.03        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1137.82        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1134.62        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1131.41        2500.00                 NaN   1.42298        55.5976        28.6166        8.74017        3.76549        1.85709     
  1128.21        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1125.00        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1121.79        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1118.59        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1115.38        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1112.18        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1108.97        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1105.77        2500.00                 NaN   1.48111        55.6062        28.5992        8.71768        3.67468        1.92112     
  1102.56        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1099.36        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1096.15        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1092.95        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1089.74        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1086.54        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1083.33        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1080.13        2500.00                 NaN   1.54264        55.6066        28.5900        8.69352        3.58927        1.97789     
  1076.92        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1073.72        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1070.51        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1067.31        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1064.10        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1060.90        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1057.69        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1054.49        2500.00                 NaN   1.60806        55.5951        28.5951        8.67607        3.50139        2.02437     
  1051.28        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1048.08        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1044.87        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1041.67        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1038.46        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1035.26        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1032.05        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1028.85        2500.00                 NaN   1.67985        55.5639        28.6188        8.67532        3.40991        2.05220     
  1025.64        2500.00                 NaN   1.75562        55.5282        28.6515        8.66404        3.32306        2.07762     
  1022.44        2500.00                 NaN   1.75562        55.5282        28.6515        8.66404        3.32306        2.07762     
