|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/KHA22/KHA22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1964.91        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.5968       0.364454       0.387009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.5968       0.364453       0.387008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.5968       0.364453       0.387008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.5968       0.364453       0.387008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.5968       0.364453       0.387008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.5968       0.364452       0.387007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.5968       0.364452       0.387007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.5968       0.364452       0.387007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.0563       0.364451       0.371883E-001  0.542021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.9001                 NaN            NaN  0.999006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3900                 NaN            NaN  0.609988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4022                 NaN            NaN  0.597808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.1918                 NaN            NaN  0.808186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.5316                 NaN            NaN  0.468441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3826                 NaN            NaN  0.617398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3885                 NaN            NaN  0.611541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3896                 NaN            NaN  0.610370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3956                 NaN            NaN  0.604423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3967                 NaN            NaN  0.603334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3989                 NaN            NaN  0.601135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4031                 NaN            NaN  0.596897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.6031                 NaN            NaN  0.396949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2134                 NaN            NaN  0.786640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4105                 NaN            NaN  0.589530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4151                 NaN            NaN  0.584882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4168                 NaN            NaN  0.583223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4161                 NaN            NaN  0.583929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4221                 NaN            NaN  0.577875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4254                 NaN            NaN  0.574637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4174                 NaN            NaN  0.573440       0.919210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.9144                 NaN            NaN  0.830048E-001  0.258226E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        98.9119                 NaN            NaN   1.05802       0.301149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4160                 NaN            NaN  0.567653       0.163049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4181                 NaN            NaN  0.565641       0.162409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4176                 NaN            NaN  0.566170       0.162495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4223                 NaN            NaN  0.561555       0.161157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4222                 NaN            NaN  0.561669       0.161068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4243                 NaN            NaN  0.559601       0.160521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4238                 NaN            NaN  0.560100       0.160579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4261                 NaN            NaN  0.557923       0.159389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4283                 NaN            NaN  0.555826       0.159018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4286                 NaN            NaN  0.555495       0.158908E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4295                 NaN            NaN  0.554643       0.158213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4297                 NaN            NaN  0.554494       0.158203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4316                 NaN            NaN  0.552687       0.157266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4307                 NaN            NaN  0.553551       0.157042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4310                 NaN            NaN  0.553300       0.157294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4346                 NaN            NaN  0.549915       0.155220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4324                 NaN            NaN  0.552050       0.155812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5863                 NaN            NaN  0.402318       0.114153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2794                 NaN            NaN  0.700977       0.196524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4332                 NaN            NaN  0.551373       0.154539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4040                 NaN            NaN  0.579770       0.162115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5224                 NaN            NaN  0.464680       0.129632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3738                 NaN            NaN  0.609277       0.169197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4329                 NaN            NaN  0.551774       0.152773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2444                 NaN            NaN  0.735303       0.203384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.6198                 NaN            NaN  0.370058       0.101176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4312                 NaN            NaN  0.553605       0.151789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4309                 NaN            NaN  0.553935       0.151317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4297                 NaN            NaN  0.555267       0.150763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4290                 NaN            NaN  0.555878       0.150803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4283                 NaN            NaN  0.556728       0.150070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4256                 NaN            NaN  0.559354       0.150292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3668                 NaN            NaN  0.616687       0.164728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5846                 NaN            NaN  0.404615       0.108031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3249                 NaN            NaN  0.657763       0.173853E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4217                 NaN            NaN  0.563420       0.148533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4203                 NaN            NaN  0.564850       0.148256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4181                 NaN            NaN  0.567068       0.148433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4181                 NaN            NaN  0.567139       0.147586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4181                 NaN            NaN  0.567291       0.146424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4129                 NaN            NaN  0.572340       0.147201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4138                 NaN            NaN  0.571535       0.146211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4110                 NaN            NaN  0.574390       0.146253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4089                 NaN            NaN  0.576471       0.145813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4064                 NaN            NaN  0.579052       0.145839E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5005                 NaN            NaN  0.487280       0.121774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3081                 NaN            NaN  0.675097       0.168282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4020                 NaN            NaN  0.583564       0.144500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3991                 NaN            NaN  0.586408       0.144546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4034                 NaN            NaN  0.582285       0.142852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3886                 NaN            NaN  0.596830       0.145198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3938                 NaN            NaN  0.591833       0.143313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1130                 NaN            NaN  0.866125       0.208340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.7195                 NaN            NaN  0.273972       0.653938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3337                 NaN            NaN  0.650762       0.154939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        98.9980                 NaN            NaN  0.978854       0.231284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3805                 NaN            NaN  0.604736       0.147234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.7680                 NaN            NaN  0.227245       0.475929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8970                 NaN            NaN  0.100360       0.262704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.8576                 NaN            NaN   1.11669       0.256824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3700                 NaN            NaN  0.615806       0.141838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3742                 NaN            NaN  0.611746       0.140427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3689                 NaN            NaN  0.617023       0.141037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3670                 NaN            NaN  0.618967       0.140708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3649                 NaN            NaN  0.621030       0.140594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3636                 NaN            NaN  0.622389       0.140101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3613                 NaN            NaN  0.624742       0.140003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3584                 NaN            NaN  0.627600       0.140123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3592                 NaN            NaN  0.626905       0.139140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3549                 NaN            NaN  0.631124       0.139952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3567                 NaN            NaN  0.629432       0.138775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3532                 NaN            NaN  0.632890       0.138883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3517                 NaN            NaN  0.634398       0.138668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3505                 NaN            NaN  0.635609       0.138415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3491                 NaN            NaN  0.637044       0.138120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3478                 NaN            NaN  0.638396       0.138330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3490                 NaN            NaN  0.637239       0.137149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3125                 NaN            NaN  0.673026       0.145021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3735                 NaN            NaN  0.613486       0.130088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3458                 NaN            NaN  0.640503       0.136725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3446                 NaN            NaN  0.641691       0.136643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3448                 NaN            NaN  0.641615       0.135970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3464                 NaN            NaN  0.640068       0.135768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3453                 NaN            NaN  0.641140       0.135781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3446                 NaN            NaN  0.641832       0.135451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3454                 NaN            NaN  0.641127       0.135021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3461                 NaN            NaN  0.640448       0.134844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3442                 NaN            NaN  0.642279       0.135324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3502                 NaN            NaN  0.636501       0.133330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3484                 NaN            NaN  0.638242       0.133888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3492                 NaN            NaN  0.637458       0.133648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3509                 NaN            NaN  0.635745       0.133199E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3524                 NaN            NaN  0.634344       0.132758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3537                 NaN            NaN  0.633103       0.132441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3553                 NaN            NaN  0.631447       0.132176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3553                 NaN            NaN  0.631452       0.132040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1874                 NaN            NaN  0.798912       0.136419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.5335                 NaN            NaN  0.453903       0.126435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3650                 NaN            NaN  0.621981       0.130182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3642                 NaN            NaN  0.622777       0.130494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3683                 NaN            NaN  0.618687       0.129723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3727                 NaN            NaN  0.614430       0.128876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.7141                 NaN            NaN  0.183573       0.273913E-002  0.995919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.3091                 NaN            NaN  0.544736                 NaN   1.14617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5942                 NaN            NaN  0.756832E-001  0.115754E-002   1.32895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6088                 NaN            NaN  0.612840E-001            NaN   1.32988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6385                 NaN            NaN  0.643977E-001            NaN   1.29712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6600                 NaN            NaN  0.611932E-001            NaN   1.27881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6682                 NaN            NaN  0.557380E-001            NaN   1.27603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6558                 NaN            NaN  0.580664E-001            NaN   1.28611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7848                 NaN            NaN  0.482484E-001            NaN   1.16691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7458                 NaN            NaN  0.486088E-001            NaN   1.20554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7648                 NaN            NaN  0.445851E-001            NaN   1.19060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7868                 NaN            NaN  0.460347E-001            NaN   1.16720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8067                 NaN            NaN  0.451322E-001            NaN   1.14821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8225                 NaN            NaN  0.381281E-001            NaN   1.13941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8418                 NaN            NaN  0.390339E-001            NaN   1.11916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8593                 NaN            NaN  0.357202E-001            NaN   1.10501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8737                 NaN            NaN  0.311609E-001            NaN   1.09516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8848                 NaN            NaN  0.302196E-001            NaN   1.08493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9116                 NaN            NaN  0.269588E-001            NaN   1.06143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9268                 NaN            NaN  0.264895E-001            NaN   1.04667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9358                 NaN            NaN  0.225364E-001            NaN   1.04169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9564                 NaN            NaN  0.220462E-001            NaN   1.02155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9691                 NaN            NaN  0.217018E-001            NaN   1.00924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9840                 NaN            NaN  0.200913E-001            NaN  0.995934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9961                 NaN            NaN  0.150591E-001            NaN  0.988839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0087                 NaN            NaN  0.110763E-001            NaN  0.980216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0221                 NaN            NaN  0.105391E-001            NaN  0.967337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0325                 NaN            NaN  0.161808E-002            NaN  0.965883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0514                 NaN            NaN  0.317118E-001            NaN  0.916886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0612                 NaN            NaN            NaN            NaN  0.938762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0743                 NaN            NaN  0.192856E-001            NaN  0.906444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0808                 NaN            NaN            NaN            NaN  0.919199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0921                 NaN            NaN            NaN            NaN  0.907882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1041                 NaN            NaN            NaN            NaN  0.895948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1159                 NaN            NaN  0.931961E-002            NaN  0.874791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1238                 NaN            NaN            NaN            NaN  0.876184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
