|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.75/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1949.87        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.4767       0.523305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.3836       0.616400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.3907       0.609321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.3945       0.605526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.4012       0.598808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.4059       0.594055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.4091       0.588469       0.242389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.4127       0.582975       0.430403E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.4133       0.576064       0.105893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.4168       0.572610       0.105948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.4219       0.567568       0.105245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.4261       0.563410       0.105064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.4312       0.558322       0.104354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.4301       0.559402       0.105329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.4433       0.546397       0.102552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.4429       0.546743       0.103333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4474       0.542314       0.102807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.4476       0.542041       0.103307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.4585       0.531435       0.101104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4576       0.532201       0.102039E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4602       0.529602       0.101655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4673       0.522688       0.100283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4682       0.521762       0.100733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4720       0.518033       0.100148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4743       0.515747       0.998472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4763       0.513682       0.998345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3761       0.611982       0.119139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.8594       0.137633       0.292279E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.2147       0.770528       0.147954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4875       0.502684       0.983218E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4899       0.500341       0.979444E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4900       0.500140       0.983128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4973       0.493100       0.964299E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4963       0.493965       0.970215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4982       0.492136       0.967753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4995       0.490881       0.965429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.5026       0.487777       0.958392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.5036       0.486780       0.957450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.5041       0.486286       0.956628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5066       0.483913       0.952066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.5070       0.483458       0.950736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.5094       0.481192       0.944531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.5094       0.481196       0.944658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5107       0.479841       0.941495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.5089       0.481595       0.946788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        98.8920        1.08665       0.213977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.6486       0.344683       0.671285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.5177       0.473138       0.919273E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.5089       0.481678       0.940582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.5189       0.471947       0.912211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5146       0.476101       0.926879E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.5140       0.476765       0.918556E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.5134       0.477446       0.919926E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.5150       0.475874       0.913389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5137       0.477199       0.913713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.5131       0.477756       0.912127E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.5119       0.479023       0.912191E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.5124       0.478559       0.906085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.6089       0.383806       0.725139E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4132       0.575997       0.108269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.5098       0.481205       0.902042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4942       0.496799       0.896888E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.5818       0.410301       0.793089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4465       0.543463       0.100487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.5052       0.485831       0.893791E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.5042       0.486916       0.891788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5020       0.489067       0.891426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4980       0.492982       0.897169E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.5027       0.488499       0.879656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4962       0.494935       0.888618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4965       0.494633       0.882560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4931       0.498085       0.883408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4919       0.499272       0.881121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2381       0.748774       0.130937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.7392       0.256344       0.444945E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4845       0.506756       0.878121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4829       0.508298       0.876393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4810       0.510219       0.873198E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4872       0.504097       0.872696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4678       0.523524       0.872248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4728       0.518491       0.869753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4706       0.520749       0.869527E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4684       0.522948       0.867200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4626       0.528705       0.871247E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4640       0.527363       0.863771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4603       0.531041       0.864449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4571       0.534295       0.862908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4540       0.537354       0.862631E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4514       0.539958       0.862451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.0943       0.891482       0.141856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.8008       0.196146       0.305166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4426       0.548828       0.857872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4409       0.550555       0.854897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.1163       0.870899       0.127826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.7398       0.255814       0.439299E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        97.9489        2.02037       0.307291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.9996                 NaN  0.359112E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.8106       0.186919       0.245620E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3921       0.598997       0.891609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2928       0.698609       0.857098E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.5445       0.447185       0.836394E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4142       0.577309       0.845955E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4103       0.581276       0.847017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4111       0.580486       0.841199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4065       0.585058       0.845196E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4142       0.577550       0.828296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3947       0.596771       0.852289E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.4018       0.589809       0.838121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3996       0.592016       0.838792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3969       0.594691       0.838417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3971       0.594555       0.835032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3963       0.595345       0.833482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3951       0.596537       0.831337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3936       0.598103       0.831421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.8850       0.453036       0.250205E-002  0.659459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.1533       0.229802                 NaN   1.61692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1861       0.225291                 NaN   1.58860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2261       0.222270                 NaN   1.55160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2621       0.214415                 NaN   1.52346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2948       0.211389                 NaN   1.49380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3263       0.207734                 NaN   1.46599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3609       0.203101                 NaN   1.43605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3873       0.197894                 NaN   1.41485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4179       0.193573                 NaN   1.38848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4477       0.188356                 NaN   1.36398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4737       0.185349                 NaN   1.34091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5020       0.179841                 NaN   1.31812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5254       0.175502                 NaN   1.29914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5529       0.172401                 NaN   1.27468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5802       0.168274                 NaN   1.25149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6014       0.164267                 NaN   1.23429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6230       0.160248                 NaN   1.21675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6478       0.158043                 NaN   1.19412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6502       0.157529                 NaN   1.19230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7099       0.147636                 NaN   1.14246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7123       0.145789                 NaN   1.14188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7309       0.145841                 NaN   1.12323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7574       0.140354                 NaN   1.10228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7711       0.136329                 NaN   1.09259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7917       0.136837                 NaN   1.07146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8087       0.130045                 NaN   1.06127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8209       0.126827                 NaN   1.05225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8460       0.124091                 NaN   1.02993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8519       0.124638                 NaN   1.02348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8843       0.116503                 NaN  0.999229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8925       0.115577                 NaN  0.991888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9075       0.112622                 NaN  0.979856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9135       0.109703                 NaN  0.976772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9470       0.107671                 NaN  0.945334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9519       0.104024                 NaN  0.944055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9653       0.101445                 NaN  0.933264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9788       0.983438E-001            NaN  0.922862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9918       0.104073                 NaN  0.904081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0014       0.839681E-001            NaN  0.914657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0177       0.900184E-001            NaN  0.892250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0275       0.875205E-001            NaN  0.885003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0400       0.847599E-001            NaN  0.875227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0501       0.836774E-001            NaN  0.866228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0668       0.809187E-001            NaN  0.852314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0744       0.788774E-001            NaN  0.846750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0864       0.771748E-001            NaN  0.836423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.8787       0.888005E-001            NaN   1.03246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.3164       0.530460E-001            NaN  0.630594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1144       0.674429E-001            NaN  0.818182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1261       0.680268E-001            NaN  0.805854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1322       0.625327E-001            NaN  0.805244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1426       0.624376E-001            NaN  0.794968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1506       0.591118E-001            NaN  0.790280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1573       0.564485E-001            NaN  0.786258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1683       0.557528E-001            NaN  0.775909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1745       0.519412E-001            NaN  0.773559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1779       0.478244E-001            NaN  0.774266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1846       0.479926E-001            NaN  0.767393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1997       0.454882E-001            NaN  0.754832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2003       0.402280E-001            NaN  0.759496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1994       0.393272E-001            NaN  0.761268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0638       0.399634E-002            NaN  0.185743       0.746424                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9209                 NaN            NaN            NaN   1.07910                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.9008                 NaN            NaN            NaN   1.09916                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.7657                 NaN            NaN            NaN   1.01279       0.221512                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3269                 NaN            NaN            NaN   1.09746       0.575602                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3529       0.213483E-001            NaN            NaN   1.09223       0.533492                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3810       0.965488E-001            NaN            NaN  0.403425        1.11898                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4010       0.926532E-001            NaN            NaN  0.408409        1.09795                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4480       0.845694E-001            NaN            NaN  0.408823        1.05862                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4516       0.836793E-001            NaN            NaN  0.405495        1.05920                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4682       0.627377E-001            NaN  0.374087        1.09499                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.5123       0.777115E-001            NaN            NaN  0.393211        1.01673                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5098       0.730617E-001            NaN            NaN   1.01380       0.403318                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5274       0.696780E-001            NaN            NaN   1.00109       0.401838                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5445       0.665443E-001            NaN            NaN  0.987461       0.401455                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5620       0.632567E-001            NaN            NaN  0.399732       0.975015                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5762       0.602142E-001            NaN            NaN  0.399163       0.964452                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5933       0.570063E-001            NaN            NaN  0.398192       0.951540                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6073       0.541271E-001            NaN            NaN  0.397386       0.941232                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6219       0.510373E-001            NaN            NaN  0.929695       0.397407                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6343       0.482057E-001            NaN            NaN  0.920913       0.396561                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6465       0.455576E-001            NaN            NaN  0.912444       0.395540                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6567       0.431780E-001            NaN            NaN  0.397364       0.902789                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        96.9493       0.118895                 NaN  0.700633        2.23113                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        99.1623       0.211448E-005            NaN            NaN  0.296389       0.541263                 NaN            NaN            NaN            NaN            NaN
