|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/TAY13/TAY13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1882.21        500.000        99.3764       0.623641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3805       0.619454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3812       0.618838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3880       0.612015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3883       0.611654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3870       0.609143                 NaN  0.380701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3887       0.602371                 NaN  0.891212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3831       0.602134                 NaN  0.147653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3863       0.598967                 NaN  0.147004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3887       0.596685                 NaN  0.146615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3891       0.596184                 NaN  0.146687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3933       0.592143                 NaN  0.145748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3947       0.590738                 NaN  0.145377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3970       0.588477                 NaN  0.144920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3977       0.587790                 NaN  0.144874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3993       0.586254                 NaN  0.144366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4014       0.584224                 NaN  0.143919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4019       0.583657                 NaN  0.144066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4045       0.581163                 NaN  0.142999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4044       0.581320                 NaN  0.143207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4063       0.579485                 NaN  0.142552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4066       0.579181                 NaN  0.142463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4077       0.578060                 NaN  0.141959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4084       0.577454                 NaN  0.141564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4093       0.576623                 NaN  0.141252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4100       0.575925                 NaN  0.140683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4104       0.575561                 NaN  0.140486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4108       0.575215                 NaN  0.140179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4103       0.575671                 NaN  0.140091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4108       0.575209                 NaN  0.139634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4120       0.574060                 NaN  0.139026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4105       0.575616                 NaN  0.139117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4106       0.575554                 NaN  0.138654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2667       0.716092                 NaN  0.172248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5544       0.435193                 NaN  0.104155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4096       0.576581                 NaN  0.137753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4082       0.577984                 NaN  0.137740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4072       0.579012                 NaN  0.137405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4072       0.579149                 NaN  0.136927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4042       0.582050                 NaN  0.137181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4065       0.579935                 NaN  0.136017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4030       0.583334                 NaN  0.136186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4019       0.584503                 NaN  0.136078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3991       0.587259                 NaN  0.136369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4013       0.585189                 NaN  0.134845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3959       0.590585                 NaN  0.135440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3971       0.589390                 NaN  0.134790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3947       0.591903                 NaN  0.134410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3881       0.598370                 NaN  0.135556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3404       0.645126                 NaN  0.145074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4423       0.545502                 NaN  0.121990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3862       0.600450                 NaN  0.133795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3835       0.603142                 NaN  0.133645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3812       0.605440                 NaN  0.133575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3798       0.606934                 NaN  0.132852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3766       0.610103                 NaN  0.132917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3733       0.613467                 NaN  0.132795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3712       0.615593                 NaN  0.132399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3674       0.619343                 NaN  0.132505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3640       0.622735                 NaN  0.132478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3635       0.623375                 NaN  0.131679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3587       0.628074                 NaN  0.132019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3566       0.630271                 NaN  0.131484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3536       0.633254                 NaN  0.131402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3502       0.636679                 NaN  0.131096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3437       0.643130                 NaN  0.131748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3433       0.643603                 NaN  0.130983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3443       0.642732                 NaN  0.129879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3369       0.649980                 NaN  0.130838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3337       0.653222                 NaN  0.130356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3311       0.655904                 NaN  0.130100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3272       0.659757                 NaN  0.130100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3249       0.662086                 NaN  0.129796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3179       0.669111                 NaN  0.130356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3204       0.666679                 NaN  0.129176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3153       0.671765                 NaN  0.129166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3104       0.676636                 NaN  0.129517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3091       0.677983                 NaN  0.128854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3050       0.682097                 NaN  0.128847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3009       0.686228                 NaN  0.128941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2961       0.691008                 NaN  0.129358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2993       0.687904                 NaN  0.127648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2940       0.693216                 NaN  0.128127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2900       0.697221                 NaN  0.128060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2881       0.699096                 NaN  0.127916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2860       0.701202                 NaN  0.127653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2807       0.706486                 NaN  0.128056E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2845       0.702792                 NaN  0.126759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2785       0.708781                 NaN  0.127112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2742       0.713084                 NaN  0.127380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2758       0.711510                 NaN  0.126889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2761       0.711331                 NaN  0.126147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2715       0.715839                 NaN  0.126303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2716       0.715763                 NaN  0.125904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2700       0.717416                 NaN  0.125565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2683       0.719122                 NaN  0.125667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2694       0.718084                 NaN  0.124995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2670       0.720456                 NaN  0.125104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2674       0.720151                 NaN  0.124570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2657       0.721865                 NaN  0.124580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2671       0.720463                 NaN  0.124036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2665       0.721088                 NaN  0.123769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2655       0.722132                 NaN  0.123843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2651       0.722517                 NaN  0.123578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2726       0.715247                 NaN  0.121980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2695       0.718225                 NaN  0.122514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2710       0.716833                 NaN  0.121946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2703       0.717495                 NaN  0.121915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1552       0.832320                 NaN  0.124763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3941       0.594088                 NaN  0.117650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2779       0.710076                 NaN  0.120299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2798       0.708227                 NaN  0.120000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2816       0.706447                 NaN  0.119664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2770       0.710934                 NaN  0.120628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2898       0.698445                 NaN  0.117903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2914       0.696793                 NaN  0.118025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2852       0.702977                 NaN  0.118621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2982       0.690140                 NaN  0.116677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3013       0.687091                 NaN  0.116315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3021       0.686231                 NaN  0.116232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3048       0.683595                 NaN  0.115929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3107       0.677764                 NaN  0.115096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3130       0.675527                 NaN  0.114761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3175       0.671106                 NaN  0.113994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3216       0.667038                 NaN  0.113404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3245       0.664190                 NaN  0.113090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3293       0.655882                 NaN  0.111422E-001  0.370618E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7697       0.163378                 NaN  0.159048E-002   1.06530                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7316       0.104660                 NaN            NaN   1.16377                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7496       0.991391E-001            NaN            NaN   1.15124                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7666       0.983457E-001            NaN            NaN   1.13504                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7914       0.956369E-001            NaN            NaN   1.11293                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8037       0.918224E-001            NaN            NaN   1.10450                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8231       0.893737E-001            NaN            NaN   1.08752                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8391       0.889900E-001            NaN            NaN   1.07190                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8557       0.827797E-001            NaN            NaN   1.06156                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8696       0.763830E-001            NaN            NaN   1.05406                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8816       0.779484E-001            NaN            NaN   1.04046                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9061       0.738965E-001            NaN            NaN   1.01997                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9176       0.754507E-001            NaN            NaN   1.00693                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9293       0.710941E-001            NaN            NaN  0.999642                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9436       0.688296E-001            NaN            NaN  0.987611                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9600       0.686254E-001            NaN            NaN  0.971372                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9725       0.625866E-001            NaN            NaN  0.964922                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9873       0.655722E-001            NaN            NaN  0.947121                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9956       0.552399E-001            NaN            NaN  0.949168                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9907       0.477214E-001            NaN            NaN  0.961531                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0345       0.489281E-001            NaN            NaN  0.916545                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0334       0.538760E-001            NaN            NaN  0.912769                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0432       0.453176E-001            NaN            NaN  0.911463                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0530       0.437164E-001            NaN            NaN  0.903244                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.3123       0.276940E-001            NaN            NaN  0.659973                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.8233       0.492187E-001            NaN            NaN   1.12747                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0866       0.376569E-001            NaN            NaN  0.875736                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0992       0.646185E-001            NaN            NaN  0.836153                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1033       0.504098E-001            NaN            NaN  0.846271                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1030       0.125116E-001            NaN            NaN  0.884513                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1305       0.274141E-002            NaN            NaN  0.866723                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1338       0.255577E-001            NaN            NaN  0.840632                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1400       0.214721E-001            NaN            NaN  0.838569                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1459       0.168439E-001            NaN            NaN  0.837207                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1553       0.154634E-001            NaN            NaN  0.829233                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1625       0.124063E-001            NaN            NaN  0.825127                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1719       0.126201E-001            NaN            NaN  0.815430                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1690       0.128592E-001            NaN            NaN  0.818108                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1905       0.446753E-002            NaN            NaN  0.805066                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1928       0.533725E-002            NaN            NaN  0.801862                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1980       0.324321E-002            NaN            NaN  0.798724                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2064       0.585582E-003            NaN            NaN  0.792992                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2216       0.412706E-001            NaN            NaN  0.737150                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2319       0.865011E-001            NaN            NaN  0.681585                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2271       0.435820E-002            NaN            NaN  0.768503                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2383       0.382849E-001            NaN            NaN  0.723370                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2401                 NaN            NaN            NaN  0.759927                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2444                 NaN            NaN            NaN  0.755601                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2499                 NaN            NaN            NaN  0.750088                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2571                 NaN            NaN            NaN  0.742902                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2598                 NaN            NaN            NaN  0.740242                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.2693       0.141243E-005            NaN            NaN  0.730687                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.2659                 NaN            NaN            NaN  0.734124                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        99.2751                 NaN            NaN            NaN  0.724931                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        99.2792       0.108463E-005            NaN            NaN  0.720816                 NaN            NaN            NaN            NaN            NaN            NaN
