|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.5/K22/K22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1942.36        500.000        99.3577                 NaN            NaN  0.642325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.3108                 NaN            NaN  0.689173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.3152                 NaN            NaN  0.684815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.3225                 NaN            NaN  0.677459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3268                 NaN            NaN  0.673212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3343                 NaN            NaN  0.665652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3369                 NaN            NaN  0.663135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3462                 NaN            NaN  0.653810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3423                 NaN            NaN  0.657712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3612                 NaN            NaN  0.638827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3599                 NaN            NaN  0.640072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3647                 NaN            NaN  0.635285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.3693                 NaN            NaN  0.630743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3740                 NaN            NaN  0.626022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3746                 NaN            NaN  0.625400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3854                 NaN            NaN  0.614597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3876                 NaN            NaN  0.612351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3903                 NaN            NaN  0.609736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3951                 NaN            NaN  0.604859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3989                 NaN            NaN  0.601147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3931                 NaN            NaN  0.596837       0.100812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3908                 NaN            NaN  0.592951       0.162253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3947                 NaN            NaN  0.589195       0.161508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3889                 NaN            NaN  0.594704       0.164158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4083                 NaN            NaN  0.575940       0.157817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4026                 NaN            NaN  0.581342       0.160570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4077                 NaN            NaN  0.576321       0.159317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4103                 NaN            NaN  0.573826       0.159082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4126                 NaN            NaN  0.571528       0.158862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3166                 NaN            NaN  0.664822       0.185465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5173                 NaN            NaN  0.469618       0.130457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4182                 NaN            NaN  0.565955       0.158175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4235                 NaN            NaN  0.560848       0.156294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4239                 NaN            NaN  0.560428       0.156523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4254                 NaN            NaN  0.558971       0.156341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4291                 NaN            NaN  0.555371       0.155209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4285                 NaN            NaN  0.555930       0.155941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4323                 NaN            NaN  0.552276       0.154264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4328                 NaN            NaN  0.551743       0.154303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4336                 NaN            NaN  0.551000       0.154066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4352                 NaN            NaN  0.549479       0.153705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4372                 NaN            NaN  0.547466       0.152977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4358                 NaN            NaN  0.548913       0.153154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4349                 NaN            NaN  0.549725       0.153553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3374                 NaN            NaN  0.644554       0.180380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3582                 NaN            NaN  0.624459       0.173219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.6227                 NaN            NaN  0.367228       0.100353E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4399                 NaN            NaN  0.545005       0.151308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        98.7985                 NaN            NaN   1.16896       0.325018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.9991                 NaN            NaN            NaN  0.850971E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5303                 NaN            NaN  0.458136       0.115643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4399                 NaN            NaN  0.545141       0.149847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4375                 NaN            NaN  0.547483       0.150403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4416                 NaN            NaN  0.543558       0.148451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4378                 NaN            NaN  0.547257       0.149362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4384                 NaN            NaN  0.546766       0.148624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4362                 NaN            NaN  0.548930       0.149024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3534                 NaN            NaN  0.629653       0.169643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5945                 NaN            NaN  0.394896       0.105958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3556                 NaN            NaN  0.627535       0.168578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4331                 NaN            NaN  0.552184       0.146898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4286                 NaN            NaN  0.556571       0.147884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4337                 NaN            NaN  0.551738       0.145368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4282                 NaN            NaN  0.557156       0.146475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4260                 NaN            NaN  0.559374       0.146471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4241                 NaN            NaN  0.561232       0.146244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5147                 NaN            NaN  0.473019       0.122641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3262                 NaN            NaN  0.656910       0.169169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0481                 NaN            NaN  0.928139       0.237796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.6922                 NaN            NaN  0.300128       0.763264E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5229                 NaN            NaN  0.465275       0.118097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3930                 NaN            NaN  0.592072       0.149295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4116                 NaN            NaN  0.573992       0.143640E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4052                 NaN            NaN  0.580372       0.144662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4008                 NaN            NaN  0.584771       0.144730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3946                 NaN            NaN  0.590804       0.145511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3991                 NaN            NaN  0.586610       0.143297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0816                 NaN            NaN  0.896582       0.217733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.7879                 NaN            NaN  0.207150       0.499181E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2999                 NaN            NaN  0.683725       0.164024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        98.4769                 NaN            NaN   1.48791       0.351896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.9755                 NaN            NaN  0.239852E-001  0.548040E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.7800                 NaN            NaN  0.214964       0.506228E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2825                 NaN            NaN  0.701085       0.163818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3664                 NaN            NaN  0.619259       0.143704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3607                 NaN            NaN  0.624922       0.143659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3645                 NaN            NaN  0.621300       0.142363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3573                 NaN            NaN  0.628353       0.142991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3529                 NaN            NaN  0.632757       0.142944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3487                 NaN            NaN  0.636999       0.143097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3448                 NaN            NaN  0.640924       0.143088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3430                 NaN            NaN  0.642757       0.142557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3382                 NaN            NaN  0.647521       0.142675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3334                 NaN            NaN  0.652333       0.142863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3294                 NaN            NaN  0.656265       0.142915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3281                 NaN            NaN  0.657706       0.142401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3204                 NaN            NaN  0.665294       0.143441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        98.9697                 NaN            NaN   1.00873       0.215651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.6700                 NaN            NaN  0.323133       0.683468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3090                 NaN            NaN  0.676652       0.143139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3119                 NaN            NaN  0.673970       0.141637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3051                 NaN            NaN  0.680671       0.142398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3148                 NaN            NaN  0.671233       0.139594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2851                 NaN            NaN  0.700428       0.144997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2947                 NaN            NaN  0.691053       0.142499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2933                 NaN            NaN  0.692515       0.142064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2979                 NaN            NaN  0.688036       0.140608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2768                 NaN            NaN  0.708759       0.144030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2733                 NaN            NaN  0.712225       0.144713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.6085                 NaN            NaN   1.36446       0.270646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9658                 NaN            NaN  0.332236E-001  0.995633E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.6514                 NaN            NaN  0.341726       0.683652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.9041                 NaN            NaN   1.07440       0.214957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2745                 NaN            NaN  0.711339       0.141693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2715                 NaN            NaN  0.714324       0.141858E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2717                 NaN            NaN  0.714197       0.141454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2703                 NaN            NaN  0.715531       0.141394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.8252                 NaN            NaN   1.15206       0.227133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.7120                 NaN            NaN  0.282542       0.550645E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2692                 NaN            NaN  0.716717       0.141026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2654                 NaN            NaN  0.720478       0.141324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2691                 NaN            NaN  0.716846       0.140561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2682                 NaN            NaN  0.717772       0.140590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2658                 NaN            NaN  0.720135       0.141032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2705                 NaN            NaN  0.715480       0.140046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2694                 NaN            NaN  0.716569       0.140362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2711                 NaN            NaN  0.714925       0.139912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2702                 NaN            NaN  0.715768       0.140134E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2741                 NaN            NaN  0.711944       0.139492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2751                 NaN            NaN  0.710993       0.139269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2749                 NaN            NaN  0.711118       0.139524E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.9109                 NaN            NaN  0.493190       0.437925E-002  0.591559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2165                 NaN            NaN  0.858129E-001            NaN   1.69769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.2488                 NaN            NaN  0.790620E-001            NaN   1.67210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.2833                 NaN            NaN  0.791111E-001            NaN   1.63755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3154                 NaN            NaN  0.757817E-001            NaN   1.60882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3412                 NaN            NaN  0.680212E-001            NaN   1.59082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3611                 NaN            NaN  0.634266E-001            NaN   1.57550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4124                 NaN            NaN  0.654073E-001            NaN   1.52223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4307                 NaN            NaN  0.618477E-001            NaN   1.50740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4586                 NaN            NaN  0.593017E-001            NaN   1.48215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4827                 NaN            NaN  0.560785E-001            NaN   1.46127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5109                 NaN            NaN  0.543376E-001            NaN   1.43478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5326                 NaN            NaN  0.491391E-001            NaN   1.41825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5577                 NaN            NaN  0.477027E-001            NaN   1.39457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5795                 NaN            NaN  0.466544E-001            NaN   1.37382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6034                 NaN            NaN  0.386787E-001            NaN   1.35791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6244                 NaN            NaN  0.391040E-001            NaN   1.33654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6488                 NaN            NaN  0.362168E-001            NaN   1.31495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6654                 NaN            NaN  0.313131E-001            NaN   1.30332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6880                 NaN            NaN  0.303757E-001            NaN   1.28166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7061                 NaN            NaN  0.271288E-001            NaN   1.26681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7254                 NaN            NaN  0.244909E-001            NaN   1.25012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7417                 NaN            NaN  0.185404E-001            NaN   1.23978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7600                 NaN            NaN  0.177921E-001            NaN   1.22220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7761                 NaN            NaN  0.303801E-001            NaN   1.19350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7948                 NaN            NaN  0.112979E-001            NaN   1.19389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8043                 NaN            NaN  0.143251E-002            NaN   1.19430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.5012                 NaN            NaN  0.402403E-001            NaN   1.45853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.1714                 NaN            NaN            NaN            NaN  0.828564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8602                 NaN            NaN            NaN            NaN   1.13978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8767                 NaN            NaN  0.642027E-002            NaN   1.11684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8940                 NaN            NaN  0.643231E-001            NaN   1.04167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8873                 NaN            NaN  0.177998E-001            NaN   1.09490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9403                 NaN            NaN            NaN            NaN   1.05970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9322                 NaN            NaN  0.144771E-005            NaN   1.06775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9451                 NaN            NaN  0.142029E-005            NaN   1.05488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9563                 NaN            NaN  0.224392E-005            NaN   1.04365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9689                 NaN            NaN            NaN            NaN   1.03106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0004                 NaN            NaN  0.947564E-001            NaN  0.904840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.5221                 NaN            NaN  0.143864E-001            NaN   1.46356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.4886                 NaN            NaN            NaN            NaN  0.511374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0112                 NaN            NaN            NaN            NaN  0.988839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0292                 NaN            NaN            NaN            NaN  0.970821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0404                 NaN            NaN            NaN            NaN  0.959650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
