|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.5/T13/T13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.9267                 NaN  0.733475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3339                 NaN  0.666070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3381                 NaN  0.661881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3452                 NaN  0.654799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3510                 NaN  0.648984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.3551                 NaN  0.644857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.3585                 NaN  0.641469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        98.8397                 NaN   1.16029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.8642                 NaN  0.135802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4161                 NaN  0.583867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3766                 NaN  0.623394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        98.9767                 NaN   1.02333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.7930                 NaN  0.207043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3909                 NaN  0.609052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3946                 NaN  0.605384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3968                 NaN  0.603184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3488                 NaN  0.648480       0.269903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4570                 NaN  0.543012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4021                 NaN  0.589105       0.878232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4036                 NaN  0.586339       0.101111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4068                 NaN  0.583129       0.100694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4087                 NaN  0.581217       0.100680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4128                 NaN  0.577178       0.100046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4145                 NaN  0.575533       0.100003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4168                 NaN  0.573266       0.997540E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4190                 NaN  0.571031       0.992927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4226                 NaN  0.567476       0.990268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        98.9072                 NaN   1.07393       0.188459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.9476                 NaN  0.516039E-001  0.830225E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4295                 NaN  0.560662       0.980017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4305                 NaN  0.559685       0.981296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4334                 NaN  0.556890       0.974840E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4342                 NaN  0.556057       0.973236E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5502                 NaN  0.442030       0.777624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3212                 NaN  0.667133       0.116377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4383                 NaN  0.552004       0.966057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4393                 NaN  0.551020       0.963763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4403                 NaN  0.550079       0.960781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4409                 NaN  0.549471       0.960165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4420                 NaN  0.548469       0.957749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4429                 NaN  0.547582       0.953851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5930                 NaN  0.399970       0.700241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2918                 NaN  0.696176       0.120270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4438                 NaN  0.546714       0.948557E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4439                 NaN  0.546587       0.947112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5159                 NaN  0.475871       0.822141E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3710                 NaN  0.618389       0.106495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4429                 NaN  0.547663       0.940447E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4437                 NaN  0.546929       0.936561E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4422                 NaN  0.548470       0.935983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4388                 NaN  0.551774       0.941892E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4414                 NaN  0.549242       0.935559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4422                 NaN  0.548538       0.924412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4715                 NaN  0.519772       0.876891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4065                 NaN  0.583682       0.979705E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4357                 NaN  0.555033       0.927101E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4356                 NaN  0.555185       0.924215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4950                 NaN  0.496771       0.823403E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3681                 NaN  0.621594       0.102768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.9932                 NaN            NaN  0.680546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        98.7780                 NaN   1.20897       0.130204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5150                 NaN  0.477367       0.758531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4176                 NaN  0.573128       0.930415E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4267                 NaN  0.564241       0.905216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3252                 NaN  0.664218       0.106171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5844                 NaN  0.409155       0.649430E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3385                 NaN  0.651176       0.102952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4086                 NaN  0.582213       0.920233E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4105                 NaN  0.580425       0.903031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4009                 NaN  0.589904       0.920517E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4079                 NaN  0.583100       0.896600E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3988                 NaN  0.592092       0.908166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3954                 NaN  0.595477       0.907753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3895                 NaN  0.601400       0.913162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3879                 NaN  0.603071       0.906610E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3879                 NaN  0.603057       0.900996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3816                 NaN  0.609368       0.905047E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3778                 NaN  0.613117       0.905450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3734                 NaN  0.617531       0.905973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3706                 NaN  0.620311       0.904010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3667                 NaN  0.624231       0.903741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3775                 NaN  0.613140       0.934085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3374                 NaN  0.653890       0.874690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3541                 NaN  0.636874       0.904058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3533                 NaN  0.637727       0.899225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3475                 NaN  0.643474       0.901715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3435                 NaN  0.647466       0.901344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3392                 NaN  0.651728       0.904652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        98.8949                 NaN   1.09008       0.150561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.7804                 NaN  0.216759       0.285868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8216                 NaN  0.175994       0.240878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.8331                 NaN   1.15129       0.155846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3242                 NaN  0.666823       0.896506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3183                 NaN  0.672670       0.899704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3153                 NaN  0.675745       0.898663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3121                 NaN  0.678948       0.897875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        98.6868                 NaN   1.29678       0.164419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.9506                 NaN  0.484402E-001  0.920195E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2785                 NaN  0.712236       0.930658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3025                 NaN  0.688578       0.893248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2989                 NaN  0.692134       0.894856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2966                 NaN  0.694479       0.895800E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2937                 NaN  0.697381       0.894844E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2929                 NaN  0.698218       0.892297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2870                 NaN  0.704023       0.897856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2937                 NaN  0.697443       0.885244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2882                 NaN  0.702873       0.891085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2850                 NaN  0.706042       0.893438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2880                 NaN  0.703117       0.886142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2849                 NaN  0.706228       0.888546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2856                 NaN  0.705490       0.886276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2842                 NaN  0.706948       0.885043E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2835                 NaN  0.707647       0.885919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2868                 NaN  0.704355       0.880203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2844                 NaN  0.706811       0.883222E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2862                 NaN  0.705001       0.880681E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2873                 NaN  0.703869       0.878134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2904                 NaN  0.700863       0.874021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2898                 NaN  0.701445       0.874692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2931                 NaN  0.698188       0.870644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2641                 NaN  0.726761       0.916731E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3276                 NaN  0.664216       0.818467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2978                 NaN  0.693525       0.866572E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3022                 NaN  0.689216       0.861862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3049                 NaN  0.686509       0.860128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3077                 NaN  0.683694       0.857055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3114                 NaN  0.680071       0.854025E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3142                 NaN  0.677328       0.851483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3143                 NaN  0.677124       0.853831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3275                 NaN  0.664105       0.837796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4002                 NaN  0.592305       0.752157E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2570                 NaN  0.733721       0.930074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3314                 NaN  0.660198       0.842028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3419                 NaN  0.649857       0.828430E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3449                 NaN  0.646824       0.828729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3487                 NaN  0.643038       0.824755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3553                 NaN  0.636520       0.818492E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.0163                 NaN  0.367813       0.495814E-003  0.615400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6946                 NaN  0.114486       0.156562E-002   1.18935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7050                 NaN  0.982948E-001            NaN   1.19667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7227                 NaN  0.940834E-001            NaN   1.18323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7488                 NaN  0.923452E-001            NaN   1.15888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7706                 NaN  0.923332E-001            NaN   1.13704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7901                 NaN  0.888610E-001            NaN   1.12106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8077                 NaN  0.848378E-001            NaN   1.10750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8252                 NaN  0.831078E-001            NaN   1.09169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8454                 NaN  0.800339E-001            NaN   1.07457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8608                 NaN  0.742906E-001            NaN   1.06486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8793                 NaN  0.739649E-001            NaN   1.04671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8971                 NaN  0.721132E-001            NaN   1.03074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9124                 NaN  0.691976E-001            NaN   1.01843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9283                 NaN  0.670371E-001            NaN   1.00467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9450                 NaN  0.656936E-001            NaN  0.989260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9585                 NaN  0.630047E-001            NaN  0.978480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9738                 NaN  0.616960E-001            NaN  0.964465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9842                 NaN  0.559174E-001            NaN  0.959874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0024                 NaN  0.572416E-001            NaN  0.940388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0163                 NaN  0.534833E-001            NaN  0.930230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0244                 NaN  0.486091E-001            NaN  0.927036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0420                 NaN  0.500144E-001            NaN  0.907976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0533                 NaN  0.475347E-001            NaN  0.899139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0652                 NaN  0.457884E-001            NaN  0.889058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0760                 NaN  0.418646E-001            NaN  0.882129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0872                 NaN  0.405806E-001            NaN  0.872183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0860                 NaN  0.295232E-001            NaN  0.884508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1156                 NaN  0.349608E-001            NaN  0.849428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.3207                 NaN  0.564308E-001            NaN  0.622866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9299                 NaN  0.193156E-001            NaN   1.05074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1399                 NaN  0.298500E-001            NaN  0.830261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1439                 NaN  0.255668E-001            NaN  0.830485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1644                 NaN  0.292139E-001            NaN  0.806393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1665                 NaN  0.221686E-001            NaN  0.811372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1721                 NaN  0.684453E-002            NaN  0.821014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1891                 NaN  0.350597E-001            NaN  0.775814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1923                 NaN  0.171406E-001            NaN  0.790515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2016                 NaN  0.174747E-001            NaN  0.780967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2104                 NaN  0.166386E-001            NaN  0.772991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2127                 NaN  0.980485E-002            NaN  0.777497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2285                 NaN  0.135168E-001            NaN  0.757953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2300                 NaN  0.711705E-002            NaN  0.762833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2348                 NaN  0.143167E-002            NaN  0.763762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2447                 NaN  0.490250E-002            NaN  0.750435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2493                 NaN            NaN            NaN  0.750657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
