|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.75/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.8535       0.146465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3644       0.635598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3686       0.631365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3714       0.628606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3731       0.626941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3827       0.617251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3830       0.616991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3863       0.613738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3870       0.611922       0.107377E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3880       0.604437       0.757776E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3836       0.601848       0.145878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3837       0.601663       0.146128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3896       0.595906       0.144779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3900       0.595460       0.145086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3940       0.591546       0.144213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3957       0.589926       0.143992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3969       0.588744       0.143833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4003       0.585405       0.143036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4005       0.585155       0.143346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4035       0.582253       0.142336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4038       0.581970       0.142362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4065       0.579337       0.141612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4074       0.578427       0.141550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4082       0.577634       0.141266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4070       0.578880       0.141620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4121       0.573923       0.139931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4109       0.575080       0.140308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4108       0.575196       0.140258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4081       0.577762       0.141015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3723       0.612846       0.148677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4557       0.531430       0.128890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4118       0.574305       0.139032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4135       0.572618       0.138335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4121       0.574016       0.138378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4109       0.575347       0.137903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4097       0.576433       0.138258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        98.6222        1.34580       0.320439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.9892       0.779063E-002  0.298899E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6147       0.379128       0.615499E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4073       0.578974       0.136786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4051       0.581177       0.137003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4040       0.582345       0.136699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4012       0.585172       0.136711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3953       0.590856       0.137957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4036       0.582905       0.134777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3971       0.589325       0.135946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3932       0.593142       0.136114E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3919       0.594546       0.135778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3897       0.596762       0.135433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3862       0.600214       0.135614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3824       0.604029       0.135645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3805       0.605974       0.135340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3779       0.608609       0.134989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3738       0.612732       0.135137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3707       0.615819       0.134975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3649       0.621583       0.135559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3611       0.625352       0.135425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3653       0.621411       0.133297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3585       0.627777       0.136953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3475       0.639230       0.132795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3469       0.639601       0.134488E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3427       0.643812       0.134560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3743       0.612946       0.127729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.6049       0.387195       0.792539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.0194       0.960887       0.196880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3249       0.661651       0.134178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3184       0.668189       0.134502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3145       0.672020       0.134603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3070       0.679547       0.134807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3051       0.681480       0.134383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2998       0.686750       0.134223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2928       0.693698       0.134542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2877       0.698816       0.134553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0280       0.953746       0.182056E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.5318       0.459554       0.868914E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2730       0.713584       0.134577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2674       0.719193       0.134536E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2606       0.725874       0.134854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2782       0.708702       0.130989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2261       0.759919       0.139421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2457       0.740874       0.134750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2340       0.752352       0.136222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2430       0.743699       0.133510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2266       0.759881       0.135342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2251       0.761401       0.134839E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2181       0.768360       0.135140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2138       0.772647       0.135338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2111       0.775446       0.134873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1933       0.792994       0.137183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2122       0.774517       0.133158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1960       0.790484       0.135307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1929       0.793607       0.135155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1887       0.797734       0.135236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1846       0.801814       0.135518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1832       0.803248       0.135089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1780       0.808478       0.135337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1753       0.811179       0.135254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.4634        1.51161       0.249570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.8664       0.131468       0.217205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1771       0.809494       0.133651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1652       0.821314       0.135187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1641       0.822400       0.135133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1627       0.823816       0.135019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1607       0.825809       0.135124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1614       0.825121       0.134786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1591       0.827444       0.134878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1597       0.826808       0.134663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1599       0.826617       0.134378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1587       0.827809       0.134710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1523       0.834120       0.135599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1715       0.815239       0.132398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1622       0.824397       0.133950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1643       0.822362       0.133496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1657       0.820974       0.133446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1687       0.818035       0.133068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1677       0.818912       0.133437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1752       0.811621       0.132162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1759       0.810873       0.132276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.6231       0.430784                 NaN  0.946145                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2295       0.150261                 NaN   1.62022                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.2615       0.146653                 NaN   1.59187                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.2771       0.143255                 NaN   1.57966                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3168       0.144552                 NaN   1.53863                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.3763       0.130289                 NaN   1.49345                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.3812       0.131309                 NaN   1.48751                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4078       0.125413                 NaN   1.46676                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.2411       0.144208                 NaN   1.61467                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6619       0.110018                 NaN   1.22808                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4813       0.112912                 NaN   1.40578                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5115       0.110228                 NaN   1.37830                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.2681       0.121975                 NaN   1.60989                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8172       0.858820E-001            NaN   1.09695                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5743       0.101431                 NaN   1.32424                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6027       0.971788E-001            NaN   1.30010                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6185       0.931186E-001            NaN   1.28837                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6425       0.900063E-001            NaN   1.26748                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6570       0.855858E-001            NaN   1.25745                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6825       0.832033E-001            NaN   1.23432                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.6856       0.763029E-001            NaN   1.23808                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7314       0.837282E-001            NaN   1.18488                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7357       0.750465E-001            NaN   1.18930                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7506       0.697939E-001            NaN   1.17961                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7679       0.670905E-001            NaN   1.16499                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7847       0.662188E-001            NaN   1.14911                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8018       0.650409E-001            NaN   1.13318                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8147       0.576192E-001            NaN   1.12766                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8331       0.580384E-001            NaN   1.10883                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8453       0.529413E-001            NaN   1.10175                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8607       0.515849E-001            NaN   1.08776                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8759       0.525354E-001            NaN   1.07159                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8811       0.399079E-001            NaN   1.07903                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9018       0.419374E-001            NaN   1.05625                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9139       0.430011E-001            NaN   1.04307                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9250       0.343550E-001            NaN   1.04063                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9362       0.345493E-001            NaN   1.02924                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9495       0.318634E-001            NaN   1.01866                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9551       0.290550E-001            NaN   1.01580                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9728       0.270540E-001            NaN   1.00015                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9837       0.209260E-001            NaN  0.995374                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9924       0.215535E-001            NaN  0.986015                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0007       0.173114E-001            NaN  0.982006                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0123       0.177153E-001            NaN  0.970009                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0181       0.751469E-002            NaN  0.974397                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0293       0.958660E-002            NaN  0.961136                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0359       0.300439E-002            NaN  0.961089                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0478       0.672960E-002            NaN  0.945477                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0557       0.197870E-002            NaN  0.942345                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0678       0.202648E-001            NaN  0.911982                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0745       0.651966E-002            NaN  0.918945                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0827       0.163979E-001            NaN  0.900948                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0879       0.520956E-005            NaN  0.912064                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1060       0.501028E-001            NaN  0.843942                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1034                 NaN            NaN  0.896559                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1111                 NaN            NaN  0.888908                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1152                 NaN            NaN  0.884797                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1220                 NaN            NaN  0.878024                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1275       0.128803E-005            NaN  0.872496                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1340                 NaN            NaN  0.866012                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1405                 NaN            NaN  0.859512                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1451                 NaN            NaN  0.854887                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0691                 NaN            NaN  0.411114       0.519738                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9230                 NaN            NaN            NaN   1.07697                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9144                 NaN            NaN            NaN   1.08556                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8992                 NaN            NaN            NaN   1.10084                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8834                 NaN            NaN            NaN   1.11656                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8574                 NaN            NaN            NaN   1.14256                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.8329                 NaN            NaN            NaN   1.16705                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.3759                 NaN            NaN            NaN  0.601638        1.02251                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.3138                 NaN            NaN            NaN  0.485456        1.20075                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3323       0.104161E-005            NaN            NaN  0.481249        1.18647                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3519                 NaN            NaN            NaN   1.17301       0.475109                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3692                 NaN            NaN            NaN   1.16038       0.470417                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.3855                 NaN            NaN            NaN   1.14812       0.466349                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4038                 NaN            NaN            NaN  0.461880        1.13428                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4201                 NaN            NaN            NaN  0.456913        1.12294                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4356                 NaN            NaN            NaN  0.451696        1.11268                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4504                 NaN            NaN            NaN   1.10093       0.448625                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.4638                 NaN            NaN            NaN   1.09071       0.445459                 NaN            NaN            NaN            NaN
  1406.02        500.000        96.9185                 NaN            NaN            NaN   1.21767        1.18786       0.676002                 NaN            NaN            NaN
  1403.51        500.000        96.0259                 NaN            NaN            NaN   1.21804        1.67767        1.07834                 NaN            NaN            NaN
  1401.00        500.000        96.1276                 NaN            NaN            NaN   1.63688        1.18735        1.04814                 NaN            NaN            NaN
  1398.50        500.000        96.2207                 NaN            NaN            NaN   1.15919        1.59990        1.02022                 NaN            NaN            NaN
  1395.99        500.000        96.3129                 NaN            NaN            NaN   1.13114        1.56325       0.992668                 NaN            NaN            NaN
  1393.48        500.000        96.3954       0.278925E-001            NaN            NaN   1.48561        1.11989       0.971166                 NaN            NaN            NaN
  1390.98        500.000        96.4008       0.627298                 NaN            NaN  0.522444        1.40909        1.04040                 NaN            NaN            NaN
  1388.47        500.000        96.5061       0.637289                 NaN            NaN  0.461315        1.38433        1.01098                 NaN            NaN            NaN
  1385.96        500.000        96.5764       0.655448                 NaN            NaN  0.395438        1.38068       0.992059                 NaN            NaN            NaN
  1383.46        500.000        96.6548       0.670480                 NaN            NaN   1.37321       0.330669       0.970814                 NaN            NaN            NaN
  1380.95        500.000        96.7258       0.685470                 NaN            NaN  0.275285        1.36313       0.950330                 NaN            NaN            NaN
