|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.75/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.8628       0.137198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4046       0.595386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4088       0.591245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4116       0.588397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4133       0.586676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4225       0.577452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4230       0.576990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4263       0.573706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4274       0.571837       0.733503E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4302       0.564661       0.517566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4280       0.562020       0.995859E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4285       0.561525       0.996919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4342       0.555974       0.987549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4348       0.555328       0.989270E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4387       0.551487       0.983092E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4405       0.549709       0.981075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4418       0.548388       0.979483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4452       0.545036       0.973780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4457       0.544570       0.975524E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4488       0.541563       0.968203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4492       0.541078       0.967902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4520       0.538389       0.962395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4530       0.537355       0.961739E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4541       0.536288       0.959259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4532       0.537145       0.961134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4581       0.532392       0.949432E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4573       0.533170       0.951538E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4575       0.532977       0.950702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4552       0.535208       0.955655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4226       0.567340       0.100697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4995       0.491742       0.872465E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4594       0.531153       0.940733E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4613       0.529340       0.935878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4603       0.530342       0.935507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4595       0.531204       0.931706E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4588       0.531906       0.933938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        98.7376        1.24075       0.216157E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.9908       0.717796E-002  0.201556E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6467       0.349173       0.415041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4577       0.533092       0.922054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4559       0.534837       0.923284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4552       0.535584       0.920730E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4529       0.537871       0.920308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4480       0.542730       0.928441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4557       0.535197       0.906593E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4501       0.540796       0.913973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4469       0.543914       0.914490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4460       0.544834       0.911948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4443       0.546570       0.909134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4415       0.549374       0.909976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4384       0.552480       0.909665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4370       0.553939       0.907267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4350       0.555973       0.904368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4316       0.559355       0.904970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4291       0.561829       0.903307E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4241       0.566800       0.907002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4211       0.569832       0.905530E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4254       0.565709       0.890811E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4197       0.571158       0.914938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4100       0.581159       0.886339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4100       0.581014       0.897230E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4065       0.584483       0.897441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4353       0.556198       0.851330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.6439       0.350834       0.527765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.1162       0.870684       0.131156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3923       0.598755       0.892783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3868       0.604232       0.894520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3836       0.607436       0.894914E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3775       0.613576       0.895407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3762       0.614867       0.892484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3720       0.619099       0.890774E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3662       0.624892       0.892471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3621       0.629028       0.892044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1304       0.857553       0.120545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.5815       0.412762       0.575175E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3503       0.640822       0.890848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3460       0.645097       0.889817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3405       0.650537       0.891532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3567       0.634684       0.865746E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3109       0.679892       0.920697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3289       0.662232       0.889087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3192       0.671845       0.899056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3276       0.663567       0.879868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3141       0.677036       0.891383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3132       0.677900       0.887568E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3077       0.683394       0.888973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3043       0.686772       0.889914E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3027       0.688465       0.886042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2877       0.703246       0.900570E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3049       0.686345       0.873877E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2915       0.699615       0.887227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2894       0.701713       0.885668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2865       0.704609       0.885535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2835       0.707639       0.886977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2831       0.708092       0.883605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2793       0.711876       0.884546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2777       0.713425       0.883316E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.6570        1.32668       0.162827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.8833       0.115276       0.141536E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2816       0.709659       0.871018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2721       0.719111       0.880372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2719       0.719346       0.879385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2715       0.719768       0.878076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2706       0.720667       0.878078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2720       0.719255       0.875399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2709       0.720387       0.875374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2722       0.719051       0.873351E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2734       0.717932       0.870776E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2732       0.718111       0.872285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2684       0.722797       0.877370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2859       0.705547       0.856027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2788       0.712580       0.865351E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2815       0.709880       0.861648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2835       0.707868       0.860809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2868       0.704586       0.857717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2872       0.704205       0.859413E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2943       0.697168       0.850549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2958       0.695669       0.850552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.7878       0.369407                 NaN  0.842756                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4283       0.128776                 NaN   1.44294                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.4574       0.125586                 NaN   1.41698                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.4717       0.122641                 NaN   1.40563                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5084       0.123588                 NaN   1.36804                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.5613       0.111293                 NaN   1.32742                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5665       0.112063                 NaN   1.32140                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5907       0.106936                 NaN   1.30231                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4448       0.122712                 NaN   1.43254                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.8172       0.936367E-001            NaN   1.08913                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6577       0.960391E-001            NaN   1.24622                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6850       0.936675E-001            NaN   1.22132                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.4707       0.103444                 NaN   1.42581                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.9566       0.728181E-001            NaN  0.970584                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7427       0.859366E-001            NaN   1.17135                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7681       0.822901E-001            NaN   1.14960                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7826       0.787630E-001            NaN   1.13859                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8044       0.760708E-001            NaN   1.11955                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8177       0.722783E-001            NaN   1.11006                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8407       0.701944E-001            NaN   1.08908                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8436       0.643241E-001            NaN   1.09208                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8852       0.705017E-001            NaN   1.04426                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8892       0.631334E-001            NaN   1.04767                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9027       0.586773E-001            NaN   1.03865                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9184       0.563375E-001            NaN   1.02522                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9339       0.555479E-001            NaN   1.01054                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9495       0.545169E-001            NaN  0.995982                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9609       0.482460E-001            NaN  0.990812                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9778       0.485541E-001            NaN  0.973672                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9887       0.442537E-001            NaN  0.967021                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0028       0.430745E-001            NaN  0.954160                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0168       0.438300E-001            NaN  0.939418                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0214       0.332440E-001            NaN  0.945320                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0401       0.349135E-001            NaN  0.924977                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0512       0.357713E-001            NaN  0.912979                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0611       0.285454E-001            NaN  0.910332                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0714       0.286804E-001            NaN  0.899884                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0835       0.264222E-001            NaN  0.890055                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0888       0.240702E-001            NaN  0.887114                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1047       0.223961E-001            NaN  0.872938                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1144       0.173027E-001            NaN  0.868322                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1225       0.178035E-001            NaN  0.859655                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1302       0.142810E-001            NaN  0.855557                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1408       0.146008E-001            NaN  0.844602                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1457       0.618814E-002            NaN  0.848101                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1561       0.788505E-002            NaN  0.836003                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1618       0.246928E-002            NaN  0.835686                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1731       0.552389E-002            NaN  0.821392                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1801       0.162228E-002            NaN  0.818294                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1920       0.165960E-001            NaN  0.791391                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1975       0.533561E-002            NaN  0.797134                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2056       0.134036E-001            NaN  0.781028                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2098       0.425325E-005            NaN  0.790204                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2286       0.408479E-001            NaN  0.730569                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2241                 NaN            NaN  0.775941                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2313                 NaN            NaN  0.768691                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2353                 NaN            NaN  0.764657                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2416                 NaN            NaN  0.758407                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2467       0.104461E-005            NaN  0.753275                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2528                 NaN            NaN  0.747175                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2590                 NaN            NaN  0.740980                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2634                 NaN            NaN  0.736617                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1968                 NaN            NaN  0.353974       0.449271                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0695                 NaN            NaN            NaN  0.930481                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0626                 NaN            NaN            NaN  0.937350                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0500                 NaN            NaN            NaN  0.949993                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0374                 NaN            NaN            NaN  0.962648                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0153                 NaN            NaN            NaN  0.984719                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.9950                 NaN            NaN            NaN   1.00501                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.5900                 NaN            NaN            NaN  0.517885       0.892165                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5355                 NaN            NaN            NaN  0.417492        1.04700                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5530       0.828133E-006            NaN            NaN  0.413382        1.03361                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5713                 NaN            NaN            NaN   1.02103       0.407666                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5878                 NaN            NaN            NaN   1.00906       0.403150                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6034                 NaN            NaN            NaN  0.997468       0.399178                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6205                 NaN            NaN            NaN  0.394918       0.984584                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6360                 NaN            NaN            NaN  0.390240       0.973758                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6508                 NaN            NaN            NaN  0.385284       0.963894                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6650                 NaN            NaN            NaN  0.952829       0.382192                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6780                 NaN            NaN            NaN  0.942969       0.379022                 NaN            NaN            NaN            NaN
  1406.02        500.000        97.2158                 NaN            NaN            NaN   1.03554        1.02670       0.721941                 NaN            NaN            NaN
  1403.51        500.000        96.3701                 NaN            NaN            NaN   1.05217        1.42540        1.15237                 NaN            NaN            NaN
  1401.00        500.000        96.4671                 NaN            NaN            NaN   1.38847        1.02423        1.12016                 NaN            NaN            NaN
  1398.50        500.000        96.5562                 NaN            NaN            NaN  0.998513        1.35491        1.09034                 NaN            NaN            NaN
  1395.99        500.000        96.6444                 NaN            NaN            NaN  0.973022        1.32171        1.06088                 NaN            NaN            NaN
  1393.48        500.000        96.7248       0.214688E-001            NaN            NaN   1.25398       0.961947        1.03784                 NaN            NaN            NaN
  1390.98        500.000        96.7596       0.480980                 NaN            NaN  0.440108        1.20803        1.11133                 NaN            NaN            NaN
  1388.47        500.000        96.8622       0.486701                 NaN            NaN  0.387689        1.18449        1.07897                 NaN            NaN            NaN
  1385.96        500.000        96.9335       0.498481                 NaN            NaN  0.331521        1.17870        1.05783                 NaN            NaN            NaN
  1383.46        500.000        97.0118       0.507848                 NaN            NaN   1.16969       0.276533        1.03416                 NaN            NaN            NaN
  1380.95        500.000        97.0837       0.516925                 NaN            NaN  0.229638        1.15848        1.01127                 NaN            NaN            NaN
