|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.5/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1899.75        2500.00        99.3586       0.641415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3669       0.633061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3684       0.631577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3629       0.636202       0.910854E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3798       0.620230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3776       0.622440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3759       0.620779       0.336564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3669       0.618267       0.147877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3694       0.615823       0.147425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3705       0.614747       0.147561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3739       0.611451       0.146620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3709       0.614358       0.147835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3812       0.604298       0.144533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3783       0.607108       0.145586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3789       0.606499       0.145571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3800       0.605426       0.145338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3829       0.602713       0.144170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4319       0.554830       0.133041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3338       0.650603       0.155632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3855       0.600165       0.143294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3759       0.609525       0.145457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4351       0.551748       0.131463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3464       0.638421       0.152045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3858       0.599930       0.142952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3889       0.597000       0.141231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3852       0.600668       0.141779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3853       0.600495       0.141635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3852       0.600692       0.141243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3831       0.602820       0.141286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3838       0.602087       0.140650E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3829       0.603053       0.140466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3809       0.605060       0.140347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3805       0.605514       0.140218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3778       0.608167       0.140165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3769       0.609169       0.139792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        98.7146        1.25668       0.287586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00       100.0000       0.299763E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4110       0.576034       0.130043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3695       0.616621       0.138956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3673       0.618787       0.138743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3638       0.622311       0.139060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3623       0.623896       0.138362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3567       0.629439       0.138797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3566       0.629582       0.138052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3532       0.632979       0.138053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3506       0.635561       0.138055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3458       0.640348       0.138165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3414       0.644796       0.138143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3414       0.644861       0.137405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3362       0.650027       0.137670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3318       0.654432       0.137828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3278       0.658416       0.137556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        98.9020        1.07573       0.223121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.7452       0.249723       0.511415E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.9630       0.333105E-001  0.369586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.6665        1.30975       0.237107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3060       0.680268       0.137429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3424       0.644656       0.129422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2548       0.730610       0.145652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2930       0.693275       0.137203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2877       0.698554       0.137418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2835       0.702812       0.137186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2764       0.709780       0.137731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2757       0.710646       0.137019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2678       0.718385       0.137714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2661       0.720229       0.136947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2585       0.727752       0.137522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2538       0.732420       0.137354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2485       0.737771       0.137506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2446       0.741648       0.137469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2393       0.746932       0.137474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2356       0.750641       0.137640E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2299       0.756295       0.137581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2259       0.760323       0.137507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        97.3378        2.61685       0.453238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.6128       0.380670       0.652447E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.9142       0.842144E-001  0.160284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2043       0.781865       0.138013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2015       0.784717       0.137628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1972       0.789050       0.137702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1990       0.787324       0.136847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1833       0.802777       0.138906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1868       0.799383       0.137876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1837       0.802513       0.137785E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1905       0.795851       0.136594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1661       0.819923       0.139893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1782       0.808020       0.137543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1754       0.810816       0.137676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1715       0.814710       0.137872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1701       0.816130       0.138096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1702       0.816008       0.137734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.3600        1.61238       0.276680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9711       0.220924E-001  0.683140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1767       0.816779       0.647875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1688       0.817518       0.137140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.1672       0.819113       0.137129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.1676       0.818725       0.137108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.2735       0.442308                 NaN   1.28419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.0312       0.313071                 NaN   1.65569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.0623       0.307087                 NaN   1.63062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.0987       0.301118                 NaN   1.60018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1238       0.297413                 NaN   1.57883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1758       0.287683                 NaN   1.53656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.1981       0.285331                 NaN   1.51655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2340       0.278734                 NaN   1.48726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2683       0.273655                 NaN   1.45807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2887       0.267392                 NaN   1.44389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3327       0.261582                 NaN   1.40574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3534       0.257635                 NaN   1.38900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3474       0.244263                 NaN   1.40836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4377       0.244012                 NaN   1.31832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4286       0.239623                 NaN   1.33178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4643       0.237374                 NaN   1.29837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4843       0.233456                 NaN   1.28222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5092       0.228579                 NaN   1.26222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5318       0.225430                 NaN   1.24280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.4713       0.227057                 NaN   1.30168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6609       0.205334                 NaN   1.13372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5994       0.216471                 NaN   1.18411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6204       0.206593                 NaN   1.17301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6437       0.202949                 NaN   1.15335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6605       0.201739                 NaN   1.13777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6806       0.195516                 NaN   1.12390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6915       0.188504                 NaN   1.12004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7242       0.187423                 NaN   1.08836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7356       0.183978                 NaN   1.08043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7521       0.180520                 NaN   1.06741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7653       0.179137                 NaN   1.05553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7890       0.173567                 NaN   1.03738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8043       0.171838                 NaN   1.02391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8140       0.167653                 NaN   1.01838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8391       0.165857                 NaN  0.995007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8498       0.163428                 NaN  0.986779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8610       0.157046                 NaN  0.981912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8784       0.154160                 NaN  0.967466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8935       0.151437                 NaN  0.955032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9047       0.147921                 NaN  0.947369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9170       0.143308                 NaN  0.939727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9302       0.142089                 NaN  0.927691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9334       0.133848                 NaN  0.932727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9649       0.136814                 NaN  0.898282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9696       0.136245                 NaN  0.894177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9790       0.130698                 NaN  0.890322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9843       0.130202                 NaN  0.885459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0096       0.129807                 NaN  0.860617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0088       0.114566                 NaN  0.876590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0206       0.116756                 NaN  0.862600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0280       0.120801                 NaN  0.851219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0491       0.113269                 NaN  0.837618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0529       0.111938                 NaN  0.835143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0607       0.106743                 NaN  0.832582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0683       0.103116                 NaN  0.828603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0780       0.102571                 NaN  0.819389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0792       0.908190E-001            NaN  0.830011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0975       0.963452E-001            NaN  0.806174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1007       0.937612E-001            NaN  0.805546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9000                 NaN            NaN  0.217374E-001   1.07825                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8873                 NaN            NaN            NaN   1.11275                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8890                 NaN            NaN            NaN   1.11096                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8878                 NaN            NaN            NaN   1.11223                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8862                 NaN            NaN            NaN   1.11384                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8858                 NaN            NaN            NaN   1.11421                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8825                 NaN            NaN            NaN   1.11747                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8746                 NaN            NaN            NaN   1.12540                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8639                 NaN            NaN            NaN   1.13614                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8535                 NaN            NaN            NaN   1.14648                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8277                 NaN            NaN            NaN   1.17228                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8263                 NaN            NaN            NaN   1.17367                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7974                 NaN            NaN            NaN   1.20260                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7585                 NaN            NaN            NaN   1.24149                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.6926                 NaN            NaN            NaN   1.30744                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3963                 NaN            NaN            NaN  0.657958       0.945781                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2615                 NaN            NaN            NaN  0.236510        1.50201                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2785                 NaN            NaN            NaN  0.237135        1.48437                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2974                 NaN            NaN            NaN   1.46568       0.236878                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3125                 NaN            NaN            NaN   1.45710       0.230444                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3276                 NaN            NaN            NaN   1.44509       0.227298                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3438                 NaN            NaN            NaN  0.232978        1.42320                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3590                 NaN            NaN            NaN   1.41873       0.222226                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3716                 NaN            NaN            NaN  0.219644        1.40880                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3834                 NaN            NaN            NaN   1.39713       0.219431                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3957                 NaN            NaN            NaN  0.215114        1.38918                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4069                 NaN            NaN            NaN  0.205478        1.38766                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4159                 NaN            NaN            NaN   1.37462       0.209453                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4326       0.417149E-001            NaN            NaN  0.115202        1.41048                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        97.2300       0.371767                 NaN            NaN  0.174485        1.65805                 NaN  0.565737                 NaN            NaN            NaN
  1431.08        2500.00        95.4967       0.794126                 NaN            NaN  0.362003        1.96224                 NaN   1.38496                 NaN            NaN            NaN
