|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.5/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1899.75        2500.00        99.3983       0.601673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4064       0.593586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4080       0.591959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4033       0.596083       0.624751E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4192       0.580820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4174       0.582647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4168       0.580892       0.230465E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4116       0.578250       0.101230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4142       0.575716       0.100890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4155       0.574420       0.100979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4188       0.571147       0.100242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4164       0.573517       0.101063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4263       0.563821       0.987487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4239       0.566153       0.994282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4248       0.565299       0.993926E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4260       0.564050       0.992081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4290       0.561212       0.983217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4745       0.516401       0.907309E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3842       0.605158       0.106090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4322       0.558050       0.976015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4236       0.566452       0.990677E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4786       0.512434       0.894940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3971       0.592582       0.103472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4335       0.556782       0.972852E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4368       0.553567       0.960267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4338       0.556559       0.963455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4342       0.556174       0.962055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4344       0.556002       0.959331E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4328       0.557567       0.958897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4338       0.556617       0.954142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4333       0.557192       0.952646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4318       0.558671       0.951385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4317       0.558840       0.950213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4296       0.560870       0.949385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4291       0.561459       0.946413E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        98.8227        1.15780       0.194769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00       100.0000       0.275502E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4613       0.529912       0.879420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4237       0.566942       0.939207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4221       0.568532       0.937256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4192       0.571366       0.939251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4182       0.572485       0.933848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4137       0.576959       0.936338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4138       0.576859       0.930838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4112       0.579537       0.930496E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4091       0.581643       0.930253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4052       0.585490       0.930331E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4015       0.589199       0.929520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4020       0.588764       0.924617E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3976       0.593107       0.925927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3941       0.596682       0.926547E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3910       0.599806       0.924059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.0055       0.979468       0.149948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.7695       0.227055       0.343104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.9673       0.302551E-001  0.247762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.7936        1.19045       0.159113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3735       0.617323       0.921102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4069       0.584463       0.866903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3284       0.661868       0.975303E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3632       0.627615       0.918206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3589       0.631882       0.919185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3557       0.635160       0.917167E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3498       0.640993       0.920363E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3496       0.641296       0.915297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3431       0.647748       0.919457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3420       0.648823       0.913722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3359       0.654946       0.917183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3323       0.658512       0.915393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3281       0.662753       0.915965E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3252       0.665692       0.915321E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3211       0.669728       0.914779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3181       0.672696       0.915562E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3139       0.676922       0.914482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3110       0.679883       0.913512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        97.6341        2.33599       0.299254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.6580       0.337737       0.430400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.9240       0.749513E-001  0.106150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2950       0.695895       0.914381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2933       0.697599       0.911282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2902       0.700692       0.911001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2926       0.698325       0.904916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2794       0.711457       0.917986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2831       0.707755       0.910582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2813       0.709641       0.909338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2878       0.703236       0.901146E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2674       0.723423       0.922225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2786       0.712300       0.906175E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2769       0.714056       0.906460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2742       0.716687       0.907038E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2738       0.717161       0.908179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2747       0.716214       0.905054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.5689        1.41295       0.181480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9762       0.193237E-001  0.447784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2814       0.714376       0.424850E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2767       0.714350       0.898668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2763       0.714734       0.897825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2774       0.713618       0.897285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.4523       0.385510                 NaN   1.16216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.2297       0.272700                 NaN   1.49761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2582       0.267340                 NaN   1.47442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2918       0.261938                 NaN   1.44627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.3155       0.258405                 NaN   1.42614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3626       0.249847                 NaN   1.38756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3838       0.247584                 NaN   1.36863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.4166       0.241683                 NaN   1.34170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4483       0.237087                 NaN   1.31466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4672       0.231535                 NaN   1.30130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.5075       0.226276                 NaN   1.26624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5269       0.222664                 NaN   1.25048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5209       0.211051                 NaN   1.26804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.6038       0.210542                 NaN   1.18570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5961       0.206599                 NaN   1.19729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6290       0.204465                 NaN   1.16652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6476       0.200913                 NaN   1.15145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6703       0.196575                 NaN   1.13308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6914       0.193666                 NaN   1.11490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6374       0.195015                 NaN   1.16760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.8081       0.176031                 NaN   1.01583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7540       0.185531                 NaN   1.06047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7730       0.176880                 NaN   1.05016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7944       0.173607                 NaN   1.03201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8101       0.172408                 NaN   1.01745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8285       0.166965                 NaN   1.00456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8381       0.160835                 NaN   1.00105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8684       0.159773                 NaN  0.971778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8791       0.156682                 NaN  0.964262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8944       0.153567                 NaN  0.952073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9072       0.152167                 NaN  0.940671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9284       0.147376                 NaN  0.924260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9426       0.145766                 NaN  0.911650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9517       0.142067                 NaN  0.906233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9745       0.140426                 NaN  0.885026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9846       0.138306                 NaN  0.877076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9950       0.132709                 NaN  0.872313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0107       0.130201                 NaN  0.859125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0247       0.127752                 NaN  0.847596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0350       0.124692                 NaN  0.840344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0462       0.120658                 NaN  0.833132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0586       0.119502                 NaN  0.821852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0612       0.112535                 NaN  0.826292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0900       0.114888                 NaN  0.795118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0948       0.114279                 NaN  0.790874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1034       0.109491                 NaN  0.787079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1087       0.108981                 NaN  0.782321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1316       0.108563                 NaN  0.759881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1307       0.956896E-001            NaN  0.773613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1417       0.974446E-001            NaN  0.760880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1491       0.100690                 NaN  0.750186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1677       0.943339E-001            NaN  0.737931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1714       0.931524E-001            NaN  0.735489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1785       0.887220E-001            NaN  0.732769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1856       0.856183E-001            NaN  0.728776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1947       0.850587E-001            NaN  0.720208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1953       0.752387E-001            NaN  0.729506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2124       0.797376E-001            NaN  0.707849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2156       0.775248E-001            NaN  0.706891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0317                 NaN            NaN  0.190662E-001  0.949195                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0211                 NaN            NaN            NaN  0.978877                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0233                 NaN            NaN            NaN  0.976654                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0228                 NaN            NaN            NaN  0.977150                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0218                 NaN            NaN            NaN  0.978181                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0222                 NaN            NaN            NaN  0.977824                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0200                 NaN            NaN            NaN  0.979985                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0137                 NaN            NaN            NaN  0.986344                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0047                 NaN            NaN            NaN  0.995332                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9965                 NaN            NaN            NaN   1.00346                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9747                 NaN            NaN            NaN   1.02534                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9736                 NaN            NaN            NaN   1.02641                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9490                 NaN            NaN            NaN   1.05099                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9152                 NaN            NaN            NaN   1.08481                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.8576                 NaN            NaN            NaN   1.14244                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5911                 NaN            NaN            NaN  0.574807       0.834095                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4698                 NaN            NaN            NaN  0.206457        1.32376                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4859                 NaN            NaN            NaN  0.206800        1.30733                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5038                 NaN            NaN            NaN   1.28983       0.206399                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5182                 NaN            NaN            NaN   1.28121       0.200596                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5327                 NaN            NaN            NaN   1.26966       0.197677                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5480                 NaN            NaN            NaN  0.202452        1.24960                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5625                 NaN            NaN            NaN   1.24462       0.192914                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5746                 NaN            NaN            NaN  0.190508        1.23490                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5863                 NaN            NaN            NaN   1.22363       0.190114                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5982                 NaN            NaN            NaN  0.186187        1.21558                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6092                 NaN            NaN            NaN  0.177668        1.21317                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6184                 NaN            NaN            NaN   1.20067       0.180919                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6366       0.331288E-001            NaN            NaN  0.994155E-001   1.23083                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        97.4977       0.294665                 NaN            NaN  0.150467        1.44594                 NaN  0.611193                 NaN            NaN            NaN
  1431.08        2500.00        95.8537       0.627562                 NaN            NaN  0.311901        1.70966                 NaN   1.49718                 NaN            NaN            NaN
