|6.6.6
Archiving\03_Data\frac/QFM/EETA/EETA_1.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1902.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.9920                 NaN            NaN            NaN  0.799293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9860                 NaN            NaN            NaN  0.139897E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9861                 NaN            NaN            NaN  0.138826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9862                 NaN            NaN            NaN  0.137578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9864                 NaN            NaN            NaN  0.136420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9864                 NaN            NaN            NaN  0.135613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.9866                 NaN            NaN            NaN  0.134473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.9867                 NaN            NaN            NaN  0.132847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.9868                 NaN            NaN            NaN  0.132415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.9869                 NaN            NaN            NaN  0.130800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.9870                 NaN            NaN            NaN  0.129923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.9871                 NaN            NaN            NaN  0.129021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.9872                 NaN            NaN            NaN  0.127625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.9873                 NaN            NaN            NaN  0.126541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.9874                 NaN            NaN            NaN  0.125627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.9875                 NaN            NaN            NaN  0.124581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.9877                 NaN            NaN            NaN  0.123493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.9877                 NaN            NaN            NaN  0.122609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.9891                 NaN            NaN            NaN  0.109383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.9868                 NaN            NaN            NaN  0.132414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.9881                 NaN            NaN  0.496414E-005  0.119137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.9881                 NaN            NaN            NaN  0.118745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.9934                 NaN            NaN            NaN  0.664474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.9833                 NaN            NaN            NaN  0.166994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.9884                 NaN            NaN            NaN  0.115580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.9886                 NaN            NaN            NaN  0.114077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.9887                 NaN            NaN            NaN  0.113235E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.9888                 NaN            NaN            NaN  0.112358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.9888                 NaN            NaN            NaN  0.111567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.9890                 NaN            NaN            NaN  0.110190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.9891                 NaN            NaN            NaN  0.109383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.0425                 NaN            NaN  0.203112       0.573375E-003  0.753797                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.5942                 NaN            NaN  0.173555                 NaN   1.23224                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6118                 NaN            NaN  0.170242                 NaN   1.21796                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6302                 NaN            NaN  0.174109       0.204249E-002   1.19362                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6586                 NaN            NaN  0.162154                 NaN   1.17926                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.6694                 NaN            NaN  0.160600                 NaN   1.17002                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.6871                 NaN            NaN  0.156962                 NaN   1.15591                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.3577                 NaN            NaN  0.758215E-001            NaN  0.566502                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.0603                 NaN            NaN  0.225890                 NaN   1.71379                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7424                 NaN            NaN  0.144547                 NaN   1.11309                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7543                 NaN            NaN  0.143481                 NaN   1.10223                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.7698                 NaN            NaN  0.140643                 NaN   1.08960                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.7855                 NaN            NaN  0.135946                 NaN   1.07856                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8011                 NaN            NaN  0.135385                 NaN   1.06352                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.6571                 NaN            NaN  0.154598                 NaN   1.18826                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9918                 NaN            NaN  0.109284                 NaN  0.898957                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.8428                 NaN            NaN  0.125096                 NaN   1.03206                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.8560                 NaN            NaN  0.122747                 NaN   1.02125                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.8691                 NaN            NaN  0.118697                 NaN   1.01217                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.8806                 NaN            NaN  0.114855                 NaN   1.00459                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.8917                 NaN            NaN  0.111518                 NaN  0.996790                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9029                 NaN            NaN  0.109560                 NaN  0.987512                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9194                 NaN            NaN  0.108163                 NaN  0.972485                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9292                 NaN            NaN  0.105625                 NaN  0.965178                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9398                 NaN            NaN  0.102378                 NaN  0.957848                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9479                 NaN            NaN  0.995787E-001            NaN  0.952476                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.6914                 NaN            NaN  0.127647                 NaN   1.18097                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2426                 NaN            NaN  0.698865E-001            NaN  0.687543                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9777                 NaN            NaN  0.934525E-001            NaN  0.928821                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9896                 NaN            NaN  0.899059E-001            NaN  0.920498                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9972                 NaN            NaN  0.897801E-001            NaN  0.912997                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0058                 NaN            NaN  0.835996E-001            NaN  0.910626                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0127                 NaN            NaN  0.811501E-001            NaN  0.906179                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0193                 NaN            NaN  0.774631E-001            NaN  0.903266                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0274                 NaN            NaN  0.754957E-001            NaN  0.897113                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0344                 NaN            NaN  0.732193E-001            NaN  0.892371                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0388                 NaN            NaN  0.696869E-001            NaN  0.891539                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0465                 NaN            NaN  0.662995E-001            NaN  0.887231                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0524                 NaN            NaN  0.636094E-001            NaN  0.883959                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.4203                 NaN            NaN  0.394379E-001            NaN  0.540227                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        97.8053                 NaN            NaN  0.120375                 NaN  0.182162E-001   1.16504       0.891107                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0542                 NaN            NaN  0.207708                 NaN  0.259956        1.47810                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        97.9792                 NaN            NaN  0.162846                 NaN            NaN   1.37160       0.486335                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1617                 NaN            NaN  0.185537                 NaN  0.312488E-001   1.31908       0.302480                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1123                 NaN            NaN  0.175860                 NaN  0.535596E-001  0.322723        1.33551                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.1312                 NaN            NaN  0.172331                 NaN  0.270268E-001  0.356317        1.31310                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1647                 NaN            NaN  0.167550                 NaN  0.348096E-001   1.28245       0.350462                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1863                 NaN            NaN  0.161274                 NaN            NaN  0.389275        1.26314                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2023                 NaN            NaN  0.157401                 NaN            NaN   1.24689       0.393413                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2167                 NaN            NaN  0.152723                 NaN            NaN  0.395016        1.23554                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2487                 NaN            NaN  0.156093                 NaN            NaN  0.384342        1.21087                 NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2602                 NaN            NaN  0.125835                 NaN            NaN   1.18757       0.426384                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2786                 NaN            NaN  0.148872                 NaN            NaN   1.18336       0.389200                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2981                 NaN            NaN  0.134281                 NaN            NaN  0.406000        1.16157                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3145                 NaN            NaN  0.130192                 NaN            NaN  0.407531        1.14776                 NaN            NaN            NaN            NaN
