|6.6.6
Archiving\03_Data\frac/QFM_m0.5/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1934.84        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.9939                 NaN            NaN  0.609474E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.9832                 NaN            NaN  0.168490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.6246       0.359786                 NaN  0.156547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4164       0.568567                 NaN  0.149996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4184       0.566617                 NaN  0.149800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4201       0.564951                 NaN  0.149791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4262       0.558954                 NaN  0.148163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4280       0.557172                 NaN  0.148061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4299       0.555311                 NaN  0.147979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4325       0.552732                 NaN  0.147437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4354       0.549972                 NaN  0.146735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4356       0.549704                 NaN  0.147359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4408       0.544680                 NaN  0.145609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4414       0.544083                 NaN  0.145614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4432       0.542318                 NaN  0.145285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4461       0.539398                 NaN  0.144736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4480       0.537628                 NaN  0.144202E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4455       0.539939                 NaN  0.145696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4529       0.532819                 NaN  0.142827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4517       0.533942                 NaN  0.143098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4521       0.533576                 NaN  0.143289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4560       0.529779                 NaN  0.142179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4576       0.528196                 NaN  0.141611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4565       0.529300                 NaN  0.141970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4602       0.525699                 NaN  0.140843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2323       0.747623                 NaN  0.200890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.6849       0.306973                 NaN  0.815477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4544       0.531283                 NaN  0.142770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4687       0.517516                 NaN  0.137607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3443       0.638728                 NaN  0.169955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.7183       0.274380                 NaN  0.731779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3283       0.654378                 NaN  0.173638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4572       0.528732                 NaN  0.140243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4694       0.516917                 NaN  0.136643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4643       0.521936                 NaN  0.137715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4645       0.521712                 NaN  0.137438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4622       0.524003                 NaN  0.137698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4657       0.520659                 NaN  0.136119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4713       0.515280                 NaN  0.134564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4541       0.532059                 NaN  0.138537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4641       0.522379                 NaN  0.135583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4633       0.523132                 NaN  0.135411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4627       0.523803                 NaN  0.135128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4574       0.528964                 NaN  0.136533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3856       0.599563                 NaN  0.148780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.5327       0.455306                 NaN  0.120136E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4597       0.526924                 NaN  0.133966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4580       0.528601                 NaN  0.133864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4573       0.529371                 NaN  0.133466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4556       0.531090                 NaN  0.133449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4558       0.530970                 NaN  0.132709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4511       0.535615                 NaN  0.133246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4536       0.533176                 NaN  0.132141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.0741       0.903918                 NaN  0.219533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.8332       0.162557                 NaN  0.427907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4355       0.551037                 NaN  0.134569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4451       0.541701                 NaN  0.131718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4448       0.542088                 NaN  0.130998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4428       0.544070                 NaN  0.130824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4390       0.547904                 NaN  0.131067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4365       0.550336                 NaN  0.131265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4387       0.548312                 NaN  0.129597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4345       0.552500                 NaN  0.130152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4328       0.554206                 NaN  0.129776E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4304       0.556665                 NaN  0.129501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4267       0.560348                 NaN  0.129581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4267       0.560440                 NaN  0.129010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4234       0.563754                 NaN  0.128921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4212       0.565873                 NaN  0.128792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4188       0.568389                 NaN  0.128602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4163       0.570836                 NaN  0.128450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4138       0.573428                 NaN  0.128216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4109       0.576341                 NaN  0.127980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4100       0.577263                 NaN  0.127569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4075       0.579789                 NaN  0.127482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1742       0.800971                 NaN  0.247872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.6270       0.372421                 NaN  0.579360E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3995       0.587761                 NaN  0.126993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3982       0.589123                 NaN  0.126621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3954       0.591985                 NaN  0.126592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3932       0.594188                 NaN  0.126329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3907       0.596669                 NaN  0.126191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3884       0.599021                 NaN  0.125970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3874       0.600016                 NaN  0.125611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3848       0.602695                 NaN  0.125424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3820       0.605496                 NaN  0.125378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3805       0.607008                 NaN  0.125050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.8132       0.183047                 NaN  0.375729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        98.9359        1.04275                 NaN  0.213333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3821       0.605588                 NaN  0.122824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3732       0.614424                 NaN  0.124233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3691       0.618435                 NaN  0.124226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3704       0.617180                 NaN  0.123936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3693       0.618372                 NaN  0.123209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3608       0.626699                 NaN  0.124521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3705       0.617255                 NaN  0.122123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3652       0.622511                 NaN  0.122724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3621       0.625579                 NaN  0.123063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3647       0.623133                 NaN  0.121966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3620       0.625759                 NaN  0.122204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3617       0.626084                 NaN  0.121793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3610       0.626811                 NaN  0.121581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3607       0.627133                 NaN  0.121307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.3607       0.627178                 NaN  0.121062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.5066       0.304561                 NaN            NaN            NaN   1.18881                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3212       0.222021                 NaN            NaN            NaN   1.45673                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3521       0.216580                 NaN            NaN            NaN   1.43129                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3818       0.212467                 NaN            NaN            NaN   1.40570                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4104       0.208726                 NaN            NaN            NaN   1.38089                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4363       0.202298                 NaN            NaN            NaN   1.36136                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4638       0.198610                 NaN            NaN            NaN   1.33763                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3194       0.905153E-001            NaN            NaN            NaN  0.590060                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        97.6841       0.300240                 NaN            NaN            NaN   2.01568                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5439       0.189035                 NaN            NaN            NaN   1.26710                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5653       0.182794                 NaN            NaN            NaN   1.25192                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5799       0.179251                 NaN            NaN            NaN   1.24080                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6152       0.176972                 NaN            NaN            NaN   1.20781                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6332       0.170770                 NaN            NaN            NaN   1.19602                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6521       0.167530                 NaN            NaN            NaN   1.18033                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6729       0.163340                 NaN            NaN            NaN   1.16376                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6900       0.159578                 NaN            NaN            NaN   1.15044                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7164       0.157316                 NaN            NaN            NaN   1.12626                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7332       0.153743                 NaN            NaN            NaN   1.11307                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7469       0.147984                 NaN            NaN            NaN   1.10514                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7704       0.146353                 NaN            NaN            NaN   1.08324                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7853       0.143812                 NaN            NaN            NaN   1.07087                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7662       0.147017                 NaN            NaN            NaN   1.08682                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8612       0.131182                 NaN            NaN            NaN   1.00767                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8370       0.132630                 NaN            NaN            NaN   1.03039                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8383       0.127189                 NaN            NaN            NaN   1.03449                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8777       0.125380                 NaN            NaN            NaN  0.996929                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8799       0.121235                 NaN            NaN            NaN  0.998863                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8987       0.120990                 NaN            NaN            NaN  0.980338                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9124       0.118653                 NaN            NaN            NaN  0.968936                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9242       0.114908                 NaN            NaN            NaN  0.960914                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9400       0.112219                 NaN            NaN            NaN  0.947734                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9509       0.107912                 NaN            NaN            NaN  0.941228                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9621       0.102845                 NaN            NaN            NaN  0.935022                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9789       0.103772                 NaN            NaN            NaN  0.917329                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9896       0.921706E-001            NaN            NaN            NaN  0.918267                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0013       0.103062                 NaN            NaN            NaN  0.895603                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0136       0.948433E-001            NaN            NaN            NaN  0.891549                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0266       0.933941E-001            NaN            NaN            NaN  0.880039                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0341       0.869502E-001            NaN            NaN            NaN  0.878933                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0460       0.849327E-001            NaN            NaN            NaN  0.869089                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0561       0.826606E-001            NaN            NaN            NaN  0.861278                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0664       0.835463E-001            NaN            NaN            NaN  0.850086                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0766       0.731584E-001            NaN            NaN            NaN  0.850250                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0861       0.745807E-001            NaN            NaN            NaN  0.839365                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0951       0.731104E-001            NaN            NaN            NaN  0.831811                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1046       0.671184E-001            NaN            NaN            NaN  0.828313                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1114       0.661488E-001            NaN            NaN            NaN  0.822441                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1221       0.619381E-001            NaN            NaN            NaN  0.815979                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1296       0.603468E-001            NaN            NaN            NaN  0.810038                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1377       0.587869E-001            NaN            NaN            NaN  0.803559                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1448       0.532165E-001            NaN            NaN            NaN  0.801966                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1542       0.528235E-001            NaN            NaN            NaN  0.792941                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1600       0.490863E-001            NaN            NaN            NaN  0.790950                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1682       0.471932E-001            NaN            NaN            NaN  0.784567                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.4023       0.385280E-001            NaN            NaN            NaN  0.559182                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.9485       0.594770E-001            NaN            NaN            NaN  0.992022                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1992       0.356751E-001            NaN            NaN            NaN  0.765153                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1927       0.343786E-001            NaN            NaN            NaN  0.772938                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.1993       0.335746E-001            NaN            NaN            NaN  0.767093                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2052       0.318135E-001            NaN            NaN            NaN  0.763020                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3558       0.605186E-001            NaN            NaN            NaN   1.58367                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2949       0.126531E-001            NaN            NaN            NaN  0.692449                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.0995                 NaN            NaN            NaN            NaN  0.257324       0.643222                 NaN            NaN            NaN            NaN            NaN
