|6.6.6
Archiving\03_Data\frac/QFM_m0.5/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1954.89        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.9958                 NaN            NaN  0.415197E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.9885                 NaN            NaN  0.114791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.6557       0.333606                 NaN  0.106672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4627       0.527059                 NaN  0.102174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4648       0.524998                 NaN  0.101999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4666       0.523232                 NaN  0.101948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4724       0.517501                 NaN  0.100786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4743       0.515640                 NaN  0.100697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4762       0.513733                 NaN  0.100618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4789       0.511115                 NaN  0.100187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4817       0.508350                 NaN  0.996817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4821       0.507895                 NaN  0.100073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4872       0.502924                 NaN  0.988329E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4879       0.502209                 NaN  0.987781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4898       0.500323                 NaN  0.985193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4927       0.497489                 NaN  0.981336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4947       0.495579                 NaN  0.977108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4926       0.497499                 NaN  0.987312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4997       0.490657                 NaN  0.967008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4989       0.491410                 NaN  0.968190E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4994       0.490869                 NaN  0.969081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.5032       0.487179                 NaN  0.961322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5049       0.485544                 NaN  0.957188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.5041       0.486334                 NaN  0.958917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.5077       0.482794                 NaN  0.951088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3006       0.685852                 NaN  0.135578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.7129       0.281559                 NaN  0.549986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.5032       0.487216                 NaN  0.962655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.5164       0.474356                 NaN  0.927327E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4035       0.585079                 NaN  0.114404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.7439       0.251188                 NaN  0.493384E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3894       0.598922                 NaN  0.116903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.5073       0.483289                 NaN  0.943270E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.5182       0.472594                 NaN  0.919282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5140       0.476751                 NaN  0.925529E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.5144       0.476394                 NaN  0.923553E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.5126       0.478177                 NaN  0.924380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.5160       0.474839                 NaN  0.913473E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.5213       0.469663                 NaN  0.902758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.5060       0.484713                 NaN  0.928400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.5153       0.475650                 NaN  0.908677E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.5149       0.476074                 NaN  0.906937E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.5145       0.476425                 NaN  0.904615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.5100       0.480886                 NaN  0.913676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4464       0.543640                 NaN  0.993939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.5786       0.413327                 NaN  0.803085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5129       0.478100                 NaN  0.895258E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.5117       0.479314                 NaN  0.893926E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.5113       0.479770                 NaN  0.890900E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.5101       0.481001                 NaN  0.890485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5105       0.480645                 NaN  0.884992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.5066       0.484519                 NaN  0.887624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.5092       0.481962                 NaN  0.880467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1697       0.815686                 NaN  0.146270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.8504       0.146707                 NaN  0.284609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4938       0.497208                 NaN  0.895072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.5029       0.488381                 NaN  0.875530E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.5029       0.488415                 NaN  0.870319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.5014       0.489899                 NaN  0.868725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4983       0.492981                 NaN  0.869808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4965       0.494820                 NaN  0.871089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4988       0.492650                 NaN  0.859001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4952       0.496162                 NaN  0.862601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4941       0.497332                 NaN  0.859481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4923       0.499149                 NaN  0.857104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4894       0.501987                 NaN  0.856979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4896       0.501834                 NaN  0.852966E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4871       0.504373                 NaN  0.851772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4856       0.505933                 NaN  0.850553E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4837       0.507793                 NaN  0.848896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4819       0.509614                 NaN  0.847316E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4800       0.511502                 NaN  0.845454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4779       0.513651                 NaN  0.843163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4775       0.514126                 NaN  0.839931E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4756       0.516009                 NaN  0.839172E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2725       0.711195                 NaN  0.162749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.6688       0.330837                 NaN  0.380749E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4698       0.521819                 NaN  0.834372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4691       0.522632                 NaN  0.831343E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4669       0.524790                 NaN  0.830716E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.4654       0.526275                 NaN  0.828585E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.4637       0.528073                 NaN  0.827076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4621       0.529638                 NaN  0.825129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4616       0.530156                 NaN  0.822417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4597       0.532080                 NaN  0.820648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4577       0.534078                 NaN  0.819864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4569       0.534975                 NaN  0.817071E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.8364       0.161122                 NaN  0.245291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.0680       0.918071                 NaN  0.139270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.4598       0.532223                 NaN  0.801144E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.4523       0.539642                 NaN  0.810023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.4493       0.542614                 NaN  0.809226E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.4508       0.541135                 NaN  0.807450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.4506       0.541426                 NaN  0.801490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.4437       0.548196                 NaN  0.809670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4524       0.539671                 NaN  0.793451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4484       0.543642                 NaN  0.797060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4461       0.545956                 NaN  0.798918E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4490       0.543117                 NaN  0.791180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4471       0.544987                 NaN  0.792298E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.4474       0.544722                 NaN  0.789028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4473       0.544867                 NaN  0.787186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4474       0.544737                 NaN  0.784856E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4480       0.544138                 NaN  0.782902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.6770       0.264268                 NaN            NaN            NaN   1.05871                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.5107       0.192552                 NaN            NaN            NaN   1.29676                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5389       0.187638                 NaN            NaN            NaN   1.27349                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5660       0.183970                 NaN            NaN            NaN   1.25006                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5921       0.180597                 NaN            NaN            NaN   1.22729                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.6157       0.174922                 NaN            NaN            NaN   1.20936                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6409       0.171563                 NaN            NaN            NaN   1.18754                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3990       0.780379E-001            NaN            NaN            NaN  0.522954                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        97.9519       0.259250                 NaN            NaN            NaN   1.78888                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.7142       0.162919                 NaN            NaN            NaN   1.12286                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.7336       0.157422                 NaN            NaN            NaN   1.10899                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7474       0.154177                 NaN            NaN            NaN   1.09847                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7791       0.152155                 NaN            NaN            NaN   1.06871                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7955       0.146732                 NaN            NaN            NaN   1.05780                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.8128       0.143836                 NaN            NaN            NaN   1.04341                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8318       0.140103                 NaN            NaN            NaN   1.02805                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8473       0.136806                 NaN            NaN            NaN   1.01590                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8713       0.134747                 NaN            NaN            NaN  0.993938                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8867       0.131579                 NaN            NaN            NaN  0.981691                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8992       0.126546                 NaN            NaN            NaN  0.974254                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.9207       0.125067                 NaN            NaN            NaN  0.954264                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9344       0.122785                 NaN            NaN            NaN  0.942813                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9181       0.125442                 NaN            NaN            NaN  0.956491                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.0018       0.111824                 NaN            NaN            NaN  0.886373                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9813       0.112977                 NaN            NaN            NaN  0.905772                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9828       0.108286                 NaN            NaN            NaN  0.908904                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.0180       0.106623                 NaN            NaN            NaN  0.875401                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0204       0.103005                 NaN            NaN            NaN  0.876582                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0374       0.102740                 NaN            NaN            NaN  0.859909                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0500       0.100658                 NaN            NaN            NaN  0.849379                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0608       0.973912E-001            NaN            NaN            NaN  0.841790                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0751       0.950282E-001            NaN            NaN            NaN  0.829871                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0849       0.913151E-001            NaN            NaN            NaN  0.823747                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0952       0.869593E-001            NaN            NaN            NaN  0.817858                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.1105       0.876645E-001            NaN            NaN            NaN  0.801875                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1197       0.778192E-001            NaN            NaN            NaN  0.802449                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1309       0.869302E-001            NaN            NaN            NaN  0.782133                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1420       0.799276E-001            NaN            NaN            NaN  0.778108                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1538       0.786432E-001            NaN            NaN            NaN  0.767600                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1605       0.731602E-001            NaN            NaN            NaN  0.766317                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1713       0.714013E-001            NaN            NaN            NaN  0.757272                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1805       0.694364E-001            NaN            NaN            NaN  0.750057                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1899       0.701267E-001            NaN            NaN            NaN  0.739998                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1990       0.613486E-001            NaN            NaN            NaN  0.739646                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2077       0.624904E-001            NaN            NaN            NaN  0.729809                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2160       0.611841E-001            NaN            NaN            NaN  0.722820                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2245       0.561342E-001            NaN            NaN            NaN  0.719374                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2309       0.552709E-001            NaN            NaN            NaN  0.713829                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2404       0.517221E-001            NaN            NaN            NaN  0.707924                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2473       0.503488E-001            NaN            NaN            NaN  0.702383                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2546       0.490086E-001            NaN            NaN            NaN  0.696355                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2611       0.443247E-001            NaN            NaN            NaN  0.694585                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2695       0.439678E-001            NaN            NaN            NaN  0.686511                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2749       0.408170E-001            NaN            NaN            NaN  0.684326                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2824       0.392076E-001            NaN            NaN            NaN  0.678404                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.4847       0.319517E-001            NaN            NaN            NaN  0.483351                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0938       0.493324E-001            NaN            NaN            NaN  0.856860                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.3099       0.295560E-001            NaN            NaN            NaN  0.660504                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.3046       0.284618E-001            NaN            NaN            NaN  0.666953                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.3108       0.277721E-001            NaN            NaN            NaN  0.661440                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.3162       0.262893E-001            NaN            NaN            NaN  0.657560                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.5856       0.499490E-001            NaN            NaN            NaN   1.36448                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.3938       0.104280E-001            NaN            NaN            NaN  0.595739                 NaN            NaN            NaN            NaN            NaN            NaN
