|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3845       0.615498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3614       0.638617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3647       0.635297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3688       0.631242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3715       0.628528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3762       0.623795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3787       0.621311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3717       0.628285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3958       0.604198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3815       0.615033       0.343407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3928       0.603240       0.399342E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3815       0.603875       0.146559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3813       0.603998       0.147106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3151       0.668578       0.162902E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4635       0.523778       0.127664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3895       0.595899       0.146409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3916       0.593836       0.145267E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3984       0.587322       0.143221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3977       0.587913       0.143795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3993       0.586400       0.143296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3992       0.586411       0.143465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4019       0.583850       0.142592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.6220       0.368865       0.914771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.1875       0.793228       0.192951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4044       0.581364       0.141888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4055       0.580395       0.141502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4052       0.580617       0.141491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4056       0.580273       0.141478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4059       0.579956       0.141024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4084       0.577628       0.140078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4074       0.578632       0.140012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4060       0.579970       0.140430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4083       0.577798       0.139195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4059       0.580147       0.139724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4072       0.578944       0.138809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4051       0.580950       0.139035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4039       0.582219       0.138909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4036       0.582595       0.138482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4477       0.539535       0.127893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3546       0.630494       0.148696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3999       0.586327       0.137787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3962       0.590009       0.138197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3969       0.589341       0.137372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3921       0.594143       0.137770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3922       0.594054       0.137080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3898       0.596486       0.137106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3861       0.600169       0.137202E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3837       0.602571       0.137049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3834       0.602930       0.136522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3792       0.607145       0.136465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3757       0.610662       0.136644E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.8216       0.174478       0.387950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        98.9193        1.05732       0.233747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3651       0.621315       0.136291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4159       0.571651       0.124684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3046       0.680594       0.147559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3565       0.629954       0.135558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.1004       0.880821       0.188270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.7207       0.273490       0.582381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2196       0.764277       0.160823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2801       0.706134       0.137269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3959       0.590720       0.133960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3319       0.654606       0.135152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3216       0.664749       0.136060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3219       0.664613       0.135188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3161       0.670337       0.135435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3103       0.676140       0.135545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.9386       0.601971E-001  0.119112E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.6695        1.30460       0.258607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2950       0.691417       0.135716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3136       0.673274       0.131089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.9640       0.331097E-001  0.285725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        98.5709        1.40425       0.248344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2812       0.705435       0.133980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2961       0.690809       0.130838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2349       0.750972       0.140944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2573       0.729067       0.135925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2536       0.732784       0.135678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2471       0.739309       0.136052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2416       0.744783       0.136022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2369       0.749564       0.135831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2309       0.755495       0.136211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2378       0.748784       0.134073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2027       0.783370       0.138802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2151       0.771221       0.136852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2157       0.770742       0.135348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2237       0.763019       0.133295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1815       0.804498       0.139669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1964       0.789903       0.136722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1947       0.791738       0.136097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1880       0.798305       0.136763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1848       0.801600       0.136397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1813       0.805013       0.136568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.0988       0.885726       0.154999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2554       0.732781       0.118413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1731       0.813308       0.136411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1683       0.818072       0.136479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1660       0.820379       0.136621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1662       0.820216       0.136197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1610       0.825311       0.136531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1612       0.825167       0.136296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1564       0.829919       0.136790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1512       0.835053       0.137530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1601       0.826382       0.135350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1623       0.824205       0.135312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        98.7714        1.20837       0.202238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4283       0.562691       0.901219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2667       0.721830       0.114700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1568       0.829619       0.135583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1599       0.826544       0.135298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1605       0.825969       0.135119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1613       0.825231       0.135041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1508       0.835549       0.136091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1741       0.812572       0.133238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1712       0.815466       0.133672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1709       0.815689       0.133905E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1737       0.812916       0.133617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1768       0.809875       0.133396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.5304       0.359904                 NaN   1.10974                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2482       0.146550                 NaN   1.60524                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.2788       0.143022                 NaN   1.57813                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3099       0.136974                 NaN   1.55314                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3388       0.133926                 NaN   1.52730                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.6666       0.103388                 NaN   1.22998                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.0974       0.150786                 NaN   1.75180                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4236       0.124599                 NaN   1.45180                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4450       0.114689                 NaN   1.44027                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4732       0.112583                 NaN   1.41419                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5054       0.113021                 NaN   1.38155                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.4975       0.986065E-001            NaN   1.40387                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5717       0.113690                 NaN   1.31465                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5724       0.101067                 NaN   1.32649                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5921       0.959171E-001            NaN   1.31201                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6134       0.933622E-001            NaN   1.29325                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6322       0.900577E-001            NaN   1.27776                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6579       0.939919E-001            NaN   1.24810                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6608       0.820667E-001            NaN   1.25715                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7070       0.813343E-001            NaN   1.21164                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7107       0.808100E-001            NaN   1.20850                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7309       0.740288E-001            NaN   1.19508                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7477       0.705061E-001            NaN   1.18183                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7601       0.648588E-001            NaN   1.17506                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7756       0.671254E-001            NaN   1.15725                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0240       0.610087E-001            NaN  0.914945                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.6011       0.807982E-001            NaN   1.31806                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8312       0.586580E-001            NaN   1.11014                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8440       0.532234E-001            NaN   1.10275                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8584       0.535823E-001            NaN   1.08799                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8670       0.481592E-001            NaN   1.08484                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8876       0.453700E-001            NaN   1.06708                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8994       0.439440E-001            NaN   1.05661                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9095       0.377675E-001            NaN   1.05275                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9163       0.333718E-001            NaN   1.05031                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9387       0.298599E-001            NaN   1.03143                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9444       0.280664E-001            NaN   1.02754                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9551       0.305464E-001            NaN   1.01431                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9745       0.258196E-001            NaN  0.999641                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9800       0.217725E-001            NaN  0.998201                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9913       0.202234E-001            NaN  0.988477                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9999       0.143757E-001            NaN  0.985752                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0130       0.262866E-001            NaN  0.960687                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0178                 NaN            NaN  0.982236                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0291       0.657332E-002            NaN  0.964312                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0387       0.882596E-002            NaN  0.952470                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0523       0.421275E-001            NaN  0.905582                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0619                 NaN            NaN  0.938143                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0663                 NaN            NaN  0.933662                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0733                 NaN            NaN  0.926724                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0842       0.133865E-005            NaN  0.915757                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0886       0.102747E-001            NaN  0.901112                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.5020       0.263964                 NaN   1.23404                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.7486                 NaN            NaN  0.251437                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1163                 NaN            NaN  0.883707                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1159                 NaN            NaN  0.884149                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1328                 NaN            NaN  0.867169                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1331                 NaN            NaN  0.866876                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1389                 NaN            NaN  0.861137                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1453       0.250996E-005            NaN  0.854712                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9623                 NaN            NaN            NaN   1.03771                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9363                 NaN            NaN            NaN   1.06366                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9319                 NaN            NaN            NaN   1.06811                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9283                 NaN            NaN            NaN   1.07171                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9172                 NaN            NaN            NaN   1.08278                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9094                 NaN            NaN            NaN   1.09061                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8900                 NaN            NaN            NaN   1.10999                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8530                 NaN            NaN            NaN   1.14698                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.8322                 NaN            NaN            NaN   1.16779                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.3418                 NaN            NaN            NaN   1.15491       0.503275                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.3354                 NaN            NaN            NaN   1.20304       0.461586                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3551                 NaN            NaN            NaN   1.18838       0.456496                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3747                 NaN            NaN            NaN  0.451312        1.17400                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3909                 NaN            NaN            NaN   1.16545       0.443657                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4113                 NaN            NaN            NaN  0.441826        1.14685                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4279                 NaN            NaN            NaN   1.13608       0.435989                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4453                 NaN            NaN            NaN   1.12006       0.434660                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4590                 NaN            NaN            NaN   1.11295       0.428035                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4749                 NaN            NaN            NaN   1.09999       0.425141                 NaN            NaN            NaN            NaN
  1408.52        500.000        96.9031                 NaN            NaN            NaN   1.20291        1.21057       0.683454                 NaN            NaN            NaN
  1406.02        500.000        95.9419                 NaN            NaN            NaN   1.70190        1.24419        1.11205                 NaN            NaN            NaN
  1403.51        500.000        96.0528                 NaN            NaN            NaN   1.21431        1.65285        1.08000                 NaN            NaN            NaN
  1401.00        500.000        96.1527                 NaN            NaN            NaN   1.18206        1.61534        1.04989                 NaN            NaN            NaN
  1398.50        500.000        96.2515                 NaN            NaN            NaN   1.15171        1.57643        1.02040                 NaN            NaN            NaN
  1395.99        500.000        96.3382       0.267734E-005            NaN            NaN   1.12530        1.54236       0.994158                 NaN            NaN            NaN
  1393.48        500.000        96.4270                 NaN            NaN            NaN   1.50827        1.09703       0.967642                 NaN            NaN            NaN
  1390.98        500.000        96.5093                 NaN            NaN            NaN   1.07046        1.47727       0.942974                 NaN            NaN            NaN
  1388.47        500.000        96.5530       0.371018                 NaN            NaN   1.26667       0.835593       0.973739                 NaN            NaN            NaN
  1385.96        500.000        96.6021       0.655994                 NaN            NaN   1.42069       0.328889       0.992318                 NaN            NaN            NaN
  1383.46        500.000        96.6791       0.670006                 NaN            NaN  0.266830        1.41356       0.970501                 NaN            NaN            NaN
  1380.95        500.000        96.7523       0.684702                 NaN            NaN   1.40748       0.205415       0.950081                 NaN            NaN            NaN
