|6.6.6
Archiving\03_Data\Dfrac/QFM/K22/K22_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1942.36        2500.00        99.9701       0.299376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.3979       0.602112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.3971       0.594122       0.881412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.4009       0.588443       0.106306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.4065       0.582912       0.105667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.4115       0.577938       0.105216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.4144       0.575060       0.105357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.4139       0.575455       0.106017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.4340       0.555799       0.101717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.4339       0.555871       0.102684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.4359       0.553823       0.102887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.4404       0.549391       0.102418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.4439       0.545881       0.102183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.4482       0.541671       0.101709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.4523       0.537584       0.101416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4565       0.533374       0.100928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.4608       0.529109       0.100433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.4654       0.524660       0.998162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.7579       0.237525       0.459398E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1808       0.803905       0.153424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.2233       0.762057       0.146846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.7270       0.267949       0.505779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4830       0.507262       0.978091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4849       0.505367       0.976608E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4865       0.503698       0.977831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4439       0.545446       0.106264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.5402       0.451064       0.875980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4946       0.495681       0.968441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4991       0.491321       0.960696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4426       0.546734       0.106925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.6862       0.307741       0.602174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3804       0.607673       0.119047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.5076       0.482936       0.950324E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4814       0.508583       0.100000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.5406       0.450563       0.884723E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.5128       0.477829       0.941185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2699       0.715987       0.141470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.7619       0.233550       0.454663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5181       0.472629       0.931367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.5191       0.471632       0.928958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.5211       0.469685       0.924283E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.5205       0.470251       0.924807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5230       0.467760       0.919907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.5228       0.468044       0.919564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.5250       0.465824       0.913571E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.5245       0.466369       0.912550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5265       0.464373       0.909217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.5266       0.464349       0.908143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.5269       0.464075       0.906289E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.5282       0.462738       0.901880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5280       0.462956       0.900194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.5263       0.464696       0.903069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.5295       0.461542       0.892451E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.5283       0.462714       0.893709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5279       0.463172       0.891649E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.5267       0.464360       0.891841E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.5281       0.463048       0.886082E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.5264       0.464732       0.887299E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.5268       0.464388       0.882777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.8605       0.136873       0.261478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1895       0.795493       0.150160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3252       0.662393       0.124442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.7212       0.273682       0.508896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.5219       0.469367       0.874099E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.5216       0.469695       0.872104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.5191       0.472186       0.870711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5951       0.397603       0.731609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4399       0.550027       0.100602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.5159       0.475470       0.864982E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.5137       0.477624       0.865464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5604       0.431853       0.779186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4618       0.528759       0.947027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.5054       0.485985       0.864953E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3461       0.642520       0.113716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.7643       0.231769       0.393916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4048       0.584868       0.103144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4995       0.491894       0.856293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4990       0.492460       0.850901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4962       0.495330       0.850801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4935       0.498000       0.849835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4918       0.499720       0.849295E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4876       0.503908       0.848492E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4872       0.504319       0.844426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4836       0.507931       0.844021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4805       0.511043       0.842979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4781       0.513450       0.842986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4754       0.516180       0.840400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4728       0.518840       0.839410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.8218       0.177574       0.669606E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1159       0.868020       0.160842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4647       0.526903       0.835425E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4612       0.530473       0.835193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4586       0.533102       0.833612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4546       0.537098       0.834727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4529       0.538814       0.831019E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4501       0.541596       0.830269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4467       0.545022       0.830258E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4432       0.548464       0.829794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4419       0.549867       0.826132E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.6080       0.386282       0.576714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2648       0.724459       0.107449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.4328       0.558926       0.824072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4277       0.564043       0.827574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4103       0.581135       0.852223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4436       0.548451       0.790919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4210       0.570740       0.821397E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4274       0.564508       0.808462E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.4078       0.583902       0.830202E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.4002       0.581647       0.181997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.4249       0.573258       0.186040E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.4114       0.584300       0.427205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.4070       0.584854       0.814604E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.4104       0.581477       0.807449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.4054       0.586466       0.809637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.4032       0.588711       0.809935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4015       0.590381       0.807986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.7770       0.423728       0.142276E-002  0.797817                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1303       0.237784       0.207911E-003   1.63175                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1683       0.231994                 NaN   1.59975                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2012       0.226155                 NaN   1.57262                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2379       0.222657                 NaN   1.53944                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2528       0.221628       0.414615E-003   1.52513                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2545       0.220669                 NaN   1.52485                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4098       0.198742                 NaN   1.39149                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3624       0.205147                 NaN   1.43240                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3999       0.199343                 NaN   1.40075                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.2807       0.209876                 NaN   1.50942                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.9440       0.133167                 NaN  0.922836                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.1326       0.230896                 NaN   1.63647                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5067       0.181872                 NaN   1.31144                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4966       0.181340                 NaN   1.32204                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5950       0.170649                 NaN   1.23437                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5843       0.171987                 NaN   1.24367                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6044       0.168215                 NaN   1.22740                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6274       0.164275                 NaN   1.20837                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6505       0.161209                 NaN   1.18825                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6539       0.158717                 NaN   1.18735                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7097       0.153020                 NaN   1.13728                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7102       0.147848                 NaN   1.14194                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7275       0.144620                 NaN   1.12787                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7505       0.141522                 NaN   1.10796                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7710       0.139030                 NaN   1.08995                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7901       0.135285                 NaN   1.07466                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8072       0.133361                 NaN   1.05948                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8233       0.130242                 NaN   1.04644                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8404       0.126216                 NaN   1.03343                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8572       0.124014                 NaN   1.01875                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8633       0.123372                 NaN   1.01334                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8987       0.117716                 NaN  0.983622                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9042       0.115441                 NaN  0.980382                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9182       0.112915                 NaN  0.968921                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9336       0.109387                 NaN  0.957002                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9460       0.107683                 NaN  0.946311                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9567       0.101722                 NaN  0.941610                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9744       0.102218                 NaN  0.923341                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9867       0.980317E-001            NaN  0.915266                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9981       0.954462E-001            NaN  0.906470                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0111       0.941906E-001            NaN  0.894681                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0220       0.904346E-001            NaN  0.887563                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0346       0.875050E-001            NaN  0.877941                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0423       0.833815E-001            NaN  0.874318                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0560       0.820958E-001            NaN  0.861940                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9289       0.980938E-001            NaN  0.972976                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2116       0.607524E-001            NaN  0.727695                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0862       0.747079E-001            NaN  0.839126                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0954       0.731714E-001            NaN  0.831397                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1057       0.701078E-001            NaN  0.824172                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1135       0.674357E-001            NaN  0.819064                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1148       0.679215E-001            NaN  0.817238                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1328       0.631241E-001            NaN  0.804117                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1448       0.583697E-001            NaN  0.796856                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1458       0.570836E-001            NaN  0.797155                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1532       0.539857E-001            NaN  0.792836                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1563       0.486274E-001            NaN  0.795091                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1708       0.500821E-001            NaN  0.779155                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1744       0.477224E-001            NaN  0.777870                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1809       0.444213E-001            NaN  0.774726                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1862       0.418866E-001            NaN  0.771920                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1929       0.405607E-001            NaN  0.766577                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1959       0.363970E-001            NaN  0.767691                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2008       0.334667E-001            NaN  0.765696                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8031       0.746922E-001            NaN  0.578537       0.543629                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3421       0.127393                 NaN  0.348637        1.18191                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3696       0.123400                 NaN  0.341261        1.16571                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3921       0.120503                 NaN  0.335948        1.15148                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4128       0.117848                 NaN  0.330611        1.13876                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4420       0.113350                 NaN  0.325878        1.11877                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4461       0.112587                 NaN  0.320800        1.12049                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4967       0.104545                 NaN  0.317412        1.08131                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5027       0.105705                 NaN  0.312531        1.07909                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5208       0.102329                 NaN  0.309071        1.06777                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5399       0.983953E-001            NaN  0.307001        1.05470                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5588       0.991549E-001            NaN  0.299901        1.04215                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5682       0.911570E-001            NaN  0.302579        1.03809                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5902       0.880343E-001            NaN  0.299619        1.02211                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6041       0.842181E-001            NaN  0.264808        1.00273       0.441283E-001            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5796       0.586503E-001            NaN  0.819181E-001  0.338091       0.941719                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5932       0.590746E-001            NaN  0.156727E-001  0.923168       0.408927                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6067       0.577355E-001            NaN            NaN  0.422247       0.913302                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6183       0.543420E-001            NaN            NaN  0.904315       0.423054                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6304       0.478501E-001            NaN  0.513267E-001  0.901207       0.369207                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6373       0.491286E-001            NaN            NaN  0.889792       0.423775                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6543       0.450177E-001            NaN            NaN  0.879381       0.421325                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6616       0.431460E-001            NaN            NaN  0.872870       0.422363                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6712       0.395235E-001            NaN            NaN  0.422851       0.866420                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6777       0.371663E-001            NaN            NaN  0.863072       0.422056                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6899       0.343098E-001            NaN            NaN  0.853754       0.421998                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.2406       0.128345                 NaN            NaN  0.881250       0.490304       0.259466                 NaN            NaN            NaN
  1421.05        2500.00        96.8760       0.429441                 NaN            NaN  0.680922       0.960289        1.05333                 NaN            NaN            NaN
  1418.55        2500.00        96.9628       0.427469                 NaN            NaN  0.647288       0.937421        1.02503                 NaN            NaN            NaN
  1416.04        2500.00        97.0411       0.426690                 NaN            NaN  0.917308       0.615027       0.999880                 NaN            NaN            NaN
  1413.53        2500.00        97.1165       0.426195                 NaN            NaN  0.585331       0.896640       0.975296                 NaN            NaN            NaN
  1411.03        2500.00        97.1874       0.425478                 NaN            NaN  0.879064       0.555681       0.952345                 NaN            NaN            NaN
  1408.52        2500.00        97.2514       0.426090                 NaN            NaN  0.526989       0.863778       0.931728                 NaN            NaN            NaN
  1406.02        2500.00        97.3201       0.424814                 NaN            NaN  0.500782       0.844841       0.909513                 NaN            NaN            NaN
  1403.51        2500.00        97.3821       0.424946                 NaN            NaN  0.474622       0.829010       0.889328                 NaN            NaN            NaN
  1401.00        2500.00        97.4441       0.424750                 NaN            NaN  0.812600       0.449265       0.869314                 NaN            NaN            NaN
  1398.50        2500.00        97.4990       0.424799                 NaN            NaN  0.425744       0.799294       0.851196                 NaN            NaN            NaN
