|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/YM20/YM20_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1889.72        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.9520                 NaN            NaN  0.471616E-001  0.884645E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4709                 NaN            NaN  0.524883       0.420379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4676                 NaN            NaN  0.521981       0.103763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4687                 NaN            NaN  0.520961       0.103654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4750                 NaN            NaN  0.514722       0.102532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4759                 NaN            NaN  0.513826       0.102720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4776                 NaN            NaN  0.512121       0.102826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4812                 NaN            NaN  0.508585       0.101899E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4837                 NaN            NaN  0.506130       0.101459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4856                 NaN            NaN  0.504314       0.101329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4871                 NaN            NaN  0.502824       0.101166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4909                 NaN            NaN  0.499009       0.100421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4904                 NaN            NaN  0.499463       0.100909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4953                 NaN            NaN  0.494704       0.998038E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4964                 NaN            NaN  0.493656       0.996250E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4979                 NaN            NaN  0.492194       0.993438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4992                 NaN            NaN  0.490919       0.991647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.5011                 NaN            NaN  0.489048       0.987282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.5027                 NaN            NaN  0.487417       0.984694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.5037                 NaN            NaN  0.486515       0.982113E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5050                 NaN            NaN  0.485196       0.978786E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.5063                 NaN            NaN  0.483982       0.976566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5083                 NaN            NaN  0.481978       0.970764E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5039                 NaN            NaN  0.486258       0.980935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5144                 NaN            NaN  0.476038       0.955791E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5107                 NaN            NaN  0.479620       0.964672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5115                 NaN            NaN  0.478918       0.960982E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.5116                 NaN            NaN  0.478820       0.958894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5134                 NaN            NaN  0.477099       0.954381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5131                 NaN            NaN  0.477369       0.953984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.5119                 NaN            NaN  0.478553       0.955118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3660                 NaN            NaN  0.621717       0.123098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.6633                 NaN            NaN  0.330213       0.653147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5145                 NaN            NaN  0.476060       0.940823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.5164                 NaN            NaN  0.474252       0.936612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.5149                 NaN            NaN  0.475730       0.938951E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5044                 NaN            NaN  0.485948       0.965953E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.5214                 NaN            NaN  0.469424       0.913002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.5183                 NaN            NaN  0.472515       0.918069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.5167                 NaN            NaN  0.474124       0.922010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5141                 NaN            NaN  0.476616       0.924327E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5144                 NaN            NaN  0.476396       0.919791E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.5131                 NaN            NaN  0.477704       0.919480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.5132                 NaN            NaN  0.477639       0.915799E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5120                 NaN            NaN  0.478824       0.915041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.5106                 NaN            NaN  0.480266       0.913620E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.5109                 NaN            NaN  0.479993       0.909495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.5071                 NaN            NaN  0.483765       0.912896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5119                 NaN            NaN  0.479122       0.900005E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.5075                 NaN            NaN  0.483505       0.903410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.5066                 NaN            NaN  0.484362       0.901751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.5057                 NaN            NaN  0.485275       0.899531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5018                 NaN            NaN  0.489184       0.900482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.5047                 NaN            NaN  0.486419       0.890758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4999                 NaN            NaN  0.491163       0.897079E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.5020                 NaN            NaN  0.489163       0.885338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5165                 NaN            NaN  0.474985       0.856014E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4777                 NaN            NaN  0.513100       0.922321E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4979                 NaN            NaN  0.493309       0.879752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4942                 NaN            NaN  0.496992       0.882583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4913                 NaN            NaN  0.499896       0.883032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4884                 NaN            NaN  0.502770       0.885391E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        98.6932                 NaN            NaN   1.28441       0.223526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.9961                 NaN            NaN            NaN  0.385704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.7988                 NaN            NaN  0.199852       0.139032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4675                 NaN            NaN  0.525111       0.742052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4778                 NaN            NaN  0.513454       0.875782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4836                 NaN            NaN  0.507810       0.859636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4781                 NaN            NaN  0.513245       0.865684E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4751                 NaN            NaN  0.516215       0.864698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4687                 NaN            NaN  0.522559       0.869962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4769                 NaN            NaN  0.514577       0.852722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.5092                 NaN            NaN  0.482884       0.793832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.9693                 NaN            NaN  0.300886E-001  0.574143E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        98.9179                 NaN            NaN   1.06480       0.172826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4711                 NaN            NaN  0.520482       0.842151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4704                 NaN            NaN  0.521283       0.836454E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4508                 NaN            NaN  0.540544       0.863725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4593                 NaN            NaN  0.532196       0.847031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4560                 NaN            NaN  0.535496       0.848953E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4614                 NaN            NaN  0.530231       0.833546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4477                 NaN            NaN  0.543774       0.854381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4483                 NaN            NaN  0.543229       0.848563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4545                 NaN            NaN  0.537219       0.832796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4495                 NaN            NaN  0.542090       0.837131E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4467                 NaN            NaN  0.544965       0.838130E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.4469                 NaN            NaN  0.544756       0.832487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.4451                 NaN            NaN  0.546594       0.833062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4206                 NaN            NaN  0.570752       0.864772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.6655                 NaN            NaN  0.329547       0.498714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2401                 NaN            NaN  0.748596       0.112607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.4410                 NaN            NaN  0.550709       0.825296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4402                 NaN            NaN  0.551574       0.823430E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4394                 NaN            NaN  0.552430       0.821626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4374                 NaN            NaN  0.554397       0.822125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4380                 NaN            NaN  0.553815       0.820330E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4300                 NaN            NaN  0.561708       0.827392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.5612                 NaN            NaN  0.432472       0.634399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3212                 NaN            NaN  0.668967       0.980442E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4371                 NaN            NaN  0.554763       0.809528E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4342                 NaN            NaN  0.557616       0.813873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4418                 NaN            NaN  0.550200       0.799641E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4378                 NaN            NaN  0.554125       0.802703E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        97.8350                 NaN            NaN   2.13405       0.309849E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.9192                 NaN            NaN  0.796584E-001  0.117464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4427                 NaN            NaN  0.549430       0.790811E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4450                 NaN            NaN  0.547121       0.787843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4457                 NaN            NaN  0.546487       0.785959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4470                 NaN            NaN  0.545173       0.783378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4487                 NaN            NaN  0.543494       0.779982E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4510                 NaN            NaN  0.541240       0.776431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.8161                 NaN            NaN  0.181303       0.258294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.0915                 NaN            NaN  0.895672       0.128266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4571                 NaN            NaN  0.535261       0.768286E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.2627                 NaN            NaN  0.417250       0.335733E-002  0.316662                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7102                 NaN            NaN  0.776841E-001            NaN   1.21212                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7331                 NaN            NaN  0.895929E-001            NaN   1.17728                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7554                 NaN            NaN  0.795320E-001            NaN   1.16504                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7761                 NaN            NaN  0.757361E-001            NaN   1.14813                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7965                 NaN            NaN  0.743927E-001            NaN   1.12914                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8193                 NaN            NaN  0.715370E-001            NaN   1.10916                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8371                 NaN            NaN  0.677895E-001            NaN   1.09509                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8536                 NaN            NaN  0.646070E-001            NaN   1.08180                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8737                 NaN            NaN  0.609512E-001            NaN   1.06534                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8922                 NaN            NaN  0.591936E-001            NaN   1.04864                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9070                 NaN            NaN  0.565921E-001            NaN   1.03637                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9267                 NaN            NaN  0.411307E-001            NaN   1.03216                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9422                 NaN            NaN  0.698099E-001            NaN  0.987983                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9613                 NaN            NaN  0.487932E-001            NaN  0.989885                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9736                 NaN            NaN  0.458112E-001            NaN  0.980545                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9872                 NaN            NaN  0.429106E-001            NaN  0.969909                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0033                 NaN            NaN  0.424803E-001            NaN  0.954173                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0157                 NaN            NaN  0.371854E-001            NaN  0.947148                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0259                 NaN            NaN  0.366309E-001            NaN  0.937430                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0474                 NaN            NaN  0.319538E-001            NaN  0.920633                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0552                 NaN            NaN  0.297479E-001            NaN  0.915056                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0702                 NaN            NaN  0.300244E-001            NaN  0.899763                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0800                 NaN            NaN  0.239129E-001            NaN  0.896128                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0390                 NaN            NaN  0.275927E-001            NaN  0.933394                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1713                 NaN            NaN  0.218225E-001            NaN  0.806911                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1068                 NaN            NaN  0.199183E-001            NaN  0.873276                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1274                 NaN            NaN  0.147866E-001            NaN  0.857772                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1421                 NaN            NaN  0.168448E-001            NaN  0.841053                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1506                 NaN            NaN  0.166431E-001            NaN  0.832756                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1601                 NaN            NaN  0.795107E-002            NaN  0.831983                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1660                 NaN            NaN  0.443976E-002            NaN  0.829550                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1794                 NaN            NaN  0.657974E-002            NaN  0.814061                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1889                 NaN            NaN  0.406016E-002            NaN  0.807053                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1974                 NaN            NaN  0.335591E-002            NaN  0.799252                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2108                 NaN            NaN  0.258188E-001            NaN  0.763406                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2134                 NaN            NaN            NaN            NaN  0.786624                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2251                 NaN            NaN  0.256342E-002            NaN  0.772326                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2294                 NaN            NaN            NaN            NaN  0.770645                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2439                 NaN            NaN            NaN            NaN  0.756098                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2491                 NaN            NaN            NaN            NaN  0.750880                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2576                 NaN            NaN  0.102322E-001            NaN  0.732145                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2624                 NaN            NaN            NaN            NaN  0.737611                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2725                 NaN            NaN            NaN            NaN  0.727518                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2811                 NaN            NaN            NaN            NaN  0.718913                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2862                 NaN            NaN            NaN            NaN  0.713847                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2936                 NaN            NaN            NaN            NaN  0.706420                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2971                 NaN            NaN            NaN            NaN  0.702942                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.3053                 NaN            NaN  0.277564E-005            NaN  0.694670                 NaN            NaN            NaN            NaN            NaN            NaN
