|6.6.6
Archiving\03_Data\fracLP/QFM/KHA22/KHA22_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.7610       0.238985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4599       0.540085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4658       0.534210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4681       0.531890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4713       0.528725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4711       0.525543                 NaN  0.338686E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4708       0.518720                 NaN  0.105113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.5777       0.413908                 NaN  0.843758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3722       0.615252                 NaN  0.125226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4781       0.511460                 NaN  0.104507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4834       0.506224                 NaN  0.103515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.6278       0.364678                 NaN  0.749429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3432       0.643686                 NaN  0.131400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        98.8473        1.12915                 NaN  0.235402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.9962                 NaN            NaN  0.383336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.6417       0.354940                 NaN  0.335419E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4976       0.492217                 NaN  0.101588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4992       0.490696                 NaN  0.101473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.5020       0.487932                 NaN  0.100963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5042       0.485736                 NaN  0.100431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.0590       0.921798                 NaN  0.191961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.9473       0.516872E-001            NaN  0.102907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4591       0.529920                 NaN  0.109639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.6163       0.375931                 NaN  0.778128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.9018       0.961708E-001            NaN  0.201414E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.0703       0.910737                 NaN  0.189195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.5219       0.468403                 NaN  0.966917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5284       0.462070                 NaN  0.956481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.5097       0.480392                 NaN  0.992817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5193       0.471001                 NaN  0.974884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5219       0.468414                 NaN  0.966822E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5232       0.467195                 NaN  0.962568E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5196       0.470739                 NaN  0.971017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5285       0.461987                 NaN  0.948436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.5251       0.465395                 NaN  0.955364E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5260       0.464523                 NaN  0.952459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5269       0.463589                 NaN  0.948420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.5264       0.464134                 NaN  0.948417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3164       0.669920                 NaN  0.137015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.8172       0.179155                 NaN  0.364116E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4527       0.536446                 NaN  0.108957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.5299       0.460800                 NaN  0.931595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.5304       0.460347                 NaN  0.928569E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5265       0.464152                 NaN  0.933647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.5317       0.459060                 NaN  0.920453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.5272       0.463526                 NaN  0.927652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.5319       0.458994                 NaN  0.913639E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5286       0.462206                 NaN  0.918238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5280       0.462787                 NaN  0.916683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.5293       0.461565                 NaN  0.909974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.5276       0.463315                 NaN  0.909823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5284       0.462547                 NaN  0.904219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.5271       0.463852                 NaN  0.904300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.5211       0.469729                 NaN  0.914051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.5313       0.459802                 NaN  0.885238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5247       0.466312                 NaN  0.896870E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.5239       0.467127                 NaN  0.894320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.5246       0.466543                 NaN  0.887812E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.5217       0.469420                 NaN  0.890946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5223       0.468857                 NaN  0.884740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.5192       0.471937                 NaN  0.885980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.5198       0.471385                 NaN  0.880646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.5188       0.472458                 NaN  0.877244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5160       0.475217                 NaN  0.877589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.8358       0.160946                 NaN  0.320905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.1944       0.791370                 NaN  0.142402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.5121       0.479226                 NaN  0.870041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.5117       0.479592                 NaN  0.866245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.5097       0.481687                 NaN  0.865611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.5088       0.482577                 NaN  0.861294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2544       0.732660                 NaN  0.129571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.7976       0.198919                 NaN  0.350969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4624       0.528279                 NaN  0.927793E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.5016       0.489841                 NaN  0.854925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.5003       0.491213                 NaN  0.851132E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4982       0.493274                 NaN  0.849769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4856       0.505757                 NaN  0.866508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.5010       0.490670                 NaN  0.837003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4962       0.495400                 NaN  0.835884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4868       0.504729                 NaN  0.850122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4933       0.498333                 NaN  0.832170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4870       0.504621                 NaN  0.838034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4855       0.506114                 NaN  0.835588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4836       0.508095                 NaN  0.834842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4819       0.509792                 NaN  0.831888E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4802       0.511504                 NaN  0.830339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4741       0.517514                 NaN  0.837069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4795       0.512298                 NaN  0.819678E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.5397       0.452132                 NaN  0.814772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4059       0.585808                 NaN  0.830976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4745       0.517339                 NaN  0.815208E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4701       0.521724                 NaN  0.819515E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4641       0.527664                 NaN  0.820335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.4716       0.520361                 NaN  0.807927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.4652       0.526640                 NaN  0.812556E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4629       0.528943                 NaN  0.813252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.4639       0.528023                 NaN  0.807875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.4611       0.530839                 NaN  0.807533E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.4612       0.530754                 NaN  0.803975E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4526       0.539233                 NaN  0.812564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4662       0.525918                 NaN  0.789190E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4579       0.534159                 NaN  0.798385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4561       0.535954                 NaN  0.796179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4571       0.534977                 NaN  0.792867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4559       0.536154                 NaN  0.791911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4543       0.537818                 NaN  0.790953E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4561       0.535999                 NaN  0.786018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4547       0.537437                 NaN  0.785763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4553       0.536867                 NaN  0.783136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4524       0.539660                 NaN  0.789817E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4557       0.536598                 NaN  0.770934E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.4570       0.535287                 NaN  0.774143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4562       0.536051                 NaN  0.773161E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4495       0.542674                 NaN  0.779039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4619       0.530421                 NaN  0.763714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4595       0.532862                 NaN  0.764438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4575       0.534807                 NaN  0.764440E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4605       0.531853                 NaN  0.760388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4613       0.531169                 NaN  0.756895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4625       0.529928                 NaN  0.755749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4644       0.528119                 NaN  0.751220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4655       0.527040                 NaN  0.749557E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.9676       0.249447                 NaN            NaN            NaN  0.782999                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6775       0.768939E-001            NaN            NaN            NaN   1.24563                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7010       0.735291E-001            NaN            NaN            NaN   1.22542                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7268       0.706487E-001            NaN            NaN            NaN   1.20257                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7488       0.744112E-001            NaN            NaN            NaN   1.17675                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7701       0.616578E-001            NaN            NaN            NaN   1.16824                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7918       0.634844E-001            NaN            NaN            NaN   1.14468                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7982       0.553392E-001            NaN            NaN            NaN   1.14643                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8400       0.585785E-001            NaN            NaN            NaN   1.10143                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6786       0.709182E-001            NaN            NaN            NaN   1.25052                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.0478       0.298034E-001            NaN            NaN            NaN  0.922388                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8901       0.656327E-001            NaN            NaN            NaN   1.04428                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9049       0.468626E-001            NaN            NaN            NaN   1.04820                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9215       0.458632E-001            NaN            NaN            NaN   1.03267                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9405       0.420136E-001            NaN            NaN            NaN   1.01750                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9547       0.388802E-001            NaN            NaN            NaN   1.00644                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9704       0.374219E-001            NaN            NaN            NaN  0.992148                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8309       0.383750E-001            NaN            NaN            NaN   1.13070                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.1540       0.280040E-001            NaN            NaN            NaN  0.817969                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9983       0.319044E-001            NaN            NaN            NaN  0.969752                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0478       0.294663E-001            NaN            NaN            NaN  0.922687                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0435       0.271785E-001            NaN            NaN            NaN  0.929353                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0554       0.206995E-001            NaN            NaN            NaN  0.923893                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0689       0.223915E-001            NaN            NaN            NaN  0.908689                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0843       0.195015E-001            NaN            NaN            NaN  0.896164                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0963       0.169886E-001            NaN            NaN            NaN  0.886709                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1037       0.109852E-001            NaN            NaN            NaN  0.885346                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1189       0.130450E-001            NaN            NaN            NaN  0.868054                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1265       0.641728E-002            NaN            NaN            NaN  0.867085                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1414       0.838774E-002            NaN            NaN            NaN  0.850238                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1486       0.660472E-002            NaN            NaN            NaN  0.844764                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1605       0.107314E-002            NaN            NaN            NaN  0.838433                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1737                 NaN            NaN            NaN            NaN  0.826257                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1850       0.366577E-002            NaN            NaN            NaN  0.811375                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1942       0.320303E-001            NaN            NaN            NaN  0.773814                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2151       0.819649E-001            NaN            NaN            NaN  0.702967                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2172       0.286652E-001            NaN            NaN            NaN  0.754117                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2219                 NaN            NaN            NaN            NaN  0.778062                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2279                 NaN            NaN            NaN            NaN  0.772071                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2377                 NaN            NaN            NaN            NaN  0.762296                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2465                 NaN            NaN            NaN            NaN  0.753523                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2562                 NaN            NaN            NaN            NaN  0.743817                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2641                 NaN            NaN            NaN            NaN  0.735871                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2718                 NaN            NaN            NaN            NaN  0.728232                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2750                 NaN            NaN            NaN            NaN  0.725043                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2856                 NaN            NaN            NaN            NaN  0.714424                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2954                 NaN            NaN            NaN            NaN  0.704559                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.3022       0.887880E-006            NaN            NaN            NaN  0.697762                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.3098                 NaN            NaN            NaN            NaN  0.690216                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.3143                 NaN            NaN            NaN            NaN  0.685722                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.3230                 NaN            NaN            NaN            NaN  0.676984                 NaN            NaN            NaN            NaN            NaN            NaN
