|6.6.6
Archiving\03_Data\fracLP/QFM/KHA22/KHA22_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1964.91        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.7407       0.259267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4140       0.586042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4202       0.579799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4225       0.577487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4257       0.574262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4240       0.571021                 NaN  0.502236E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4205       0.563863                 NaN  0.156005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.5374       0.450043                 NaN  0.125246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3123       0.669142                 NaN  0.185889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4279       0.556538                 NaN  0.155252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4336       0.551062                 NaN  0.153814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5915       0.397292                 NaN  0.111581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2794       0.701086                 NaN  0.195449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        98.7349        1.23009                 NaN  0.349679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.9943                 NaN            NaN  0.571052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.6078       0.387241                 NaN  0.499433E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4477       0.537155                 NaN  0.151307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4492       0.535716                 NaN  0.151192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4520       0.532932                 NaN  0.150476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4542       0.530809                 NaN  0.149793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        98.9627        1.00870                 NaN  0.286491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.9419       0.565267E-001            NaN  0.153518E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4038       0.579811                 NaN  0.163696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5768       0.411590                 NaN  0.116242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.8917       0.105294                 NaN  0.300929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        98.9746       0.997174                 NaN  0.282599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4720       0.513495                 NaN  0.144599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4790       0.506704                 NaN  0.143119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4581       0.527051                 NaN  0.148626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4683       0.517074                 NaN  0.145986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4711       0.514367                 NaN  0.144862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4722       0.513354                 NaN  0.144315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4680       0.517392                 NaN  0.145687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4776       0.508125                 NaN  0.142308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4735       0.512136                 NaN  0.143432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4743       0.511374                 NaN  0.143046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4751       0.510672                 NaN  0.142534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4742       0.511541                 NaN  0.142561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2411       0.738288                 NaN  0.205983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.7968       0.197719                 NaN  0.547956E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3915       0.592065                 NaN  0.163988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4771       0.508897                 NaN  0.140316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4773       0.508666                 NaN  0.139936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4727       0.513247                 NaN  0.140823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4783       0.507787                 NaN  0.138840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4730       0.513043                 NaN  0.139966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4779       0.508288                 NaN  0.137967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4740       0.512127                 NaN  0.138728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4731       0.513057                 NaN  0.138546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4742       0.512072                 NaN  0.137620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4719       0.514307                 NaN  0.137684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4726       0.513700                 NaN  0.136896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4709       0.515401                 NaN  0.136956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4639       0.522290                 NaN  0.138489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4750       0.511538                 NaN  0.134256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4674       0.519039                 NaN  0.136073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4661       0.520365                 NaN  0.135757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4665       0.520056                 NaN  0.134850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4629       0.523576                 NaN  0.135388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4633       0.523220                 NaN  0.134512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4595       0.527043                 NaN  0.134790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4599       0.526705                 NaN  0.134032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4584       0.528285                 NaN  0.133613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4550       0.531659                 NaN  0.133735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.8148       0.180275                 NaN  0.489206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0920       0.886299                 NaN  0.217174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4493       0.537383                 NaN  0.132812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4487       0.538041                 NaN  0.132326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4460       0.540742                 NaN  0.132284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4447       0.542138                 NaN  0.131753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1563       0.823830                 NaN  0.198383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.7707       0.223886                 NaN  0.537328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3911       0.594665                 NaN  0.142107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4350       0.551884                 NaN  0.131027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4331       0.553872                 NaN  0.130555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4304       0.556547                 NaN  0.130423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4154       0.571250                 NaN  0.133062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4327       0.554456                 NaN  0.128559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4269       0.560271                 NaN  0.128534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4157       0.571252                 NaN  0.130791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4228       0.564388                 NaN  0.128102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4151       0.572014                 NaN  0.129098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4130       0.574102                 NaN  0.128813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4104       0.576768                 NaN  0.128745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4080       0.579206                 NaN  0.128396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4056       0.581561                 NaN  0.128217E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3983       0.588748                 NaN  0.129341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4038       0.583492                 NaN  0.126772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4719       0.515462                 NaN  0.126163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3190       0.668154                 NaN  0.128633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3967       0.590673                 NaN  0.126305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3911       0.596212                 NaN  0.127043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3835       0.603736                 NaN  0.127351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3918       0.595656                 NaN  0.125433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3840       0.603413                 NaN  0.126244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3808       0.606590                 NaN  0.126426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3814       0.605987                 NaN  0.125671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3776       0.609799                 NaN  0.125718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3773       0.610162                 NaN  0.125216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3668       0.620550                 NaN  0.126646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3819       0.605830                 NaN  0.123115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3717       0.615887                 NaN  0.124634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3689       0.618620                 NaN  0.124397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3696       0.617987                 NaN  0.123946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3677       0.619894                 NaN  0.123879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3651       0.622492                 NaN  0.123852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3668       0.620865                 NaN  0.123117E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3645       0.623204                 NaN  0.123180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3647       0.622973                 NaN  0.122841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3606       0.627026                 NaN  0.123815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3638       0.624092                 NaN  0.121131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3647       0.623110                 NaN  0.121683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3633       0.624544                 NaN  0.121630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3546       0.633135                 NaN  0.122665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3688       0.619197                 NaN  0.120275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3653       0.622685                 NaN  0.120497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3621       0.625818                 NaN  0.120653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3652       0.622824                 NaN  0.120040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3653       0.622748                 NaN  0.119604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3662       0.621850                 NaN  0.119466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3676       0.620509                 NaN  0.118878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3684       0.619718                 NaN  0.118670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.8084       0.293413                 NaN            NaN            NaN  0.898209                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4805       0.904729E-001            NaN            NaN            NaN   1.42907                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5065       0.866040E-001            NaN            NaN            NaN   1.40694                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5351       0.832885E-001            NaN            NaN            NaN   1.38158                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5597       0.877670E-001            NaN            NaN            NaN   1.35248                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5833       0.728102E-001            NaN            NaN            NaN   1.34389                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6076       0.750139E-001            NaN            NaN            NaN   1.31743                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6146       0.654701E-001            NaN            NaN            NaN   1.31997                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6614       0.693433E-001            NaN            NaN            NaN   1.26924                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.4738       0.840351E-001            NaN            NaN            NaN   1.44212                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9001       0.353493E-001            NaN            NaN            NaN   1.06451                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7165       0.778838E-001            NaN            NaN            NaN   1.20558                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7334       0.556592E-001            NaN            NaN            NaN   1.21090                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7516       0.545302E-001            NaN            NaN            NaN   1.19383                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7732       0.499829E-001            NaN            NaN            NaN   1.17678                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7890       0.462909E-001            NaN            NaN            NaN   1.16468                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8064       0.446008E-001            NaN            NaN            NaN   1.14898                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.6440       0.457675E-001            NaN            NaN            NaN   1.31027                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0179       0.334361E-001            NaN            NaN            NaN  0.948626                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8360       0.381387E-001            NaN            NaN            NaN   1.12589                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8937       0.352370E-001            NaN            NaN            NaN   1.07111                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8879       0.325270E-001            NaN            NaN            NaN   1.07954                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9015       0.247948E-001            NaN            NaN            NaN   1.07370                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9164       0.268394E-001            NaN            NaN            NaN   1.05680                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9340       0.233887E-001            NaN            NaN            NaN   1.04259                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9472       0.203983E-001            NaN            NaN            NaN   1.03244                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9553       0.132076E-001            NaN            NaN            NaN   1.03154                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9724       0.156932E-001            NaN            NaN            NaN   1.01187                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9809       0.772704E-002            NaN            NaN            NaN   1.01135                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9975       0.101078E-001            NaN            NaN            NaN  0.992395                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0056       0.796313E-002            NaN            NaN            NaN  0.986426                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0189       0.129543E-002            NaN            NaN            NaN  0.979834                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0340                 NaN            NaN            NaN            NaN  0.965960                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0464       0.443233E-002            NaN            NaN            NaN  0.949180                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0554       0.387716E-001            NaN            NaN            NaN  0.905811                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0771       0.993280E-001            NaN            NaN            NaN  0.823527                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0817       0.347336E-001            NaN            NaN            NaN  0.883616                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0876                 NaN            NaN            NaN            NaN  0.912360                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0942                 NaN            NaN            NaN            NaN  0.905798                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1050                 NaN            NaN            NaN            NaN  0.895016                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1146                 NaN            NaN            NaN            NaN  0.885356                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1256                 NaN            NaN            NaN            NaN  0.874448                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1342                 NaN            NaN            NaN            NaN  0.865829                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1429                 NaN            NaN            NaN            NaN  0.857119                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1462                 NaN            NaN            NaN            NaN  0.853781                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1581                 NaN            NaN            NaN            NaN  0.841943                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1692                 NaN            NaN            NaN            NaN  0.830813                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1768       0.108788E-005            NaN            NaN            NaN  0.823198                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1851                 NaN            NaN            NaN            NaN  0.814913                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1898                 NaN            NaN            NaN            NaN  0.810211                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1996                 NaN            NaN            NaN            NaN  0.800435                 NaN            NaN            NaN            NaN            NaN            NaN
