|6.6.6
Archiving\03_Data\DfracLP/QFM/YM20/YM20_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1902.26        500.000        99.9878                 NaN  0.122442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.9878                 NaN  0.122380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.9820       0.589262E-002  0.121463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4473       0.542346       0.103107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4548       0.535031       0.101341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4620       0.527958       0.100454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4643       0.525668       0.100531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4666       0.523392       0.100514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4698       0.520187       0.100289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4735       0.516495       0.996260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4764       0.513638       0.994649E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4796       0.510459       0.991923E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4821       0.508032       0.989623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4859       0.504252       0.984469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.6271       0.365645       0.722950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3537       0.634045       0.122923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4933       0.496968       0.974901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4946       0.495598       0.975574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5002       0.490159       0.963761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.5009       0.489426       0.965206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.5027       0.487640       0.962588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.5021       0.488211       0.965090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.5097       0.480774       0.949878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.5095       0.480972       0.952168E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.5088       0.481618       0.954089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.5132       0.477367       0.944226E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5136       0.476974       0.946287E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.5096       0.480812       0.956566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.5222       0.468542       0.924407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4226       0.566190       0.112509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.6156       0.376918       0.745907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.5192       0.471443       0.933246E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5205       0.470240       0.930556E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5204       0.470325       0.931187E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5234       0.467341       0.922501E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5220       0.468777       0.924509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5233       0.467530       0.920023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.5235       0.467342       0.919785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5242       0.466641       0.915754E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5226       0.468246       0.920333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.5254       0.465485       0.909339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.5240       0.466919       0.911445E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5223       0.468564       0.911753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5251       0.465825       0.903490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3353       0.652161       0.125219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.7113       0.283175       0.548159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5230       0.468015       0.900014E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.5203       0.470692       0.902183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.9586       0.414317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.0817       0.900385       0.179563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5223       0.468794       0.887961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.9972       0.281995E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0366       0.945536       0.178405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.5163       0.474860       0.887776E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5116       0.479485       0.894689E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.5136       0.477551       0.884565E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.5117       0.479419       0.883158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.5091       0.482108       0.883048E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.6179       0.375273       0.687105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3945       0.594699       0.107947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4873       0.503386       0.930762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.5199       0.471785       0.828400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5006       0.490638       0.875697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4973       0.493950       0.877345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4952       0.496024       0.875339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4927       0.498574       0.874715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4902       0.501043       0.872905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4868       0.504508       0.873313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4854       0.505875       0.869986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4810       0.510292       0.873961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4808       0.510572       0.865536E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4765       0.514854       0.868480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4740       0.517340       0.866534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4705       0.520851       0.866022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4692       0.522206       0.863874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4643       0.527012       0.865713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4617       0.529645       0.863783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4594       0.532011       0.862291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4514       0.539895       0.869510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4540       0.537391       0.860411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4524       0.539065       0.856035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4465       0.544892       0.859698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4524       0.538992       0.864694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4298       0.561719       0.851874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4364       0.555026       0.858648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4325       0.558873       0.858819E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4523       0.539432       0.823637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4068       0.584313       0.885881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4225       0.568881       0.858125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4218       0.569693       0.854276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4256       0.566016       0.840785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4076       0.583795       0.864091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4099       0.581548       0.857180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4128       0.578754       0.845852E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4074       0.584111       0.850411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.5153       0.477059       0.766752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2906       0.700073       0.932253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3974       0.594046       0.850805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3978       0.593718       0.845464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3956       0.595897       0.845341E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3924       0.599104       0.845502E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3902       0.601311       0.844402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3550       0.636058       0.889443E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4187       0.573288       0.797677E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3856       0.606034       0.840978E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3840       0.607588       0.840449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3826       0.609026       0.839073E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3820       0.609580       0.837892E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3810       0.610687       0.835410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3791       0.612522       0.836403E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3783       0.613323       0.835374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4037       0.588346       0.800371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3555       0.635866       0.861926E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3782       0.613454       0.829931E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3116       0.679232       0.918683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4449       0.547778       0.736881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3790       0.612733       0.824802E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3796       0.612202       0.823087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3626       0.601210       0.787078E-002            NaN  0.283124E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3461       0.120144                 NaN            NaN   1.53371                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3953       0.117555                 NaN            NaN   1.48719                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.4158       0.113338                 NaN            NaN   1.47091                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.2035       0.124801                 NaN            NaN   1.67169                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.6570       0.204738E-001            NaN            NaN  0.322479                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        97.5563       0.168071                 NaN            NaN   2.27561                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5078       0.103447                 NaN            NaN   1.38871                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5059       0.100703                 NaN            NaN   1.39343                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6465       0.899475E-001            NaN            NaN   1.26357                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5955       0.910911E-001            NaN            NaN   1.31342                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6277       0.887989E-001            NaN            NaN   1.28353                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6503       0.822649E-001            NaN            NaN   1.26739                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6710       0.820517E-001            NaN            NaN   1.24696                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.8506       0.135547E-001            NaN            NaN  0.135886                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        97.5467       0.128626                 NaN            NaN   2.32468                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.3773       0.750467E-001            NaN            NaN   1.54769                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.0799       0.502205E-001            NaN            NaN  0.869853                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7472       0.162594                 NaN            NaN   1.09016                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8106       0.902329E-002            NaN            NaN   1.18039                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7990       0.112269E-001            NaN            NaN   1.18980                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8202       0.569462E-001            NaN            NaN   1.12289                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8362       0.510617E-001            NaN            NaN   1.11276                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8528       0.496183E-001            NaN            NaN   1.09763                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8665       0.445733E-001            NaN            NaN   1.08894                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8828       0.450639E-001            NaN            NaN   1.07216                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8947       0.372482E-001            NaN            NaN   1.06803                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9126       0.338562E-001            NaN            NaN   1.05359                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9271       0.348796E-001            NaN            NaN   1.03807                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9406       0.310909E-001            NaN            NaN   1.02828                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9522       0.290927E-001            NaN            NaN   1.01871                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9639       0.257685E-001            NaN            NaN   1.01032                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9804       0.224821E-001            NaN            NaN  0.997101                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9874       0.188179E-001            NaN            NaN  0.993818                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0026       0.216197E-001            NaN            NaN  0.975800                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0173       0.172811E-001            NaN            NaN  0.965449                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0263       0.155799E-001            NaN            NaN  0.958121                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0294       0.769435E-002            NaN            NaN  0.962894                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0470       0.424369E-002            NaN            NaN  0.948764                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0540       0.357716E-002            NaN            NaN  0.942420                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0655       0.162051E-001            NaN            NaN  0.918275                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0734                 NaN            NaN            NaN  0.926570                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0852                 NaN            NaN            NaN  0.914771                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0968                 NaN            NaN            NaN  0.903236                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1043       0.220250E-001            NaN            NaN  0.873627                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1149       0.146114E-001            NaN            NaN  0.870502                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1182                 NaN            NaN            NaN  0.881817                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1295                 NaN            NaN            NaN  0.870518                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1343                 NaN            NaN            NaN  0.865675                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1453                 NaN            NaN            NaN  0.854746                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1506                 NaN            NaN            NaN  0.849419                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1586                 NaN            NaN            NaN  0.841352                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1647                 NaN            NaN            NaN  0.835341                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1710                 NaN            NaN            NaN  0.829046                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1805                 NaN            NaN            NaN  0.819510                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1833                 NaN            NaN            NaN  0.816675                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0239                 NaN            NaN            NaN  0.976124                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.3613                 NaN            NaN            NaN  0.638719                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2013                 NaN            NaN            NaN  0.798733                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2075                 NaN            NaN            NaN  0.792461                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2115                 NaN            NaN            NaN  0.788495                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2151                 NaN            NaN            NaN  0.784883                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.5710                 NaN            NaN            NaN  0.591741       0.837262                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.3791                 NaN            NaN            NaN  0.520165        1.10077                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.4018                 NaN            NaN            NaN  0.510435        1.08780                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.4239                 NaN            NaN            NaN  0.501708        1.07443                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4455                 NaN            NaN            NaN  0.492638        1.06190                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.4683                 NaN            NaN            NaN  0.483160        1.04856                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4869                 NaN            NaN            NaN  0.475583        1.03752                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.5059                 NaN            NaN            NaN  0.467868        1.02620                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5231                 NaN            NaN            NaN  0.460906        1.01603                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5411                 NaN            NaN            NaN  0.453897        1.00497                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5583                 NaN            NaN            NaN  0.446578       0.995093                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.5736                 NaN            NaN            NaN  0.440236       0.986189                 NaN            NaN            NaN            NaN            NaN
