|6.6.6
Archiving\03_Data\DfracLP/QFM/YM20/YM20_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.9979                 NaN  0.213128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.9987                 NaN  0.125654E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.9954                 NaN  0.464352E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.9817                 NaN  0.182618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.9821                 NaN  0.179302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.9821                 NaN  0.179151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.9759       0.632690E-002  0.177805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4026       0.582329       0.150916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4104       0.574773       0.148427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4180       0.567238       0.147161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4203       0.564962       0.147289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4226       0.562686       0.147300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4259       0.559419       0.147013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4297       0.555669       0.146113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4326       0.552788       0.145923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4360       0.549490       0.145552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4384       0.547113       0.145256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4424       0.543192       0.144577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5952       0.394158       0.106238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2985       0.683460       0.180616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4497       0.535998       0.143337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4509       0.534762       0.143481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4568       0.529002       0.141783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4573       0.528452       0.142044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4591       0.526766       0.141713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4582       0.527552       0.142146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4664       0.519634       0.139936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4658       0.520126       0.140331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4648       0.521111       0.140706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4694       0.516627       0.139306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4696       0.516457       0.139632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4651       0.520814       0.141185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4787       0.507696       0.136500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3698       0.613542       0.166147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5801       0.408839       0.110266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4746       0.511574       0.138013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4758       0.510417       0.137669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4754       0.510815       0.137794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4786       0.507742       0.136590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4767       0.509617       0.136968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4780       0.508407       0.136341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4779       0.508421       0.136354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4785       0.507900       0.135818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4765       0.509805       0.136509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4793       0.507160       0.134984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4776       0.508873       0.135321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4754       0.511006       0.135460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4783       0.508298       0.134319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2698       0.711562       0.186304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.6824       0.309438       0.816242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4753       0.511346       0.133963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4720       0.514581       0.134342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.9548       0.452181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        98.9883       0.984989       0.267538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4735       0.513235       0.132407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.9969       0.309398E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        98.9372        1.03613       0.266194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4660       0.520770       0.132590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4606       0.526076       0.133647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4624       0.524338       0.132239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4600       0.526750       0.132119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4568       0.529963       0.132205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5771       0.412634       0.102845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3295       0.654310       0.161686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4319       0.554125       0.139464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4678       0.519790       0.124213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4460       0.540859       0.131383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4420       0.544872       0.131684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4394       0.547484       0.131453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4363       0.550582       0.131440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4331       0.553789       0.131240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4288       0.558017       0.131386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4271       0.559820       0.130949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4219       0.564912       0.131598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4211       0.565858       0.130451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4160       0.570913       0.130942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4129       0.574023       0.130730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4086       0.578297       0.130740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4068       0.580140       0.130446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4009       0.585969       0.130816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3976       0.589335       0.130609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3946       0.592326       0.130439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3853       0.601528       0.131597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3879       0.599120       0.130238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3855       0.601497       0.129712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3785       0.608486       0.130347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3844       0.602515       0.131332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3588       0.628218       0.129330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3658       0.621197       0.130410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3610       0.625964       0.130508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3830       0.604489       0.125337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3310       0.655541       0.134798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3482       0.638762       0.130631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3469       0.640096       0.130142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3505       0.636664       0.128261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3299       0.656932       0.131827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3319       0.655023       0.130795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3344       0.652697       0.129198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3279       0.659090       0.129952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4495       0.538739       0.117310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1946       0.791115       0.142614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3150       0.671998       0.130240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3148       0.672218       0.129555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3118       0.675230       0.129580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3074       0.679615       0.129712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3044       0.682657       0.129630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2632       0.723133       0.136553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3356       0.652146       0.122670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2970       0.690044       0.129356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2947       0.692414       0.129339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2924       0.694630       0.129221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2911       0.695985       0.129125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2892       0.697950       0.128842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2864       0.700723       0.129083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2847       0.702360       0.129007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3136       0.674063       0.123646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2571       0.729618       0.133289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2826       0.704542       0.128441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2049       0.780910       0.142258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3580       0.630584       0.114255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2812       0.706015       0.127913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2811       0.706100       0.127748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2618       0.694131       0.122234E-001            NaN  0.318052E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.1398       0.138647                 NaN            NaN   1.72158                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.1942       0.135745                 NaN            NaN   1.67002                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.2166       0.130956                 NaN            NaN   1.65242                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        97.9770       0.144401                 NaN            NaN   1.87855                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.6131       0.237565E-001            NaN            NaN  0.363168                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        97.2493       0.194305                 NaN            NaN   2.55644                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.3175       0.119819                 NaN            NaN   1.56264                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.3149       0.116727                 NaN            NaN   1.56840                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4725       0.104361                 NaN            NaN   1.42309                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4149       0.105728                 NaN            NaN   1.47939                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.4502       0.103138                 NaN            NaN   1.44663                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.4754       0.956291E-001            NaN            NaN   1.42901                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.4979       0.954634E-001            NaN            NaN   1.40668                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.8304       0.158643E-001            NaN            NaN  0.153776                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        97.2304       0.149590                 NaN            NaN   2.62002                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.1640       0.876262E-001            NaN            NaN   1.74842                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9582       0.585960E-001            NaN            NaN  0.983240                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.5767       0.190063                 NaN            NaN   1.23325                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6545       0.105423E-001            NaN            NaN   1.33497                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.6408       0.131256E-001            NaN            NaN   1.34605                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.6626       0.666017E-001            NaN            NaN   1.27084                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.6804       0.597701E-001            NaN            NaN   1.25985                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.6986       0.581269E-001            NaN            NaN   1.24332                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7140       0.522445E-001            NaN            NaN   1.23378                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7316       0.528720E-001            NaN            NaN   1.21554                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7455       0.437168E-001            NaN            NaN   1.21079                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.7650       0.397638E-001            NaN            NaN   1.19521                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.7807       0.410068E-001            NaN            NaN   1.17831                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.7959       0.365788E-001            NaN            NaN   1.16751                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8085       0.342534E-001            NaN            NaN   1.15728                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.8213       0.303632E-001            NaN            NaN   1.14829                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8401       0.265023E-001            NaN            NaN   1.13344                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.8473       0.222069E-001            NaN            NaN   1.13048                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.8638       0.255295E-001            NaN            NaN   1.11063                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.8804       0.204214E-001            NaN            NaN   1.09920                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.8904       0.184256E-001            NaN            NaN   1.09120                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.8937       0.910906E-002            NaN            NaN   1.09714                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9137       0.502572E-002            NaN            NaN   1.08132                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9210       0.424036E-002            NaN            NaN   1.07475                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.9334       0.192173E-001            NaN            NaN   1.04734                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9427                 NaN            NaN            NaN   1.05732                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.9556                 NaN            NaN            NaN   1.04437                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.9682                 NaN            NaN            NaN   1.03181                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9756       0.262119E-001            NaN            NaN  0.998237                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9874       0.174022E-001            NaN            NaN  0.995244                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9915                 NaN            NaN            NaN   1.00851                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0039                 NaN            NaN            NaN  0.996082                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0092                 NaN            NaN            NaN  0.990835                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0211                 NaN            NaN            NaN  0.978885                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0268                 NaN            NaN            NaN  0.973177                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0356                 NaN            NaN            NaN  0.964378                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0420                 NaN            NaN            NaN  0.957984                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0488                 NaN            NaN            NaN  0.951232                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0592                 NaN            NaN            NaN  0.940780                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0621                 NaN            NaN            NaN  0.937891                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.8786                 NaN            NaN            NaN   1.12142                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2654                 NaN            NaN            NaN  0.734589                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0815                 NaN            NaN            NaN  0.918530                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0881                 NaN            NaN            NaN  0.911947                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0924                 NaN            NaN            NaN  0.907620                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0960                 NaN            NaN            NaN  0.903960                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.3683                 NaN            NaN            NaN  0.681448       0.950246                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.1509                 NaN            NaN            NaN  0.599359        1.24971                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.1755                 NaN            NaN            NaN  0.588673        1.23582                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.1995                 NaN            NaN            NaN  0.579129        1.22137                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.2228                 NaN            NaN            NaN  0.569230        1.20800                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.2476                 NaN            NaN            NaN  0.558801        1.19362                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.2676                 NaN            NaN            NaN  0.550557        1.18185                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.2879                 NaN            NaN            NaN  0.542187        1.16986                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.3063                 NaN            NaN            NaN  0.534603        1.15906                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.3257                 NaN            NaN            NaN  0.526988        1.14731                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.3440                 NaN            NaN            NaN  0.519052        1.13690                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.3601                 NaN            NaN            NaN  0.512233        1.12763                 NaN            NaN            NaN            NaN            NaN
