|6.6.6
Archiving\03_Data\frac/QFM_m4.5/EETA/EETA_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        2500.00        98.9997                 NaN  0.968641       0.317002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        2500.00        98.9997                 NaN  0.968641       0.317002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        98.9997                 NaN  0.968640       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        98.9997                 NaN  0.968640       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        98.9997                 NaN  0.968640       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        98.9997                 NaN  0.968640       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        98.9997                 NaN  0.968639       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        98.9997                 NaN  0.968639       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        98.9997                 NaN  0.968639       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        98.9997                 NaN  0.968639       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        98.9997                 NaN  0.968638       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        98.9997                 NaN  0.968638       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        98.9997                 NaN  0.968638       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        98.9997                 NaN  0.968638       0.317001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        98.9997                 NaN  0.968637       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        98.9997                 NaN  0.968637       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        98.9997                 NaN  0.968637       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        98.9997                 NaN  0.968637       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        98.9997                 NaN  0.968636       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        98.9997                 NaN  0.968636       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        98.9997                 NaN  0.968636       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        98.9997                 NaN  0.968635       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        98.9997                 NaN  0.968635       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        98.9997                 NaN  0.968635       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        98.9997                 NaN  0.968635       0.317000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        98.9997                 NaN  0.968634       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        98.9997                 NaN  0.968634       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        98.9997                 NaN  0.968634       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        98.9997                 NaN  0.968633       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        98.9997                 NaN  0.968633       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        98.9997                 NaN  0.968633       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        98.9997                 NaN  0.968632       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        98.9997                 NaN  0.968632       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        98.9997                 NaN  0.968632       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        98.9997                 NaN  0.968631       0.316999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        98.9997                 NaN  0.968631       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        98.9997                 NaN  0.968631       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        98.9997                 NaN  0.968631       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        98.9997                 NaN  0.968630       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        98.9997                 NaN  0.968630       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        98.9997                 NaN  0.968630       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        98.9997                 NaN  0.968629       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        98.9997                 NaN  0.968629       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        98.9997                 NaN  0.968628       0.316998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        98.9997                 NaN  0.968628       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        98.9997                 NaN  0.968628       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        98.9997                 NaN  0.968627       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        98.9997                 NaN  0.968627       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        98.9997                 NaN  0.968627       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        98.9997                 NaN  0.968626       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        98.9997                 NaN  0.968626       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        98.9997                 NaN  0.968626       0.316997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        98.9997                 NaN  0.968625       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        98.9997                 NaN  0.968625       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        98.9997                 NaN  0.968624       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        98.9997                 NaN  0.968624       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        98.9997                 NaN  0.968624       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        98.9997                 NaN  0.968623       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        98.9997                 NaN  0.968623       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        98.9997                 NaN  0.968623       0.316996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        98.9997                 NaN  0.968622       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        98.9997                 NaN  0.968622       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        98.9997                 NaN  0.968621       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        98.9997                 NaN  0.968621       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        98.9997                 NaN  0.968621       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        98.9997                 NaN  0.968620       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        98.9997                 NaN  0.968620       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        98.9997                 NaN  0.968619       0.316995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        98.9997                 NaN  0.968619       0.316994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        98.9997                 NaN  0.968618       0.316994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        98.9997                 NaN  0.968618       0.316994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        98.9997                 NaN  0.968618       0.316994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        98.9997                 NaN  0.968617       0.316994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        98.9997                 NaN  0.968617       0.316994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        98.9997                 NaN  0.968616       0.316994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        98.9997                 NaN  0.968616       0.316993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        98.9997                 NaN  0.968615       0.316993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        98.9997                 NaN  0.968615       0.316993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.9997                 NaN  0.968614       0.316993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        98.9997                 NaN  0.968614       0.316993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        98.9997                 NaN  0.968613       0.316993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        98.9997                 NaN  0.968613       0.316992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        98.9997                 NaN  0.968612       0.316992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        98.9997                 NaN  0.968612       0.316992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        98.9997                 NaN  0.968611       0.316992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        98.9997                 NaN  0.968611       0.316992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        98.9997                 NaN  0.968610       0.316992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        98.9997                 NaN  0.968610       0.316991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        98.9997                 NaN  0.968609       0.316991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        98.9997                 NaN  0.968609       0.316991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        98.9997                 NaN  0.968608       0.316991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        98.9997                 NaN  0.968608       0.316991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        98.9997                 NaN  0.968607       0.316991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        98.9997                 NaN  0.968607       0.316990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.9997                 NaN  0.968606       0.316990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        98.9997                 NaN  0.968606       0.316990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        98.9997                 NaN  0.968605       0.316990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        98.9997                 NaN  0.968605       0.316990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        98.9997                 NaN  0.968604       0.316990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        98.9997                 NaN  0.968604       0.316989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        98.9997                 NaN  0.968603       0.316989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        98.9997                 NaN  0.968602       0.316989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        98.9997                 NaN  0.968602       0.316989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        98.9997                 NaN  0.968601       0.316989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        98.9997                 NaN  0.968601       0.316988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        98.9997                 NaN  0.968600       0.316988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.9997                 NaN  0.968599       0.316988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        98.9997                 NaN  0.968599       0.316988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        98.9997                 NaN  0.968598       0.316988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        98.9997                 NaN  0.968598       0.316987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        98.9997                 NaN  0.968597       0.316987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.9997                 NaN  0.968596       0.316987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        98.9997                 NaN  0.968596       0.316987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        98.9997                 NaN  0.968595       0.316987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        98.9997                 NaN  0.968595       0.316986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.9997                 NaN  0.968594       0.316986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.9997                 NaN  0.968593       0.316986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        98.9997                 NaN  0.968593       0.316986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        98.9997                 NaN  0.968592       0.316986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        98.9997                 NaN  0.968591       0.316985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        98.9997                 NaN  0.968591       0.316985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.9910                 NaN  0.968590       0.316985E-001  0.867383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.9888                 NaN  0.968673       0.317012E-001  0.108685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.9856                 NaN  0.968778       0.317046E-001  0.139033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.9871                 NaN  0.968912       0.317090E-001  0.122430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.9871                 NaN  0.969030       0.317129E-001  0.121261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.9871                 NaN  0.969146       0.317167E-001  0.120590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.9870                 NaN  0.969262       0.317205E-001  0.120354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.9872                 NaN  0.969378       0.317243E-001  0.117359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.9869                 NaN  0.969491       0.317280E-001  0.118658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.9872                 NaN  0.969606       0.317317E-001  0.114792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.9870                 NaN  0.969716       0.317353E-001  0.115324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5929                 NaN  0.969827       0.310041E-001  0.121046E-001  0.394194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.7298                 NaN            NaN            NaN  0.119137E-001  0.258309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.3355                 NaN            NaN            NaN  0.125001E-001  0.651989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.3398                 NaN            NaN            NaN  0.124327E-001  0.647718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.3416                 NaN            NaN            NaN  0.123870E-001  0.645972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3435                 NaN            NaN            NaN  0.123486E-001  0.644178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.3471                 NaN            NaN            NaN  0.122989E-001  0.640649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.3489                 NaN            NaN            NaN  0.122601E-001  0.638797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.3447                 NaN            NaN            NaN  0.123411E-001  0.642987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.3618                 NaN            NaN            NaN  0.120119E-001  0.626218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.3577                 NaN            NaN            NaN  0.120986E-001  0.630192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.3467                 NaN            NaN            NaN  0.123786E-001  0.640912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.3774                 NaN            NaN            NaN  0.117021E-001  0.610867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.3719                 NaN            NaN            NaN  0.118649E-001  0.616211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.3593                 NaN            NaN            NaN  0.114871E-001  0.606574       0.226275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6916                 NaN            NaN            NaN            NaN  0.144218        1.16414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7102                 NaN            NaN            NaN            NaN  0.140694        1.14906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7260                 NaN            NaN            NaN            NaN  0.137514        1.13644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7449                 NaN            NaN            NaN            NaN  0.136792        1.11830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7653                 NaN            NaN            NaN            NaN  0.144509        1.09016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7802                 NaN            NaN            NaN            NaN  0.118336        1.10145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7958                 NaN            NaN            NaN            NaN  0.126572        1.07761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8122                 NaN            NaN            NaN            NaN  0.123368        1.06441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8287                 NaN            NaN            NaN            NaN  0.120266        1.05105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7028                 NaN            NaN            NaN            NaN  0.133188        1.16397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.6699                 NaN            NaN            NaN            NaN  0.311772E-001  0.298938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.2017                 NaN            NaN            NaN            NaN  0.184275        1.61398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8876                 NaN            NaN            NaN            NaN  0.112010        1.00043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9006                 NaN            NaN            NaN            NaN  0.109650       0.989797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9097                 NaN            NaN            NaN            NaN  0.104561       0.985717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9144                 NaN            NaN            NaN            NaN  0.104386       0.981224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9508                 NaN            NaN            NaN            NaN  0.104794       0.944425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9523                 NaN            NaN            NaN            NaN  0.100376       0.947332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9627                 NaN            NaN            NaN            NaN  0.977132E-001  0.939556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
