|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.25/WD94/WD94_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1957.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.6651       0.334947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3355       0.664504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3429       0.657120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3460       0.653956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3490       0.650998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3543       0.645747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3537       0.646275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3584       0.641566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3723       0.627691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3648       0.635192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3722       0.627824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3714       0.628626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3782       0.621816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3801       0.619893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3806       0.619402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3865       0.613531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3855       0.614453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3774       0.609331       0.133162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3749       0.610105       0.150119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3778       0.607235       0.149450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3822       0.602978       0.147971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5583       0.431045       0.106286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2056       0.775408       0.190286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3848       0.600460       0.147378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3858       0.599453       0.147193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4511       0.535770       0.131734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3229       0.660946       0.161893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3872       0.598112       0.146688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3895       0.595942       0.145471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3890       0.596462       0.145793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3885       0.596976       0.145378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3888       0.596634       0.145208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3108       0.672840       0.163593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4663       0.521091       0.126102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3887       0.596871       0.144302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3885       0.597127       0.144012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3870       0.598581       0.143717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3864       0.599237       0.143613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3829       0.602686       0.144138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3850       0.600716       0.142645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3838       0.601975       0.142570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3817       0.604055       0.142491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3795       0.606257       0.142646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3791       0.606689       0.141917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3761       0.609701       0.142037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3745       0.611306       0.141994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3690       0.616784       0.142622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3726       0.613299       0.140564E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3668       0.619093       0.141382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3632       0.622677       0.141364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3619       0.623976       0.140953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3549       0.630950       0.141893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3559       0.630023       0.140629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3524       0.633600       0.140317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3462       0.639681       0.141285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3112       0.673993       0.147953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3751       0.611667       0.132663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3373       0.648653       0.140307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3322       0.653751       0.140476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3291       0.656827       0.140300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3247       0.661317       0.140302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3195       0.666431       0.140256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3151       0.670880       0.140375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3111       0.674846       0.140063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3053       0.680653       0.140244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3013       0.684711       0.140275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2960       0.689949       0.140205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2906       0.695412       0.140175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0835       0.898564       0.179107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4804       0.509486       0.101133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2757       0.710266       0.140436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2707       0.715276       0.140147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2656       0.720423       0.140215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3297       0.657625       0.126932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.1790       0.805575       0.154617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2490       0.736973       0.140153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2455       0.740513       0.139874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2549       0.731343       0.137788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2153       0.770370       0.143755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2282       0.757717       0.140499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2186       0.767288       0.141123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2183       0.767695       0.140423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2137       0.772286       0.140573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2054       0.780448       0.141233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2022       0.783698       0.141178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.1943       0.791483       0.141758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1975       0.788471       0.140542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1807       0.804988       0.142753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1847       0.801211       0.141160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1857       0.800277       0.140382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1765       0.809410       0.141366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1720       0.813855       0.141464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1682       0.817653       0.141566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1658       0.820069       0.141497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1626       0.823190       0.141703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1613       0.824527       0.141585E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1550       0.830739       0.142115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1545       0.831309       0.141934E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1534       0.832405       0.141832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1543       0.831603       0.141334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1493       0.836520       0.141658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1493       0.836568       0.141661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1482       0.837657       0.141488E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1480       0.837815       0.141559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1386       0.846726       0.146316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1538       0.832499       0.136851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1473       0.838513       0.141491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1496       0.836339       0.140922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1483       0.837605       0.140914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1525       0.833466       0.140607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1526       0.833333       0.140610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1547       0.831236       0.140545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.1977        1.77242       0.298566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9939                 NaN  0.613473E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2833       0.710697       0.597298E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1661       0.819990       0.139578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1685       0.817573       0.139123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1730       0.813098       0.138944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1763       0.809779       0.138717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1776       0.808581       0.138606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.1834       0.795803       0.136426E-001  0.715034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3021       0.151747                 NaN   1.54614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2930       0.127680                 NaN   1.57933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3492       0.126074                 NaN   1.52470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3640       0.118130                 NaN   1.51791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3866       0.112398                 NaN   1.50099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4116       0.112947                 NaN   1.47543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4660       0.111836                 NaN   1.42214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4770       0.107962                 NaN   1.41506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5025       0.101916                 NaN   1.39561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5206       0.986278E-001            NaN   1.38079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5504       0.925116E-001            NaN   1.35707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        97.7935       0.156379                 NaN   2.05010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3885       0.390989E-001            NaN  0.572421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6247       0.915948E-001            NaN   1.28370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6211       0.752097E-001            NaN   1.30370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6754       0.786157E-001            NaN   1.24600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6803       0.764978E-001            NaN   1.24320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6974       0.729796E-001            NaN   1.22960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7189       0.692261E-001            NaN   1.21191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7383       0.716618E-001            NaN   1.19000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7575       0.655919E-001            NaN   1.17687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7738       0.646720E-001            NaN   1.16155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7881       0.592210E-001            NaN   1.15273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        97.0934       0.819908E-001            NaN   2.82457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.2933       0.198912E-001            NaN  0.686772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8522       0.473369E-001            NaN   1.10049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8714       0.506229E-001            NaN   1.07803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8817       0.424109E-001            NaN   1.07588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8940       0.388428E-001            NaN   1.06716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9119       0.452754E-001            NaN   1.04283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9244       0.313552E-001            NaN   1.04424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9366       0.344368E-001            NaN   1.02892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9472       0.286283E-001            NaN   1.02415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9605       0.278236E-001            NaN   1.01167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9712       0.232490E-001            NaN   1.00554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9850       0.245721E-001            NaN  0.990387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9964       0.229522E-001            NaN  0.980631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0068       0.222493E-001            NaN  0.970989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0151       0.123213E-001            NaN  0.972537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0293       0.155871E-001            NaN  0.955073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0357       0.965123E-002            NaN  0.954624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0468       0.790365E-002            NaN  0.945287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0573       0.843894E-002            NaN  0.934297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0656       0.341224E-002            NaN  0.930992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0746       0.104269E-003            NaN  0.925279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0842       0.107569E-001            NaN  0.905078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0913       0.190921E-002            NaN  0.906760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1071       0.382072E-001            NaN  0.854720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1081       0.142204E-003            NaN  0.891731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0801       0.106384E-001            NaN  0.655013       0.254252                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9530                 NaN            NaN  0.630213E-001  0.983952                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9535                 NaN            NaN  0.332732E-001   1.01326                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9556                 NaN            NaN            NaN   1.04438                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9582                 NaN            NaN            NaN   1.04181                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9593                 NaN            NaN            NaN   1.04073                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9673       0.105998E-005            NaN            NaN   1.03266                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9634                 NaN            NaN            NaN   1.03661                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9630                 NaN            NaN            NaN   1.03699                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9614                 NaN            NaN            NaN   1.03858                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9581                 NaN            NaN            NaN   1.04190                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9549                 NaN            NaN            NaN   1.04506                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9503                 NaN            NaN            NaN   1.04967                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9421                 NaN            NaN            NaN   1.05789                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9295                 NaN            NaN            NaN   1.07049                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9080                 NaN            NaN            NaN   1.09204                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8874                 NaN            NaN            NaN   1.11263                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8553                 NaN            NaN            NaN   1.14466                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.5080                 NaN            NaN            NaN  0.876771       0.615183                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.3902                 NaN            NaN            NaN  0.378885        1.23090                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4112                 NaN            NaN            NaN   1.21559       0.373249                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.4297                 NaN            NaN            NaN  0.369028        1.20131                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.4485                 NaN            NaN            NaN   1.18677       0.364770                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.4660                 NaN            NaN            NaN   1.17374       0.360264                 NaN            NaN            NaN            NaN            NaN
