|6.6.6
Archiving\03_Data\Dfrac/QFM_m3.75/WD94/WD94_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1899.75        2500.00        99.3570       0.642998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3575       0.642455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3634       0.636641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3643       0.635661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3691       0.630912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3703       0.629739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.7658       0.234188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        98.9838        1.01624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3677       0.623411       0.886402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3658       0.619301       0.149449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3663       0.618809       0.149387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3690       0.616153       0.148780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3703       0.614811       0.148816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3714       0.613745       0.148214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3728       0.612418       0.147924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3707       0.614469       0.148435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2588       0.723691       0.174648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.6635       0.328563       0.790519E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2033       0.777986       0.187418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3767       0.608621       0.146845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3820       0.603623       0.144025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3796       0.605842       0.145405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3751       0.610328       0.145968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3811       0.604465       0.143915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3750       0.610413       0.145682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3809       0.604793       0.143482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3787       0.606966       0.143588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        98.5630        1.40380       0.332216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.9811       0.183877E-001  0.490267E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.8273       0.168756       0.396783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.9011       0.954894E-001  0.344494E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        98.6139        1.35565       0.304888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3740       0.611906       0.141311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3656       0.620053       0.143388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3722       0.613671       0.141125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3654       0.620455       0.141937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3026       0.681856       0.155093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5079       0.481132       0.109266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2705       0.713400       0.160931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3595       0.626480       0.140545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3537       0.632213       0.141025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3612       0.624941       0.138876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3386       0.647096       0.142959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3464       0.639516       0.140642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3339       0.651854       0.142906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3485       0.637629       0.138411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3358       0.650184       0.140505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3324       0.653568       0.140341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3275       0.658474       0.140482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3219       0.664064       0.140695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3220       0.663967       0.139942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3157       0.670315       0.140305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3119       0.674120       0.140139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4784       0.511070       0.105368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1306       0.851819       0.175767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3017       0.684337       0.139189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2945       0.691490       0.140116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3477       0.639331       0.129233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2307       0.754219       0.150626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2758       0.710127       0.141046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2805       0.705615       0.139063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2696       0.716386       0.140537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2676       0.718409       0.139722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2615       0.724450       0.140142E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2558       0.730161       0.140065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2510       0.734954       0.140225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2460       0.739992       0.140537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2428       0.743243       0.139888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2357       0.750206       0.140619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2347       0.751277       0.139737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2261       0.759806       0.140565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2223       0.763611       0.140450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2195       0.766514       0.139957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2136       0.772359       0.140551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2086       0.777316       0.140794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2014       0.784435       0.141351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2054       0.780642       0.139879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2155       0.770683       0.137681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1760       0.809589       0.143807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1901       0.795785       0.140750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1853       0.800586       0.141160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1871       0.798868       0.140206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1801       0.805806       0.140775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1794       0.806577       0.140515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1729       0.812970       0.141147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1746       0.811319       0.140505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1666       0.819200       0.141615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1740       0.811964       0.139881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1669       0.818962       0.141079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1682       0.817803       0.139967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1688       0.817155       0.140295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1640       0.821965       0.140689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1649       0.821055       0.140328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1637       0.822228       0.140413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1631       0.822876       0.140169E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1652       0.820838       0.139941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.1651       0.820878       0.140025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.1635       0.817408       0.138851E-001  0.522004E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0050       0.311501                 NaN   1.68353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.0561       0.305675                 NaN   1.63827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.0856       0.299383                 NaN   1.61499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1177       0.292327                 NaN   1.58998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1604       0.287470                 NaN   1.55211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1848       0.280883                 NaN   1.53430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2298       0.275521                 NaN   1.49466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2563       0.272323                 NaN   1.47137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2863       0.265040                 NaN   1.44862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3201       0.260768                 NaN   1.41913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3462       0.254491                 NaN   1.39932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3744       0.248539                 NaN   1.37701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4007       0.243416                 NaN   1.35588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4294       0.241947                 NaN   1.32861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        97.1410       0.447868                 NaN   2.41109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.8090       0.322185E-001            NaN  0.158821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5046       0.227610                 NaN   1.26777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5269       0.219173                 NaN   1.25391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5531       0.217198                 NaN   1.22966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5740       0.212386                 NaN   1.21361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6490       0.203020                 NaN   1.14797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5711       0.215459                 NaN   1.21346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6379       0.199546                 NaN   1.16260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6575       0.195074                 NaN   1.14740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6792       0.193342                 NaN   1.12743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6963       0.188095                 NaN   1.11557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7033       0.188794                 NaN   1.10787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7487       0.181073                 NaN   1.07021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7482       0.181710                 NaN   1.07013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7767       0.172779                 NaN   1.05049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7880       0.174319                 NaN   1.03771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8033       0.169489                 NaN   1.02723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8185       0.162679                 NaN   1.01877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8263       0.169501                 NaN   1.00422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8639       0.154910                 NaN  0.981172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8646       0.154840                 NaN  0.980608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8780       0.149496                 NaN  0.972469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8927       0.147429                 NaN  0.959861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9004       0.144394                 NaN  0.955173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9244       0.141863                 NaN  0.933741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9261       0.135161                 NaN  0.938736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9490       0.133572                 NaN  0.917413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9577       0.132409                 NaN  0.909939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9604       0.125058                 NaN  0.914577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9814       0.122532                 NaN  0.896108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9879       0.123742                 NaN  0.888312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.8496       0.163885                 NaN  0.986528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1823       0.889112E-001            NaN  0.728752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0282       0.117660                 NaN  0.854106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0365       0.114686                 NaN  0.848824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0470       0.112952                 NaN  0.840021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0541       0.106581                 NaN  0.839310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0648       0.107258                 NaN  0.827982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0750       0.102628                 NaN  0.822397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0146       0.618134E-001            NaN  0.523084       0.400496                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.8786                 NaN            NaN            NaN   1.12138                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.8835                 NaN            NaN            NaN   1.11653                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8862       0.225715E-005            NaN  0.727759E-003   1.11302                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8867                 NaN            NaN            NaN   1.11326                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8949                 NaN            NaN            NaN   1.10508                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8903                 NaN            NaN            NaN   1.10973                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8943                 NaN            NaN            NaN   1.10571                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8915                 NaN            NaN            NaN   1.10846                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8905                 NaN            NaN            NaN   1.10954                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8848                 NaN            NaN            NaN   1.11523                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8797                 NaN            NaN            NaN   1.12027                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8729                 NaN            NaN            NaN   1.12711                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8621                 NaN            NaN            NaN   1.13793                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8526                 NaN            NaN            NaN   1.14743                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8312                 NaN            NaN            NaN   1.16884                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8146                 NaN            NaN            NaN   1.18541                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7825                 NaN            NaN            NaN   1.21755                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7340                 NaN            NaN            NaN   1.26603                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.6569                 NaN            NaN            NaN   1.34313                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2995                 NaN            NaN            NaN  0.287504        1.41295                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2805                 NaN            NaN            NaN  0.157173        1.56234                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3010                 NaN            NaN            NaN   1.55123       0.147800                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3153                 NaN            NaN            NaN   1.53582       0.148923                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3335                 NaN            NaN            NaN   1.51398       0.152501                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3493                 NaN            NaN            NaN  0.144241        1.50645                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3644                 NaN            NaN            NaN   1.49579       0.139792                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3788                 NaN            NaN            NaN   1.48393       0.137312                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3921                 NaN            NaN            NaN  0.136757        1.47115                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4050                 NaN            NaN            NaN  0.124910        1.47005                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4179                 NaN            NaN            NaN   1.46047       0.121593                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4262                 NaN            NaN            NaN   1.46553       0.108270                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4387       0.212531E-003            NaN            NaN  0.947048E-001   1.46639                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        95.9806                 NaN            NaN            NaN   1.67004        1.25813                 NaN   1.09121                 NaN            NaN            NaN
  1433.58        2500.00        95.4274       0.695211                 NaN            NaN  0.408683        2.06230                 NaN   1.40640                 NaN            NaN            NaN
  1431.08        2500.00        95.5214       0.786461                 NaN            NaN  0.944886E-001   2.20697                 NaN   1.39068                 NaN            NaN            NaN
