|6.6.6
Archiving\03_Data\frac/QFM_m3.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1924.81        2500.00        99.3177                 NaN  0.682256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3177                 NaN  0.682314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3176                 NaN  0.682373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3176                 NaN  0.682432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3175                 NaN  0.682491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3175                 NaN  0.682550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3174                 NaN  0.682608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3173                 NaN  0.682667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3173                 NaN  0.682726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3172                 NaN  0.682785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3172                 NaN  0.682844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3171                 NaN  0.682903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3170                 NaN  0.682962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3170                 NaN  0.683021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3169                 NaN  0.683080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3169                 NaN  0.683140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3168                 NaN  0.683199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3167                 NaN  0.683258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3167                 NaN  0.683317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3166                 NaN  0.683377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3166                 NaN  0.683436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3165                 NaN  0.683495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3164                 NaN  0.683555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3164                 NaN  0.683614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3163                 NaN  0.683674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3163                 NaN  0.683733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3162                 NaN  0.683793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3161                 NaN  0.683852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3161                 NaN  0.683912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3160                 NaN  0.683971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3160                 NaN  0.684031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3159                 NaN  0.684091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3158                 NaN  0.684150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3158                 NaN  0.684210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3157                 NaN  0.684270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3157                 NaN  0.684330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3156                 NaN  0.684390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3156                 NaN  0.684450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3155                 NaN  0.684510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3154                 NaN  0.684569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3154                 NaN  0.684630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3153                 NaN  0.684690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3148                 NaN  0.684750       0.440883E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3068                 NaN  0.684825       0.840455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3046                 NaN  0.684957       0.104830E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3045                 NaN  0.685104       0.104163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3044                 NaN  0.685250       0.103346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3043                 NaN  0.685395       0.102675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2941                 NaN  0.685557       0.203520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3121                 NaN  0.685757       0.215061E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3064                 NaN  0.685843       0.780039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3041                 NaN  0.685970       0.995536E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3040                 NaN  0.686113       0.988968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3039                 NaN  0.686255       0.984290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3039                 NaN  0.686396       0.971387E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3038                 NaN  0.686537       0.966792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3037                 NaN  0.686677       0.958812E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3013                 NaN  0.686822       0.118970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3059                 NaN  0.686972       0.708394E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3035                 NaN  0.687094       0.936245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3034                 NaN  0.687232       0.937188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.0364                 NaN  0.687464       0.920680E-002  0.266920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3860                 NaN            NaN  0.942499E-002  0.604542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3962                 NaN            NaN  0.939691E-002  0.594431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3845                 NaN            NaN  0.940160E-002  0.606098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3826                 NaN            NaN  0.935562E-002  0.608050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3774                 NaN            NaN  0.936433E-002  0.613238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3734                 NaN            NaN  0.935888E-002  0.617278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3704                 NaN            NaN  0.932601E-002  0.620313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3655                 NaN            NaN  0.933496E-002  0.625213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3625                 NaN            NaN  0.929663E-002  0.628171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3575                 NaN            NaN  0.929478E-002  0.633163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3537                 NaN            NaN  0.928463E-002  0.637030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3492                 NaN            NaN  0.927434E-002  0.641541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3453                 NaN            NaN  0.926656E-002  0.645468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3410                 NaN            NaN  0.925793E-002  0.649708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3366                 NaN            NaN  0.924409E-002  0.654182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3336                 NaN            NaN  0.922472E-002  0.657145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3289                 NaN            NaN  0.921654E-002  0.661869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3245                 NaN            NaN  0.921579E-002  0.666250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3211                 NaN            NaN  0.919861E-002  0.669670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3172                 NaN            NaN  0.918880E-002  0.673612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3110                 NaN            NaN  0.920788E-002  0.679753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3769                 NaN            NaN  0.827915E-002  0.614772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2381                 NaN            NaN  0.100455E-001  0.751857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3042                 NaN            NaN  0.912525E-002  0.686683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        98.7495                 NaN            NaN  0.163411E-001   1.23414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.8465                 NaN            NaN  0.185820E-002  0.151668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2926                 NaN            NaN  0.911845E-002  0.698246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2898                 NaN            NaN  0.911114E-002  0.701055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2872                 NaN            NaN  0.909440E-002  0.703691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2843                 NaN            NaN  0.908595E-002  0.706642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2812                 NaN            NaN  0.909351E-002  0.709710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2808                 NaN            NaN  0.905420E-002  0.710174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2777                 NaN            NaN  0.906427E-002  0.713269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2815                 NaN            NaN  0.897217E-002  0.709509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.9671                 NaN            NaN  0.493889E-003  0.324410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        98.5780                 NaN            NaN  0.175686E-001   1.40440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2706                 NaN            NaN  0.903595E-002  0.720370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2735                 NaN            NaN  0.895870E-002  0.717572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2701                 NaN            NaN  0.897583E-002  0.720926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2703                 NaN            NaN  0.896922E-002  0.720692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.0321                 NaN            NaN  0.645827E-002  0.290119        1.67134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.8781                 NaN            NaN  0.575483E-002  0.219086        1.89705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.9266                 NaN            NaN  0.558512E-002  0.210660        1.85720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        97.9604                 NaN            NaN  0.536682E-002  0.204008        1.83022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        97.9991                 NaN            NaN  0.511259E-002  0.197262        1.79858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        98.0333                 NaN            NaN  0.488012E-002  0.190707        1.77110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0664                 NaN            NaN  0.475607E-002  0.184344        1.74447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.1003                 NaN            NaN  0.439817E-002  0.178017        1.71730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.1334                 NaN            NaN  0.419880E-002  0.171640        1.69075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1635                 NaN            NaN  0.398417E-002  0.165650        1.66686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1924                 NaN            NaN  0.376064E-002  0.159635        1.64420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2226                 NaN            NaN  0.356341E-002  0.153818        1.62003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2509                 NaN            NaN  0.340583E-002  0.148044        1.59767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2750                 NaN            NaN  0.326076E-002  0.142054        1.57967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2937                 NaN            NaN  0.308237E-002  0.136024        1.56715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3431                 NaN            NaN  0.277938E-002  0.132038        1.52210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        96.8735                 NaN            NaN  0.488683E-002  0.234551        2.88704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.7333                 NaN            NaN  0.427917E-003  0.212509E-001  0.245060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5502                 NaN            NaN  0.202094E-002  0.104791        1.34304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4228                 NaN            NaN  0.199413E-002  0.110482        1.46477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        97.2680                 NaN            NaN  0.349116E-002  0.180112        2.54842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.6517                 NaN            NaN  0.394848E-003  0.254924E-001  0.322462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4796                 NaN            NaN  0.152515E-002  0.949999E-001   1.42390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4340                 NaN            NaN  0.219550E-002  0.291424        1.27239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6107                 NaN            NaN  0.923220E-003  0.931977E-006   1.38843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5343                 NaN            NaN  0.419734E-003            NaN   1.46530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5541                 NaN            NaN  0.536701E-003  0.407933E-001   1.40461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5772                 NaN            NaN  0.550376E-003  0.731823E-001   1.34911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5914                 NaN            NaN  0.385531E-003  0.687081E-001   1.33948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5474                 NaN            NaN  0.141826E-003  0.670367E-001   1.38540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6765                 NaN            NaN  0.516088E-004  0.566979E-001   1.26678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6487                 NaN            NaN  0.134479E-002  0.613109E-001   1.28864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6574                 NaN            NaN  0.164725E-002  0.574626E-001   1.28351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6657                 NaN            NaN            NaN  0.478607E-001   1.28644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6804                 NaN            NaN            NaN  0.460340E-001   1.27353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6915                 NaN            NaN            NaN  0.422791E-001   1.26625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7038                 NaN            NaN            NaN  0.397822E-001   1.25646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7162                 NaN            NaN            NaN  0.365147E-001   1.24727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.6359                 NaN            NaN            NaN  0.146921E-001  0.779733       0.569653                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.4717                 NaN            NaN  0.757488E-002  0.460272E-002            NaN   1.51612                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.4420                 NaN            NaN  0.120026E-001  0.257060E-002            NaN   1.54344                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.4238                 NaN            NaN  0.119054E-001            NaN            NaN   1.56432                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.3965                 NaN            NaN  0.118113E-001            NaN            NaN   1.59167                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.3749                 NaN            NaN  0.117074E-001            NaN            NaN   1.61337                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.3272                 NaN            NaN  0.116079E-001            NaN            NaN   1.66122                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.2668                 NaN            NaN  0.115672E-001            NaN            NaN   1.72161                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.1710                 NaN            NaN  0.114933E-001            NaN            NaN   1.81752                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        97.9962                 NaN            NaN  0.113967E-001            NaN            NaN   1.99240                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        97.4246                 NaN            NaN  0.102207E-001            NaN            NaN   2.08361       0.481523                 NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        97.3688                 NaN            NaN  0.954162E-002            NaN            NaN   2.51276       0.108930                 NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        97.4155                 NaN            NaN  0.891951E-002  0.120849                 NaN   2.45470                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.4461                 NaN            NaN  0.852187E-002  0.191472                 NaN   2.35390                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.5208                 NaN            NaN  0.791390E-002  0.218714                 NaN   2.25253                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.5777                 NaN            NaN  0.750267E-002  0.234839                 NaN   2.17996                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.6387                 NaN            NaN  0.713316E-002  0.228477                 NaN   2.12567                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.6953                 NaN            NaN  0.675104E-002  0.229918                 NaN   2.06798                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.7398                 NaN            NaN  0.635107E-002  0.235279                 NaN   2.01856                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.8129                 NaN            NaN  0.609639E-002  0.228924                 NaN   1.95203                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.8458                 NaN            NaN  0.585791E-002  0.215171                 NaN   1.93317                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.8878                 NaN            NaN  0.560400E-002  0.210265                 NaN   1.89634                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.9393                 NaN            NaN  0.523543E-002  0.217116                 NaN   1.83839                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.9779                 NaN            NaN  0.498305E-002  0.212525                 NaN   1.80457                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.0256                 NaN            NaN  0.469906E-002  0.208024                 NaN   1.76169                 NaN            NaN            NaN            NaN            NaN            NaN
